ACSSF,2010m1,al,000,0017,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2547,63,418,273,273,924,1938,777,743,310,1508,114,331,2012,1456,273,197,294,273,273,523,549,273,593,181,273,115,24,186,3250,3905
ACSSF,2010m1,al,000,0017,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3410,1009,299,77,28,845,3983,967,1828,310,2619,518,157,2887,1352,86,269,1329,293,166,929,1515,48,1044,273,246,69,321,625,4359,3125
ACSSF,2010m1,al,000,0017,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3152,319,156,273,273,254,2508,720,1325,91,2077,548,92,2462,524,231,273,528,25,416,971,869,273,818,199,170,273,499,273,2739,5082
ACSSF,2010m1,al,000,0017,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0017,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0017,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2765,58,307,92,24,206,2461,591,903,293,1677,416,273,2358,702,273,322,1478,97,304,721,1794,273,1523,250,57,135,249,34,3561,4188
ACSSF,2010m1,al,000,0017,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,2583,161,171,273,68,213,1727,1170,555,273,1640,532,273,1776,737,273,273,454,224,128,936,752,273,1390,215,285,273,116,368,4411,3722
ACSSF,2010m1,al,000,0017,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,2995,1482,268,273,273,367,1783,671,777,87,1167,63,177,1232,790,273,326,409,273,458,700,761,299,1070,319,106,65,398,786,5151,3534
ACSSF,2010m1,al,000,0017,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,3117,273,385,273,192,370,1629,747,532,715,1556,411,421,2554,947,273,292,343,27,277,870,1238,273,197,234,81,149,440,72,4992,3051
ACSSF,2010m1,al,000,0017,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0017,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,2824,210,324,262,114,854,2242,693,2676,366,1967,1057,83,1743,1174,115,969,260,273,80,1171,884,273,656,403,85,92,223,376,5234,3132
ACSSF,2010m1,al,000,0017,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,4643,212,487,96,86,2043,2797,801,2426,300,2825,889,109,3738,1299,273,404,1520,273,123,1350,1362,273,481,906,273,273,360,1222,6111,4928
ACSSF,2010m1,al,000,0017,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5023,57,490,433,305,1597,2996,1116,1692,199,2106,279,99,1926,2496,98,583,602,181,273,1341,1025,247,722,611,409,107,210,273,4511,5355
ACSSF,2010m1,al,000,0017,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,3505,273,46,95,273,449,1512,342,337,237,1065,273,352,1487,515,273,182,133,273,81,647,1010,273,286,225,273,191,235,273,2509,2813
ACSSF,2010m1,al,000,0017,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2669,67,338,62,185,393,1544,389,443,212,1487,116,152,1771,658,92,232,409,308,251,659,451,273,543,125,78,273,158,112,3094,2429
ACSSF,2010m1,al,000,0017,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0017,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5023,57,490,433,305,1597,2996,1116,1692,199,2106,279,99,1926,2496,98,583,602,181,273,1341,1025,247,722,611,409,107,210,273,4511,5355
ACSSF,2010m1,al,000,0017,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,1827,691,334,452,273,477,1433,566,746,152,1276,391,273,961,554,273,169,226,273,273,541,757,273,2119,269,273,273,167,123,6178,4436
ACSSF,2010m1,al,000,0017,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0017,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,820,67,183,35,25,130,724,181,315,26,1149,116,112,912,313,273,94,182,25,223,372,317,273,85,73,39,273,106,112,2030,1218
ACSSF,2010m1,al,000,0017,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0017,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,3266,648,493,325,107,427,2312,992,1132,195,1926,259,213,2329,1113,282,165,588,125,274,1136,1271,110,1801,426,273,273,192,1238,4597,4065
ACSSF,2010m1,al,000,0017,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6656,3167,82,155,94,273,598,3309,809,1094,99,2349,283,91,3266,1347,273,222,563,273,156,1295,1766,273,479,168,209,82,481,273,6326,5777
ACSSF,2010m1,al,000,0017,0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730,4197,273,423,359,89,235,1954,705,820,110,1646,414,133,1665,1279,273,310,1032,63,100,720,709,273,1498,479,121,118,78,189,5347,3639
ACSSF,2010m1,al,000,0017,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3366,5459,300,596,278,147,2058,3600,1162,3685,449,3255,1380,139,3501,1740,115,1130,1530,273,146,1740,1596,273,874,541,85,92,456,1292,5864,6080
ACSSF,2010m1,al,000,0017,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,3470,1478,314,273,273,367,1786,752,810,87,1278,63,452,1406,790,273,316,409,273,458,759,873,299,1079,328,106,119,414,786,4088,3442
ACSSF,2010m1,al,000,0017,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833,3138,1135,299,77,28,840,3616,992,1764,310,2333,518,157,2681,1231,86,250,560,293,166,917,1350,48,1044,267,203,69,321,196,4331,3141
ACSSF,2010m1,al,000,0017,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0017,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
