ACSSF,2010e1,al,000,0051,0000041,174305,75881,72826,3055,46586,43817,2769,8715,8508,207,15460,15339,121,27663,27139,524,172166,73742,36799,23285,18228,5057,13514,36943,24072,19231,4841,12871,46586,23149,15381,13788,1593,7768,23437,13644,11994,1650,9793,8715,5365,3226,2806,420,2139,3350,2671,2001,670,679,15460,2973,877,647,230,2096,12487,2719,2627,92,9768,27663,11435,6803,5973,830,4632,16228,9195,8128,1067,7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000042,61664,15019,12734,2285,36889,30722,6167,1596,979,617,3429,3429,0,4731,4230,501,60543,13898,6432,4384,4254,130,2048,7466,4355,3905,450,3111,36889,18714,15711,14828,883,3003,18175,10457,9342,1115,7718,1596,606,606,606,0,0,990,930,634,296,60,3429,601,0,0,0,601,2828,401,401,0,2427,4731,1756,1534,1356,178,222,2975,2023,1920,103,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000043,51687,14430,14096,334,24472,23464,1008,1721,1660,61,3334,3284,50,7730,7451,279,50874,13617,7219,4143,3355,788,3076,6398,3837,3105,732,2561,24472,12482,8851,8652,199,3631,11990,7377,7092,285,4613,1721,572,391,391,0,181,1149,718,652,66,431,3334,325,35,21,14,290,3009,433,415,18,2576,7730,3293,2143,1820,323,1150,4437,2758,2521,237,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000044,148585,50819,45671,5148,65922,58217,7705,3768,3542,226,9019,8650,369,19057,18662,395,145813,48095,26132,19098,14859,4239,7034,21963,16271,12762,3509,5692,65874,32437,23711,22857,854,8726,33437,19484,18588,896,13953,3768,1280,1169,997,172,111,2488,2153,1810,343,335,9019,2049,651,651,0,1398,6970,1476,1421,55,5494,19057,7889,5712,4917,795,2177,11168,8465,7211,1254,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000045,157913,60202,57838,2364,54714,51797,2917,7771,7771,0,12293,12074,219,22933,22107,826,155995,58284,28976,18078,14123,3955,10898,29308,17912,14693,3219,11396,54714,27807,19439,18306,1133,8368,26907,15026,13448,1578,11881,7771,3400,2292,1653,639,1108,4371,2904,1998,906,1467,12293,2159,552,479,73,1607,10134,1585,1393,192,8549,22933,9791,6583,5316,1267,3208,13142,8779,8142,637,4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000046,164282,63086,59141,3945,63765,59348,4417,5817,5399,418,9029,8751,278,22585,22030,555,161368,60172,28908,17835,15394,2441,11073,31264,19106,16983,2123,12158,63765,31891,24412,23054,1358,7479,31874,20568,19252,1316,11306,5817,2544,1460,1199,261,1084,3273,1809,1403,406,1464,9029,1598,275,275,0,1323,7431,1290,1290,0,6141,22585,9942,5397,4973,424,4545,12643,7856,7310,546,4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000047,75030,36657,34936,1721,26329,24745,1584,1153,1153,0,4500,4378,122,6391,6275,116,74158,35785,18167,10196,9348,848,7971,17618,8251,7129,1122,9367,26329,12864,8740,8284,456,4124,13465,8348,8230,118,5117,1153,672,467,375,92,205,481,149,95,54,332,4500,1116,114,78,36,1002,3384,618,618,0,2766,6391,2387,1818,1630,188,569,4004,2284,2041,243,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000048,551775,163684,157128,6556,257692,247353,10339,16019,16019,0,40214,39271,943,74166,71227,2939,543528,155437,83065,48396,37882,10514,34669,72372,42236,33825,8411,30136,257692,130779,92758,86909,5849,38021,126913,68590,62931,5659,58323,16019,6209,4471,3485,986,1738,9810,6228,4706,1522,3582,40214,7686,1956,1694,262,5730,32528,6197,5665,532,26331,74166,32566,22480,18328,4152,10086,41600,26478,23715,2763,15122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000049,534062,152201,148411,3790,254613,246420,8193,17866,17558,308,37588,37074,514,71794,69882,1912,525568,143707,74591,42500,34872,7628,32091,69116,41444,35346,6098,27672,254613,127638,92568,87742,4826,35070,126975,76304,71745,4559,50671,17866,7267,4758,4180,578,2509,10599,6202,5890,312,4397,37588,7100,2094,2080,14,5006,30488,5384,5187,197,25104,71794,31880,20614,18494,2120,11266,39914,25653,23127,2526,14261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000050,557595,174004,167703,6301,258122,246642,11480,18768,17721,1047,38299,37550,749,68402,67562,840,549542,166110,85632,49084,37198,11886,36548,80478,45445,34887,10558,35033,257963,129682,88734,82137,6597,40948,128281,74336,68331,6005,53945,18768,7183,4126,3707,419,3057,11585,6579,4826,1753,5006,38299,8572,1751,1647,104,6821,29727,4866,4582,284,24861,68402,32308,19204,15794,3410,13104,36094,19722,17399,2323,16372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000051,530492,116961,108318,8643,288293,274064,14229,15109,14759,350,46223,45857,366,63906,63645,261,520938,107420,66256,41501,29888,11613,24755,41164,23086,17748,5338,18078,288293,145525,98268,89802,8466,47257,142768,77474,70973,6501,65294,15096,6430,4001,3226,775,2429,8666,4221,3282,939,4445,46223,8623,1638,1438,200,6985,37600,5594,5196,398,32006,63906,27790,16564,14551,2013,11226,36116,18947,16707,2240,17169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000052,580228,157581,149090,8491,302248,283597,18651,11493,11141,352,37334,36661,673,71572,70441,1131,569402,146803,79300,53727,41755,11972,25573,67503,45691,38062,7629,21812,302200,152198,113423,107225,6198,38775,150002,84490,78670,5820,65512,11493,4608,3442,2386,1056,1166,6885,5151,4600,551,1734,37334,7510,2085,2035,50,5425,29824,5000,4690,310,24824,71572,31365,18823,16777,2046,12542,40207,26917,22690,4227,13290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000053,599487,153340,143225,10115,324768,305395,19373,10837,9353,1484,39350,39008,342,71192,69166,2026,589205,143106,77957,50732,42732,8000,27225,65149,41419,36016,5403,23730,324720,163731,126888,121586,5302,36843,160989,96482,89793,6689,64507,10837,4445,3674,3501,173,771,6392,4924,3595,1329,1468,39350,7283,1422,1350,72,5861,32067,7088,6176,912,24979,71192,29385,21056,18970,2086,8329,41807,26875,23824,3051,14932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000054,495472,204830,198634,6196,168601,162747,5854,18161,17954,207,41541,41021,520,62339,61782,557,487372,196730,98411,56686,43124,13562,41725,98319,56404,43939,12465,41915,168601,84262,57939,54000,3939,26323,84339,50094,46787,3307,34245,18161,9705,6010,5105,905,3695,8456,5207,3968,1239,3249,41541,8301,1535,982,553,6766,33240,6276,6089,187,26964,62339,25572,14951,12827,2124,10621,36767,22603,19707,2896,14164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000055,120339,29213,28859,354,63862,62865,997,2184,2184,0,9147,9147,0,15933,15678,255,118390,27264,13505,8495,7315,1180,5010,13759,7659,6335,1324,6100,63862,32168,22812,21533,1279,9356,31694,17168,15618,1550,14526,2184,641,163,57,106,478,1543,919,902,17,624,9147,1595,203,203,0,1392,7552,1016,971,45,6536,15933,7447,3792,3236,556,3655,8486,5188,4967,221,3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000056,144014,50255,45255,5000,62203,54774,7429,3711,3485,226,8863,8494,369,18982,18587,395,141242,47531,25723,18810,14632,4178,6913,21808,16178,12669,3509,5630,62155,30587,22014,21218,796,8573,31568,18282,17501,781,13286,3711,1280,1169,997,172,111,2431,2096,1753,343,335,8863,2049,651,651,0,1398,6814,1384,1329,55,5430,18982,7889,5712,4917,795,2177,11093,8390,7136,1254,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000057,193026,47883,46403,1480,111457,105176,6281,2639,2639,0,11060,10943,117,19987,19709,278,189324,44181,25672,16911,13029,3882,8761,18509,13355,11536,1819,5154,111457,56135,44273,41960,2313,11862,55322,32018,29899,2119,23304,2639,1167,731,509,222,436,1472,1042,1042,0,430,11060,2255,738,738,0,1517,8805,1828,1627,201,6977,19987,9094,4824,4501,323,4270,10893,7772,5940,1832,3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000058,98597,20447,18658,1789,57274,53459,3815,2867,2867,0,8165,8103,62,9844,9778,66,97024,18887,11233,7969,5627,2342,3264,7654,4758,4163,595,2896,57274,28800,20182,18537,1645,8618,28474,15063,13891,1172,13411,2854,1598,907,847,60,691,1256,360,343,17,896,8165,1215,252,252,0,963,6950,2052,1972,80,4898,9844,4213,2453,2220,233,1760,5631,2687,2127,560,2944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000059,157215,34556,30544,4012,85466,79937,5529,3435,3281,154,13736,13564,172,20022,20022,0,153988,31329,19967,12807,8536,4271,7160,11362,6088,4581,1507,5274,85466,42096,29341,27543,1798,12755,43370,24966,23525,1441,18404,3435,1556,858,776,82,698,1879,1053,944,109,826,13736,2901,872,739,133,2029,10835,1595,1479,116,9240,20022,9281,5344,4787,557,3937,10741,6001,5442,559,4740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000060,124128,31015,29361,1654,64562,60923,3639,3468,3342,126,8876,8707,169,16207,16070,137,121548,28435,16161,10839,7771,3068,5322,12274,8131,7246,885,4143,64562,33163,24542,22252,2290,8621,31399,17338,16082,1256,14061,3468,1256,1131,445,686,125,2212,1471,1166,305,741,8876,1687,414,364,50,1273,7189,957,884,73,6232,16207,6960,4527,4223,304,2433,9247,5372,4608,764,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000061,102425,24294,22459,1835,55910,54352,1558,3042,2846,196,8839,8839,0,10340,10231,109,100047,21916,12596,6407,4864,1543,6189,9320,5085,3712,1373,4235,55910,28633,18960,18046,914,9673,27277,14571,13141,1430,12706,3042,1127,854,695,159,273,1915,902,486,416,1013,8839,1622,78,78,0,1544,7217,699,699,0,6518,10340,3540,2406,2063,343,1134,6800,3187,2667,520,3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000062,167897,36141,35178,963,91076,87420,3656,4872,4701,171,13259,13259,0,22549,22383,166,165143,33387,19921,11726,8834,2892,8195,13466,7567,6099,1468,5899,91076,46531,32007,29300,2707,14524,44545,23983,20701,3282,20562,4872,2161,1114,835,279,1047,2711,2041,1562,479,670,13259,2286,479,412,67,1807,10973,1444,1317,127,9529,22549,9351,5395,4529,866,3956,13198,7424,6717,707,5774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000063,76355,34035,32546,1489,20791,18863,1928,3597,3390,207,5629,5508,121,12303,11851,452,75797,33477,17068,11437,8899,2538,5631,16409,11166,8351,2815,5243,20791,10372,7119,6211,908,3253,10419,5946,5098,848,4473,3597,2196,1260,1047,213,936,1401,1116,1040,76,285,5629,950,537,495,42,413,4679,955,909,46,3724,12303,5206,3429,2787,642,1777,7097,4244,3477,767,2853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000064,89063,38884,37278,1606,21076,20514,562,3746,3746,0,10567,10185,382,14790,14790,0,87467,37288,18536,11111,8213,2898,7425,18752,11239,8328,2911,7513,21076,10573,6456,5387,1069,4117,10503,5539,4771,768,4964,3746,2474,1138,972,166,1336,1272,896,425,471,376,10567,1899,96,96,0,1803,8668,1946,1900,46,6722,14790,6041,3050,2830,220,2991,8749,4368,4006,362,4381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000065,132141,38232,34442,3790,70143,60182,9961,2931,2314,617,7962,7962,0,12873,12311,562,130845,36936,19106,13436,12447,989,5670,17830,12121,10914,1207,5709,70143,35083,28597,27808,789,6486,35060,21141,19698,1443,13919,2931,912,850,804,46,62,2019,1895,1547,348,124,7962,1511,87,87,0,1424,6451,1410,1244,166,5041,12873,4498,3777,3614,163,721,8375,5999,5351,648,2376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000066,147676,42604,41741,863,71874,70702,1172,2818,2593,225,9534,9412,122,20846,20797,49,144588,39516,18692,12201,10090,2111,6491,20824,14036,12112,1924,6788,71874,35826,27045,25364,1681,8781,36048,23218,21738,1480,12830,2818,1188,1124,1045,79,64,1630,941,893,48,689,9534,1779,727,385,342,1052,7755,1692,1353,339,6063,20846,8199,5195,4667,528,3004,12647,8505,7528,977,4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000067,85941,24471,23680,791,40598,39502,1096,2200,2200,0,8277,8277,0,10395,10099,296,84679,23209,13587,8264,6155,2109,5323,9622,6339,5435,904,3283,40598,20227,14701,13802,899,5526,20371,12270,11639,631,8101,2200,856,633,633,0,223,1344,839,721,118,505,8277,1771,262,190,72,1509,6506,1332,1268,64,5174,10395,4424,2581,2351,230,1843,5971,4661,4161,500,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000068,85252,21409,20886,523,41355,40945,410,2888,2888,0,8569,8419,150,11031,10915,116,83957,20114,11550,7501,6109,1392,4049,8564,4541,3196,1345,4023,41355,21229,13277,11900,1377,7952,20126,10343,9599,744,9783,2888,830,721,554,167,109,2058,840,493,347,1218,8569,1480,199,199,0,1281,7089,1040,960,80,6049,11031,5380,3374,3003,371,2006,5651,2987,2618,369,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000069,129672,30666,30215,451,64825,63890,935,5352,5352,0,11260,11216,44,17569,17442,127,127250,28244,14710,7245,4754,2491,7465,13534,7087,4345,2742,6447,64825,33034,20985,18853,2132,12049,31791,18511,16952,1559,13280,5352,2173,994,977,17,1179,3179,1381,919,462,1798,11260,2688,344,275,69,2344,8572,1265,1215,50,7307,17569,8388,5155,4174,981,3233,9181,4166,3387,779,5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000070,96020,26291,25744,547,45323,43718,1605,4025,3804,221,7137,6778,359,13244,13138,106,94819,25090,13674,8059,5733,2326,5615,11416,6358,4099,2259,5058,45323,22596,14005,13465,540,8591,22727,10812,9431,1381,11915,4025,1231,636,636,0,595,2794,1828,1295,533,966,7137,1303,311,276,35,992,5834,978,978,0,4856,13244,6287,3688,3084,604,2599,6957,4283,3858,425,2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000071,153991,38592,34946,3646,87063,81722,5341,2145,1674,471,7942,7885,57,18249,17474,775,150890,35539,19037,13436,11112,2324,5601,16502,11826,10524,1302,4676,87015,43917,36484,34907,1577,7433,43098,26328,24788,1540,16770,2145,764,764,764,0,0,1381,1107,451,656,274,7942,1721,322,322,0,1399,6221,1852,1565,287,4369,18249,7391,6461,6068,393,930,10858,7376,6815,561,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000072,159310,62746,60475,2271,70286,66892,3394,2049,2049,0,8522,8358,164,15707,15445,262,157220,60656,31947,19080,16137,2943,12867,28709,14691,12313,2378,14018,70286,34008,24459,23706,753,9549,36278,22654,22165,489,13624,2049,961,672,580,92,289,1088,439,336,103,649,8522,1931,358,322,36,1573,6591,1342,1286,56,5249,15707,6343,4502,4116,386,1841,9364,5354,4670,684,4010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000073,101415,36269,36131,138,38684,38684,0,4794,4794,0,9635,9619,16,12033,12033,0,99215,34069,15430,7431,4525,2906,7999,18639,8628,6154,2474,10011,38684,20487,13406,12752,654,7081,18197,9221,8490,731,8976,4794,3599,2444,2156,288,1155,1195,639,624,15,556,9635,1717,371,238,133,1346,7918,739,724,15,7179,12033,5325,2701,1560,1141,2624,6708,3768,3091,677,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000074,103636,27077,25836,1241,52466,50239,2227,3132,3132,0,8074,8003,71,12887,12887,0,102862,26303,15529,8919,6675,2244,6610,10774,6490,4693,1797,4284,52466,26965,17723,16703,1020,9242,25501,14780,13721,1059,10721,3132,746,660,476,184,86,2386,1344,976,368,1042,8074,1326,225,225,0,1101,6748,940,929,11,5808,12887,7134,3989,2929,1060,3145,5753,3263,2176,1087,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000075,114420,43660,41093,2567,54233,50288,3945,2100,1811,289,4670,4653,17,9757,9326,431,112657,42056,21268,12982,10310,2672,8286,20788,11661,9441,2220,9127,54074,26872,21289,19900,1389,5583,27202,17542,16330,1212,9660,2100,1011,864,864,0,147,1089,586,574,12,503,4670,1112,334,334,0,778,3558,831,659,172,2727,9757,4682,3218,2737,481,1464,5075,3556,3517,39,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000076,158403,53367,52643,724,66579,64108,2471,5975,5768,207,11888,11770,118,20594,20168,426,156686,51650,26778,13787,10596,3191,12991,24872,15035,12100,2935,9837,66579,33790,22330,19794,2536,11460,32789,19087,17736,1351,13702,5975,2130,1062,1006,56,1068,3845,2543,2230,313,1302,11888,2571,817,817,0,1754,9317,1676,1560,116,7641,20594,9774,6057,5246,811,3717,10820,6502,5741,761,4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000077,163170,62818,58873,3945,63200,58783,4417,5817,5399,418,9029,8751,278,22306,21751,555,160256,59904,28755,17682,15241,2441,11073,31149,18991,16868,2123,12158,63200,31587,24108,22750,1358,7479,31613,20307,18991,1316,11306,5817,2544,1460,1199,261,1084,3273,1809,1403,406,1464,9029,1598,275,275,0,1323,7431,1290,1290,0,6141,22306,9942,5397,4973,424,4545,12364,7699,7153,546,4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000078,127939,30593,30061,532,70311,68252,2059,3860,3806,54,9040,9040,0,14135,14053,82,124987,27641,15145,7309,6249,1060,7836,12496,7354,6442,912,5142,70311,34487,26997,26125,872,7490,35824,21499,20539,960,14325,3860,2182,1533,1151,382,649,1678,1135,1116,19,543,9040,2034,850,850,0,1184,7006,1240,1240,0,5766,14135,5646,3285,2748,537,2361,8489,5421,5029,392,3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000079,125826,44754,44399,355,51328,50217,1111,4804,4804,0,11240,11240,0,13700,13500,200,123361,42289,23705,9504,5784,3720,14201,18584,7773,5044,2729,10811,51328,25693,17170,16099,1071,8523,25635,13606,12437,1169,12029,4804,1622,1384,1079,305,238,3182,1330,1164,166,1852,11240,2968,405,405,0,2563,8272,1076,1076,0,7196,13700,6257,3125,2529,596,3132,7443,3364,3046,318,4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000080,153135,58496,56132,2364,53560,50643,2917,7259,7259,0,11828,11609,219,21992,21166,826,151449,56810,28084,17931,14123,3808,10153,28726,17513,14344,3169,11213,53560,27159,18961,17828,1133,8198,26401,14769,13191,1578,11632,7259,3235,2127,1653,474,1108,4024,2557,1651,906,1467,11828,1917,552,479,73,1365,9911,1544,1352,192,8367,21992,9310,6190,4923,1267,3120,12682,8319,7682,637,4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000081,175266,45437,43446,1991,90176,87280,2896,4236,4236,0,11193,10631,562,24224,23156,1068,172292,42463,22852,14575,11573,3002,8277,19611,11016,9695,1321,8595,90176,45397,33609,30987,2622,11788,44779,24544,22603,1941,20235,4236,1407,1073,725,348,334,2829,1939,1528,411,890,11193,2064,584,395,189,1480,9129,1992,1833,159,7137,24224,10071,6827,5562,1265,3244,14153,10082,8932,1150,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000082,148108,34242,32396,1846,81629,78183,3446,2360,2360,0,10668,10506,162,19209,18307,902,145994,32128,17323,9623,7788,1835,7700,14805,9461,7482,1979,5344,81629,42057,29342,27584,1758,12715,39572,20726,19273,1453,18846,2360,612,510,510,0,102,1748,1336,1278,58,412,10668,2400,415,415,0,1985,8268,1969,1788,181,6299,19209,8798,7078,6054,1024,1720,10411,6059,5316,743,4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000083,93566,23695,23014,681,46277,45085,1192,2428,2323,105,7182,6964,218,13984,13704,280,92221,22350,12167,7497,6109,1388,4670,10183,5329,4381,948,4854,46277,23925,16876,16105,771,7049,22352,12163,11549,614,10189,2428,965,662,614,48,303,1463,594,584,10,869,7182,1386,346,346,0,1040,5796,1011,918,93,4785,13984,5928,4351,4049,302,1577,8056,4514,3819,695,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000084,121165,30459,29815,644,60750,58620,2130,3519,3458,61,8758,8600,158,17679,16934,745,119357,28651,15491,9652,8221,1431,5839,13160,8249,7221,1028,4911,60750,30418,21508,20982,526,8910,30332,19375,18133,1242,10957,3519,1423,984,984,0,439,2096,1534,1421,113,562,8758,1339,377,363,14,962,7419,1310,1260,50,6109,17679,8067,5809,5261,548,2258,9612,6684,6192,492,2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000085,60736,14948,12663,2285,36175,30195,5980,1596,979,617,3359,3359,0,4658,4157,501,59615,13827,6432,4384,4254,130,2048,7395,4355,3905,450,3040,36175,18360,15357,14474,883,3003,17815,10140,9025,1115,7675,1596,606,606,606,0,0,990,930,634,296,60,3359,601,0,0,0,601,2758,401,401,0,2357,4658,1756,1534,1356,178,222,2902,1950,1847,103,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000086,148108,34242,32396,1846,81629,78183,3446,2360,2360,0,10668,10506,162,19209,18307,902,145994,32128,17323,9623,7788,1835,7700,14805,9461,7482,1979,5344,81629,42057,29342,27584,1758,12715,39572,20726,19273,1453,18846,2360,612,510,510,0,102,1748,1336,1278,58,412,10668,2400,415,415,0,1985,8268,1969,1788,181,6299,19209,8798,7078,6054,1024,1720,10411,6059,5316,743,4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0051,0000087,174305,75881,72826,3055,46586,43817,2769,8715,8508,207,15460,15339,121,27663,27139,524,172166,73742,36799,23285,18228,5057,13514,36943,24072,19231,4841,12871,46586,23149,15381,13788,1593,7768,23437,13644,11994,1650,9793,8715,5365,3226,2806,420,2139,3350,2671,2001,670,679,15460,2973,877,647,230,2096,12487,2719,2627,92,9768,27663,11435,6803,5973,830,4632,16228,9195,8128,1067,7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
