ACSSF,2010e1,al,000,0168,0000067,84679,51548,4413,47135,33131,84679,51548,4351,47197,33131,45953,3506,42447,45953,4131,41822,45953,3678,42275,35279,2495,32784,35279,2939,32340,35279,2537,32742,47280,2272,45008,40963,2319,38644,40963,1531,39432,40963,856,40107,8964,71,8893,10379,604,9775,1254,373,881,10379,2579,7800,30584,3398,27186,40963,728,40235,1226,142,1084,30584,647,29937,30584,19864,8061,11803,10720,3015,7705,30584,11076,19508,6317,112,6205,47280,3734,43546,47280,522,46758,47280,8728,38552,40963,1461,39502,47280,3845,43435,47280,1463,45817,104738,12104,92634,104738,11524,93214,104738,11090,93648,104738,7519,97219,104738,9663,95075,104738,6866,97872,104738,9778,94960,104738,10090,94648,104738,9866,94872
ACSSF,2010e1,al,000,0168,0000068,83957,44911,3287,41624,39046,83957,44911,3374,41537,39046,38584,2592,35992,38584,2779,35805,38584,2735,35849,25370,1709,23661,25370,1692,23678,25370,1677,23693,47470,4226,43244,39731,2353,37378,39731,1290,38441,39731,787,38944,9018,63,8955,10342,503,9839,683,190,493,10342,1597,8745,29389,2883,26506,39731,1090,38641,1135,0,1135,29389,1094,28295,29389,16363,7500,8863,13026,4157,8869,29389,11657,17732,7739,202,7537,47470,5070,42400,47470,131,47339,47470,2466,45004,39731,1216,38515,47470,5086,42384,47470,3478,43992,103672,14608,89064,103672,14267,89405,103672,14296,89376,103672,10582,93090,103672,11619,92053,103672,8403,95269,103672,12652,91020,103672,13241,90431,103672,13218,90454
ACSSF,2010e1,al,000,0168,0000069,127250,66314,6892,59422,60936,127250,66314,6080,60234,60936,55719,3918,51801,55719,3919,51800,55719,3890,51829,40372,2881,37491,40372,2782,37590,40372,2893,37479,76303,3832,72471,60880,1849,59031,60880,1299,59581,60880,835,60045,14518,76,14442,17968,1041,16927,1742,720,1022,17968,3207,14761,42912,9104,33808,60880,1087,59793,1815,781,1034,42912,1015,41897,42912,20123,10266,9857,22789,7806,14983,42912,18072,24840,15423,610,14813,76303,3345,72958,76303,682,75621,76303,14712,61591,60880,3022,57858,76303,2645,73658,76303,3156,73147,154862,17207,137655,154862,15705,139157,154862,16382,138480,154862,10854,144008,154862,11838,143024,154862,8025,146837,154862,13916,140946,154862,13885,140977,154862,14592,140270
ACSSF,2010e1,al,000,0168,0000070,94819,52705,8858,43847,42114,94819,52705,8151,44554,42114,42768,4966,37802,42768,4819,37949,42768,5287,37481,30079,3465,26614,30079,3564,26515,30079,3530,26549,53321,3268,50053,45862,1378,44484,45862,1510,44352,45862,655,45207,13384,87,13297,14921,1638,13283,954,381,573,14921,3995,10926,30941,5356,25585,45862,947,44915,1610,468,1142,30941,1118,29823,30941,17297,8471,8826,13644,4817,8827,30941,13288,17653,7459,860,6599,53321,585,52736,53321,305,53016,53321,8997,44324,45862,2519,43343,53321,242,53079,53321,1777,51544,117641,18051,99590,117641,16990,100651,117641,17246,100395,117641,12326,105315,117641,14429,103212,117641,10536,107105,117641,15668,101973,117641,13381,104260,117641,14477,103164
ACSSF,2010e1,al,000,0168,0000071,150890,108146,5129,103017,42744,150890,108146,5096,103050,42744,97212,3363,93849,97212,3466,93746,97212,3044,94168,67313,2204,65109,67313,2110,65203,67313,1712,65601,81100,1622,79478,72588,1324,71264,72588,555,72033,72588,546,72042,13472,217,13255,14752,355,14397,1992,120,1872,14752,1844,12908,57836,4716,53120,72588,601,71987,2142,0,2142,57836,800,57036,57836,44498,16586,27912,13338,4077,9261,57836,20663,37173,8512,0,8512,81100,1786,79314,81100,415,80685,81100,3464,77636,72588,1523,71065,81100,1906,79194,81100,855,80245,195514,16762,178752,195514,16008,179506,195514,16273,179241,195514,8442,187072,195514,11868,183646,195514,7846,187668,195514,14330,181184,195514,14291,181223,195514,14824,180690
ACSSF,2010e1,al,000,0168,0000072,157220,96153,4328,91825,61067,157220,96153,5704,90449,61067,85616,3125,82491,85616,3494,82122,85616,3014,82602,60693,1867,58826,60693,2450,58243,60693,2014,58679,85016,5967,79049,66583,3743,62840,66583,1995,64588,66583,2157,64426,21358,835,20523,23288,2829,20459,4377,960,3417,23288,6708,16580,43295,10500,32795,66583,928,65655,701,492,209,43295,1288,42007,43295,28915,13698,15217,14380,4216,10164,43295,17914,25381,18433,172,18261,85016,9251,75765,85016,2391,82625,85016,22649,62367,66583,2554,64029,85016,8667,76349,85016,6026,78990,193346,21459,171887,193346,20633,172713,193346,19550,173796,193346,12075,181271,193346,16590,176756,193346,11547,181799,193346,17727,175619,193346,17844,175502,193346,17270,176076
ACSSF,2010e1,al,000,0168,0000073,99215,48217,3394,44823,50998,99215,48217,2711,45506,50998,40278,1895,38383,40278,1877,38401,40278,1966,38312,28547,1384,27163,28547,1366,27181,28547,1568,26979,58963,4018,54945,47400,1727,45673,47400,843,46557,47400,568,46832,10887,473,10414,14223,793,13430,752,282,470,14223,2054,12169,33177,6270,26907,47400,668,46732,967,19,948,33177,888,32289,33177,14953,6805,8148,18224,4840,13384,33177,11645,21532,11563,241,11322,58963,5769,53194,58963,361,58602,58963,11993,46970,47400,1288,46112,58963,5707,53256,58963,3797,55166,120927,9136,111791,120927,8404,112523,120927,8669,112258,120927,5080,115847,120927,5265,115662,120927,4200,116727,120927,6872,114055,120927,7373,113554,120927,7418,113509
ACSSF,2010e1,al,000,0168,0000074,102862,57853,3605,54248,45009,102862,57853,3059,54794,45009,49503,2172,47331,49503,2654,46849,49503,2546,46957,36994,1442,35552,36994,1882,35112,36994,1483,35511,62996,3265,59731,48898,1957,46941,48898,798,48100,48898,628,48270,11968,235,11733,14686,1044,13642,1678,458,1220,14686,3360,11326,34212,5794,28418,48898,753,48145,1317,484,833,34212,742,33470,34212,17874,8937,8937,16338,5767,10571,34212,14704,19508,14098,270,13828,62996,6038,56958,62996,529,62467,62996,16310,46686,48898,1725,47173,62996,5722,57274,62996,2998,59998,128571,11726,116845,128571,11008,117563,128571,11169,117402,128571,7186,121385,128571,8554,120017,128571,5543,123028,128571,8918,119653,128571,9445,119126,128571,9751,118820
ACSSF,2010e1,al,000,0168,0000075,112657,78261,5171,73090,34396,112657,78261,4796,73465,34396,63718,4215,59503,63718,4242,59476,63718,4267,59451,38169,2644,35525,38169,2582,35587,38169,2700,35469,62660,957,61703,55073,1648,53425,55073,772,54301,55073,694,54379,19324,238,19086,20023,869,19154,2497,227,2270,20023,2532,17491,35050,3630,31420,55073,1114,53959,2620,667,1953,35050,1031,34019,35050,21981,7683,14298,13069,3261,9808,35050,10944,24106,7587,114,7473,62660,2890,59770,62660,697,61963,62660,8103,54557,55073,1603,53470,62660,2401,60259,62660,919,61741,139206,12164,127042,139206,11406,127800,139206,11767,127439,139206,7735,131471,139206,8777,130429,139206,7849,131357,139206,10733,128473,139206,10000,129206,139206,10552,128654
ACSSF,2010e1,al,000,0168,0000076,156686,89561,12358,77203,67125,156686,89561,10921,78640,67125,75788,7612,68176,75788,7880,67908,75788,7912,67876,50326,5016,45310,50326,5227,45099,50326,4931,45395,91635,6486,85149,73252,4551,68701,73252,2602,70650,73252,1562,71690,20653,888,19765,23738,1493,22245,3054,1495,1559,23738,5901,17837,49514,8844,40670,73252,2559,70693,1888,1088,800,49514,2452,47062,49514,27362,12565,14797,22152,7115,15037,49514,19680,29834,18383,398,17985,91635,9120,82515,91635,904,90731,91635,23293,68342,73252,4785,68467,91635,8416,83219,91635,4932,86703,192093,26760,165333,192093,25472,166621,192093,25363,166730,192093,19025,173068,192093,20095,171998,192093,16520,175573,192093,21475,170618,192093,22466,169627,192093,22571,169522
ACSSF,2010e1,al,000,0168,0000077,160256,103488,7809,95679,56768,160256,103488,7087,96401,56768,88576,5379,83197,88576,5055,83521,88576,4712,83864,61295,3392,57903,61295,3174,58121,61295,3002,58293,91605,1849,89756,79399,1448,77951,79399,790,78609,79399,789,78610,32312,555,31757,33997,2680,31317,4662,637,4025,33997,6928,27069,45402,3470,41932,79399,672,78727,1557,452,1105,45402,307,45095,45402,33055,9906,23149,12347,3653,8694,45402,13559,31843,12206,316,11890,91605,4748,86857,91605,2578,89027,91605,23696,67909,79399,2112,77287,91605,4020,87585,91605,1894,89711,200708,21237,179471,200708,20183,180525,200708,20052,180656,200708,13388,187320,200708,15903,184805,200708,11719,188989,200708,17984,182724,200708,16048,184660,200708,17485,183223
ACSSF,2010e1,al,000,0168,0000078,124987,79937,7372,72565,45050,124987,79937,6524,73413,45050,70085,4917,65168,70085,5452,64633,70085,4809,65276,51876,3753,48123,51876,4179,47697,51876,3847,48029,64883,2006,62877,57621,2472,55149,57621,1476,56145,57621,564,57057,10028,50,9978,12001,89,11912,1580,0,1580,12001,1609,10392,45620,7163,38457,57621,928,56693,952,253,699,45620,1968,43652,45620,30681,11191,19490,14939,4533,10406,45620,15724,29896,7262,0,7262,64883,3564,61319,64883,296,64587,64883,6981,57902,57621,2241,55380,64883,3098,61785,64883,1931,62952,148298,17366,130932,148298,16536,131762,148298,16706,131592,148298,10411,137887,148298,13307,134991,148298,10089,138209,148298,14635,133663,148298,12893,135405,148298,15099,133199
ACSSF,2010e1,al,000,0168,0000079,123361,55859,4386,51473,67502,123361,55859,4249,51610,67502,47939,2832,45107,47939,3110,44829,47939,3397,44542,34782,1523,33259,34782,1801,32981,34782,2069,32713,74011,3589,70422,54463,2216,52247,54463,851,53612,54463,660,53803,9005,42,8963,11055,267,10788,813,154,659,11055,1783,9272,43408,7517,35891,54463,503,53960,370,129,241,43408,631,42777,43408,16252,6710,9542,27156,5557,21599,43408,12267,31141,19548,89,19459,74011,7625,66386,74011,615,73396,74011,12788,61223,54463,2561,51902,74011,7485,66526,74011,2520,71491,149557,13572,135985,149557,12908,136649,149557,12896,136661,149557,7864,141693,149557,9736,139821,149557,6315,143242,149557,10085,139472,149557,11664,137893,149557,11903,137654
ACSSF,2010e1,al,000,0168,0000080,151449,89583,5639,83944,61866,151449,89583,6389,83194,61866,77031,4584,72447,77031,4717,72314,77031,4162,72869,54171,2894,51277,54171,3101,51070,54171,2723,51448,87514,1145,86369,73097,1495,71602,73097,758,72339,73097,785,72312,27871,275,27596,30018,1571,28447,6185,157,6028,30018,4619,25399,43079,3858,39221,73097,1079,72018,1184,158,1026,43079,887,42192,43079,28543,11432,17111,14536,4178,10358,43079,15610,27469,14417,0,14417,87514,2643,84871,87514,1077,86437,87514,9357,78157,73097,2832,70265,87514,2079,85435,87514,564,86950,186311,20774,165537,186311,19689,166622,186311,19750,166561,186311,12656,173655,186311,14940,171371,186311,12167,174144,186311,17505,168806,186311,17682,168629,186311,17664,168647
ACSSF,2010e1,al,000,0168,0000081,172292,105410,7482,97928,66882,172292,105410,6106,99304,66882,93521,5361,88160,93521,4442,89079,93521,5116,88405,66897,3829,63068,66897,3118,63779,66897,3638,63259,91212,2838,88374,80579,2389,78190,80579,1828,78751,80579,1453,79126,17165,684,16481,20506,940,19566,2400,946,1454,20506,3030,17476,60073,6223,53850,80579,1343,79236,1769,655,1114,60073,1175,58898,60073,39334,13630,25704,20739,5871,14868,60073,19501,40572,10633,397,10236,91212,4764,86448,91212,893,90319,91212,11800,79412,80579,2746,77833,91212,3291,87921,91212,1745,89467,223731,23941,199790,223731,22642,201089,223731,22550,201181,223731,15596,208135,223731,16960,206771,223731,14347,209384,223731,19867,203864,223731,19729,204002,223731,19974,203757
ACSSF,2010e1,al,000,0168,0000082,145994,88910,6497,82413,57084,145994,88910,6289,82621,57084,77263,4065,73198,77263,4797,72466,77263,4304,72959,54412,2817,51595,54412,3549,50863,54412,2948,51464,104249,3260,100989,68096,1516,66580,68096,835,67261,68096,1110,66986,17382,206,17176,19232,1081,18151,9000,4439,4561,19232,3309,15923,48864,9122,39742,68096,766,67330,4536,1072,3464,48864,811,48053,48864,28998,12268,16730,19866,5427,14439,48864,17695,31169,36153,255,35898,104249,7775,96474,104249,2951,101298,104249,15964,88285,68096,2303,65793,104249,7327,96922,104249,2922,101327,180735,17590,163145,180735,17054,163681,180735,16197,164538,180735,10354,170381,180735,12496,168239,180735,7865,172870,180735,14143,166592,180735,14212,166523,180735,14565,166170
ACSSF,2010e1,al,000,0168,0000083,92221,55099,6262,48837,37122,92221,55099,5546,49553,37122,47318,4212,43106,47318,4627,42691,47318,4125,43193,33604,3209,30395,33604,3452,30152,33604,3048,30556,54457,3751,50706,45496,1931,43565,45496,946,44550,45496,912,44584,11367,299,11068,12949,1084,11865,1713,748,965,12949,3602,9347,32547,5634,26913,45496,1284,44212,495,175,320,32547,1152,31395,32547,16301,7863,8438,16246,4364,11882,32547,12227,20320,8961,0,8961,54457,5602,48855,54457,254,54203,54457,11645,42812,45496,2050,43446,54457,5336,49121,54457,2956,51501,113061,13717,99344,113061,12808,100253,113061,13024,100037,113061,10437,102624,113061,10695,102366,113061,7721,105340,113061,11123,101938,113061,10567,102494,113061,11231,101830
ACSSF,2010e1,al,000,0168,0000084,119357,78162,5434,72728,41195,119357,78162,4879,73283,41195,67450,4280,63170,67450,4773,62677,67450,4093,63357,46860,2487,44373,46860,2883,43977,46860,2261,44599,68083,1976,66107,60076,1399,58677,60076,1576,58500,60076,1084,58992,19815,346,19469,22270,991,21279,1669,153,1516,22270,3893,18377,37806,3981,33825,60076,941,59135,713,62,651,37806,1098,36708,37806,23028,9801,13227,14778,4502,10276,37806,14303,23503,8007,15,7992,68083,1858,66225,68083,425,67658,68083,6836,61247,60076,1996,58080,68083,1552,66531,68083,1529,66554,147184,14824,132360,147184,13869,133315,147184,14355,132829,147184,9685,137499,147184,11038,136146,147184,7776,139408,147184,12834,134350,147184,11355,135829,147184,12882,134302
ACSSF,2010e1,al,000,0168,0000085,59615,41358,1730,39628,18257,59615,41358,1631,39727,18257,36502,756,35746,36502,1012,35490,36502,823,35679,26676,250,26426,26676,506,26170,26676,248,26428,33597,314,33283,29717,503,29214,29717,125,29592,29717,0,29717,9707,64,9643,9992,559,9433,1900,248,1652,9992,1966,8026,19725,516,19209,29717,191,29526,609,0,609,19725,186,19539,19725,15533,5459,10074,4192,1307,2885,19725,6766,12959,3880,248,3632,33597,544,33053,33597,751,32846,33597,6999,26598,29717,474,29243,33597,669,32928,33597,307,33290,77989,6809,71180,77989,6617,71372,77989,6547,71442,77989,3580,74409,77989,4323,73666,77989,2569,75420,77989,5980,72009,77989,6121,71868,77989,6121,71868
ACSSF,2010e1,al,000,0168,0000086,145994,88910,6497,82413,57084,145994,88910,6289,82621,57084,77263,4065,73198,77263,4797,72466,77263,4304,72959,54412,2817,51595,54412,3549,50863,54412,2948,51464,104249,3260,100989,68096,1516,66580,68096,835,67261,68096,1110,66986,17382,206,17176,19232,1081,18151,9000,4439,4561,19232,3309,15923,48864,9122,39742,68096,766,67330,4536,1072,3464,48864,811,48053,48864,28998,12268,16730,19866,5427,14439,48864,17695,31169,36153,255,35898,104249,7775,96474,104249,2951,101298,104249,15964,88285,68096,2303,65793,104249,7327,96922,104249,2922,101327,180735,17590,163145,180735,17054,163681,180735,16197,164538,180735,10354,170381,180735,12496,168239,180735,7865,172870,180735,14143,166592,180735,14212,166523,180735,14565,166170
ACSSF,2010e1,al,000,0168,0000087,172166,100330,10047,90283,71836,172166,100330,9812,90518,71836,85306,8168,77138,85306,8487,76819,85306,7812,77494,56999,5277,51722,56999,5408,51591,56999,4978,52021,108537,5430,103107,87228,2155,85073,87228,1462,85766,87228,1618,85610,40040,775,39265,42404,2795,39609,5412,901,4511,42404,9079,33325,44824,3907,40917,87228,1176,86052,2926,1156,1770,44824,1230,43594,44824,27767,10299,17468,17057,4023,13034,44824,14322,30502,21309,361,20948,108537,7534,101003,108537,1858,106679,108537,37963,70574,87228,5476,81752,108537,7350,101187,108537,3604,104933,207252,24948,182304,207252,23992,183260,207252,23605,183647,207252,18114,189138,207252,20848,186404,207252,17378,189874,207252,20639,186613,207252,22110,185142,207252,21259,185993
ACSSF,2010e1,al,000,0168,0000088,48774,28219,1949,26270,20555,48774,28219,1799,26420,20555,23280,1095,22185,23280,1142,22138,23280,1189,22091,15694,815,14879,15694,815,14879,15694,909,14785,29452,461,28991,22652,1756,20896,22652,782,21870,22652,791,21861,3260,181,3079,4674,181,4493,607,134,473,4674,370,4304,17978,2293,15685,22652,970,21682,1310,355,955,17978,908,17070,17978,10320,4303,6017,7658,1929,5729,17978,6232,11746,6800,16,6784,29452,702,28750,29452,63,29389,29452,3111,26341,22652,976,21676,29452,595,28857,29452,134,29318,62097,5600,56497,62097,5365,56732,62097,5446,56651,62097,4044,58053,62097,3918,58179,62097,3389,58708,62097,4781,57316,62097,4883,57214,62097,5057,57040
ACSSF,2010e1,al,000,0168,0000089,51772,32705,1663,31042,19067,51772,32705,1560,31145,19067,28315,1403,26912,28315,1356,26959,28315,1279,27036,20174,912,19262,20174,910,19264,20174,813,19361,29249,357,28892,25840,432,25408,25840,313,25527,25840,353,25487,10087,186,9901,10698,439,10259,1263,0,1263,10698,1953,8745,15142,1093,14049,25840,286,25554,406,15,391,15142,232,14910,15142,9756,4199,5557,5386,1658,3728,15142,5857,9285,3409,15,3394,29249,536,28713,29249,259,28990,29249,1612,27637,25840,593,25247,29249,329,28920,29249,292,28957,63858,5440,58418,63858,5138,58720,63858,5151,58707,63858,3251,60607,63858,3772,60086,63858,2405,61453,63858,4361,59497,63858,4047,59811,63858,4527,59331
ACSSF,2010e1,al,000,0168,0000090,58437,36663,3190,33473,21774,58437,36663,3044,33619,21774,32220,2483,29737,32220,2756,29464,32220,2635,29585,24264,2069,22195,24264,2251,22013,24264,2305,21959,29626,969,28657,26288,1383,24905,26288,1135,25153,26288,79,26209,4417,17,4400,5465,17,5448,783,0,783,5465,522,4943,20823,2900,17923,26288,680,25608,449,253,196,20823,1481,19342,20823,14857,5319,9538,5966,1835,4131,20823,7154,13669,3338,0,3338,29626,1866,27760,29626,48,29578,29626,1993,27633,26288,1290,24998,29626,1752,27874,29626,961,28665,66190,7312,58878,66190,7076,59114,66190,6763,59427,66190,4548,61642,66190,5696,60494,66190,4166,62024,66190,6095,60095,66190,5433,60757,66190,6469,59721
ACSSF,2010e1,al,000,0168,0000091,138840,93167,7763,85404,45673,138840,93167,7397,85770,45673,78955,4855,74100,78955,6335,72620,78955,5942,73013,53397,3391,50006,53397,4808,48589,53397,4099,49298,80655,1395,79260,70148,2888,67260,70148,1804,68344,70148,1482,68666,24318,535,23783,25825,1442,24383,5488,1156,4332,25825,5831,19994,44323,5245,39078,70148,1888,68260,2276,430,1846,44323,1563,42760,44323,29333,12313,17020,14990,5860,9130,44323,18173,26150,10507,251,10256,80655,3102,77553,80655,593,80062,80655,17344,63311,70148,3831,66317,80655,2326,78329,80655,972,79683,169602,22494,147108,169602,21336,148266,169602,20935,148667,169602,12460,157142,169602,17709,151893,169602,11156,158446,169602,18683,150919,169602,16688,152914,169602,18736,150866
ACSSF,2010e1,al,000,0168,0000092,184869,119803,9357,110446,65066,184869,119803,8375,111428,65066,107016,6666,100350,107016,7468,99548,107016,6726,100290,79501,4471,75030,79501,5020,74481,79501,4463,75038,100445,2843,97602,89472,2537,86935,89472,1905,87567,89472,1121,88351,20081,15,20066,22524,981,21543,2785,514,2271,22524,3255,19269,66948,7291,59657,89472,776,88696,2816,627,2189,66948,978,65970,66948,46988,16967,30021,19960,5908,14052,66948,22875,44073,10973,133,10840,100445,5323,95122,100445,751,99694,100445,16720,83725,89472,2611,86861,100445,5245,95200,100445,1925,98520,228100,22782,205318,228100,21091,207009,228100,21009,207091,228100,12733,215367,228100,17328,210772,228100,13025,215075,228100,18140,209960,228100,18311,209789,228100,17534,210566
ACSSF,2010e1,al,000,0168,0000093,96165,64663,6771,57892,31502,96165,64663,5656,59007,31502,57645,4737,52908,57645,5284,52361,57645,4790,52855,43898,3762,40136,43898,4245,39653,43898,3598,40300,50352,1270,49082,44749,2180,42569,44749,1364,43385,44749,664,44085,6059,263,5796,7738,318,7420,1705,380,1325,7738,1546,6192,37011,5135,31876,44749,1928,42821,958,44,914,37011,1886,35125,37011,27255,11813,15442,9756,3389,6367,37011,15202,21809,5603,234,5369,50352,1789,48563,50352,324,50028,50352,4800,45552,44749,2501,42248,50352,1665,48687,50352,830,49522,123327,15121,108206,123327,14560,108767,123327,13977,109350,123327,9993,113334,123327,11972,111355,123327,9842,113485,123327,12863,110464,123327,11733,111594,123327,12778,110549
ACSSF,2010e1,al,000,0168,0000094,313542,188266,12904,175362,125276,313542,188266,12351,175915,125276,164660,9769,154891,164660,8975,155685,164660,9165,155495,116629,6608,110021,116629,6096,110533,116629,6309,110320,173801,3931,169870,149017,3664,145353,149017,2483,146534,149017,2186,146831,44180,959,43221,49076,2511,46565,8461,1103,7358,49076,7374,41702,99941,9782,90159,149017,2370,146647,2953,813,2140,99941,2010,97931,99941,66059,24524,41535,33882,9468,24414,99941,33992,65949,24784,397,24387,173801,7355,166446,173801,1902,171899,173801,20618,153183,149017,5412,143605,173801,5318,168483,173801,2257,171544,396552,44027,352525,396552,41643,354909,396552,41717,354835,396552,27865,368687,396552,31421,365131,396552,26229,370323,396552,36841,359711,396552,36828,359724,396552,37055,359497
ACSSF,2010e1,al,000,0168,0000095,178569,114452,9340,105112,64117,178569,114452,8079,106373,64117,98955,6057,92898,98955,5990,92965,98955,5248,93707,68654,3803,64851,68654,3833,64821,68654,3334,65320,101328,2078,99250,87849,1588,86261,87849,790,87059,87849,898,86951,33326,555,32771,35316,2719,32597,4795,637,4158,35316,7294,28022,52533,4776,47757,87849,672,87177,2060,452,1608,52533,366,52167,52533,37926,12336,25590,14607,4266,10341,52533,16602,35931,13479,316,13163,101328,4908,96420,101328,2578,98750,101328,24719,76609,87849,2405,85444,101328,4180,97148,101328,2054,99274,222383,23547,198836,222383,22424,199959,222383,22362,200021,222383,14773,207610,222383,17971,204412,222383,13265,209118,222383,20234,202149,222383,17900,204483,222383,19397,202986
ACSSF,2010e1,al,000,0168,0000096,134006,96713,4895,91818,37293,134006,96713,4683,92030,37293,86723,3303,83420,86723,3406,83317,86723,2915,83808,59564,2204,57360,59564,2110,57454,59564,1712,57852,71443,1622,69821,63820,1263,62557,63820,555,63265,63820,546,63274,11569,217,11352,12696,258,12438,1715,120,1595,12696,1691,11005,51124,4657,46467,63820,601,63219,1752,0,1752,51124,741,50383,51124,39343,14535,24808,11781,3638,8143,51124,18173,32951,7623,0,7623,71443,1786,69657,71443,356,71087,71443,3101,68342,63820,1265,62555,71443,1684,69759,71443,855,70588,172842,14547,158295,172842,13921,158921,172842,14197,158645,172842,7607,165235,172842,10833,162009,172842,7298,165544,172842,12383,160459,172842,12343,160499,172842,12930,159912
ACSSF,2010e1,al,000,0168,0000097,75342,44443,1822,42621,30899,75342,44443,2701,41742,30899,38231,1288,36943,38231,1356,36875,38231,1096,37135,25155,722,24433,25155,847,24308,25155,610,24545,42149,1585,40564,30930,2568,28362,30930,1102,29828,30930,1291,29639,13607,632,12975,14523,1410,13113,3370,725,2645,14523,3676,10847,16407,3830,12577,30930,387,30543,402,291,111,16407,539,15868,16407,11531,6021,5510,4876,1244,3632,16407,7265,9142,11219,0,11219,42149,4032,38117,42149,1842,40307,42149,13684,28465,30930,1340,29590,42149,3845,38304,42149,1652,40497,89534,10696,78838,89534,10190,79344,89534,9168,80366,89534,6277,83257,89534,8258,81276,89534,5675,83859,89534,8500,81034,89534,8436,81098,89534,8321,81213
ACSSF,2010e1,al,000,0168,0000098,81878,51710,2506,49204,30168,81878,51710,3003,48707,30168,47385,1837,45548,47385,2138,45247,47385,1918,45467,35538,1145,34393,35538,1603,33935,35538,1404,34134,42867,4382,38485,35653,1175,34478,35653,893,34760,35653,866,34787,7751,203,7548,8765,1419,7346,1007,235,772,8765,3032,5733,26888,6670,20218,35653,541,35112,299,201,98,26888,749,26139,26888,17384,7677,9707,9504,2972,6532,26888,10649,16239,7214,172,7042,42867,5219,37648,42867,549,42318,42867,8965,33902,35653,1214,34439,42867,4822,38045,42867,4374,38493,103812,10763,93049,103812,10443,93369,103812,10382,93430,103812,5798,98014,103812,8332,95480,103812,5872,97940,103812,9227,94585,103812,9408,94404,103812,8949,94863
