ACSSF,2010m1,al,000,0120,0000011,1059,5883,8791,2879,6675,3091,10331,2259,8962,8899,14636,15506,5325,6886,7575,5848,18298,.,4985,3449,2584,3707,5066,13557,5441,3291,5460,1757,2635,5316,11825,6724,3181,19475,6912,10732,9671,13091,13706,21571,24866,35699,16849,23105,.,3759,11058,11932,15558,16574,33087,16787,8007,9414,1570,8010,7463,16819,22123,2119,3218,3256,14173,27548,40938,15561,4966,4273,18712,3201,9335,.,1751,3928,2924,3929,2543,11815,3649,5322,5149,4876,3423,1326,1288,434,1500,2203,641,1248,1251,1197,545,259,732,490,451,896,657,273,649,1077,985,563,997,461,839,1121,748,2934,627,587,259,413,1672,454,1034,938,648,678,311,955,879,376,530,477,273,309,2216,1197,1919,873,391,747,541,898
ACSSF,2010m1,al,000,0120,0000012,734,7125,8617,4471,4156,1298,9597,2037,5313,6142,11683,9556,2953,3425,5961,4176,9482,43271,4531,1493,1908,1861,2737,11333,2296,1693,2329,1063,6613,9297,6147,4911,1924,5572,1266,5969,7914,14460,17004,17501,12546,11606,10769,12766,.,10176,3382,5778,5329,3570,9470,5321,3825,3660,1340,6299,14946,16819,11255,1095,3039,1964,6480,7897,28119,13686,2864,2465,3120,2377,4724,43271,6828,1509,1822,4242,1774,16662,1983,3448,3023,8951,6139,1707,1560,722,2573,3353,1441,2220,2355,1948,998,576,1381,1035,898,2121,1326,273,1451,2025,1494,1311,1402,714,1258,1903,2363,5070,691,655,259,743,2495,702,1882,1132,814,730,764,1992,1653,1029,1428,1077,124,1013,3749,2242,3081,1532,550,1348,1164,1544
ACSSF,2010m1,al,000,0120,0000013,2869,3491,155,80564,7381,14189,22382,4779,14469,19066,24868,25192,11858,18346,45844,7433,14556,.,9433,8446,5676,18542,4165,3289,3148,18110,5464,6346,3491,155,80564,7356,13822,8938,7086,16110,20911,42608,223169,28716,41569,64502,7610,61965,.,29251,12884,15849,125373,13309,7467,10328,14092,18880,5024,.,.,.,13457,14903,14660,9754,45336,27173,39947,13283,12154,9234,44865,4385,3632,.,14071,10360,4576,12418,3574,.,3419,7111,5285,3187,2127,614,531,367,1449,1046,648,1051,850,779,302,219,829,505,695,1169,622,273,1109,768,511,581,833,402,739,836,1525,2307,273,273,273,258,671,203,741,153,84,129,350,1069,782,712,852,615,273,568,1694,973,1397,787,116,770,467,682
ACSSF,2010m1,al,000,0120,0000014,4959,266448,266448,.,12590,5541,15829,5677,25411,38853,53537,158321,2733,3795,23221,14659,33048,.,8403,3822,5931,9991,9153,39462,11773,28870,6373,3884,266448,266448,.,12941,6260,12121,8040,25709,37037,53537,171946,21109,11322,62489,15936,76405,.,7323,5226,4063,9050,5053,39462,11014,20903,4241,3291,.,.,.,.,5883,32701,4534,100981,100981,.,.,2659,4762,1646,8402,44042,.,19640,7823,14714,6551,29606,.,29606,66622,4519,2340,1833,381,381,273,441,1194,317,737,566,481,413,355,412,366,183,803,377,273,718,534,385,401,253,159,180,570,835,1606,273,273,273,67,662,149,635,128,128,273,112,597,421,475,513,259,273,496,1040,485,938,356,273,356,513,504
ACSSF,2010m1,al,000,0120,0000015,3351,16436,36084,.,7384,6933,21124,2998,28597,24464,2047,85734,18796,31707,5438,35503,38620,.,6802,6246,6460,9889,3533,.,6724,19013,15213,3496,10691,.,.,7384,4443,1943,3218,16925,15909,2047,85734,79110,.,5438,6264,.,.,10497,6225,14851,6531,.,.,.,21592,66291,6170,.,.,.,.,2149,17055,14747,24361,24361,.,.,8014,8014,.,54403,42853,.,74592,7362,18048,11098,6724,.,6724,42119,7954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0120,0000016,2563,87388,152668,.,1566,4572,11369,2379,18048,20952,47198,24734,4352,2615,2474,8796,9708,.,17677,11978,29206,9602,6155,.,6155,10138,11226,3800,153541,243652,.,1580,5740,22443,3137,15279,21684,47198,24734,49755,.,1996,5785,45041,.,17677,16247,8457,65546,13425,.,13425,9187,91739,2826,33666,33666,.,.,1604,1562,8058,27596,27596,.,.,3121,3760,5139,13275,13275,.,.,9148,19636,9324,465,.,465,22753,14090,2116,1438,387,347,163,373,1097,410,525,326,251,192,124,193,130,144,342,311,273,118,299,234,215,256,273,256,442,279,1352,184,184,273,80,1034,297,440,59,59,273,273,552,532,195,208,208,273,273,950,692,632,285,273,285,338,171
ACSSF,2010m1,al,000,0120,0000017,3577,33605,23563,.,13064,12049,24629,6409,8310,13652,16349,108000,12112,14688,12770,31459,22121,.,23259,4095,6886,3545,11353,4538,9825,4808,4388,3929,37620,29859,.,13064,2058,47986,17572,9698,14892,16349,108000,119171,133033,36033,38712,69743,.,40896,14676,38848,11822,4461,4538,45987,10777,11261,2217,.,.,.,.,11802,3253,2168,2121,2121,.,.,2364,2360,12911,10612,16264,.,34058,7117,4705,4834,7747,.,7747,14257,12170,2058,1357,420,416,114,661,845,271,690,401,236,372,136,327,317,68,575,411,273,398,668,434,507,371,333,160,197,577,1990,76,76,273,273,686,240,532,32,32,273,273,709,662,179,324,203,273,231,1077,691,767,322,273,322,258,593
ACSSF,2010m1,al,000,0120,0000018,2868,6450,6450,.,9673,8867,11715,10707,9741,13408,34091,28554,18884,33767,301000,14771,15225,.,8475,3658,10675,4145,7051,.,7480,10362,7372,3722,2395,2395,.,11400,10307,10583,4748,11437,13408,36720,62947,56882,28647,301000,23223,45599,.,4648,14958,13077,22060,10378,.,14157,21115,9213,3324,.,.,.,2166,13574,.,7588,.,.,.,.,57956,57956,.,3272,10345,.,8525,4130,13945,4566,5101,.,5101,9102,25794,2633,1767,142,142,273,832,930,400,572,679,692,139,198,314,281,148,457,353,273,323,656,467,439,467,176,431,1087,518,1442,254,254,273,204,451,19,492,127,273,127,56,307,307,273,578,498,273,254,983,405,896,135,273,135,399,471
ACSSF,2010m1,al,000,0120,0000019,3699,33932,45661,13260,7677,7056,9515,4194,6940,8971,36527,18311,5705,4393,10646,7628,9427,.,10064,1921,3953,3468,3370,5594,2556,12468,3921,1578,33932,45661,13260,12131,6596,6375,5146,9248,10142,45506,23602,8379,18698,16133,6953,20523,.,11437,6650,7871,12313,7933,7351,7068,9923,11541,1820,.,.,.,20903,6059,2703,4850,9341,17315,15680,14066,3857,3213,17003,3420,2553,.,11664,2242,4566,4516,3421,.,3478,2609,3024,1518,1032,318,298,127,543,505,311,369,459,442,172,212,303,199,230,294,212,273,228,411,239,306,347,81,325,345,329,863,273,273,273,130,260,364,457,193,152,132,75,238,181,121,323,238,273,230,634,341,521,416,25,417,343,245
ACSSF,2010m1,al,000,0120,0000020,1424,24220,53822,20945,5826,2740,5903,1461,3235,5319,3951,13631,1917,2830,5836,3862,7433,36792,2857,1281,7285,2079,3940,11022,4708,2865,6271,2741,40638,52375,52279,6078,4577,7566,4999,4911,9084,5102,12427,8856,14545,25393,7446,11349,29317,4374,3288,3781,5771,7472,8064,14165,11372,8256,1301,29242,.,14480,31946,5493,9999,3141,8691,12131,14951,21592,3786,3168,8776,4061,3888,.,7300,1474,4911,2942,3221,29708,2429,3287,9334,5840,4266,351,180,299,1756,1798,1185,1860,1822,1477,1004,959,1425,1339,529,1640,1274,275,1172,1834,975,1696,1538,637,1515,1213,1330,4152,200,91,177,966,989,668,1930,1016,710,609,708,1708,1585,645,1694,1276,78,1116,2856,2190,2084,1352,350,1295,1227,1151
ACSSF,2010m1,al,000,0120,0000021,2545,10030,23317,6089,7393,2904,19886,13458,29231,41590,19578,48215,11801,56780,63124,13715,16575,.,18586,9683,10843,11378,10497,37506,16652,2194,25492,3862,10030,23317,6089,7440,16583,30271,24658,27007,32210,11043,17491,111563,186744,45815,26336,72517,.,34584,16116,21673,22817,19042,15016,13583,8192,22452,6151,.,.,.,36399,9065,17238,6336,29405,49532,5881,8093,22027,9703,.,11038,10359,.,23245,8033,11087,10949,22203,.,18771,5909,26387,2252,1377,478,382,276,754,707,355,787,761,324,659,200,350,279,203,483,274,273,431,758,489,479,388,288,270,780,154,1700,273,273,273,128,746,442,577,161,108,147,243,358,346,95,580,340,273,437,757,543,759,601,70,598,445,319
ACSSF,2010m1,al,000,0120,0000022,2799,7327,7197,.,8779,4501,5831,7959,10869,16421,40841,30359,7599,7097,28483,6732,31538,.,8898,4910,5727,8686,5839,20124,5915,12913,9076,1999,7327,7197,.,9519,1840,13908,5582,4077,4149,15722,33680,29150,57779,9801,17806,43509,.,12668,12950,13553,42709,23154,16660,19516,7783,23358,2939,.,.,.,6259,9845,.,9266,36730,10855,24700,37898,2454,2356,2363,4281,35897,.,9198,3129,4687,2589,5020,9492,5793,13820,16865,2194,1478,329,328,23,569,1040,365,775,499,495,74,161,516,399,338,901,506,273,624,1267,1016,641,314,70,309,486,844,1391,273,273,273,33,459,100,548,395,348,220,252,708,615,463,367,247,273,247,1033,949,747,649,48,648,186,572
ACSSF,2010m1,al,000,0120,0000023,3997,.,.,.,4276,11366,17283,12402,20822,21318,45978,29721,20280,39505,6825,16393,11130,.,15704,3517,9529,8575,17041,.,14502,11053,23557,5969,.,.,.,3709,17738,13516,32715,18207,17254,17088,29721,48280,68448,113734,11046,16798,.,21272,11038,9395,27711,16708,.,3405,72430,28884,5382,.,.,.,40728,14803,15102,7959,98504,314961,111727,.,2489,25971,5819,40230,52806,.,.,5044,16365,9484,19223,.,19223,15801,21392,1775,1460,60,60,273,609,1137,345,489,562,303,465,187,460,394,284,745,620,273,546,377,294,223,374,208,302,367,472,1338,273,273,273,116,689,304,514,228,142,185,273,412,212,345,450,424,273,130,797,496,613,327,273,327,326,362
ACSSF,2010m1,al,000,0120,0000024,3373,15069,7610,6170,4810,6811,28030,4697,18203,11628,16270,5807,11629,12521,18457,7833,6869,.,4360,3240,4079,4299,9886,20901,4382,5655,9187,5186,15069,7610,6170,5760,14000,108435,3127,25359,20905,12654,9613,13119,25937,34590,9091,7660,.,14831,9598,6765,30653,8793,19825,9432,16667,10643,1618,.,.,.,44914,3676,14209,4238,29493,27303,.,6529,7082,8413,15142,6796,7262,.,2200,3826,5913,4990,2609,138158,2282,5663,22963,4150,2733,439,143,413,1441,1638,584,1265,864,745,344,678,727,595,476,2058,1751,273,984,1550,1115,1142,832,448,723,891,1249,2901,273,273,273,456,1070,604,861,262,248,50,1015,1072,918,636,1338,1153,111,642,1614,1029,1424,931,354,906,760,884
ACSSF,2010m1,al,000,0120,0000025,3190,20199,4030,44573,15982,4586,22493,2558,19652,22786,3087,22354,7744,10560,11285,31070,26999,.,19789,4356,5838,9560,14688,25452,16950,9449,8170,2524,20199,4030,44573,19226,3790,22274,4647,4954,19036,1297,54011,28453,64853,.,26087,29531,.,30907,23384,39602,28703,20090,25452,22576,8389,11038,6166,.,.,.,.,1571,27833,8771,7122,11789,.,15607,9700,20457,20443,16753,20692,.,10935,5862,4869,16664,48054,.,48054,22099,17274,2504,1807,279,217,140,499,1290,338,698,424,245,368,160,252,217,127,673,477,273,446,547,367,367,317,168,274,424,825,1433,273,273,273,120,1076,282,548,337,320,97,466,484,356,333,258,220,273,118,1005,518,834,176,273,176,281,456
ACSSF,2010m1,al,000,0120,0000026,1231,28925,29745,18627,8122,5156,6803,3857,7636,10631,13446,21553,5669,8990,27898,3856,4031,.,2757,2503,3161,4396,3473,4114,5301,5188,4923,1290,30222,36289,18627,11625,4602,11468,11044,10220,10922,22693,39852,7557,22166,24365,3971,14935,.,9046,13165,9700,47747,5679,25864,6722,8498,4730,1202,120664,120664,.,9128,17385,6473,6004,12406,6015,5586,16490,8285,5876,22634,5230,5151,.,1590,2880,4927,4078,5846,14213,3434,6195,9923,4690,3062,704,549,448,1324,2049,1241,1456,1449,1273,546,668,751,646,444,1491,898,273,1024,1297,878,1128,1280,256,1239,974,1046,3303,159,159,273,548,1038,476,1633,662,412,478,389,972,915,575,1225,1089,273,867,2238,1431,2037,1135,237,1072,1006,668
ACSSF,2010m1,al,000,0120,0000027,2318,35594,88304,16468,16996,5668,7857,3157,17580,27551,42082,27706,12828,15289,11370,6332,25903,.,7650,4695,6325,6629,6964,22564,8054,3363,6431,2417,32614,148184,16468,27108,8452,13685,5321,10670,16990,42082,41065,20287,22699,57502,20575,12007,.,4084,11001,28930,3802,3189,3394,6955,16507,10564,3221,.,.,.,4888,7087,130779,2009,9427,9427,.,25343,7963,11087,40356,6969,10928,.,6882,7025,5827,4050,3558,539,8504,8066,3360,3978,2794,170,136,136,935,1134,595,988,683,616,327,314,739,734,204,985,549,273,842,1005,741,720,859,408,763,786,1033,2488,74,74,273,203,876,186,1105,609,609,273,233,801,795,122,926,689,273,608,1726,1224,1416,1077,429,984,627,1476
ACSSF,2010m1,al,000,0120,0000028,1461,31706,13604,.,11080,4240,15787,2254,16431,10964,17450,6978,14127,15071,20672,5707,4810,.,16313,6955,7547,9879,3248,.,2612,7246,15557,4382,53110,48404,.,11080,4741,22718,5795,14736,20922,17450,20246,75547,319497,39258,9158,16988,.,8205,15661,7529,28192,26272,.,19619,2224,31641,2814,.,.,.,.,8450,1899,8464,18014,18014,.,16679,15416,16249,38074,7303,11054,.,2291,8501,16044,10492,965,.,965,29874,20177,2452,1949,296,269,113,951,1325,605,644,751,600,478,228,219,150,154,788,588,273,513,499,298,393,569,173,523,490,436,1408,218,218,273,273,987,132,560,460,460,273,215,821,801,105,632,589,273,335,945,371,816,833,273,833,443,342
ACSSF,2010m1,al,000,0120,0000029,2070,36860,36860,.,10738,13054,15564,6070,5843,7088,41006,23354,3572,5609,27995,25561,30060,.,44759,11708,8322,18227,12657,.,12657,2666,24477,3790,36860,36860,.,10738,4321,21772,2036,5066,10048,51097,37088,41321,49561,.,22860,42870,.,52351,11799,15162,43909,76965,.,76965,2521,20670,2635,.,.,.,.,16996,8982,17975,73303,.,42353,14845,1814,2705,.,13823,8745,.,4053,13832,22171,21187,12352,.,12352,36522,14980,2305,1584,228,228,273,789,924,568,736,651,623,393,273,431,420,69,596,445,115,376,592,418,405,112,273,112,557,1213,1611,273,273,273,273,719,237,744,270,165,205,227,564,528,131,622,503,273,363,1017,287,1000,604,273,604,280,314
ACSSF,2010m1,al,000,0120,0000030,2191,17429,97890,14370,11271,6136,16870,6212,15478,38609,21799,17098,4836,7998,7043,10940,17177,.,5095,5133,3372,8483,8052,58765,5696,8551,13619,4888,14501,231094,13635,12358,6427,8961,11161,16610,19641,31623,25722,20209,40763,19325,9597,21415,.,41901,11749,9987,16225,12104,19630,5992,11411,14835,1903,1542,.,.,16397,14712,9573,9685,12476,18842,69259,10193,9747,7547,6815,5430,16363,.,6263,3515,8420,5882,9221,40694,8083,16575,18990,2966,2339,441,190,415,882,1153,724,973,825,638,572,550,1175,1047,378,1111,925,273,733,977,475,813,1215,275,1185,983,755,2017,128,124,34,405,415,436,820,496,461,183,493,1034,923,370,830,600,125,653,1104,832,933,629,163,622,484,673
ACSSF,2010m1,al,000,0120,0000031,1918,3429,523,12180,11219,8413,27560,3249,21364,17979,60718,17016,10823,13572,11668,10345,32862,.,9891,11904,14895,8997,10802,.,10802,4603,8544,3577,3429,523,12180,8749,9120,20163,7435,21364,17979,60718,30481,10025,59452,.,153222,153222,.,.,38003,85552,25000,.,.,.,4319,9615,2237,.,.,.,29993,1800,110423,2179,.,.,.,101238,10074,14418,.,15576,11870,.,9891,11957,16008,9840,11347,.,11347,8412,2783,1832,1196,583,513,215,606,762,356,651,368,342,153,139,362,392,186,397,397,273,273,388,305,258,110,273,110,304,437,1313,273,273,273,333,424,149,623,273,273,273,133,480,435,161,312,202,108,225,845,575,733,299,273,299,565,458
ACSSF,2010m1,al,000,0120,0000032,2141,7783,16719,11370,3093,4428,20780,6637,7010,6659,47115,11682,4947,4809,22050,15565,13735,.,28528,4271,2976,7809,10707,97762,10414,8297,13579,4534,5865,29999,9457,3242,2109,15527,10883,8605,5104,60044,38559,33832,39712,40243,16236,12336,.,15422,9905,8055,28757,11753,97762,16572,15818,2994,1628,52175,29267,.,7983,4969,10074,5018,14362,971,10609,12590,4256,3962,2251,16630,78440,.,1446,5436,3801,4152,10885,.,10885,7547,18560,3570,2727,787,552,500,1187,1220,583,1183,714,624,268,535,473,358,294,897,564,167,794,876,713,426,759,129,777,718,567,1543,145,134,58,92,940,355,933,381,370,99,277,843,847,98,713,461,273,536,1594,1068,1375,751,273,751,777,542
ACSSF,2010m1,al,000,0120,0000033,5452,6237,42365,4848,3580,6888,33575,2566,5944,7664,26305,39611,3743,29093,14191,65125,37901,.,5360,4316,13883,2673,7454,9125,6985,19353,5561,7241,7504,42365,5916,7308,9789,33748,52634,6251,4182,38358,59539,70103,70103,.,56850,53197,.,5360,50079,107284,90635,37688,.,45514,8693,1064,3354,.,.,.,3259,2227,47597,3722,81877,.,.,.,6038,18063,14191,.,.,.,.,3321,20403,2499,7742,13328,7239,17443,7986,1767,1191,781,318,768,690,492,336,417,450,339,285,145,200,200,273,235,192,273,146,271,61,272,264,163,193,168,372,1143,106,273,106,187,350,129,579,115,92,66,61,418,253,309,83,83,273,273,813,285,798,435,151,398,100,194
ACSSF,2010m1,al,000,0120,0000034,1003,15376,41978,15409,11607,4754,19154,4731,18451,15051,16871,6614,2166,3300,7144,11576,20811,.,6355,6282,11076,3477,5556,7735,4902,4346,7581,4172,21788,41978,.,10493,4865,20866,11619,23409,19363,13467,26795,11836,14677,6097,5504,11421,.,6547,7491,14876,9490,8810,.,7778,1698,20208,1164,.,.,.,24472,9891,23524,2713,25637,33242,12539,24553,1628,1708,11129,5422,14338,.,8766,1904,14614,1652,6438,5827,8747,4161,10503,3949,2975,179,123,130,936,1377,601,1053,870,761,406,525,762,721,207,888,646,273,599,942,421,750,987,78,984,467,658,2826,85,273,85,798,643,357,892,551,312,428,491,873,811,266,757,598,273,557,1865,1397,1117,950,292,889,480,747
ACSSF,2010m1,al,000,0120,0000035,3997,34810,20823,.,13876,5037,12412,3624,9556,16463,20825,23325,11712,16467,11525,9836,10939,.,16385,4814,3681,4219,5090,3956,6561,4414,8995,2873,34810,20823,.,14236,5758,13503,5493,10504,10787,28999,53580,11520,45923,16133,5719,25372,.,24967,5729,7399,13351,7756,7191,7544,11456,11176,1872,.,.,.,.,11362,16348,3628,755,3346,51071,13031,3529,553,11795,6786,3675,.,3482,3140,5559,6263,6424,.,7201,8592,4342,1329,869,122,119,23,332,371,237,307,272,253,94,162,251,88,230,266,199,273,192,349,166,268,335,54,323,221,325,816,273,273,273,27,331,247,365,257,254,34,68,166,131,96,254,188,273,166,485,255,382,260,25,261,174,202
ACSSF,2010m1,al,000,0120,0000036,4861,51543,.,51543,81598,17841,24166,9061,12562,27346,40732,9127,28227,46105,4353,10959,16760,.,76921,10128,14829,11467,7762,56729,12341,35621,12193,6536,51543,.,51543,81846,15533,36294,16174,51992,32755,38154,10601,29174,21961,7407,21432,18448,.,.,27845,17745,71978,16470,56729,21277,62311,124496,7187,.,.,.,97943,78147,33851,24942,21001,16741,21054,17849,5790,5018,.,14912,16142,.,52391,9005,9996,16210,15779,.,15779,11964,66989,2209,1754,331,273,331,529,561,358,791,616,222,578,360,946,794,441,636,627,273,101,1021,516,869,865,347,714,482,198,1380,273,273,273,281,339,238,397,368,137,346,292,456,468,92,532,426,273,293,932,572,671,567,273,567,297,278
