ACSSF,2010e1,al,000,0017,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211670,7435,735,411,289,0,658,5324,1096,1136,163,3607,363,0,3127,1097,0,143,217,0,0,1698,1913,0,3464,244,0,0,201,134,150573,27642
ACSSF,2010e1,al,000,0017,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66121,5289,66,266,30,13,195,3546,337,770,16,3984,129,122,5026,772,0,109,241,15,138,954,868,0,104,97,30,0,116,97,35215,7576
ACSSF,2010e1,al,000,0017,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181126,18609,517,704,201,117,1001,14680,2071,2342,217,11174,534,176,10625,3289,217,239,1177,104,346,3524,2924,64,3132,710,0,0,128,1679,71981,28644
ACSSF,2010e1,al,000,0017,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195249,13338,203,411,246,69,994,13093,1695,5175,429,7981,1043,51,9517,2361,68,1369,471,0,50,2850,3071,0,1132,399,103,56,330,272,106584,21888
ACSSF,2010e1,al,000,0017,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206655,21323,1677,379,0,0,547,8214,1046,1490,52,4760,39,145,4725,1743,0,414,416,0,587,1934,2534,181,2063,375,65,38,515,804,129679,20910
ACSSF,2010e1,al,000,0017,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211670,7435,735,411,289,0,658,5324,1096,1136,163,3607,363,0,3127,1097,0,143,217,0,0,1698,1913,0,3464,244,0,0,201,134,150573,27642
ACSSF,2010e1,al,000,0017,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64816,5289,66,266,30,13,195,3461,337,701,16,3318,129,122,5026,772,0,109,241,15,138,954,868,0,104,97,30,0,116,97,35094,7212
ACSSF,2010e1,al,000,0017,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181126,18609,517,704,201,117,1001,14680,2071,2342,217,11174,534,176,10625,3289,217,239,1177,104,346,3524,2924,64,3132,710,0,0,128,1679,71981,28644
ACSSF,2010e1,al,000,0017,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195249,13338,203,411,246,69,994,13093,1695,5175,429,7981,1043,51,9517,2361,68,1369,471,0,50,2850,3071,0,1132,399,103,56,330,272,106584,21888
ACSSF,2010e1,al,000,0017,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206655,21323,1677,379,0,0,547,8214,1046,1490,52,4760,39,145,4725,1743,0,414,416,0,587,1934,2534,181,2063,375,65,38,515,804,129679,20910
ACSSF,2010e1,al,000,0017,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689835,85105,364,1700,858,399,5865,50107,6129,17991,1044,38436,2351,175,42780,11122,126,2968,4109,173,411,11459,10135,233,2742,2776,357,136,1189,1134,281285,106176
ACSSF,2010e1,al,000,0017,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666779,103654,311,1202,134,314,2699,35001,4650,4473,1226,27780,1072,502,36853,6857,67,825,2185,223,657,8667,9525,181,8761,931,341,213,1529,754,291588,113604
ACSSF,2010e1,al,000,0017,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690081,95615,2135,1937,52,13,2886,43640,4576,7561,669,27483,621,878,43877,7920,0,904,3390,313,1193,6910,9914,0,5567,967,42,225,694,1139,285919,133041
ACSSF,2010e1,al,000,0017,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659152,98754,59,1462,332,228,8427,47229,2710,5811,656,39660,186,117,62614,5758,286,1303,2296,63,267,9364,10474,0,697,1150,878,62,1133,155,176116,180905
ACSSF,2010e1,al,000,0017,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719906,134554,1216,1780,561,389,3606,53311,8163,8179,672,38503,1106,375,49666,10858,298,1292,4655,270,1109,9361,9080,124,5594,2627,596,180,1111,1862,240447,128361
ACSSF,2010e1,al,000,0017,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747579,103834,2942,2053,282,362,4829,78818,6779,12141,1321,45429,1842,580,61642,15395,349,1044,4459,552,1862,13108,17511,88,2959,1764,928,777,2435,1133,213210,147151
ACSSF,2010e1,al,000,0017,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611966,39182,891,754,289,115,1286,21504,1258,4141,122,15722,815,98,16874,2946,164,225,1406,15,481,5004,4342,0,7116,202,141,0,1059,802,373927,111085
ACSSF,2010e1,al,000,0017,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175602,17719,517,704,201,117,811,14246,2071,2342,217,10462,352,176,10337,3108,217,203,1177,104,263,3524,2924,64,3095,710,0,0,61,1564,70232,28084
ACSSF,2010e1,al,000,0017,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243579,43245,124,782,360,71,1638,18406,4034,3740,311,15147,667,114,16137,4762,0,803,2891,166,427,2632,3044,60,1875,1522,154,180,670,263,77615,41739
ACSSF,2010e1,al,000,0017,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153968,23681,175,492,0,200,1898,13139,890,697,236,8573,0,85,13076,1370,0,126,105,0,110,1553,1899,0,254,176,753,62,336,35,54126,29921
ACSSF,2010e1,al,000,0017,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89898,3894,661,273,0,0,658,3280,816,534,163,3240,363,0,2602,1142,0,143,101,0,0,1160,1533,0,938,193,0,0,201,134,54656,13213
ACSSF,2010e1,al,000,0017,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168030,13286,1128,1128,95,266,855,22144,1603,5036,271,9150,899,354,11634,4243,56,322,1278,0,1120,4977,4870,59,1147,794,539,268,949,493,53403,25663
ACSSF,2010e1,al,000,0017,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182142,18135,0,138,317,47,799,13948,1115,1838,61,10058,174,52,14503,2618,0,233,562,0,42,2288,3567,0,1536,147,73,49,442,47,70354,38999
ACSSF,2010e1,al,000,0017,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0017,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
