ACSSF,2010e1,al,000,0058,0000031,55551,593,0,0,45,328,185,159,459,514,1240,941,2186,2698,2266,1106,17269,4020,3311,7521,3703,4459,1878,633,37,7007,313,140,191,186,363,736,0,796,1418,1798,0,503,59,40,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7468,313,140,191,229,510,736,0,931,1418,1837,58,503,59,40,503,55551,593,717,973,2181,2186,2698,2266,1106,17269,4020,3311,7521,3703,4459,1878,633,37,7007,1929,796,1418,1798,1066,5999,1524,721,1139,1627,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5999,1524,721,1139,1627,988,,,,,,
ACSSF,2010e1,al,000,0058,0000032,114416,546,0,205,0,119,105,135,112,687,914,1434,2316,3023,3137,1859,30843,4959,6388,20091,6865,17992,8366,2358,1962,30678,1111,1442,871,1599,1383,1569,190,1980,6858,6631,2352,696,696,1737,1563,30678,11816,3435,1482,101,706,554,592,6139,2851,219,1522,487,1060,2242,642,137,586,612,265,18862,7516,1297,643,1447,1728,2401,8738,1537,833,2428,2051,1889,2608,356,47,169,1199,837,33357,1165,1579,1130,1611,1734,1623,190,2298,7087,6811,2543,966,1117,1786,1717,114416,546,564,799,2348,2316,3023,3137,1859,30843,4959,6388,20091,6865,17992,8366,2358,1962,30678,8165,1980,6858,6631,7044,24020,6321,1718,5410,5112,5459,5788,1485,262,1251,1411,1379,,,,,,,668,302,0,147,108,111,,,,,,,,,,,,,,,,,,,23555,6087,1718,5338,5046,5366,,,,,,
ACSSF,2010e1,al,000,0058,0000033,46653,544,0,0,0,0,139,19,215,1112,758,1278,3076,2510,2410,991,12217,3514,3947,6684,3382,2628,1000,229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46653,544,158,1327,2036,3076,2510,2410,991,12217,3514,3947,6684,3382,2628,1000,229,0,3857,661,819,623,1592,162,3608,632,756,623,1435,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3442,632,756,623,1269,162,,,,,,
ACSSF,2010e1,al,000,0058,0000034,143719,1154,0,0,0,0,337,172,199,875,861,1541,4377,5266,6573,4047,38845,4382,6954,29536,9685,18199,6268,2862,1586,28915,644,2912,988,1749,2364,908,0,2416,5619,4787,1278,1172,1605,676,1797,28915,12896,4751,1871,625,635,270,1350,6537,2698,324,1207,790,1518,1608,738,104,372,155,239,16019,5362,2443,335,937,540,1107,8172,1613,596,2086,2198,1679,2485,202,432,382,834,635,31273,834,3060,1244,1912,2410,982,0,2579,5927,4921,1337,1640,1655,676,2096,143719,1154,509,1074,2402,4377,5266,6573,4047,38845,4382,6954,29536,9685,18199,6268,2862,1586,28915,9565,2416,5619,4787,6528,15041,5616,1056,2319,1859,4191,12337,3317,1189,3039,2776,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14638,5433,957,2319,1859,4070,,,,,,
ACSSF,2010e1,al,000,0058,0000035,43295,465,0,0,0,0,59,84,183,436,495,388,921,1652,1253,714,11240,2160,2831,7243,4125,5628,2434,605,379,9046,187,485,320,458,411,445,35,1053,2318,1684,225,386,239,271,529,9046,4368,1174,246,212,460,75,181,2474,1013,148,853,107,353,720,283,28,145,44,220,4678,1471,257,181,428,317,288,2560,502,430,385,821,422,647,40,54,47,320,186,9937,212,534,333,541,555,445,35,1103,2448,1765,302,476,311,271,606,43295,465,143,619,883,921,1652,1253,714,11240,2160,2831,7243,4125,5628,2434,605,379,9046,2341,1053,2318,1684,1650,7760,2063,921,1996,1528,1252,1083,264,115,309,142,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7657,2002,921,1975,1528,1231,,,,,,
ACSSF,2010e1,al,000,0058,0000036,52006,194,0,0,0,0,0,0,38,377,0,162,570,540,277,288,6633,295,1538,7980,3103,17999,8175,1896,1941,30011,1551,1378,1225,975,1586,2463,222,3354,8225,3985,911,1398,540,961,1237,30011,15646,4936,1660,573,2001,58,644,8224,3082,352,3048,501,1241,2486,853,0,894,451,288,14365,5130,1839,793,884,453,1161,7449,1738,1328,1398,1637,1348,1786,228,308,0,885,365,32247,1787,1732,1360,1136,1833,2463,222,3814,8336,4053,984,1468,672,1084,1303,52006,194,0,415,162,570,540,277,288,6633,295,1538,7980,3103,17999,8175,1896,1941,30011,9400,3354,8225,3985,5047,24346,6708,2038,7325,3562,4713,2536,1003,615,326,302,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24279,6708,2038,7258,3562,4713,,,,,,
ACSSF,2010e1,al,000,0058,0000037,120694,1003,0,0,36,459,142,292,0,1467,1229,1254,1429,2466,2282,3265,18804,3516,5938,23055,8263,27578,13029,3848,1339,45794,2411,2160,1616,1623,2200,9048,129,4268,9495,5803,1445,1838,972,1108,1678,45794,24214,6380,3038,656,1630,253,803,12167,6865,792,2411,533,1566,5667,3822,189,625,345,686,21580,6096,1972,608,1227,712,1577,12489,3135,1585,3250,2698,1821,2995,355,438,352,1262,588,50048,2753,2388,1739,1839,2691,9101,304,4746,10045,6193,1652,2265,1262,1210,1860,120694,1003,929,1467,2483,1429,2466,2282,3265,18804,3516,5938,23055,8263,27578,13029,3848,1339,45794,19187,4268,9495,5803,7041,35426,14563,3377,6823,4415,6248,7080,2576,533,1998,1267,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34729,14002,3377,6823,4322,6205,,,,,,
ACSSF,2010e1,al,000,0058,0000038,125481,1376,0,82,69,0,166,136,176,354,660,505,1943,2853,5313,2523,33252,3924,6023,22210,9398,23211,7247,2492,1568,34518,1076,1440,1141,1779,2209,3019,121,3230,6856,6123,1179,1788,1506,961,2090,34518,14514,4096,1601,237,1596,0,662,7345,2852,580,1950,718,1245,3073,1345,48,872,312,496,20004,6360,2491,844,392,1097,1536,10495,2190,1358,1821,2494,2632,3149,306,163,225,1502,953,37903,1278,1654,1251,2456,2626,3119,218,3564,6856,6176,1425,2081,1615,1210,2374,125481,1376,453,530,1165,1943,2853,5313,2523,33252,3924,6023,22210,9398,23211,7247,2492,1568,34518,10785,3230,6856,6123,7524,23806,7768,2250,5078,3606,5104,8878,2189,839,1306,2335,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23576,7612,2218,5078,3564,5104,,,,,,
ACSSF,2010e1,al,000,0058,0000039,130492,2154,47,0,0,321,313,195,553,1080,1118,1450,3925,3617,3553,1448,28905,6828,5720,20945,6375,23787,13379,2633,2146,41945,2236,1133,1549,2036,2588,1593,240,2791,10199,8329,1560,2065,789,1377,3460,41945,19191,5572,1444,316,1419,678,1715,10129,3351,483,3034,695,2566,3490,881,137,1271,532,669,22754,6699,2196,470,1352,1515,1166,12459,2691,1173,2863,3118,2614,3596,812,212,260,1791,521,45155,2312,1303,1679,2249,3276,1593,240,3042,10540,8847,1841,2271,827,1377,3758,130492,2154,876,1633,2568,3925,3617,3553,1448,28905,6828,5720,20945,6375,23787,13379,2633,2146,41945,11375,2791,10199,8329,9251,25590,7333,1924,6337,4087,5909,14984,3394,654,3718,4108,3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25219,7078,1924,6221,4087,5909,,,,,,
ACSSF,2010e1,al,000,0058,0000040,49333,123,0,205,0,0,43,0,0,393,129,694,751,1780,1132,654,11867,1081,2647,7856,2559,9800,5058,1550,1011,17419,671,660,732,917,855,496,190,975,3890,3282,1804,338,340,1367,902,17419,7110,1975,763,101,393,402,316,3579,1491,38,726,365,959,1556,467,137,467,220,265,10309,3666,609,338,712,683,1324,4788,894,361,1423,979,1131,1855,297,0,169,633,756,19169,671,797,991,917,1114,550,190,1069,4063,3331,1933,579,642,1367,955,49333,123,248,393,823,751,1780,1132,654,11867,1081,2647,7856,2559,9800,5058,1550,1011,17419,4521,975,3890,3282,4751,13427,3373,835,3049,2519,3651,3502,860,140,791,706,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13100,3139,835,3049,2519,3558,,,,,,
ACSSF,2010e1,al,000,0058,0000041,143719,1154,0,0,0,0,337,172,199,875,861,1541,4377,5266,6573,4047,38845,4382,6954,29536,9685,18199,6268,2862,1586,28915,644,2912,988,1749,2364,908,0,2416,5619,4787,1278,1172,1605,676,1797,28915,12896,4751,1871,625,635,270,1350,6537,2698,324,1207,790,1518,1608,738,104,372,155,239,16019,5362,2443,335,937,540,1107,8172,1613,596,2086,2198,1679,2485,202,432,382,834,635,31273,834,3060,1244,1912,2410,982,0,2579,5927,4921,1337,1640,1655,676,2096,143719,1154,509,1074,2402,4377,5266,6573,4047,38845,4382,6954,29536,9685,18199,6268,2862,1586,28915,9565,2416,5619,4787,6528,15041,5616,1056,2319,1859,4191,12337,3317,1189,3039,2776,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14638,5433,957,2319,1859,4070,,,,,,
ACSSF,2010e1,al,000,0058,0000042,52006,194,0,0,0,0,0,0,38,377,0,162,570,540,277,288,6633,295,1538,7980,3103,17999,8175,1896,1941,30011,1551,1378,1225,975,1586,2463,222,3354,8225,3985,911,1398,540,961,1237,30011,15646,4936,1660,573,2001,58,644,8224,3082,352,3048,501,1241,2486,853,0,894,451,288,14365,5130,1839,793,884,453,1161,7449,1738,1328,1398,1637,1348,1786,228,308,0,885,365,32247,1787,1732,1360,1136,1833,2463,222,3814,8336,4053,984,1468,672,1084,1303,52006,194,0,415,162,570,540,277,288,6633,295,1538,7980,3103,17999,8175,1896,1941,30011,9400,3354,8225,3985,5047,24346,6708,2038,7325,3562,4713,2536,1003,615,326,302,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24279,6708,2038,7258,3562,4713,,,,,,
ACSSF,2010e1,al,000,0058,0000043,42657,465,0,0,0,0,59,84,183,436,495,388,921,1652,1253,714,11240,2160,2831,6859,4082,5538,2313,605,379,8835,187,485,320,337,411,445,35,1053,2265,1647,225,386,239,271,529,8835,4247,1174,246,212,460,75,181,2421,1013,148,800,107,353,652,215,28,145,44,220,4588,1471,257,181,428,317,288,2470,449,430,385,784,422,647,40,54,47,320,186,9658,212,534,333,420,487,445,35,1103,2395,1728,302,476,311,271,606,42657,465,143,619,883,921,1652,1253,714,11240,2160,2831,6859,4082,5538,2313,605,379,8835,2220,1053,2265,1647,1650,7549,1942,921,1943,1491,1252,1083,264,115,309,142,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7446,1881,921,1922,1491,1231,,,,,,
ACSSF,2010e1,al,000,0058,0000044,120694,1003,0,0,36,459,142,292,0,1467,1229,1254,1429,2466,2282,3265,18804,3516,5938,23055,8263,27578,13029,3848,1339,45794,2411,2160,1616,1623,2200,9048,129,4268,9495,5803,1445,1838,972,1108,1678,45794,24214,6380,3038,656,1630,253,803,12167,6865,792,2411,533,1566,5667,3822,189,625,345,686,21580,6096,1972,608,1227,712,1577,12489,3135,1585,3250,2698,1821,2995,355,438,352,1262,588,50048,2753,2388,1739,1839,2691,9101,304,4746,10045,6193,1652,2265,1262,1210,1860,120694,1003,929,1467,2483,1429,2466,2282,3265,18804,3516,5938,23055,8263,27578,13029,3848,1339,45794,19187,4268,9495,5803,7041,35426,14563,3377,6823,4415,6248,7080,2576,533,1998,1267,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34729,14002,3377,6823,4322,6205,,,,,,
ACSSF,2010e1,al,000,0058,0000045,125481,1376,0,82,69,0,166,136,176,354,660,505,1943,2853,5313,2523,33252,3924,6023,22210,9398,23211,7247,2492,1568,34518,1076,1440,1141,1779,2209,3019,121,3230,6856,6123,1179,1788,1506,961,2090,34518,14514,4096,1601,237,1596,0,662,7345,2852,580,1950,718,1245,3073,1345,48,872,312,496,20004,6360,2491,844,392,1097,1536,10495,2190,1358,1821,2494,2632,3149,306,163,225,1502,953,37903,1278,1654,1251,2456,2626,3119,218,3564,6856,6176,1425,2081,1615,1210,2374,125481,1376,453,530,1165,1943,2853,5313,2523,33252,3924,6023,22210,9398,23211,7247,2492,1568,34518,10785,3230,6856,6123,7524,23806,7768,2250,5078,3606,5104,8878,2189,839,1306,2335,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23576,7612,2218,5078,3564,5104,,,,,,
ACSSF,2010e1,al,000,0058,0000046,130492,2154,47,0,0,321,313,195,553,1080,1118,1450,3925,3617,3553,1448,28905,6828,5720,20945,6375,23787,13379,2633,2146,41945,2236,1133,1549,2036,2588,1593,240,2791,10199,8329,1560,2065,789,1377,3460,41945,19191,5572,1444,316,1419,678,1715,10129,3351,483,3034,695,2566,3490,881,137,1271,532,669,22754,6699,2196,470,1352,1515,1166,12459,2691,1173,2863,3118,2614,3596,812,212,260,1791,521,45155,2312,1303,1679,2249,3276,1593,240,3042,10540,8847,1841,2271,827,1377,3758,130492,2154,876,1633,2568,3925,3617,3553,1448,28905,6828,5720,20945,6375,23787,13379,2633,2146,41945,11375,2791,10199,8329,9251,25590,7333,1924,6337,4087,5909,14984,3394,654,3718,4108,3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25219,7078,1924,6221,4087,5909,,,,,,
ACSSF,2010e1,al,000,0058,0000047,49333,123,0,205,0,0,43,0,0,393,129,694,751,1780,1132,654,11867,1081,2647,7856,2559,9800,5058,1550,1011,17419,671,660,732,917,855,496,190,975,3890,3282,1804,338,340,1367,902,17419,7110,1975,763,101,393,402,316,3579,1491,38,726,365,959,1556,467,137,467,220,265,10309,3666,609,338,712,683,1324,4788,894,361,1423,979,1131,1855,297,0,169,633,756,19169,671,797,991,917,1114,550,190,1069,4063,3331,1933,579,642,1367,955,49333,123,248,393,823,751,1780,1132,654,11867,1081,2647,7856,2559,9800,5058,1550,1011,17419,4521,975,3890,3282,4751,13427,3373,835,3049,2519,3651,3502,860,140,791,706,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13100,3139,835,3049,2519,3558,,,,,,
ACSSF,2010e1,al,000,0058,0000048,458800,4513,170,300,69,292,730,1217,1126,3364,3119,7877,13081,13870,18566,9393,129707,20952,26022,72269,33486,67941,22727,4910,3099,98677,2070,5021,1947,3635,4431,9220,255,10015,22261,20119,1972,4024,2876,3108,7723,98677,46101,10941,4436,564,3482,42,2417,24618,8875,1422,8170,1897,4254,10542,4266,360,2816,1296,1804,52576,16761,3807,3275,2399,3949,3331,27760,4561,3691,4740,8848,5920,8055,634,703,654,4087,1977,107953,2425,5753,2444,5145,5317,9320,437,11191,22764,20812,2536,4623,3183,3672,8331,458800,4513,2778,4490,10996,13081,13870,18566,9393,129707,20952,26022,72269,33486,67941,22727,4910,3099,98677,26579,10015,22261,20119,19703,81560,22188,8746,18581,16038,16007,13640,3120,1028,2633,3798,3061,,,,,,,1872,1086,0,585,0,201,,,,,,,,,,,,,,,,,,,80785,21769,8714,18455,15916,15931,,,,,,
ACSSF,2010e1,al,000,0058,0000049,440518,6660,217,59,56,469,1796,677,1530,3882,4511,7845,12424,15797,15919,7571,116788,28084,27018,70611,30217,53603,26244,5105,3435,88387,3226,4403,1977,3370,4369,4373,279,8978,20551,18701,2540,4073,1812,2350,7385,88387,42722,10800,3707,411,2531,925,3226,23827,7566,1648,6566,2353,5694,8095,2804,397,2125,1344,1425,45665,16463,3140,2686,3798,3790,3049,22612,3825,3461,5109,6735,3482,6590,955,375,422,3554,1284,95448,3550,4885,2556,3933,5173,4424,326,9606,21274,19911,2797,4680,1922,2448,7963,440518,6660,3274,5412,12356,12424,15797,15919,7571,116788,28084,27018,70611,30217,53603,26244,5105,3435,88387,21997,8978,20551,18701,18160,69873,17770,6714,16246,14033,15110,15664,3066,1902,3772,4295,2629,,,,,,,1054,555,48,182,89,180,,,,,,,,,,,,,1160,458,224,183,128,167,68904,17174,6619,16210,14033,14868,1455,668,148,240,97,302
ACSSF,2010e1,al,000,0058,0000050,443615,6935,0,0,206,727,953,746,2792,6097,5974,9151,11823,20711,17935,7076,114873,28400,26137,65855,29073,52679,25732,4373,5367,88151,3594,5667,3016,3951,4252,5776,78,7981,20583,16217,2971,3728,1792,1802,6743,88151,40095,11774,4816,641,2945,1247,2125,20864,7896,992,6962,1171,3843,7457,2350,620,1971,929,1587,48056,16548,5132,1881,3587,2939,3009,25130,4955,3090,4903,6940,5242,6378,1185,757,215,2991,1230,94577,3691,6130,3369,4482,5092,5846,135,8855,20873,16798,3552,4115,1878,1970,7791,443615,6935,2632,8889,15125,11823,20711,17935,7076,114873,28400,26137,65855,29073,52679,25732,4373,5367,88151,26334,7981,20583,16217,17036,64274,18777,6012,15078,11880,12527,19887,5381,1372,4979,4192,3963,,,,,,,2641,1553,367,401,0,320,,,,,,,,,,,,,,,,,,,63531,18361,5937,14932,11790,12511,,,,,,
ACSSF,2010e1,al,000,0058,0000051,447231,8082,15,123,629,1147,1351,1379,2335,8999,5541,13486,17244,19646,16206,7807,122160,31818,28119,72466,34418,35033,14461,3592,1174,54260,1607,2212,1477,955,1340,3501,283,7041,11507,15145,1179,2284,892,639,4198,54260,25075,6419,1147,155,2197,1250,1670,14127,5234,1577,3263,1433,2620,4529,1586,570,1101,601,671,29185,8142,866,1540,1146,3082,1508,16930,2039,2806,3174,6732,2179,4113,503,393,626,2047,544,59131,1861,2464,1856,1208,1989,3798,530,7251,11870,16026,1651,2635,892,724,4376,447231,8082,4644,11334,19027,17244,19646,16206,7807,122160,31818,28119,72466,34418,35033,14461,3592,1174,54260,11375,7041,11507,15145,9192,51003,10894,6696,10798,14406,8209,2198,320,285,599,261,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50459,10767,6696,10660,14240,8096,,,,,,
ACSSF,2010e1,al,000,0058,0000052,480512,5502,132,38,160,569,694,1121,744,6139,5177,7139,10428,13686,15442,10070,104667,27067,30351,77488,34737,79791,37677,7476,4217,129161,8001,5023,4857,3976,5382,22125,753,12237,28238,19893,3574,4847,1773,2872,5610,129161,65407,18051,9477,1457,4013,680,2424,34227,17860,2248,7593,2275,4251,13129,7167,349,2283,1788,1542,63754,20440,5962,2987,4717,2964,3810,35550,8515,3910,8705,9267,5153,7764,1136,1286,927,2919,1496,140763,9503,5734,5643,4528,6676,22299,928,13396,29440,20869,4278,5875,2106,3033,6455,480512,5502,2714,6883,12316,10428,13686,15442,10070,104667,27067,30351,77488,34737,79791,37677,7476,4217,129161,50117,12237,28238,19893,18676,104518,40054,9913,21709,17176,15666,17340,6455,1382,5139,2246,2118,1269,301,337,18,197,416,4009,2119,501,947,232,210,,,,,,,,,,,,,1290,688,104,297,0,201,103170,39203,9913,21528,17031,15495,,,,,,
ACSSF,2010e1,al,000,0058,0000053,503880,4379,39,22,153,538,408,334,604,4246,3106,5968,10055,11294,12348,7402,111820,20958,27183,79118,35048,108354,38823,13627,8053,168857,6774,9795,5276,4991,7821,12057,584,17263,43497,25684,7049,8244,5090,5116,9616,168857,82213,26098,9417,2261,8934,919,4567,42688,16361,2423,13670,2793,7441,13427,4376,718,4016,1891,2426,86644,33455,7473,4678,7264,4987,9053,42798,8464,6174,8589,10703,8868,10391,1207,1009,1024,4391,2760,183171,7561,10750,6479,6024,9384,12552,646,19071,45112,26379,8233,9013,6086,5486,10395,503880,4379,1494,4850,9074,10055,11294,12348,7402,111820,20958,27183,79118,35048,108354,38823,13627,8053,168857,47298,17263,43497,25684,35115,147736,39916,14212,39266,22630,31712,13806,3674,1632,3128,2563,2809,,,,,,,5381,2799,834,1042,401,305,,,,,,,,,,,,,,,,,,,146676,39289,14212,39125,22534,31516,2342,1149,519,212,96,366
ACSSF,2010e1,al,000,0058,0000054,386965,4178,0,449,123,136,1305,565,1146,4133,3238,5934,10528,15588,17915,9485,117009,13902,19957,67769,28403,42462,16810,3019,2911,65202,1712,4281,1674,3144,4088,2726,190,4833,15754,13008,2606,2312,1867,2930,4077,65202,27228,9364,3679,557,1867,919,2342,13532,5453,518,3011,1720,2830,4332,1171,442,1342,686,691,37974,14042,3399,632,3037,2842,4132,18676,3560,1907,6065,4265,2879,5256,553,777,432,2576,918,70799,2014,4630,2022,3631,4768,2839,190,5281,16287,13608,2778,2857,2299,3268,4327,386965,4178,2578,5279,9172,10528,15588,17915,9485,117009,13902,19957,67769,28403,42462,16810,3019,2911,65202,17815,4833,15754,13008,13792,34428,9938,2758,7627,6260,7845,28861,6940,1976,7776,6697,5472,,,,,,,1453,793,53,232,51,324,,,,,,,,,,,,,,,,,,,33792,9825,2659,7555,6090,7663,,,,,,
ACSSF,2010e1,al,000,0058,0000055,99530,769,0,0,124,28,46,145,237,1361,1103,1787,2046,2892,3897,1654,25848,7555,7237,15064,7929,12742,4973,1209,884,19808,1454,938,773,373,854,1280,0,2741,3612,4203,889,788,318,476,1109,19808,9797,3182,1662,457,425,101,537,3786,1424,316,1125,354,567,2829,1207,0,411,875,336,10011,2913,506,590,687,465,665,5142,692,884,801,1881,884,1956,181,494,163,527,591,22083,1621,1166,1127,519,1103,1340,0,2817,4005,4526,915,995,318,476,1155,99530,769,343,1598,2890,2046,2892,3897,1654,25848,7555,7237,15064,7929,12742,4973,1209,884,19808,5672,2741,3612,4203,3580,17707,5024,2399,3149,4055,3080,1660,634,198,420,148,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17707,5024,2399,3149,4055,3080,,,,,,
ACSSF,2010e1,al,000,0058,0000056,116796,1003,0,0,36,459,142,292,0,1467,1229,1254,1429,2466,2067,3234,18399,3537,5770,22396,7816,26156,12549,3793,1302,43800,2411,2011,1616,1623,2152,8742,51,4056,9171,5382,1445,1628,972,862,1678,43800,23052,6056,2871,656,1620,192,717,11580,6681,632,2276,533,1458,5416,3707,137,541,345,686,20748,5893,1972,608,1227,669,1417,11896,3020,1585,3155,2417,1719,2959,355,438,352,1226,588,48000,2753,2239,1739,1839,2643,8795,226,4480,9721,5772,1652,2055,1262,964,1860,116796,1003,929,1467,2483,1429,2466,2067,3234,18399,3537,5770,22396,7816,26156,12549,3793,1302,43800,18606,4056,9171,5382,6585,33576,14076,3165,6509,4034,5792,6993,2539,533,1988,1227,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32970,13563,3165,6509,3941,5792,,,,,,
ACSSF,2010e1,al,000,0058,0000057,162018,1611,0,38,0,0,130,48,189,1393,1272,2099,4293,4070,4743,2128,33921,8503,10300,23015,12166,32456,16007,1771,1865,52099,3761,1324,2075,1410,1698,10461,515,4301,12851,6541,1001,2004,483,1123,2551,52099,26370,7420,4297,97,1690,227,1109,15018,7634,1155,3337,877,2015,3932,1869,141,1135,418,369,25729,9171,2966,1545,2321,1057,1282,14333,3923,1113,4119,3078,2100,2225,555,250,249,884,287,55859,4504,1472,2300,1490,2089,10522,515,4789,13110,6763,1322,2115,526,1174,3168,162018,1611,216,1582,3371,4293,4070,4743,2128,33921,8503,10300,23015,12166,32456,16007,1771,1865,52099,21244,4301,12851,6541,7162,41241,16899,3291,9826,5657,5568,8236,3145,643,2552,769,1127,,,,,,,1147,559,96,296,73,123,,,,,,,,,,,,,,,,,,,40649,16646,3291,9710,5605,5397,,,,,,
ACSSF,2010e1,al,000,0058,0000058,82841,1457,15,0,37,29,409,422,605,1850,1229,2040,3831,3770,4243,1760,21578,5763,4993,12522,6127,6158,3193,610,200,10161,190,704,468,355,308,833,82,1197,1149,3630,133,248,35,247,582,10161,4175,793,220,175,82,235,81,2297,1195,219,481,185,217,1085,486,184,76,152,187,5986,2147,200,273,147,1275,252,3273,839,346,148,1536,404,566,0,0,215,247,104,10766,228,704,468,513,468,833,82,1197,1149,3725,198,329,35,255,582,82841,1457,912,2455,3269,3831,3770,4243,1760,21578,5763,4993,12522,6127,6158,3193,610,200,10161,2940,1197,1149,3630,1245,9408,2940,1124,1098,3153,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9354,2914,1124,1070,3153,1093,,,,,,
ACSSF,2010e1,al,000,0058,0000059,130559,2670,0,123,193,892,318,811,549,3284,1227,3046,3943,5152,3786,2010,35778,8197,6289,23238,11773,10390,4788,1525,577,17280,438,502,225,117,392,1390,127,2781,4087,4845,322,691,131,131,1101,17280,8465,2236,232,0,1100,624,280,4823,1909,505,945,662,802,1406,290,227,311,178,400,8815,2735,86,669,490,1093,397,5041,584,1243,891,1927,396,1039,90,137,350,361,101,18686,642,627,370,117,486,1390,166,2781,4234,4986,446,945,131,186,1179,130559,2670,2337,3833,4273,3943,5152,3786,2010,35778,8197,6289,23238,11773,10390,4788,1525,577,17280,3191,2781,4087,4845,2376,16617,3119,2721,3867,4746,2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16433,2992,2721,3867,4746,2107,,,,,,
ACSSF,2010e1,al,000,0058,0000060,103125,2495,132,0,0,74,126,529,313,1977,1700,3023,1985,3569,3960,2700,26760,7779,6983,16906,6704,10314,4212,491,393,15410,505,611,568,414,678,2126,105,865,4296,3214,522,357,255,306,588,15410,7560,1706,828,114,479,0,285,4852,2177,141,1551,556,427,1002,567,77,177,123,58,7850,2809,733,156,717,550,653,4029,510,192,1236,1486,605,1012,192,185,136,499,0,17635,717,845,712,541,781,2363,313,1177,4296,3429,607,575,255,336,688,103125,2495,861,2290,4723,1985,3569,3960,2700,26760,7779,6983,16906,6704,10314,4212,491,393,15410,5007,865,4296,3214,2028,14016,4467,857,3858,2950,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13892,4408,857,3793,2950,1884,,,,,,
ACSSF,2010e1,al,000,0058,0000061,86411,2178,0,0,0,179,532,195,172,1567,1053,3710,3768,4428,2917,1709,25121,5860,5371,13058,5693,6107,2426,367,0,8900,284,591,329,274,157,219,115,907,1921,2609,64,352,199,0,879,8900,3726,673,219,59,11,84,300,2205,762,250,397,315,481,848,87,104,290,272,95,5174,1071,250,35,178,404,204,3451,627,394,1028,988,414,652,24,65,17,546,0,9235,284,591,375,274,227,219,115,987,1921,2733,64,352,199,0,894,86411,2178,906,1739,4763,3768,4428,2917,1709,25121,5860,5371,13058,5693,6107,2426,367,0,8900,1969,907,1921,2609,1494,7911,1679,892,1541,2305,1494,989,290,15,380,304,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7855,1679,892,1541,2305,1438,,,,,,
ACSSF,2010e1,al,000,0058,0000062,143161,1437,0,0,0,18,342,58,444,1997,1990,3538,8206,5603,7028,2826,39813,11194,11113,21066,10106,11663,3284,790,645,16382,128,772,454,90,466,855,72,2559,3746,4664,400,541,194,240,1201,16382,7608,3272,770,505,854,316,827,3354,1148,454,859,314,579,982,319,49,521,83,10,8774,2828,153,1015,588,688,384,5240,447,536,858,2754,645,706,0,0,66,509,131,17511,128,798,516,230,611,855,72,2607,3951,4918,634,556,194,240,1201,143161,1437,418,2441,5528,8206,5603,7028,2826,39813,11194,11113,21066,10106,11663,3284,790,645,16382,2837,2559,3746,4664,2576,15367,2619,2333,3629,4507,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15073,2619,2333,3519,4323,2279,,,,,,
ACSSF,2010e1,al,000,0058,0000063,61510,701,0,0,0,0,0,92,46,500,157,487,2025,2149,3123,1713,14850,2150,2759,12871,3487,7692,2973,2450,1285,14400,132,2056,714,1092,1083,653,0,767,2393,1661,1096,480,892,457,924,14400,6348,2624,1116,252,246,0,1010,2918,1371,51,498,265,733,806,688,0,51,0,67,8052,3658,1749,123,640,323,823,3182,759,161,833,686,743,1212,47,180,125,387,473,15712,132,2146,762,1092,1083,653,0,930,2701,1730,1155,897,942,457,1032,61510,701,92,546,644,2025,2149,3123,1713,14850,2150,2759,12871,3487,7692,2973,2450,1285,14400,5730,767,2393,1661,3849,11108,4575,562,1677,1225,3069,2191,665,152,631,284,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10917,4505,562,1677,1225,2948,,,,,,
