ACSSF,2010m1,al,000,0043,0000083,2395,827,638,811,1176,1003,1413,1476,711,323,571,370,154,861,757,2395,800,1380,1177,1298,1259,752,1299,386,575,863,719,592,2395,827,638,811,1176,1003,1413,1476,711,323,1253,2395,1444,1177,1298,1259,752,1299,673,863,940
ACSSF,2010m1,al,000,0043,0000084,2274,756,638,880,852,1333,1434,950,832,372,567,465,318,930,1127,2274,456,1019,1296,1492,1019,674,1092,373,351,720,301,271,2274,756,638,880,852,1333,1434,950,832,372,1646,2274,1116,1296,1492,1019,674,1092,513,720,384
ACSSF,2010m1,al,000,0043,0000085,2747,414,538,652,700,885,1225,1427,1093,718,1515,694,302,490,686,2747,540,964,1335,1338,1613,943,1154,514,502,569,397,554,2747,414,538,652,700,885,1225,1427,1093,718,1714,2747,1119,1335,1338,1613,943,1154,730,569,737
ACSSF,2010m1,al,000,0043,0000086,3206,1011,951,1037,1861,1373,1993,1702,1377,750,1083,981,510,1412,1613,3206,1107,1488,1713,1917,2203,1097,1981,692,1406,1306,1182,716,3206,1011,951,1037,1861,1373,1993,1702,1377,750,2328,3206,1958,1713,1917,2203,1097,1981,1608,1306,1445
ACSSF,2010m1,al,000,0043,0000087,3961,1044,888,777,1503,1805,2359,1915,1753,916,1169,753,345,1318,1545,3961,479,1202,1778,2419,2518,1228,2040,495,539,959,1030,537,3961,1044,888,777,1503,1805,2359,1915,1753,916,2510,3961,1215,1778,2419,2518,1228,2040,739,959,1164
ACSSF,2010m1,al,000,0043,0000088,2526,737,507,652,604,701,1022,503,602,392,410,273,98,885,509,2526,302,849,852,1063,1052,711,886,269,245,626,565,336,2526,737,507,652,604,701,1022,503,602,392,1131,2526,876,852,1063,1052,711,886,372,626,622
ACSSF,2010m1,al,000,0043,0000089,1474,411,362,430,472,525,595,635,529,160,393,296,188,509,553,1474,223,639,1050,729,492,223,488,92,129,298,147,120,1474,411,362,430,472,525,595,635,529,160,843,1474,693,1050,729,492,223,488,151,298,191
ACSSF,2010m1,al,000,0043,0000090,2925,607,401,704,722,1094,1577,1014,734,167,473,467,292,510,534,2925,506,797,573,1062,1248,923,1477,568,612,1013,451,370,2925,607,401,704,722,1094,1577,1014,734,167,1220,2925,991,573,1062,1248,923,1477,841,1013,561
ACSSF,2010m1,al,000,0043,0000091,4022,698,1033,974,1529,1343,1810,1869,1597,1025,1399,1169,376,1108,1102,4022,750,1858,1764,2771,2304,995,1001,323,322,758,448,617,4022,698,1033,974,1529,1343,1810,1869,1597,1025,2484,4022,1908,1764,2771,2304,995,1001,461,758,753
ACSSF,2010m1,al,000,0043,0000092,4869,1214,1196,1026,1615,1614,2223,1803,1464,914,872,923,526,1802,1213,4869,711,1094,1572,2094,2506,1073,2692,1241,923,1687,858,524,4869,1214,1196,1026,1615,1614,2223,1803,1464,914,2572,4869,1386,1572,2094,2506,1073,2692,1461,1687,1048
ACSSF,2010m1,al,000,0043,0000093,3072,814,829,1068,1629,1271,1489,1367,1321,654,709,766,557,890,904,3072,573,940,1063,1605,1877,1784,1652,753,647,945,411,391,3072,814,829,1068,1629,1271,1489,1367,1321,654,1672,3072,1177,1063,1605,1877,1784,1652,1012,945,562
ACSSF,2010m1,al,000,0043,0000094,5336,2235,1872,1652,2178,2278,3040,2466,1639,1181,1722,1106,420,1809,1814,5336,1023,1734,2461,3224,2987,1992,2751,1097,1137,2369,1225,740,5336,2235,1872,1652,2178,2278,3040,2466,1639,1181,3458,5336,1987,2461,3224,2987,1992,2751,1563,2369,1491
ACSSF,2010m1,al,000,0043,0000095,3714,963,889,923,1656,1957,2532,1897,1191,1004,1118,845,448,1572,1687,3714,570,1734,2433,2592,2112,1473,1511,522,866,863,551,684,3714,963,889,923,1656,1957,2532,1897,1191,1004,2878,3714,1814,2433,2592,2112,1473,1511,1005,863,966
ACSSF,2010m1,al,000,0043,0000096,3326,975,1008,1058,1738,1571,1529,1443,1445,826,1200,502,779,1039,1010,3326,820,1452,1517,1677,1501,1164,1855,1294,1038,1579,1048,670,3326,975,1008,1058,1738,1571,1529,1443,1445,826,2083,3326,1712,1517,1677,1501,1164,1855,1625,1579,1251
ACSSF,2010m1,al,000,0043,0000097,2709,414,684,377,1415,1333,1556,1178,1363,763,597,468,285,1237,1212,2709,550,1393,1317,2290,1426,639,762,206,496,546,517,273,2709,414,684,377,1415,1333,1556,1178,1363,763,1638,2709,1449,1317,2290,1426,639,762,535,546,517
ACSSF,2010m1,al,000,0043,0000098,3139,1295,860,777,1146,1222,1472,1015,1288,771,448,155,273,1023,1079,3139,383,801,1657,1320,1908,1041,1633,501,711,898,557,480,3139,1295,860,777,1146,1222,1472,1015,1288,771,1316,3139,911,1657,1320,1908,1041,1633,804,898,722
