ACSSF,2010m1,al,000,0038,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,1017,984,1170,673,868,140,1544,1069,972,1122,614,827,140,640,258,447,335,233,124,273,93,273,61,38,49,273,273,312,71,168,183,74,128,273,273,174,171,156,53,54,273,1492,1482,723,560,273,1544,1503,742,499,273,640,533,365,127,273,93,93,273,273,273,312,276,44,113,273,273,205,54,166,273
ACSSF,2010m1,al,000,0038,0000020,5736,4587,3790,4547,2609,3308,474,6503,5036,3173,4619,2072,3161,474,3819,1338,1606,1619,1153,1492,273,1135,172,1031,279,273,192,273,984,431,469,560,393,315,273,596,476,274,193,273,127,273,1528,1219,454,733,442,341,273,5736,5521,5782,1732,2612,2453,1695,1548,1883,152,6503,5514,5701,1551,2348,2351,1645,1508,1348,111,3819,3020,2978,385,739,1145,701,342,1058,273,1135,1068,1048,203,214,123,273,121,209,273,984,808,813,95,405,186,367,273,307,273,596,465,452,108,300,273,191,273,127,273,1528,1229,1177,487,356,107,164,168,737,75,5736,4587,3790,4547,2609,3308,474,6503,5036,3173,4619,2072,3161,474,3819,1338,1606,1619,1153,1492,273,1135,172,1031,279,273,192,273,1164,646,468,635,393,341,273,1528,1219,454,733,442,341,273,5736,5053,3203,1883,152,6503,5492,3213,1348,111,3819,3059,1520,1058,273,1135,1085,171,209,273,1164,1053,453,331,273,1528,1266,250,737,75
ACSSF,2010m1,al,000,0038,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000022,2417,2177,1938,1563,1279,1769,377,2357,1824,1795,1670,1069,1688,356,1491,858,750,682,498,485,273,379,328,123,30,273,63,273,712,587,236,295,140,69,62,553,368,275,50,125,218,98,669,383,280,153,321,19,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,2177,1938,1563,1279,1769,377,2357,1824,1795,1670,1069,1688,356,1491,858,750,682,498,485,273,379,328,123,30,273,63,273,902,698,407,302,193,228,116,669,383,280,153,321,19,273,2417,2250,1797,1104,30,2357,2319,1582,727,273,1491,1127,741,563,273,379,128,355,273,273,902,709,567,175,30,669,389,85,561,273
ACSSF,2010m1,al,000,0038,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000024,4029,3611,2440,3257,1970,2334,783,4568,3507,2058,2987,1351,1964,366,2306,1012,872,806,1418,771,126,636,422,391,175,97,273,273,1283,218,329,405,242,374,904,869,293,299,181,34,708,118,1480,1003,454,769,544,287,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4029,3611,2440,3257,1970,2334,783,4568,3507,2058,2987,1351,1964,366,2306,1012,872,806,1418,771,126,636,422,391,175,97,273,273,1637,374,456,444,245,1019,912,1480,1003,454,769,544,287,273,4029,4148,2709,1770,221,4568,4490,2444,1152,189,2306,1584,865,1076,71,636,546,78,305,273,1637,1148,1173,331,273,1480,1100,523,788,101
ACSSF,2010m1,al,000,0038,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000026,4831,3830,2785,3386,2113,3092,170,5759,3760,2471,3074,1949,2517,170,3103,1050,1194,1116,921,1700,273,608,125,278,414,273,119,273,1141,716,232,691,103,169,273,437,215,209,279,170,111,273,1745,1011,493,694,291,444,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4831,3830,2785,3386,2113,3092,170,5759,3760,2471,3074,1949,2517,170,3103,1050,1194,1116,921,1700,273,608,125,278,414,273,119,273,1242,751,315,744,203,221,273,1745,1011,493,694,291,444,273,4831,5400,2733,1223,315,5759,5925,2607,899,273,3103,2959,816,543,273,608,559,98,111,273,1242,1134,480,298,273,1745,931,770,828,315
ACSSF,2010m1,al,000,0038,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861,3169,2646,2823,1019,2104,468,4295,3074,2218,2856,877,2086,453,1954,911,929,1031,837,548,119,516,329,287,79,158,80,273,718,521,548,203,306,145,27,845,464,452,423,291,128,273,3861,3472,2547,942,82,4295,3776,2334,798,82,1954,1770,547,494,273,516,486,120,273,273,718,753,397,81,273,845,568,506,454,273
ACSSF,2010m1,al,000,0038,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049,2910,1639,1430,266,3357,2955,1562,997,273,1764,1679,517,381,266,273,273,273,273,273,589,497,129,327,273,1221,1024,181,804,273
ACSSF,2010m1,al,000,0038,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855,2316,2095,2428,1642,2045,273,3776,2115,1725,2457,1524,1959,273,1991,647,802,962,995,327,273,398,330,202,67,273,273,273,1439,741,447,675,290,284,273,842,561,541,229,297,273,273,3855,3810,2094,1040,273,3776,3422,1661,870,273,1991,1622,775,155,273,398,252,273,273,273,1439,718,1164,72,273,842,556,125,551,273
ACSSF,2010m1,al,000,0038,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892,2695,2111,2277,2048,2058,78,3920,2610,1792,2000,1390,1880,78,2259,707,1253,860,920,1276,273,630,143,571,139,273,192,273,799,363,384,580,294,246,273,749,467,229,409,280,238,273,3892,3843,1744,1421,111,3920,3536,1644,934,111,2259,1719,901,970,273,630,595,150,273,273,799,716,302,307,273,749,601,240,355,273
ACSSF,2010m1,al,000,0038,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,854,750,915,470,728,23,1467,813,786,842,414,704,23,431,180,199,253,132,97,273,81,273,38,38,49,273,273,275,35,161,181,74,59,273,195,141,70,51,30,54,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,2781,2250,2563,1680,1452,368,4093,2629,1857,2381,914,1402,343,1940,840,755,594,1370,715,273,625,408,391,175,97,273,273,785,317,456,444,34,374,118,1065,711,328,759,338,178,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514,2671,1902,2050,1085,1445,85,4045,2733,1741,1901,1052,1431,85,1898,680,958,795,284,869,273,598,125,245,414,273,98,273,576,497,225,200,131,87,273,911,815,259,250,102,273,273,3514,3746,1686,721,273,4045,3857,1617,586,273,1898,1659,531,494,273,598,546,98,111,273,576,360,468,223,273,911,525,700,185,273
ACSSF,2010m1,al,000,0038,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4291,3255,2671,2709,974,2078,442,4312,3024,2271,2697,873,2011,428,1967,895,891,1020,826,568,119,461,329,287,79,273,273,273,716,511,548,203,306,145,27,776,331,452,401,291,128,273,4291,3825,2523,905,273,4312,3847,2332,687,273,1967,1792,504,494,273,461,422,120,273,273,716,753,389,81,273,776,550,403,412,273
ACSSF,2010m1,al,000,0038,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0038,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892,2695,2111,2277,2048,2058,78,3920,2610,1792,2000,1390,1880,78,2259,707,1253,860,920,1276,273,630,143,571,139,273,192,273,799,363,384,580,294,246,273,749,467,229,409,280,238,273,3892,3843,1744,1421,111,3920,3536,1644,934,111,2259,1719,901,970,273,630,595,150,273,273,799,716,302,307,273,749,601,240,355,273
ACSSF,2010m1,al,000,0038,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
