ACSSF,2010e1,al,000,0121,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000043,27830,202,174,28,1158,2848,1321,3902,1515,1288,227,398,1286,576,710,2349,1234,0,1115,6122,1894,4228,3400,361,3039,1596,1733,8537,51,51,0,208,757,99,352,274,204,70,178,435,253,182,792,677,0,115,4258,1542,2716,451,60,391,336,346,5386,0,0,0,0,0,0,263,82,13,69,0,14,0,14,379,12,0,367,924,64,860,2121,123,1998,704,899,7657,14,0,14,43,266,803,2875,288,253,35,86,644,323,321,741,370,0,371,849,223,626,591,43,548,183,274,2488,69,55,14,766,138,77,182,301,301,0,72,193,0,193,173,81,0,92,39,26,13,148,135,13,239,91,3762,68,68,0,141,1687,342,230,570,517,53,62,0,0,0,264,94,0,170,52,39,13,89,0,89,134,123
ACSSF,2010e1,al,000,0121,0000044,85393,234,0,234,5902,9183,1185,8950,2320,2053,267,1917,4273,2078,2195,14154,10695,0,3459,18562,8471,10091,8053,1393,6660,4162,6498,36483,234,0,234,1268,4099,102,1043,165,56,109,446,928,400,528,9576,9097,0,479,12107,6233,5874,2144,740,1404,869,3502,13771,0,0,0,80,202,0,161,47,0,47,0,269,136,133,1783,106,0,1677,3816,1022,2794,4159,529,3630,1909,1345,20480,0,0,0,787,811,720,6722,280,280,0,1280,3057,1542,1515,2035,1198,0,837,2176,1011,1165,1153,124,1029,497,962,5879,0,0,0,3630,348,0,299,260,149,111,191,19,0,19,49,49,0,0,274,166,108,0,0,0,468,341,8780,0,0,0,137,3723,363,725,1568,1568,0,0,0,0,0,711,245,0,466,189,39,150,597,0,597,419,348
ACSSF,2010e1,al,000,0121,0000045,79356,779,316,463,4181,6808,1934,11242,4139,3132,1007,1415,3871,2124,1747,8676,5060,0,3616,20635,8368,12267,8684,294,8390,3952,3040,26340,156,53,103,889,1716,305,1735,474,303,171,812,1178,825,353,3974,3333,0,641,12931,6941,5990,1100,160,940,411,659,17367,125,125,0,0,58,0,238,53,53,0,274,404,0,404,1549,94,0,1455,5001,487,4514,6843,134,6709,1516,1306,20724,0,0,0,450,985,1143,8037,704,272,432,169,1808,1299,509,2530,1459,0,1071,2072,611,1461,653,0,653,1260,913,4822,138,138,0,2354,411,47,112,583,342,241,109,342,0,342,74,74,0,0,128,128,0,50,0,50,414,60,10103,360,0,360,488,3638,439,1120,2325,2162,163,51,139,0,139,549,100,0,449,503,201,302,38,0,38,351,102
ACSSF,2010e1,al,000,0121,0000046,89566,318,52,266,3109,8244,2202,10782,3517,2890,627,767,5148,4612,536,8623,3631,0,4992,18392,8461,9931,10119,1611,8508,6291,12054,30634,52,52,0,751,1314,190,1110,310,167,143,309,2638,2567,71,3326,2783,0,543,11092,7222,3870,1313,315,998,1899,6330,18703,0,0,0,0,305,0,669,241,241,0,0,33,33,0,2051,98,0,1953,4688,427,4261,7209,970,6239,1429,2078,22912,51,0,51,149,609,1150,7049,1096,1096,0,256,2329,1945,384,2407,697,0,1710,2163,624,1539,1537,326,1211,1123,2993,5490,215,0,215,2159,66,200,515,377,67,310,202,67,67,0,128,53,0,75,0,0,0,0,0,0,1229,332,11827,0,0,0,50,5950,662,1439,1493,1319,174,0,81,0,81,711,0,0,711,449,188,261,60,0,60,611,321
ACSSF,2010e1,al,000,0121,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000048,277703,4264,2807,1457,20544,33325,7603,34963,15035,11613,3422,3825,15918,9964,5954,29570,14915,0,14655,59102,23637,35465,26787,2441,24346,13387,13380,82340,773,518,255,2812,7886,952,3301,2149,1461,688,1917,5793,4409,1384,11055,9306,0,1749,36708,18420,18288,3025,548,2477,2056,3913,52650,381,381,0,106,762,142,1160,140,140,0,295,1245,83,1162,6154,400,0,5754,12068,1244,10824,19438,1351,18087,5198,5561,71455,406,244,162,1867,2865,4090,25297,3064,1933,1131,1092,7976,5359,2617,7705,4321,0,3384,8074,2127,5947,3418,288,3130,2905,2696,28827,1947,1529,418,13437,3529,1006,1787,1771,1080,691,444,639,0,639,722,286,0,436,660,556,104,391,113,278,2013,481,42431,757,135,622,2322,18283,1413,3418,7911,6999,912,77,265,113,152,3934,602,0,3332,1592,1290,302,515,141,374,1215,729
ACSSF,2010e1,al,000,0121,0000049,282675,8061,7070,991,17644,35715,9090,37407,16646,12993,3653,2858,13604,10122,3482,20506,9844,0,10662,58089,25427,32662,24509,4072,20437,13552,24994,80359,1856,1770,86,2296,4654,844,2553,2322,1443,879,979,5111,4056,1055,7619,6391,0,1228,35380,18479,16901,3084,1197,1887,3630,10031,50946,155,155,0,392,919,111,1229,659,430,229,66,414,93,321,5582,405,0,5177,13012,2742,10270,17560,2147,15413,4141,6706,75497,167,102,65,1003,4292,4570,27917,3810,3096,714,1085,7659,5973,1686,5441,2332,0,3109,8055,3089,4966,3307,422,2885,2542,5649,34459,4915,4305,610,13409,4316,785,1633,3382,2409,973,625,420,0,420,472,249,0,223,297,200,97,291,226,65,2261,1653,41414,968,738,230,544,21534,2780,4075,6473,5615,858,103,0,0,0,1392,467,0,925,1345,917,428,267,80,187,978,955
ACSSF,2010e1,al,000,0121,0000050,267557,4367,4014,353,16055,41748,5095,32173,10142,7590,2552,3616,15697,11674,4023,18129,8133,64,9932,62997,29897,33100,24060,2985,21075,14045,19433,84139,1877,1877,0,3034,5487,777,2853,864,548,316,2360,6219,5329,890,7325,5778,0,1547,40074,23502,16572,2724,462,2262,3244,7301,47384,200,200,0,34,1287,159,1887,455,455,0,73,868,116,752,3905,174,0,3731,12434,2973,9461,16947,2081,14866,4636,4499,63125,151,93,58,1079,4358,2721,21466,2098,1398,700,788,7807,6024,1783,4067,1774,64,2229,7668,2013,5655,3924,427,3497,1655,5343,26188,1425,1277,148,11180,3877,527,734,1364,507,857,395,584,67,517,1070,297,0,773,1016,319,697,15,15,0,2603,1398,46721,714,567,147,728,26739,911,5233,5361,4682,679,0,219,138,81,1762,110,0,1652,1805,1090,715,450,0,450,1907,892
ACSSF,2010e1,al,000,0121,0000051,251913,7931,5188,2743,20321,50680,7636,33010,13595,10603,2992,2819,9999,7195,2804,15504,9656,0,5848,48678,18000,30678,15851,2405,13446,13691,12198,63395,2273,2168,105,1768,6254,370,2944,1002,615,387,712,2885,2377,508,6494,5562,0,932,30281,13110,17171,1572,431,1141,2940,3900,37921,208,156,52,0,1174,52,1557,291,69,222,0,336,231,105,3479,583,0,2896,11274,2637,8637,11772,1557,10215,3877,3901,60526,280,82,198,1227,5425,3829,22839,3130,2547,583,1228,6193,4587,1606,3909,3359,0,550,5613,1412,4201,2009,144,1865,1714,3130,32610,4112,2484,1628,15814,3680,813,1832,1067,472,595,699,259,0,259,258,65,0,193,447,147,300,273,213,60,2824,532,57461,1058,298,760,1512,34147,2572,3838,8105,6900,1205,180,326,0,326,1364,87,0,1277,1063,694,369,225,60,165,2336,735
ACSSF,2010e1,al,000,0121,0000052,315922,4070,2944,1126,23125,48356,7554,35073,13070,8477,4593,6252,14688,10016,4672,42027,30336,97,11594,62099,27212,34887,25870,4294,21576,16380,17358,117331,1689,1426,263,4177,14558,773,3134,1927,409,1518,2371,4696,3303,1393,26444,24980,67,1397,39300,19911,19389,4204,1272,2932,3836,10222,49505,61,61,0,128,1160,122,467,635,318,317,171,462,181,281,6437,536,0,5901,13475,3374,10101,17143,2234,14909,6258,2986,73976,93,93,0,1954,5451,4202,26321,1992,1737,255,2913,9280,6532,2748,6398,4193,30,2175,6868,2413,4455,3183,418,2765,2461,2860,28910,1953,1144,809,15414,2628,225,1536,1600,641,959,603,110,0,110,259,59,0,200,1105,649,456,370,370,0,2659,448,46200,274,220,54,1452,24559,2232,3615,6916,5372,1544,194,140,0,140,2489,568,0,1921,1351,865,486,970,0,970,1166,842
ACSSF,2010e1,al,000,0121,0000053,346844,4414,2256,2158,26335,30133,12425,42871,16880,9893,6987,10205,31400,26043,5357,36204,25162,421,10621,75530,30545,44985,24935,4897,20038,18760,16752,141907,800,523,277,6745,9393,2080,5588,5257,2020,3237,4910,16346,14225,2121,20561,18843,348,1370,54840,24419,30421,5186,1862,3324,4914,5287,45463,237,180,57,15,431,154,988,580,255,325,166,719,200,519,5384,292,0,5092,8616,2079,6537,15478,2372,13106,5688,7007,94954,423,195,228,1566,4964,7288,30979,3796,2902,894,4227,13673,11364,2309,7988,5545,73,2370,9937,2734,7203,3758,663,3095,3270,3085,31337,2279,948,1331,16855,1695,400,992,1930,458,1472,701,560,188,372,672,105,0,567,805,246,559,285,0,285,3150,1013,33183,675,410,265,1154,13650,2503,4324,5317,4258,1059,201,102,66,36,1599,377,0,1222,1332,1067,265,228,0,228,1738,360
ACSSF,2010e1,al,000,0121,0000054,236211,5130,3168,1962,15862,30199,5752,27468,12821,10826,1995,4105,12131,10330,1801,18475,7335,103,11037,57070,23218,33852,23388,2528,20860,11841,11969,61075,733,599,134,1282,4588,1026,2595,1252,802,450,1382,4733,4072,661,5630,4429,103,1098,28621,15195,13426,3688,1418,2270,1680,3865,48155,149,149,0,0,323,60,1123,202,202,0,102,227,43,184,7023,180,0,6843,16803,3998,12805,13562,708,12854,4648,3933,59187,581,366,215,364,2447,2309,19453,2426,1890,536,1448,6960,6215,745,4005,2435,0,1570,9087,2850,6237,5138,323,4815,1846,3123,25246,2754,1509,1245,12702,2331,434,1181,870,527,343,713,145,0,145,229,82,0,147,919,477,442,116,79,37,2355,497,42548,913,545,368,1514,20510,1923,3116,8071,7405,666,460,66,0,66,1588,209,0,1379,1640,698,942,884,0,884,1312,551
ACSSF,2010e1,al,000,0121,0000055,61029,1520,1074,446,5452,8318,2594,8680,3716,1831,1885,660,2524,2091,433,4358,1902,0,2456,13148,4246,8902,4942,686,4256,3968,1149,17493,710,710,0,1157,1155,461,779,620,50,570,228,993,743,250,1556,1217,0,339,8085,3170,4915,449,47,402,895,405,11114,0,0,0,48,421,66,67,324,181,143,0,0,0,0,1529,204,0,1325,2774,495,2279,3861,395,3466,1708,316,16246,0,0,0,364,995,1666,7234,173,76,97,290,1509,1348,161,731,266,0,465,1711,195,1516,328,0,328,817,428,6034,810,364,446,3326,436,0,245,444,93,351,18,22,0,22,0,0,0,0,183,125,58,244,244,0,306,0,10142,0,0,0,557,5311,401,355,2155,1431,724,124,0,0,0,542,215,0,327,395,261,134,60,0,60,242,0
ACSSF,2010e1,al,000,0121,0000056,82250,234,0,234,5800,8660,1032,8581,2320,2053,267,1831,3869,2007,1862,13595,10235,0,3360,18342,8276,10066,7833,1393,6440,4162,5991,34577,234,0,234,1166,3659,102,931,165,56,109,403,857,329,528,9159,8718,0,441,11912,6038,5874,2038,740,1298,869,3082,13493,0,0,0,80,202,0,161,47,0,47,0,269,136,133,1732,106,0,1626,3738,1022,2716,4045,529,3516,1909,1310,19578,0,0,0,787,785,567,6465,280,280,0,1237,2724,1542,1182,1944,1117,0,827,2229,1011,1218,1153,124,1029,497,910,5822,0,0,0,3630,291,0,299,260,149,111,191,19,0,19,49,49,0,0,274,166,108,0,0,0,468,341,8780,0,0,0,137,3723,363,725,1568,1568,0,0,0,0,0,711,245,0,466,189,39,150,597,0,597,419,348
ACSSF,2010e1,al,000,0121,0000057,108539,593,476,117,6324,17958,2592,9544,3919,2579,1340,3069,5896,3807,2089,19274,15480,67,3727,18945,9995,8950,6727,1315,5412,5137,8561,49319,340,340,0,1249,6925,82,764,720,193,527,1656,2222,1654,568,13904,13384,67,453,12805,7445,5360,1240,426,814,1486,5926,12724,61,61,0,0,353,0,0,158,74,84,0,60,45,15,1981,137,0,1844,3307,1046,2261,4314,595,3719,1623,867,24352,0,0,0,353,2326,1477,7408,1013,923,90,1057,3405,2108,1297,2673,1919,0,754,1832,758,1074,1011,294,717,578,1219,8088,138,75,63,4249,1012,0,403,249,144,105,286,69,0,69,154,0,0,154,387,287,100,0,0,0,1086,55,14056,54,0,54,473,7342,1033,969,1779,1245,534,70,140,0,140,562,40,0,522,614,459,155,162,0,162,364,494
ACSSF,2010e1,al,000,0121,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000059,78104,1305,1073,232,6358,16254,2303,11205,2697,2172,525,1458,3639,2486,1153,4264,2491,0,1773,14720,6049,8671,4402,520,3882,4350,5149,20569,227,227,0,421,2419,83,865,347,184,163,344,1432,1104,328,1872,1559,0,313,9705,4546,5159,277,102,175,1149,1428,12011,118,118,0,0,274,0,449,0,0,0,0,191,191,0,1400,412,0,988,2767,866,1901,3566,294,3272,1260,1986,18402,34,34,0,164,1278,1172,8090,878,819,59,734,1705,1191,514,570,520,0,50,1599,206,1393,495,60,435,385,1298,9848,773,627,146,5521,932,294,224,45,45,0,311,47,0,47,129,0,0,129,158,51,107,64,64,0,1124,226,17274,153,67,86,252,11351,754,1577,1427,1124,303,69,264,0,264,293,0,0,293,491,380,111,0,0,0,432,211
ACSSF,2010e1,al,000,0121,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000062,79752,2796,926,1870,7593,10162,3308,11288,5192,3648,1544,999,3755,2911,844,5361,3302,69,1990,16794,4157,12637,4170,446,3724,3744,4590,21294,551,446,105,1055,1562,437,775,758,189,569,361,1478,1240,238,1877,1726,69,82,10071,3100,6971,786,0,786,707,876,11736,189,137,52,0,218,29,773,133,0,133,0,57,40,17,1065,180,0,885,4025,738,3287,2541,349,2192,548,2158,20923,92,0,92,608,1684,1797,7982,599,567,32,311,1937,1501,436,1747,1383,0,364,2159,86,2073,733,37,696,791,483,10927,1455,343,1112,5265,520,319,464,338,159,179,195,221,130,91,159,0,0,159,277,81,196,50,0,50,1004,660,14872,509,0,509,665,6178,726,1294,3364,2733,631,132,62,0,62,513,13,0,500,262,152,110,60,60,0,694,413
ACSSF,2010e1,al,000,0121,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000066,84862,417,108,309,5034,9354,2927,10694,5955,4546,1409,2915,7618,6644,974,5650,3558,0,2092,19809,5781,14028,5466,547,4919,4409,4614,26450,0,0,0,999,2218,369,1333,844,603,241,1063,3180,2917,263,2325,1971,0,354,11000,4422,6578,1028,231,797,901,1190,11830,0,0,0,15,322,0,147,58,58,0,166,109,55,54,905,49,0,856,4429,599,3830,2441,186,2255,1501,1737,28855,0,0,0,463,2241,1676,7617,1770,1407,363,1341,3907,3614,293,1981,1476,0,505,3685,361,3324,1906,130,1776,840,1428,7408,285,54,231,3399,578,148,231,846,465,381,345,374,58,316,76,0,0,76,304,79,225,0,0,0,612,210,10319,132,54,78,158,3995,734,1366,2437,2013,424,0,48,0,48,363,62,0,301,391,320,71,91,0,91,555,49
ACSSF,2010e1,al,000,0121,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000071,97212,1352,537,815,7570,6349,3661,14025,3609,1910,1699,3074,10130,8650,1480,12006,7874,73,4059,18850,7560,11290,7566,1405,6161,4696,4324,41130,234,74,160,2547,3046,696,1330,1911,791,1120,1770,5021,4526,495,6376,5732,0,644,13858,5652,8206,1516,415,1101,1466,1359,13028,43,43,0,0,150,0,313,0,0,0,0,213,0,213,1614,0,0,1614,2078,566,1512,5195,794,4401,1563,1859,28548,74,53,21,297,519,2409,10932,878,674,204,1243,4774,4058,716,3202,1782,73,1347,2435,1017,1418,638,196,442,395,752,8293,944,367,577,4530,428,0,281,233,69,164,0,56,0,56,364,105,0,259,250,96,154,80,0,80,922,205,6213,57,0,57,196,2206,556,1169,587,376,211,61,66,66,0,450,255,0,195,229,229,0,137,0,137,350,149
ACSSF,2010e1,al,000,0121,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000076,75788,2148,2025,123,5023,11357,1528,9331,3724,2676,1048,1105,3817,2340,1477,4350,1798,0,2552,18124,8722,9402,7998,898,7100,1997,5286,18476,719,675,44,825,1143,194,257,100,100,0,599,853,640,213,1372,1025,0,347,9625,5198,4427,564,270,294,562,1663,17605,62,62,0,369,116,0,510,382,309,73,0,667,11,656,1820,274,0,1546,5002,1805,3197,5873,515,5358,956,1848,19789,36,36,0,179,1714,694,7004,1135,714,421,288,2173,1689,484,650,325,0,325,3215,1641,1574,1446,113,1333,86,1169,7600,1117,1046,71,3442,871,101,208,467,140,327,218,124,0,124,125,56,0,69,51,0,51,0,0,0,358,518,12318,214,206,8,208,7513,539,1352,1640,1413,227,0,0,0,0,383,118,0,265,231,78,153,115,0,115,35,88
ACSSF,2010e1,al,000,0121,0000077,88576,318,52,266,3109,8135,2202,10625,3517,2890,627,676,5085,4549,536,8547,3555,0,4992,18208,8385,9823,10030,1611,8419,6138,11986,30339,52,52,0,751,1314,190,953,310,167,143,309,2638,2567,71,3326,2783,0,543,10954,7146,3808,1313,315,998,1899,6330,18635,0,0,0,0,305,0,669,241,241,0,0,33,33,0,2051,98,0,1953,4688,427,4261,7209,970,6239,1429,2010,22638,51,0,51,149,609,1150,7049,1096,1096,0,256,2266,1882,384,2331,621,0,1710,2117,624,1493,1448,326,1122,1123,2993,5399,215,0,215,2159,66,200,515,377,67,310,111,67,67,0,128,53,0,75,0,0,0,0,0,0,1229,332,11565,0,0,0,50,5841,662,1439,1493,1319,174,0,81,0,81,711,0,0,711,449,188,261,60,0,60,458,321
ACSSF,2010e1,al,000,0121,0000078,70085,1139,1050,89,5218,9016,2007,9522,2784,1917,867,614,4884,3878,1006,5306,3305,0,2001,14901,6034,8867,4550,1232,3318,2668,7476,23825,388,361,27,951,1395,225,993,615,374,241,194,1920,1729,191,2595,2259,0,336,9259,4259,5000,377,120,257,859,4054,9642,69,69,0,0,268,0,42,4,4,0,0,171,49,122,1011,44,0,967,3226,990,2236,3055,653,2402,413,1383,19353,0,0,0,368,1284,986,7051,410,354,56,288,2622,2100,522,1447,859,0,588,2071,539,1532,922,315,607,546,1358,8337,682,620,62,3818,948,327,432,728,334,394,91,171,0,171,29,0,0,29,117,117,0,116,64,52,299,579,8928,0,0,0,81,5121,469,1004,1027,851,176,41,0,0,0,224,143,0,81,228,129,99,80,80,0,551,102
ACSSF,2010e1,al,000,0121,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0121,0000080,77031,779,316,463,4181,6620,1702,10959,3827,2820,1007,1415,3812,2124,1688,8068,5060,0,3008,20165,8368,11797,8684,294,8390,3911,2908,26095,156,53,103,889,1716,305,1735,474,303,171,812,1119,825,294,3788,3333,0,455,12931,6941,5990,1100,160,940,411,659,16723,125,125,0,0,58,0,238,53,53,0,274,404,0,404,1321,94,0,1227,4626,487,4139,6843,134,6709,1475,1306,20008,0,0,0,450,985,1076,7809,704,272,432,169,1808,1299,509,2336,1459,0,877,1977,611,1366,653,0,653,1260,781,4767,138,138,0,2354,356,47,112,583,342,241,109,342,0,342,74,74,0,0,128,128,0,50,0,50,414,60,9438,360,0,360,488,3505,274,1065,2013,1850,163,51,139,0,139,549,100,0,449,503,201,302,38,0,38,351,102
ACSSF,2010e1,al,000,0121,0000081,93521,1246,917,329,6607,14416,3653,11582,5469,4429,1040,998,4657,3332,1325,9878,5005,0,4873,18452,6664,11788,8328,650,7678,4415,3820,23534,196,196,0,864,3073,238,509,191,191,0,366,1244,867,377,3381,2674,0,707,10546,5282,5264,619,0,619,822,1485,15513,65,65,0,0,225,0,711,87,87,0,0,225,83,142,2116,0,0,2116,3909,187,3722,5586,373,5213,1276,1313,26644,131,131,0,935,786,1688,8244,1644,1236,408,380,3075,2269,806,2953,1667,0,1286,3475,729,2746,1515,64,1451,1133,685,10247,634,465,169,3913,1651,784,840,590,362,228,252,0,0,0,324,162,0,162,236,180,56,234,72,162,643,146,17583,220,60,160,895,8681,943,1278,2957,2553,404,0,113,113,0,1104,502,0,602,286,286,0,374,141,233,541,191
ACSSF,2010e1,al,000,0121,0000082,77263,1302,988,314,6489,6134,2131,9525,3557,2926,631,940,5893,3078,2815,9873,4321,0,5552,14753,5418,9335,8257,939,7318,3575,4834,25285,403,251,152,866,2241,397,699,974,778,196,640,2679,2018,661,3502,2955,0,547,10008,4233,5775,1104,285,819,515,1257,16181,0,0,0,72,236,142,211,0,0,0,21,616,0,616,2508,306,0,2202,2604,417,2187,5693,389,5304,1843,2235,18389,162,0,162,225,908,1258,7007,499,397,102,227,2301,1060,1241,2124,1010,0,1114,1621,296,1325,1250,224,1026,176,631,9903,737,737,0,5217,546,175,741,418,250,168,52,297,0,297,324,50,0,274,296,248,48,107,41,66,718,275,7505,0,0,0,109,2203,159,867,1666,1501,165,0,0,0,0,1415,0,0,1415,224,224,0,103,0,103,323,436
ACSSF,2010e1,al,000,0121,0000083,47318,3121,2809,312,4195,6476,1699,6511,3365,2498,867,297,2269,1687,582,1793,1118,0,675,8390,4163,4227,3372,491,2881,2211,3619,11919,576,576,0,355,720,194,351,446,192,254,150,679,446,233,599,508,0,91,5505,3224,2281,669,235,434,392,1283,6600,0,0,0,0,59,81,160,36,22,14,0,12,0,12,375,75,0,300,1715,285,1430,2484,223,2261,633,1045,12180,66,66,0,160,840,932,5046,581,335,246,147,1578,1241,337,552,414,0,138,689,206,483,219,33,186,626,744,9038,1869,1703,166,3641,1259,120,230,961,832,129,0,0,0,0,132,83,0,49,90,57,33,0,0,0,413,323,7581,610,464,146,39,3598,372,724,1341,1117,224,0,0,0,0,135,38,0,97,391,391,0,0,0,0,147,224
ACSSF,2010e1,al,000,0121,0000084,67450,1217,1064,153,4307,6703,2554,8788,5410,4666,744,897,3046,1931,1115,5263,2457,0,2806,13357,4732,8625,7154,831,6323,4441,4313,18148,332,317,15,400,1006,127,555,961,686,275,325,974,627,347,1672,1324,0,348,8876,3819,5057,908,305,603,805,1207,12749,24,24,0,57,91,30,300,202,60,142,66,96,0,96,1364,12,0,1352,2186,202,1984,4838,321,4517,1582,1913,18407,14,0,14,425,773,1560,6703,969,854,115,148,1783,1304,479,1536,743,0,793,1860,482,1378,1094,43,1051,813,729,8830,703,655,48,3209,1330,120,381,1186,1103,83,296,193,0,193,216,110,0,106,39,26,13,175,162,13,787,195,9316,144,68,76,216,3503,717,849,2092,1963,129,62,0,0,0,475,268,0,207,396,203,193,139,0,139,454,269
