ACSSF,2010m1,al,000,0002,0000023,2233,2228,2944,1309,483,764,2206,1921,3112,1257,351,631,1131,634,722,491,303,63,1060,614,354,256,82,355,1189,886,434,161,273,173,1627,1383,1817,1766,1351,806,1750,1343,1752,1707,1359,801,842,399,363,437,264,213,621,260,256,411,55,273,479,349,215,64,273,77,2233,1267,2371,1291,1064,1295,1469,1676,861,793,1138,2206,1318,2291,1202,888,1260,1453,1583,876,791,1106,1131,376,983,457,466,131,360,210,128,73,243,1060,390,891,411,203,310,179,157,273,273,319,1189,413,937,406,203,87,392,422,64,273,273,1889,2714,6327,7848,20518,2925,2440,2264,3546,3006,2189,2126,3081,1332,1074,434,1015,1217,207,332,1081,1233,841,46,898,2911,3519,3034,3006,3675,2475,1332,908,1257,1117,693,843,1233,518,1055,2233,2228,2944,1439,764,2206,1921,3112,1351,631,1131,634,722,567,63,1060,614,354,294,355,1189,886,434,161,173
ACSSF,2010m1,al,000,0002,0000024,3689,4059,6001,3210,1362,1610,3867,3837,5437,3056,1124,1538,3251,1832,1548,1052,835,312,1811,1237,1118,360,393,243,2136,1020,1176,545,252,723,3141,3256,4069,4267,3365,2870,2786,2999,3769,4067,2805,2732,2428,983,1122,1230,1316,674,1410,609,648,480,484,233,2032,844,759,503,764,571,3689,2827,3880,4222,2742,3240,2825,2734,1932,1569,3159,3867,2652,3881,3840,2617,2887,2560,2513,1736,1406,2893,3251,818,2900,1406,614,1140,1147,897,879,340,546,1811,780,1412,1042,359,365,174,345,386,462,188,2136,708,1748,649,579,1070,311,314,289,148,555,1257,2154,1564,2612,1894,4546,5468,4958,7281,5095,4465,4562,7034,4609,2421,1176,3381,2465,1980,258,1702,2718,635,1258,1944,4580,6341,7153,5221,6378,5586,4625,2807,3678,2454,1538,1867,2713,997,2407,3689,4059,6001,3365,1610,3867,3837,5437,3196,1538,3251,1832,1548,1381,312,1811,1237,1118,534,243,2136,1020,1176,630,723
ACSSF,2010m1,al,000,0002,0000025,3044,1942,3185,2050,492,1065,3376,2039,3176,1874,335,987,2184,824,1413,838,355,134,1230,422,876,318,172,153,530,273,313,306,273,273,2069,2246,2197,2153,986,987,2568,2129,2170,2067,931,987,1810,996,771,1132,380,273,822,590,250,459,243,273,530,273,307,65,306,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944,952,7648,5847,446838,3654,3433,2995,4712,4619,3089,2653,4616,3400,2114,1227,2699,1268,631,326,1120,550,133,273,526,3656,3836,4602,4616,4114,3993,3422,2795,2728,1276,473,1193,550,273,550,3044,1942,3185,2071,1065,3376,2039,3176,1867,987,2184,824,1413,896,134,1230,422,876,399,153,530,273,313,306,273
ACSSF,2010m1,al,000,0002,0000026,3633,4104,5891,4031,1880,1716,4847,4442,5787,3196,1473,1671,4346,2407,2204,1646,992,560,1354,894,1166,552,175,203,2394,942,1306,1370,513,127,3100,3621,4909,4351,3211,1977,3786,3246,4233,3986,3066,1846,3518,1530,2099,1654,848,434,1229,762,631,718,393,197,2229,537,1277,1273,197,188,3633,3545,4380,4159,2885,3726,3466,3086,2529,1485,2055,4847,3419,5173,3841,2842,3588,2876,2727,2459,1399,2056,4346,1488,3642,1801,1336,1472,1270,1200,579,431,629,1354,543,1265,695,161,618,351,467,273,117,189,2394,825,2237,1264,565,564,726,454,407,366,512,685,762,2676,5008,3910,5388,7701,7157,8669,6881,7238,6351,8272,5696,3627,2323,3994,2602,1843,1783,914,2503,1113,1374,2308,5387,8525,9231,6830,8200,8609,5777,2895,5095,2635,1716,1921,2715,1081,2689,3633,4104,5891,4303,1716,4847,4442,5787,3489,1671,4346,2407,2204,1953,560,1354,894,1166,572,203,2394,942,1306,1367,127
ACSSF,2010m1,al,000,0002,0000027,3482,3767,5131,3150,1658,1558,3908,4154,4496,2358,973,1408,3262,2503,1137,1742,890,342,2078,1175,1194,348,329,356,1688,765,1226,506,612,158,2841,2407,3024,2807,2405,2571,3030,2335,2879,2463,2273,2408,2524,1081,1290,1573,752,656,1809,468,937,877,589,236,1516,277,754,589,651,462,3482,2331,3623,2858,1934,3027,2012,2102,1896,1281,1880,3908,2098,3793,2706,1655,2507,1943,2050,1851,1093,1719,3262,1273,2523,1657,1134,1299,1013,841,486,131,496,2078,533,1888,950,99,988,407,491,127,475,429,1688,446,1602,527,373,803,523,262,340,131,471,1122,1867,1795,1722,8726,5069,5328,3642,7573,5239,4992,2990,6131,4463,3248,1917,3304,2535,1121,593,1924,2390,440,455,2272,5111,5685,6301,5214,5613,5912,4524,2698,3802,2543,1363,1855,2436,1098,2150,3482,3767,5131,3603,1558,3908,4154,4496,2655,1408,3262,2503,1137,1916,342,2078,1175,1194,517,356,1688,765,1226,791,158
ACSSF,2010m1,al,000,0002,0000028,2288,2268,3710,1650,1008,959,2481,2307,3311,1570,775,915,1942,863,1094,521,308,354,1632,1187,883,369,483,409,661,285,543,240,80,86,2067,2600,2387,2199,1650,987,2004,2358,2269,2167,1648,991,1429,547,804,638,303,118,1421,1016,640,482,131,86,635,336,160,316,181,273,2288,1374,2468,2133,1634,2171,1709,1705,1454,694,967,2481,1277,2581,1925,1459,1965,1548,1553,1379,680,948,1942,489,1678,753,578,548,431,599,305,49,192,1632,691,1274,588,749,336,603,242,133,273,273,661,276,489,194,137,380,157,273,273,119,86,1989,2140,5151,4577,5872,3660,3997,2685,4116,3236,2850,2532,4553,2587,1267,594,2108,2283,1389,735,996,1496,1462,273,425,3776,4416,5148,3388,4531,3993,2567,1911,1642,2291,801,2248,1496,430,1458,2288,2268,3710,1934,959,2481,2307,3311,1857,915,1942,863,1094,552,354,1632,1187,883,658,409,661,285,543,242,86
ACSSF,2010m1,al,000,0002,0000029,2166,2043,2770,1468,681,1131,2794,1912,2943,1336,612,1128,2064,819,1347,494,215,283,1219,862,462,515,214,147,365,199,282,273,273,114,2010,1911,2064,2503,1694,702,2511,1910,1780,2304,1660,702,1646,508,781,1082,205,273,978,225,832,470,183,273,329,114,170,120,153,273,2166,1662,2455,1730,1457,2001,1171,1564,1190,914,1543,2794,1652,2721,1562,1304,1658,1106,1480,1233,902,1458,2064,649,1631,433,257,925,300,1034,315,273,135,1219,136,1240,813,538,514,120,313,273,273,158,365,120,303,199,273,114,273,273,273,120,153,3280,3940,12421,5610,102532,2703,2290,3456,4010,3449,2312,2701,4191,2927,338,2139,1850,1612,634,550,1259,329,116,273,306,2648,3786,3558,3436,4175,2934,2927,1773,2159,1612,582,1493,329,122,306,2166,2043,2770,1495,1131,2794,1912,2943,1386,1128,2064,819,1347,543,283,1219,862,462,559,147,365,199,282,273,114
ACSSF,2010m1,al,000,0002,0000030,3312,2834,4389,2664,1001,1445,2751,2400,4095,2402,766,1382,2050,1199,825,851,331,358,1909,930,1139,734,432,92,1626,336,1411,534,105,58,2831,1870,2673,3424,3019,1943,2384,1665,2660,2942,2668,1823,1642,547,669,1203,512,166,1543,452,554,842,751,299,1517,289,270,526,1061,336,3312,2176,3412,1910,2103,2313,2119,1885,1803,1300,1964,2751,1959,2862,1788,1974,2147,1925,1651,1639,1105,1874,2050,576,1949,852,575,525,620,503,490,728,134,1909,347,1800,678,664,714,551,464,249,56,383,1626,475,1330,447,167,271,374,685,364,91,471,1161,1153,7109,4995,21240,4685,3094,2949,4595,3868,2842,2722,3838,2442,1510,768,2218,2199,674,731,1839,2374,281,167,2283,4667,5468,5457,3864,4918,3490,2442,1315,2601,2199,1215,1706,2371,385,2336,3312,2834,4389,2784,1445,2751,2400,4095,2511,1382,2050,1199,825,914,358,1909,930,1139,865,92,1626,336,1411,533,58
ACSSF,2010m1,al,000,0002,0000031,2905,2027,2876,1682,1007,1142,2871,1925,2850,1569,1033,1055,1361,640,829,388,287,313,1453,613,910,208,491,474,566,284,151,216,273,446,2272,1641,1817,1848,1027,911,2284,1611,1736,1789,908,888,1035,505,482,484,79,151,1282,670,680,241,362,326,545,417,199,184,243,273,2905,1365,2630,1838,1074,1554,1244,1143,806,525,564,2871,1241,2894,1850,933,1662,1155,1035,765,525,497,1361,475,1148,745,289,547,285,196,286,273,158,1453,430,1304,734,116,205,532,444,58,273,308,566,169,562,199,453,80,219,158,273,273,273,1332,1417,5443,12652,773,3602,2676,2121,4476,3574,2619,2098,4278,1605,1229,313,1011,1813,641,273,1513,548,207,139,499,3815,5332,4650,3678,5158,4243,1585,893,1492,1813,1435,1443,539,361,413,2905,2027,2876,1919,1142,2871,1925,2850,1960,1055,1361,640,829,467,313,1453,613,910,528,474,566,284,151,216,446
ACSSF,2010m1,al,000,0002,0000032,3204,4307,4085,2088,715,1332,4405,4148,3848,1947,626,1356,3518,2865,1575,434,183,138,1503,838,1124,191,180,92,1047,918,550,148,30,273,1578,1973,2865,3139,2020,1703,2605,1719,2777,3047,1777,1317,2146,849,1049,1010,609,545,1081,207,274,281,592,642,472,78,28,270,273,436,3204,3122,3538,3213,2078,2953,2579,1794,1874,858,1342,4405,3110,3975,2930,1893,2984,2185,1769,1660,876,1251,3518,949,3162,1974,1513,877,948,499,532,134,347,1503,143,1484,624,521,504,488,89,324,136,257,1047,237,984,543,451,384,71,348,353,273,273,1173,1325,2170,3458,8970,4742,4360,3669,6770,5972,3302,3743,6872,4315,2608,1132,3200,1713,491,270,1698,1030,298,273,997,4487,6413,5976,5980,6530,5378,4315,2095,3664,1709,950,1415,1030,563,826,3204,4307,4085,2093,1332,4405,4148,3848,1964,1356,3518,2865,1575,407,138,1503,838,1124,281,92,1047,918,550,152,273
