ACSSF,2010m1,al,000,0058,0000068,754,353,273,273,424,64,273,273,315,288,293,1132,531,1170,1155,625,2113,1238,1149,2063,1179,1289,761,395,54,1468,268,240,150,201,360,223,273,475,487,643,200,543,296,184,508,1468,986,707,33,91,330,279,424,625,292,320,165,92,480,341,260,273,170,84,122,946,464,120,139,105,322,296,717,305,278,326,380,363,424,282,146,81,253,187,1693,289,240,182,209,435,233,273,470,526,646,377,564,296,184,508,754,353,431,430,1200,531,1170,1155,625,2113,1238,1149,2063,1179,1289,761,395,54,1468,563,475,487,643,810,1397,528,456,393,640,759,632,185,189,284,94,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,528,456,393,640,759,,,,,,
ACSSF,2010m1,al,000,0058,0000069,2557,685,273,273,74,347,239,273,485,708,902,810,1034,1850,1184,634,2797,1495,1162,1793,1561,1212,871,470,152,1614,266,158,282,212,396,634,273,480,751,807,273,371,208,71,400,1614,937,521,350,42,258,101,170,755,596,175,465,203,357,410,284,181,161,156,199,1087,552,269,292,353,269,115,796,227,327,349,519,353,384,102,58,273,340,89,1754,266,174,282,234,419,634,273,490,754,853,102,371,208,71,405,2557,685,445,786,1285,1034,1850,1184,634,2797,1495,1162,1793,1561,1212,871,470,152,1614,852,480,751,807,628,1581,803,462,681,791,592,416,186,63,328,203,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,803,462,674,791,592,,,,,,
ACSSF,2010m1,al,000,0058,0000070,521,794,273,273,193,273,119,273,769,610,623,1217,578,940,891,397,2071,1211,1088,1587,1324,1453,774,347,268,1731,270,296,175,473,384,391,273,614,612,909,338,394,86,119,493,1731,960,581,362,273,248,346,122,673,420,249,362,165,351,505,294,98,319,208,178,1276,867,271,225,211,514,335,793,459,417,235,291,313,525,81,82,273,356,367,1905,276,310,175,478,417,391,273,662,612,909,375,401,133,131,594,521,794,218,991,1275,578,940,891,397,2071,1211,1088,1587,1324,1453,774,347,268,1731,784,614,612,909,686,1550,642,446,578,819,609,706,265,333,125,378,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,615,446,578,819,609,,,,,,
ACSSF,2010m1,al,000,0058,0000071,784,404,67,273,273,273,94,26,273,730,410,475,624,731,829,515,2421,1019,1641,2356,1401,2784,1488,878,777,3213,620,692,520,605,544,1184,140,1234,2433,1201,1017,726,502,541,673,3213,2266,1357,963,253,1046,97,458,1678,1025,560,1145,462,767,706,469,262,426,201,402,2024,1139,631,593,783,560,701,1527,550,708,961,723,800,592,223,220,291,475,275,3372,664,715,571,852,665,1184,140,1296,2441,1222,1059,741,517,541,714,784,404,116,730,691,624,731,829,515,2421,1019,1641,2356,1401,2784,1488,878,777,3213,1873,1234,2433,1201,1453,2930,1669,1111,2210,1134,1376,1004,705,539,657,401,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2907,1670,1111,2193,1134,1376,,,,,,
ACSSF,2010m1,al,000,0058,0000072,649,361,273,323,273,209,133,146,186,403,634,578,870,1026,992,558,2757,1162,1275,2510,1287,1898,1186,698,614,2262,514,547,463,769,617,625,330,713,1318,1446,746,365,413,804,680,2262,1410,867,491,116,307,476,332,1084,802,176,583,307,498,596,350,156,314,380,271,1501,997,507,440,589,771,835,1161,579,335,746,601,627,618,230,77,200,459,477,2562,506,570,554,768,658,619,330,771,1334,1452,732,408,535,816,709,649,361,428,511,834,870,1026,992,558,2757,1162,1275,2510,1287,1898,1186,698,614,2262,1407,713,1318,1446,1445,2246,1230,662,1185,1291,1133,1509,723,190,624,728,705,,,,,,,217,255,273,146,107,112,,,,,,,,,,,,,,,,,,,2213,1216,662,1175,1283,1076,,,,,,
ACSSF,2010m1,al,000,0058,0000073,2281,556,273,165,273,659,479,212,522,605,616,654,1127,1307,1257,649,2694,782,952,1711,1361,1203,724,296,269,1406,273,520,113,184,299,303,273,434,860,831,294,325,336,225,386,1406,940,620,418,273,240,156,302,625,340,92,307,263,378,449,213,16,316,209,226,981,593,228,139,274,297,321,818,218,316,581,435,299,496,273,187,153,372,239,1680,80,496,213,184,417,303,273,457,850,848,294,446,381,225,386,2281,556,871,909,831,1127,1307,1257,649,2694,782,952,1711,1361,1203,724,296,269,1406,613,434,860,831,706,1048,599,346,532,658,512,1180,228,229,719,472,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,599,346,532,658,516,,,,,,
ACSSF,2010m1,al,000,0058,0000074,2631,693,273,273,273,215,411,140,217,499,492,524,622,1181,1130,678,2258,1212,1080,1635,1030,1426,908,240,277,1554,389,589,354,342,382,417,273,559,880,621,155,262,167,209,620,1554,941,600,452,273,234,273,320,744,495,114,544,315,238,452,267,248,94,173,203,1070,762,452,303,409,191,507,764,375,208,487,348,199,300,113,224,273,217,20,1846,389,589,405,354,382,430,273,630,884,709,193,269,161,215,629,2631,693,489,561,718,622,1181,1130,678,2258,1212,1080,1635,1030,1426,908,240,277,1554,993,559,880,621,739,1373,941,458,750,597,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,940,458,750,597,599,,,,,,
ACSSF,2010m1,al,000,0058,0000075,617,365,273,273,41,91,127,273,149,351,368,476,511,932,1026,410,1837,946,1123,1457,1044,1734,1098,609,598,2283,326,716,480,491,332,692,23,552,1027,908,595,314,293,427,683,2283,1388,878,588,209,396,327,529,867,536,180,564,162,416,428,262,71,303,113,110,1491,1194,767,289,441,438,498,846,446,277,439,532,541,433,280,22,60,306,224,2466,329,732,485,494,345,701,83,610,1037,911,596,330,296,443,737,617,365,167,384,536,511,932,1026,410,1837,946,1123,1457,1044,1734,1098,609,598,2283,1279,552,1027,908,1085,2094,1125,505,880,734,949,773,526,128,478,537,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074,1125,517,880,721,950,,,,,,
ACSSF,2010m1,al,000,0058,0000076,2008,833,273,90,75,181,488,95,279,595,565,667,871,1026,1274,971,2830,1224,1385,2319,1420,1745,1140,409,683,2258,520,419,276,288,509,387,38,915,1075,1023,430,430,381,376,691,2258,1539,731,429,158,280,124,564,1108,535,425,623,323,345,489,355,134,253,185,324,1573,864,284,523,499,522,490,1046,367,348,436,675,472,500,349,180,143,310,151,2586,520,498,449,346,541,387,38,934,1102,1091,430,451,381,376,732,2008,833,549,612,940,871,1026,1274,971,2830,1224,1385,2319,1420,1745,1140,409,683,2258,922,915,1075,1023,1059,1799,615,611,673,859,876,1413,606,441,647,585,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799,615,611,673,859,876,,,,,,
ACSSF,2010m1,al,000,0058,0000077,3168,1102,79,273,273,331,419,262,311,523,577,600,1495,1113,1072,521,2856,1260,1174,2248,1388,2406,2287,735,729,3081,695,483,623,901,674,618,166,860,1685,1448,831,689,480,606,895,3081,1620,1134,530,246,726,644,645,1124,782,307,670,363,702,612,442,144,581,322,362,2153,1442,897,259,555,821,494,1708,885,590,779,977,945,822,579,213,221,538,290,3564,694,528,649,961,859,618,166,874,1739,1543,931,717,488,606,980,3168,1102,538,680,819,1495,1113,1072,521,2856,1260,1174,2248,1388,2406,2287,735,729,3081,1651,860,1685,1448,1490,2434,1173,635,1261,1072,1304,2266,1284,451,1049,1100,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315,1104,635,1194,1072,1304,,,,,,
ACSSF,2010m1,al,000,0058,0000078,3224,407,273,273,273,273,245,400,263,373,403,878,804,956,1182,610,2262,1310,1378,1981,1563,2181,1192,599,468,2644,493,552,290,315,502,665,273,837,1173,1117,241,391,496,258,549,2644,1601,981,608,205,636,397,178,1250,761,277,673,339,462,500,384,119,249,196,200,1500,1101,443,441,595,532,368,1104,409,467,644,576,559,633,170,324,78,439,224,2911,497,585,306,367,514,665,273,840,1173,1172,257,575,496,258,558,3224,407,426,464,995,804,956,1182,610,2262,1310,1378,1981,1563,2181,1192,599,468,2644,1267,837,1173,1117,1080,2552,1160,723,1182,1021,998,997,474,391,594,277,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514,1091,723,1182,1021,998,,,,,,
ACSSF,2010m1,al,000,0058,0000079,1554,827,324,198,273,151,369,112,621,690,442,751,1073,1558,954,1005,2717,1006,1185,1465,1261,1432,688,181,178,1608,134,335,152,311,223,409,273,491,776,749,45,206,152,291,510,1608,904,460,218,273,405,273,86,712,482,266,321,236,297,413,227,68,171,274,216,1122,563,187,389,222,174,310,938,398,284,659,555,253,460,117,106,169,379,276,1812,141,435,152,313,289,409,273,507,776,738,45,248,161,303,525,1554,827,552,944,871,1073,1558,954,1005,2717,1006,1185,1465,1261,1432,688,181,178,1608,719,491,776,749,632,1402,703,380,678,637,526,904,229,359,426,393,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402,703,380,678,637,526,,,,,,
ACSSF,2010m1,al,000,0058,0000080,3124,456,273,115,114,273,195,106,180,208,505,246,641,911,1128,809,2628,1117,1219,2033,1564,2043,1375,599,765,2777,474,570,582,835,913,942,139,869,1283,1244,504,596,811,461,819,2777,1758,1047,652,259,693,273,394,1162,693,306,762,444,549,697,439,80,359,217,264,2195,1456,1124,436,275,619,720,1665,857,622,675,748,757,620,202,154,192,528,382,3031,488,578,595,987,1000,943,159,927,1283,1255,592,642,792,572,855,3124,456,283,262,563,641,911,1128,809,2628,1117,1219,2033,1564,2043,1375,599,765,2777,1608,869,1283,1244,1421,2195,1185,672,949,949,1144,1754,995,487,696,888,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151,1142,661,949,957,1144,,,,,,
ACSSF,2010m1,al,000,0058,0000081,2969,699,273,354,273,298,235,208,287,630,398,1021,1660,1564,1426,1046,3331,1395,1616,2461,1842,2137,1050,371,407,2500,210,409,240,285,462,747,273,741,1191,1398,263,414,426,593,804,2500,1502,771,515,271,442,273,324,1226,574,205,747,407,780,534,356,158,311,132,172,1897,1058,403,457,513,665,414,1189,403,453,564,761,653,579,95,136,97,516,189,2810,210,594,321,301,462,747,146,745,1194,1404,326,436,476,604,803,2969,699,567,703,1023,1660,1564,1426,1046,3331,1395,1616,2461,1842,2137,1050,371,407,2500,890,741,1191,1398,1222,2362,841,702,949,1404,1158,915,400,149,647,315,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314,885,702,949,1385,1158,,,,,,
ACSSF,2010m1,al,000,0058,0000082,751,627,273,273,273,273,428,769,136,917,729,758,862,819,916,539,2749,1423,1297,2437,1836,2461,1445,490,358,2887,322,737,248,358,452,997,161,1118,1495,1158,234,465,433,586,905,2887,1957,904,519,168,540,70,593,1298,873,230,1007,303,665,965,618,166,531,404,397,1779,1126,314,711,501,630,483,1279,492,587,620,839,698,673,183,369,200,456,385,3286,341,721,319,613,508,997,161,1100,1560,1145,303,463,437,638,919,751,627,909,947,1226,862,819,916,539,2749,1423,1297,2437,1836,2461,1445,490,358,2887,1535,1118,1495,1158,1278,2844,1531,1119,1501,1095,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821,1520,1119,1508,1095,1273,,,,,,
ACSSF,2010m1,al,000,0058,0000083,1349,767,273,273,273,273,265,67,345,384,715,728,996,884,634,560,1695,771,1188,1238,1188,1249,931,274,547,1519,269,350,359,346,348,297,28,510,716,716,270,347,133,143,583,1519,1021,498,238,273,160,100,391,735,491,151,315,350,547,401,194,104,301,144,165,1066,543,400,246,341,252,159,799,256,399,420,444,198,317,145,273,273,201,208,1689,294,383,376,400,406,306,28,526,716,731,270,371,133,159,625,1349,767,291,526,916,996,884,634,560,1695,771,1188,1238,1188,1249,931,274,547,1519,701,510,716,716,809,1385,686,420,661,698,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,686,420,661,698,692,,,,,,
ACSSF,2010m1,al,000,0058,0000084,698,328,202,273,28,115,237,117,211,335,290,367,566,792,679,434,1880,913,876,1462,1123,1195,808,330,222,1438,221,450,231,578,255,300,66,351,781,582,252,374,259,203,502,1438,914,467,353,179,324,119,228,649,400,168,515,63,460,313,188,34,99,170,269,1003,798,558,172,250,233,441,566,309,252,255,356,216,280,107,44,131,191,177,1552,246,479,234,581,277,300,106,351,786,607,274,384,275,238,508,698,328,359,373,476,566,792,679,434,1880,913,876,1462,1123,1195,808,330,222,1438,1021,351,781,582,765,1368,983,342,702,613,727,574,326,106,300,138,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,809,359,701,613,721,,,,,,
ACSSF,2010m1,al,000,0058,0000085,2938,332,273,273,273,273,273,273,63,461,273,209,536,412,232,284,1532,206,477,1422,940,1932,1345,675,733,2470,624,558,519,378,618,775,215,968,1581,781,694,625,344,435,541,2470,1557,1054,587,571,860,99,434,1142,744,267,846,301,561,634,450,273,385,289,251,1434,949,648,517,482,288,562,1131,559,592,563,557,467,513,191,240,273,425,247,2826,681,643,547,441,641,775,215,967,1598,805,701,638,382,463,559,2938,332,273,466,209,536,412,232,284,1532,206,477,1422,940,1932,1345,675,733,2470,1429,968,1581,781,1335,2534,1270,690,1398,759,1315,1077,543,519,414,309,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,1270,690,1403,759,1315,,,,,,
ACSSF,2010m1,al,000,0058,0000086,751,627,273,273,273,273,428,769,136,917,729,758,862,819,916,539,2749,1423,1297,2437,1836,2461,1445,490,358,2887,322,737,248,358,452,997,161,1118,1495,1158,234,465,433,586,905,2887,1957,904,519,168,540,70,593,1298,873,230,1007,303,665,965,618,166,531,404,397,1779,1126,314,711,501,630,483,1279,492,587,620,839,698,673,183,369,200,456,385,3286,341,721,319,613,508,997,161,1100,1560,1145,303,463,437,638,919,751,627,909,947,1226,862,819,916,539,2749,1423,1297,2437,1836,2461,1445,490,358,2887,1535,1118,1495,1158,1278,2844,1531,1119,1501,1095,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821,1520,1119,1508,1095,1273,,,,,,
ACSSF,2010m1,al,000,0058,0000087,3408,511,273,273,273,273,415,145,148,512,566,713,1079,1415,1488,1211,3268,959,1460,3024,1708,2483,1224,964,749,3067,395,986,593,621,801,441,273,879,1163,1125,550,552,727,387,770,3067,1770,1203,708,503,425,339,661,1301,914,374,540,516,625,650,465,124,438,153,171,2202,1098,689,322,475,397,574,1400,662,354,681,733,633,914,164,480,338,449,420,3250,475,988,654,660,797,444,273,933,1184,1107,558,620,733,387,826,3408,511,438,546,837,1079,1415,1488,1211,3268,959,1460,3024,1708,2483,1224,964,749,3067,1922,879,1163,1125,1266,2440,1341,540,736,707,1014,1751,973,691,883,815,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,1304,531,736,707,983,,,,,,
ACSSF,2010m1,al,000,0058,0000088,2291,408,273,273,218,273,102,74,60,488,287,594,662,785,470,528,1645,678,818,1369,885,1049,663,384,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,408,247,495,693,662,785,470,528,1645,678,818,1369,885,1049,663,384,217,1351,393,512,743,763,389,1251,368,512,743,734,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251,368,512,743,734,318,,,,,,
ACSSF,2010m1,al,000,0058,0000089,1003,139,273,273,273,273,53,63,103,213,212,148,269,464,332,207,1116,440,460,802,561,658,388,163,192,829,88,194,142,276,147,159,34,286,504,293,132,140,144,142,187,829,522,361,127,177,232,49,126,355,263,81,235,60,115,186,144,34,92,44,117,520,348,135,96,193,146,185,382,227,174,162,215,152,176,36,44,43,118,108,925,95,204,147,289,182,159,34,288,515,308,141,163,176,142,191,1003,139,79,211,263,269,464,332,207,1116,440,460,802,561,658,388,163,192,829,459,286,504,293,381,742,459,259,431,287,285,326,148,109,209,70,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,444,259,428,287,280,,,,,,
ACSSF,2010m1,al,000,0058,0000090,1484,112,273,273,273,273,245,114,273,176,189,471,583,467,919,433,1517,1054,926,1537,1001,1315,837,379,319,1670,409,216,79,127,354,446,273,629,790,710,193,228,379,122,295,1670,947,499,309,205,356,273,132,794,465,185,461,153,316,336,311,119,186,133,65,1118,626,200,119,364,451,193,838,156,301,318,508,385,374,165,240,273,215,116,1805,408,220,102,202,354,446,273,640,790,710,203,435,379,122,314,1484,112,265,176,541,583,467,919,433,1517,1054,926,1537,1001,1315,837,379,319,1670,756,629,790,710,627,1449,719,630,718,688,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,719,630,718,688,570,,,,,,
ACSSF,2010m1,al,000,0058,0000091,2626,499,273,273,60,500,119,317,273,946,704,560,895,955,853,1125,2563,872,1067,2819,1516,2151,1656,1026,474,2901,643,652,490,668,508,1480,159,1129,1429,1219,615,592,395,417,453,2901,1864,990,784,235,574,238,342,1341,999,557,672,344,526,865,737,159,321,233,412,1882,1304,575,489,539,680,459,1437,766,705,809,762,586,577,240,286,240,442,274,3054,654,678,511,682,606,1477,321,1242,1475,1235,633,694,417,425,523,2626,499,728,946,932,895,955,853,1125,2563,872,1067,2819,1516,2151,1656,1026,474,2901,1840,1129,1429,1219,1051,2647,1647,924,1240,1029,1092,1495,861,398,602,787,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718,1688,924,1240,1040,1092,,,,,,
ACSSF,2010m1,al,000,0058,0000092,4303,645,273,26,292,273,26,188,181,555,660,778,727,1250,1013,835,3458,1398,1447,3166,2179,2235,1586,636,467,2910,494,711,678,660,750,694,273,904,1248,1125,476,710,439,389,757,2910,2019,1338,858,348,660,368,463,1223,797,242,606,368,467,522,427,176,244,153,303,1899,1262,677,433,466,699,748,1265,700,581,604,632,601,468,147,245,273,317,211,3368,528,711,693,658,829,901,273,896,1258,1142,577,708,547,402,762,4303,645,347,596,988,727,1250,1013,835,3458,1398,1447,3166,2179,2235,1586,636,467,2910,1652,904,1248,1125,1198,2512,1392,808,930,825,1073,1507,729,227,864,706,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,1410,808,923,825,1057,,,,,,
ACSSF,2010m1,al,000,0058,0000093,2680,313,273,273,273,273,98,273,54,493,441,628,1177,755,619,606,2208,975,1051,2071,1138,1902,1356,482,427,2438,709,477,414,429,687,1076,182,1021,1426,681,301,564,302,338,638,2438,1739,1401,856,746,644,287,421,1119,847,236,683,257,549,546,382,273,235,63,201,1491,1149,555,566,597,318,472,1189,536,271,805,477,617,351,245,49,273,231,117,2625,762,491,439,429,724,1099,182,1124,1429,689,327,564,306,338,652,2680,313,98,495,767,1177,755,619,606,2208,975,1051,2071,1138,1902,1356,482,427,2438,1679,1021,1426,681,1103,2182,1262,870,1192,607,926,1472,898,384,867,266,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,1262,870,1201,607,958,,,,,,
ACSSF,2010m1,al,000,0058,0000094,2244,815,273,374,114,298,302,236,200,661,649,1023,1766,1824,1614,1448,4482,1715,1787,3007,2402,3160,1695,725,853,3769,525,627,654,837,935,1306,139,1141,1739,1869,549,750,913,526,1113,3769,2331,1315,828,379,858,273,515,1573,869,362,1009,614,891,884,566,180,464,255,286,2749,1741,1144,612,548,855,805,2017,991,774,883,1034,890,791,225,207,216,688,416,4251,508,778,632,1007,1049,1310,217,1193,1733,1905,689,799,915,631,1153,2244,815,636,733,1094,1766,1824,1614,1448,4482,1715,1787,3007,2402,3160,1695,725,853,3769,1940,1141,1739,1869,1723,3100,1499,913,1336,1581,1527,2010,1083,510,980,898,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049,1533,901,1336,1554,1527,,,,,,
ACSSF,2010m1,al,000,0058,0000095,1041,1100,79,273,273,331,419,479,365,631,600,810,1502,1299,1086,551,2747,1350,1302,2226,1456,2528,2345,768,777,3190,695,637,665,899,660,605,163,850,1797,1455,829,723,467,641,919,3190,1828,1186,546,246,754,673,643,1309,869,307,826,351,740,667,479,144,581,322,373,2201,1535,946,314,643,835,492,1799,933,617,832,1016,990,836,579,265,228,538,280,3607,694,689,691,966,850,605,163,879,1848,1553,929,749,476,641,1022,1041,1100,679,801,818,1502,1299,1086,551,2747,1350,1302,2226,1456,2528,2345,768,777,3190,1787,850,1797,1455,1525,2530,1308,633,1306,1152,1349,2331,1279,488,1121,1078,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,1234,633,1234,1152,1349,,,,,,
ACSSF,2010m1,al,000,0058,0000096,1969,404,67,273,273,273,94,26,273,730,410,492,624,731,829,515,2419,1000,1615,2425,1473,2804,1250,775,547,3156,564,710,488,610,554,1030,140,1175,2164,1116,769,701,428,482,577,3156,2005,1191,867,253,884,97,377,1616,963,486,1059,439,687,612,379,262,403,178,341,2014,1262,591,571,781,544,631,1377,481,607,858,657,730,560,223,195,291,407,275,3392,581,719,530,848,649,1030,140,1234,2150,1140,822,710,445,482,614,1969,404,116,730,696,624,731,829,515,2419,1000,1615,2425,1473,2804,1250,775,547,3156,1715,1175,2164,1116,1291,2902,1553,1073,2018,1049,1179,923,635,459,498,373,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903,1555,1073,2018,1049,1179,,,,,,
ACSSF,2010m1,al,000,0058,0000097,3192,155,273,323,273,273,71,273,273,413,120,388,480,847,588,394,2612,533,735,1794,842,1506,1075,569,437,2004,438,333,462,594,446,316,330,504,1046,867,720,276,284,697,583,2004,1193,658,367,116,230,404,277,995,662,66,435,266,473,462,303,156,245,186,194,1330,930,423,362,411,380,688,956,470,251,677,424,529,524,206,273,200,286,448,2248,438,354,548,594,482,327,330,511,1062,870,716,303,435,697,590,3192,155,330,413,424,480,847,588,394,2612,533,735,1794,842,1506,1075,569,437,2004,1106,504,1046,867,1250,1812,966,476,932,820,1017,1190,595,147,450,344,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737,922,476,932,820,961,,,,,,
ACSSF,2010m1,al,000,0058,0000098,3151,294,273,273,273,209,110,146,186,216,604,428,676,545,906,421,2214,972,999,1963,931,1288,901,396,476,1649,294,470,157,350,323,527,273,427,770,1007,311,254,289,467,376,1649,903,546,375,273,215,178,204,677,588,166,429,124,117,337,165,273,151,296,129,1159,882,367,251,383,657,542,895,372,283,455,480,433,319,98,77,273,286,93,1767,282,470,157,351,340,527,273,479,777,1017,336,259,307,472,407,3151,294,269,294,732,676,545,906,421,2214,972,999,1963,931,1288,901,396,476,1649,1040,427,770,1007,865,1582,979,398,690,829,739,814,357,114,316,552,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612,979,398,679,810,739,,,,,,
