ACSSF,2010m1,al,000,0122,0000056,3833,390,1533,1491,609,1331,946,860,1046,2285,2007,1800,1089,963,2670,390,553,1057,116,435,177,293,437,1930,1688,746,403,644,2259,273,153,324,273,148,76,273,274,968,1151,1159,822,572,2494,273,457,461,334,1265,220,743,924,881,690,626,290,377,1653,273,1488,225,273,245,264,255,34,80,239,273,386,347,1470,273,174,897,449,467,871,273,273,427,160,493,385,306
ACSSF,2010m1,al,000,0122,0000057,3345,318,1403,1965,1060,1645,994,1038,1172,2354,1668,1529,1283,1344,2877,228,462,1241,134,359,405,736,734,1832,1731,565,691,1154,1830,101,273,383,273,273,191,273,64,716,886,1136,581,465,2501,273,210,779,644,1546,564,666,1068,790,565,623,377,535,1619,133,1280,535,273,296,189,320,115,137,316,273,562,91,2083,90,317,1443,894,560,631,115,165,445,341,199,362,408
ACSSF,2010m1,al,000,0122,0000058,2744,575,1038,2154,626,1333,734,257,656,775,1542,1218,1161,455,1869,396,394,595,64,335,115,56,320,642,1205,217,170,440,1791,273,273,307,273,256,67,273,162,318,916,1045,617,147,1496,84,486,515,371,1000,277,208,592,224,398,395,183,107,1146,334,857,343,300,397,282,120,273,90,67,51,704,38,2091,108,97,2024,449,620,547,273,273,211,46,128,144,273
ACSSF,2010m1,al,000,0122,0000059,3478,500,1187,2373,1004,1970,810,760,929,1020,2025,1035,1119,1513,2409,218,240,782,96,395,228,288,819,676,1661,265,483,641,1662,188,273,278,273,342,273,273,228,760,814,906,520,978,2277,57,205,522,700,1810,416,505,588,334,696,315,301,746,1389,401,1123,500,253,207,75,291,76,110,149,83,500,232,2623,154,205,2138,556,605,655,112,243,211,403,273,328,240
ACSSF,2010m1,al,000,0122,0000060,2917,622,1097,1943,928,1271,939,443,956,1501,1445,1354,1007,596,2003,251,293,1197,161,445,296,148,398,807,1233,337,406,515,1924,273,273,171,108,112,244,265,130,600,649,1377,600,332,1910,174,184,736,538,1113,448,272,753,731,533,324,517,230,1477,480,1022,442,280,338,483,228,273,273,286,197,193,89,2328,218,309,1678,675,535,719,273,273,787,186,130,285,273
ACSSF,2010m1,al,000,0122,0000061,2864,1063,773,1771,657,1359,1092,193,476,697,1213,966,553,621,1675,453,237,347,87,472,445,107,227,297,1076,541,325,355,1444,71,273,307,45,268,130,273,273,468,941,743,185,289,1892,194,72,394,555,1325,417,98,455,294,526,266,150,353,1367,836,710,505,134,378,363,118,97,273,362,216,217,72,1608,522,318,1517,210,340,802,30,273,140,113,273,230,167
ACSSF,2010m1,al,000,0122,0000062,3711,1054,1622,1482,810,2002,964,516,1100,1118,1923,1173,907,1385,1997,377,693,569,343,508,356,302,705,625,1510,451,353,404,1775,238,273,187,51,465,161,273,75,466,884,878,335,1001,2501,157,355,614,578,1637,352,268,654,642,923,453,361,327,1575,768,1203,383,267,368,195,184,292,137,228,86,527,602,2014,515,447,1341,383,632,851,141,111,448,227,99,506,435
ACSSF,2010m1,al,000,0122,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000065,4092,284,1621,1061,691,1688,893,785,1831,1816,2668,2096,958,486,2921,202,948,587,393,681,586,578,1495,1624,2272,731,658,354,2037,273,273,273,211,295,108,273,273,527,802,1623,423,253,2434,118,340,357,591,1553,539,521,840,757,690,647,471,233,1310,156,1207,255,127,316,121,218,273,273,273,239,370,273,1043,273,273,678,169,217,452,142,86,483,292,273,289,273
