ACSSF,2010m1,al,000,0072,0000041,2183,2040,956,659,524,281,241,517,1877,516,315,247,84,196,388,1773,1515,768,598,1185,939,680,487,326,222,199,137,334,536,147,273,273,273,273,147,535,296,277,213,108,460,958,539,419,180,80,397,296,818,463,103,273,273,103,447,718,630,296,170,504,497,2136,1725,1162,549,499,880,1447,1468,818,511,71,264,449,669,1272,1038,523,231,900,961,2183,1844,770,399,542,207,201,1724,486,373,292,273,273,1578,1002,1169,569,367,2164,1888,1597,1159,253,273,1544,954,873,420,273,273,1472,1424,1178,233,273,2183,2040,956,1877,516,1773,680,487,536,147,535,958,539,818,463,718,2136,1725,1468,818,1272,2183,1844,770,399,601,1724,486,373,292,1578,1002,1287,2164,1888,1597,1201,1544,954,873,420,1472,1424,1187
ACSSF,2010m1,al,000,0072,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,734,692,497,94,487,224,224,273,273,273,756,610,467,325,350,1605,1554,918,535,669,1453,513,415,273,415,445,94,94,273,437,273,437,1423,1495,1373,1278,1017,627,423,457,745,524,563
ACSSF,2010m1,al,000,0072,0000043,831,514,266,227,113,128,176,128,423,122,115,85,16,71,46,417,395,192,292,309,145,283,229,209,134,128,71,101,200,110,42,35,273,23,103,163,153,91,78,132,58,316,208,178,60,128,110,93,216,81,48,32,273,36,63,189,182,25,140,108,60,857,810,461,168,206,389,691,393,199,150,82,78,99,125,384,336,89,80,275,205,831,497,228,103,195,87,24,407,108,81,75,273,273,412,178,294,229,69,861,806,683,513,161,73,554,225,174,139,23,273,509,285,451,183,273,831,514,266,423,122,417,283,229,200,110,163,316,208,216,81,189,857,810,393,199,384,831,497,228,103,208,407,108,81,75,412,178,370,861,806,683,484,554,225,174,140,509,285,456
ACSSF,2010m1,al,000,0072,0000044,1917,1228,602,408,125,136,428,440,1154,432,427,172,273,366,137,1061,1013,683,399,756,330,599,298,273,273,273,273,298,476,146,109,273,273,109,99,453,444,220,273,391,86,994,765,678,119,375,546,290,687,438,377,273,273,377,229,557,402,242,273,342,299,2020,2046,1218,563,877,1053,1759,1023,459,344,161,273,308,338,806,487,251,264,361,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917,1228,602,1154,432,1061,599,298,476,146,453,994,765,687,438,557,2020,2046,1023,459,806,1917,1221,442,427,109,1143,381,266,318,1057,391,924,1904,2122,1793,1541,1344,656,463,509,1159,892,750
ACSSF,2010m1,al,000,0072,0000045,2060,1505,731,554,336,445,191,556,1481,755,759,298,332,657,87,1289,1145,784,458,704,455,903,521,481,273,273,481,276,644,349,349,273,273,349,273,446,386,291,135,214,181,814,581,472,188,177,400,376,624,246,219,273,219,273,122,564,497,75,334,444,297,2106,1643,1052,568,422,1000,1377,1492,663,426,282,273,284,491,1221,720,320,435,592,897,2060,1544,661,465,547,92,95,1439,739,310,644,95,146,1235,516,987,404,227,2118,1727,1463,1179,783,260,1553,872,574,669,273,273,1307,1101,914,402,273,2060,1505,731,1481,755,1289,903,521,644,349,446,814,581,624,246,564,2106,1643,1492,663,1221,2060,1544,661,465,548,1439,739,310,660,1235,516,1117,2118,1727,1463,1388,1553,872,574,669,1307,1101,920
ACSSF,2010m1,al,000,0072,0000046,2703,1824,862,725,280,141,653,425,1493,489,387,191,205,241,304,1311,1329,654,749,1140,517,794,87,273,273,273,273,87,810,173,156,156,273,273,70,803,714,174,347,570,383,938,692,640,171,472,376,276,585,287,263,273,273,263,107,551,418,42,273,415,347,2499,1983,1335,503,886,1219,1598,1775,845,534,230,273,486,667,1500,1017,305,429,894,1163,2703,1664,801,437,434,398,273,1316,404,213,144,260,273,1208,532,1265,558,319,2530,2031,1516,1214,1051,99,1951,904,727,605,273,273,1738,1321,1351,461,273,2703,1824,862,1493,489,1311,794,87,810,173,803,938,692,585,287,551,2499,1983,1775,845,1500,2703,1664,801,437,645,1316,404,213,293,1208,532,1280,2530,2031,1516,1395,1951,904,727,605,1738,1321,1445
ACSSF,2010m1,al,000,0072,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354,1124,504,1050,275,1007,417,258,337,273,337,373,343,152,273,152,1359,1223,620,279,541,1354,1054,489,452,170,970,165,165,273,952,392,867,1368,1200,1220,871,728,404,221,328,592,451,427
ACSSF,2010m1,al,000,0072,0000048,5207,2902,1814,1592,610,971,1260,1075,2460,926,1002,403,342,885,379,2160,1953,1157,976,1426,702,1568,1197,892,106,773,699,777,1163,387,364,273,142,349,107,1064,962,374,145,803,465,1640,1341,921,293,336,765,892,1098,610,533,519,219,247,233,1000,943,128,502,765,431,4792,4138,2763,1214,1228,2526,3357,2531,1313,773,337,186,665,906,2147,1522,591,568,1235,1423,5207,2625,1463,1060,1067,719,95,2317,883,460,830,95,146,2023,807,1570,913,303,4902,4440,3499,2812,1221,367,3123,1615,1074,974,373,273,2929,1680,1848,752,306,5207,2902,1814,2460,926,2160,1568,1197,1163,387,1064,1640,1341,1098,610,1000,4792,4138,2531,1313,2147,5207,2625,1463,1060,1189,2317,883,460,834,2023,807,1772,4902,4440,3499,3047,3123,1615,1074,1115,2929,1680,2083
ACSSF,2010m1,al,000,0072,0000049,4921,2620,1571,1198,364,839,1051,956,1992,702,505,342,196,411,444,1885,1718,890,1031,1365,898,1079,814,496,209,162,389,568,831,257,229,178,86,121,139,819,680,250,229,596,472,1691,1139,861,351,449,646,768,1222,711,644,32,273,644,326,1030,908,189,436,711,369,4121,3442,2187,1163,1178,2063,2705,2457,1446,976,433,260,769,814,1979,1555,580,537,1358,1113,4921,2481,1267,785,764,573,103,1991,689,432,430,311,273,1859,1017,1414,877,122,4628,3756,2898,2348,1200,176,2957,1696,964,1127,315,17,2393,1377,1736,512,273,4921,2620,1571,1992,702,1885,1079,814,831,257,819,1691,1139,1222,711,1030,4121,3442,2457,1446,1979,4921,2481,1267,785,1056,1991,689,432,496,1859,1017,1562,4628,3756,2898,2525,2957,1696,964,1188,2393,1377,1846
ACSSF,2010m1,al,000,0072,0000050,4492,3680,1787,1371,706,877,1084,1368,3208,1269,989,553,288,808,973,2926,2684,966,1038,2007,860,1241,862,746,306,379,558,519,920,459,425,70,422,88,260,846,759,435,317,519,373,1593,1317,837,218,660,602,1032,945,342,314,273,81,302,139,814,598,120,221,553,535,4238,3842,2677,1117,1230,2364,2657,2413,1498,837,270,157,818,1116,1899,1240,553,347,1022,1415,4492,3244,1793,1174,1075,703,244,2645,1190,713,838,366,273,2393,976,1832,791,470,3962,4179,2807,2841,1335,124,2701,1691,1447,846,443,273,2314,2080,1407,684,273,4492,3680,1787,3208,1269,2926,1241,862,920,459,846,1593,1317,945,342,814,4238,3842,2413,1498,1899,4492,3244,1793,1174,1304,2645,1190,713,900,2393,976,2033,3962,4179,2807,2985,2701,1691,1447,905,2314,2080,1393
ACSSF,2010m1,al,000,0072,0000051,5665,3334,2347,1958,883,1040,1556,1245,2381,945,784,589,462,393,493,2204,2157,766,1130,1738,910,1502,1161,943,352,408,717,675,872,715,651,411,112,464,260,502,374,273,264,289,304,2138,1776,981,298,607,764,1345,948,398,296,130,51,266,231,870,625,293,146,462,706,4976,4384,3208,1170,1449,2453,2848,2114,1404,889,328,273,803,1154,1600,1241,427,326,1057,1130,5665,3236,1882,911,1280,637,278,2357,789,186,672,137,371,2159,1075,1808,969,273,5384,4561,3035,2914,1348,293,2571,1800,1446,985,167,273,2012,1371,1391,212,273,5665,3334,2347,2381,945,2204,1502,1161,872,715,502,2138,1776,948,398,870,4976,4384,2114,1404,1600,5665,3236,1882,911,1477,2357,789,186,771,2159,1075,1871,5384,4561,3035,3114,2571,1800,1446,1016,2012,1371,1417
ACSSF,2010m1,al,000,0072,0000052,5013,2676,1858,1357,565,518,1125,1455,2235,1080,1048,233,524,841,442,2033,1942,1039,901,1312,702,1314,882,728,375,375,425,494,877,289,221,150,82,148,174,852,711,258,49,685,375,1833,1405,1101,236,651,827,1091,1221,807,793,70,273,794,497,785,637,368,255,481,534,4440,4317,2768,1561,1221,2257,3469,2038,1083,864,354,192,734,841,1594,1270,377,253,1247,1139,5013,2563,1369,1107,754,400,116,2145,980,376,761,488,273,1813,1087,1412,677,293,4791,4877,3920,2764,1486,421,2419,1298,1273,1026,349,273,2129,1591,1504,343,273,5013,2676,1858,2235,1080,2033,1314,882,877,289,852,1833,1405,1221,807,785,4440,4317,2038,1083,1594,5013,2563,1369,1107,847,2145,980,376,928,1813,1087,1514,4791,4877,3920,3060,2419,1298,1273,1095,2129,1591,1542
ACSSF,2010m1,al,000,0072,0000053,4304,2186,1748,1248,724,491,1068,965,1856,675,509,416,206,193,471,1864,1726,590,983,1328,795,1341,1091,857,333,446,700,749,888,501,487,236,273,414,127,762,524,243,273,460,528,1725,1416,938,254,597,699,852,949,628,621,388,385,341,101,746,679,243,317,544,251,4344,4608,3188,1816,1572,2349,3564,2510,1206,978,364,465,788,857,2026,1583,646,447,1428,1423,4304,1987,1205,691,821,404,145,1715,567,375,424,96,273,1761,777,1479,710,108,4422,4867,3576,3186,1441,252,2692,1307,1029,1070,22,85,2242,1698,1597,719,273,4304,2186,1748,1856,675,1864,1341,1091,888,501,762,1725,1416,949,628,746,4344,4608,2510,1206,2026,4304,1987,1205,691,917,1715,567,375,440,1761,777,1603,4422,4867,3576,3226,2692,1307,1029,1040,2242,1698,1709
ACSSF,2010m1,al,000,0072,0000054,4656,3268,1638,1221,726,676,780,923,2888,1022,804,423,369,438,663,2659,2538,1263,1259,1703,1353,1380,948,591,345,382,333,667,1090,541,345,97,273,336,422,904,731,309,271,756,519,1448,924,573,258,200,515,714,1095,602,118,22,273,118,593,1032,883,529,247,664,692,3926,3180,2025,1033,807,1849,2467,2122,1141,792,353,348,671,921,1835,1573,618,364,1379,1707,4656,2822,1289,790,748,396,449,2457,820,639,618,18,273,2265,1366,1880,1125,402,3976,3291,2551,2059,759,265,2491,1402,1333,853,249,273,2245,1989,2000,461,273,4656,3268,1638,2888,1022,2659,1380,948,1090,541,904,1448,924,1095,602,1032,3926,3180,2122,1141,1835,4656,2822,1289,790,916,2457,820,639,617,2265,1366,2058,3976,3291,2551,2179,2491,1402,1333,901,2245,1989,2124
ACSSF,2010m1,al,000,0072,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373,1401,872,762,489,253,273,1229,655,220,523,277,273,1088,478,621,531,194,2069,1831,1617,1399,587,124,1281,701,700,275,273,273,1064,715,853,49,273,2373,1493,1056,1222,671,1173,682,372,565,99,558,796,561,687,518,367,1724,1749,978,565,728,2373,1401,872,762,568,1229,655,220,597,1088,478,857,2069,1831,1617,1409,1281,701,700,275,1064,715,854
ACSSF,2010m1,al,000,0072,0000056,1887,1228,602,408,125,136,428,440,1154,432,427,172,273,366,137,1061,1013,683,399,756,330,599,298,273,273,273,273,298,476,146,109,273,273,109,99,453,444,220,273,391,86,958,725,647,119,322,546,290,687,438,377,273,273,377,229,557,402,242,273,342,299,1895,1916,1209,560,869,1035,1616,1023,459,344,161,273,308,338,807,487,228,264,361,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,1228,602,1154,432,1061,599,298,476,146,453,958,725,687,438,557,1895,1916,1023,459,807,1887,1221,442,427,109,1143,381,266,318,1057,391,924,1873,2012,1661,1512,1355,656,463,509,1165,893,750
ACSSF,2010m1,al,000,0072,0000057,2204,1502,1095,905,364,508,694,770,992,699,643,87,483,383,318,663,655,270,250,527,246,612,548,486,344,166,326,285,243,77,273,273,273,273,77,245,243,135,273,203,31,787,716,612,273,410,484,342,540,432,356,273,273,356,472,324,282,119,195,174,303,2704,2716,1685,1067,663,1431,2119,1468,706,522,314,104,386,432,1209,1002,178,170,990,594,2204,1201,762,508,446,242,116,864,535,111,422,323,273,630,302,523,174,273,2557,2836,2197,1803,846,356,1488,935,892,566,337,273,1247,756,990,237,273,2204,1502,1095,992,699,663,612,548,243,77,245,787,716,540,432,324,2704,2716,1468,706,1209,2204,1201,762,508,515,864,535,111,529,630,302,552,2557,2836,2197,1913,1488,935,892,661,1247,756,1061
ACSSF,2010m1,al,000,0072,0000058,1876,1279,1036,901,328,308,841,509,1014,526,541,133,371,357,140,989,871,150,508,717,410,689,639,616,273,359,527,229,278,150,150,150,273,273,26,229,155,273,27,152,173,1008,864,333,157,230,190,774,422,263,41,273,273,41,255,324,151,273,99,108,309,1528,1542,1078,552,586,942,1370,935,634,544,293,273,404,356,669,595,23,181,568,388,1876,1108,708,422,492,155,51,926,506,126,380,273,371,922,634,527,259,273,1798,1719,1462,1233,806,60,1127,690,644,292,273,273,854,625,674,33,273,1876,1279,1036,1014,526,989,689,639,278,150,229,1008,864,422,263,324,1528,1542,935,634,669,1876,1108,708,422,549,926,506,126,541,922,634,574,1798,1719,1462,1338,1127,690,644,292,854,625,673
ACSSF,2010m1,al,000,0072,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,1630,1070,481,844,346,117,1136,418,95,408,273,273,1063,481,899,417,273,2756,2718,1864,1694,814,63,1514,824,614,576,273,273,1203,973,693,273,273,2761,1589,1215,1163,496,1075,679,477,488,421,252,1179,974,570,204,547,2469,2477,1244,691,1004,2761,1630,1070,481,912,1136,418,95,408,1063,481,916,2756,2718,1864,1709,1514,824,614,576,1203,973,693
ACSSF,2010m1,al,000,0072,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356,1228,404,321,309,198,273,1086,45,45,273,273,273,1065,681,685,251,273,1999,2036,1573,1188,649,297,1292,762,570,519,82,273,1058,946,716,202,273,2356,1394,577,1287,196,1259,538,386,369,166,331,1061,919,481,131,474,1949,1855,1133,725,848,2356,1228,404,321,336,1086,45,45,273,1065,681,788,1999,2036,1573,1314,1292,762,570,522,1058,946,715
ACSSF,2010m1,al,000,0072,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347,1466,831,616,490,99,273,1321,477,128,487,106,273,1232,428,838,527,273,1950,1702,1403,1361,343,190,1146,767,516,499,273,273,862,590,491,355,273,2347,1668,1067,1460,695,1308,655,450,496,405,300,801,759,365,175,305,1958,1764,740,381,591,2347,1466,831,616,501,1321,477,128,481,1232,428,1064,1950,1702,1403,1409,1146,767,516,499,862,590,630
ACSSF,2010m1,al,000,0072,0000062,2572,1446,1098,1057,334,749,757,767,1001,251,182,273,85,172,190,974,817,347,464,657,534,905,610,571,273,139,565,228,700,530,502,273,112,487,128,474,192,273,273,192,494,916,700,446,262,142,255,550,708,389,389,380,106,273,273,567,401,165,104,383,417,2584,2076,1634,1058,922,1225,1822,1299,813,647,121,444,510,563,924,705,259,273,679,705,2572,1366,890,617,574,508,98,902,146,113,51,85,273,875,537,661,530,273,2507,1977,1680,1424,862,107,1647,1019,639,855,134,273,1201,1083,776,174,273,2572,1446,1098,1001,251,974,905,610,700,530,474,916,700,708,389,567,2584,2076,1299,813,924,2572,1366,890,617,779,902,146,113,98,875,537,685,2507,1977,1680,1496,1647,1019,639,849,1201,1083,789
ACSSF,2010m1,al,000,0072,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930,962,470,288,221,214,273,893,215,130,168,273,273,871,427,742,344,220,1673,1470,1237,635,139,273,950,464,435,141,273,273,918,793,433,213,273,1930,1037,464,969,265,918,508,307,413,147,405,429,243,377,273,377,1583,1397,780,389,737,1930,962,470,288,301,893,215,130,168,871,427,790,1673,1470,1237,637,950,464,435,141,918,793,452
ACSSF,2010m1,al,000,0072,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191,1431,666,261,428,67,398,1259,362,351,80,273,273,1243,812,994,471,273,1892,1309,946,836,342,273,1351,814,755,280,219,273,1296,1047,1006,134,273,2191,1540,898,1384,452,1402,497,341,358,273,358,798,434,712,488,581,1551,1128,1120,583,1013,2191,1431,666,261,578,1259,362,351,80,1243,812,1063,1892,1309,946,916,1351,814,755,355,1296,1047,1019
ACSSF,2010m1,al,000,0072,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333,980,881,696,412,689,520,392,402,391,105,956,797,607,486,386,1924,1981,1084,674,825,2333,827,591,222,541,692,412,324,246,674,189,649,2197,2248,1793,1636,1316,947,668,702,868,744,763
ACSSF,2010m1,al,000,0072,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,1211,408,249,333,188,273,1186,193,47,187,273,273,1190,450,985,500,286,2381,1944,1803,1464,523,273,1600,652,471,560,273,85,1497,982,1105,373,273,2632,1419,681,1200,211,1221,567,380,428,158,366,620,488,444,159,419,2086,1970,1527,632,1406,2632,1211,408,249,341,1186,193,47,187,1190,450,1148,2381,1944,1803,1462,1600,652,471,545,1497,982,1169
ACSSF,2010m1,al,000,0072,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,860,481,220,330,267,273,728,248,217,112,273,273,699,259,599,359,69,2026,1768,1256,1147,467,273,1314,686,401,543,273,273,1123,889,699,334,273,2030,957,667,803,287,756,520,310,414,313,275,484,328,356,98,345,1949,1691,1166,572,1070,2030,860,481,220,429,728,248,217,112,699,259,709,2026,1768,1256,1168,1314,686,401,543,1123,889,748
ACSSF,2010m1,al,000,0072,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734,887,462,296,257,128,238,826,273,273,273,273,273,826,379,648,425,273,1894,1685,1262,962,461,78,974,728,527,416,101,273,820,587,509,92,273,1734,1089,795,822,273,822,538,414,240,88,214,815,723,276,149,231,1735,1515,865,697,738,1734,887,462,296,357,826,273,273,273,826,379,750,1894,1685,1262,1039,974,728,527,432,820,587,526
ACSSF,2010m1,al,000,0072,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246,1383,1006,688,610,204,240,1013,465,352,286,273,273,974,398,871,431,93,2265,2182,1888,1197,613,74,1385,1169,1027,541,273,273,1013,709,549,401,273,2246,1568,1073,1214,773,1089,751,572,465,236,458,885,851,275,32,266,1972,1973,1072,971,721,2246,1383,1006,688,668,1013,465,352,286,974,398,945,2265,2182,1888,1392,1385,1169,1027,541,1013,709,618
ACSSF,2010m1,al,000,0072,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764,1024,734,521,432,286,273,908,630,172,635,273,273,700,534,452,332,198,1710,1718,1293,1102,470,273,1013,673,426,480,150,273,878,775,656,103,273,1764,1207,874,1057,633,829,416,358,240,273,240,492,379,271,85,258,1915,1788,974,662,793,1764,1024,734,521,496,908,630,172,635,700,534,500,1710,1718,1293,1147,1013,673,426,481,878,775,664
ACSSF,2010m1,al,000,0072,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937,988,459,307,274,192,136,849,162,135,87,273,273,850,415,593,489,273,1934,2227,1679,1455,882,168,1377,446,362,294,273,273,1183,839,684,291,273,1937,1119,662,878,222,918,667,534,422,273,422,708,543,424,72,420,1827,2057,1227,416,1081,1937,988,459,307,355,849,162,135,87,850,415,804,1934,2227,1679,1486,1377,446,362,294,1183,839,726
ACSSF,2010m1,al,000,0072,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336,1206,630,541,235,144,273,1068,355,192,308,273,273,1006,395,816,583,121,2142,1913,1758,1353,571,209,1136,626,526,351,113,273,932,728,659,87,273,2336,1370,695,1204,507,1121,535,428,338,273,338,670,564,480,188,456,2002,1849,955,536,731,2336,1206,630,541,278,1068,355,192,308,1006,395,916,2142,1913,1758,1352,1136,626,526,387,932,728,667
ACSSF,2010m1,al,000,0072,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319,1529,547,405,261,42,177,1386,641,434,464,273,273,1191,660,1048,419,106,2068,1999,1728,1152,417,273,1239,601,437,360,273,273,1115,795,874,273,273,2319,1842,952,1656,647,1535,1075,822,703,157,657,424,318,253,108,223,1723,1726,921,539,856,2319,1529,547,405,324,1386,641,434,464,1191,660,983,2068,1999,1728,1237,1239,601,437,360,1115,795,874
ACSSF,2010m1,al,000,0072,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854,1149,798,419,558,307,24,974,592,219,443,237,273,898,366,687,340,273,1823,1788,1528,1010,456,273,985,499,385,299,22,273,987,782,721,44,273,1854,1258,1047,1013,656,935,692,521,397,20,398,715,556,462,273,462,1968,1818,868,458,825,1854,1149,798,419,659,974,592,219,503,898,366,785,1823,1788,1528,1017,985,499,385,300,987,782,724
ACSSF,2010m1,al,000,0072,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759,1023,621,294,481,202,273,756,343,247,94,165,273,673,421,429,221,187,1769,1657,1268,1350,651,273,1200,480,312,377,273,273,1074,728,726,273,273,1759,1261,687,1001,344,940,253,191,208,116,202,739,578,457,291,348,1728,1687,895,410,737,1759,1023,621,294,522,756,343,247,191,673,421,495,1769,1657,1268,1306,1200,480,312,377,1074,728,726
ACSSF,2010m1,al,000,0072,0000076,2639,1797,1028,795,198,654,716,643,1309,582,326,169,189,216,457,1217,1177,558,507,992,465,682,478,231,273,136,174,416,512,427,427,64,422,97,273,357,215,109,85,185,252,816,722,477,164,230,420,534,529,154,100,273,273,100,120,496,473,173,318,335,213,2241,2010,1178,516,925,770,1652,1110,583,462,202,171,376,454,932,866,175,301,840,596,2639,1518,923,574,738,196,57,1078,471,352,295,236,273,979,531,991,337,178,2312,2151,1713,1186,594,65,1341,758,571,417,467,273,1081,786,948,327,273,2639,1797,1028,1309,582,1217,682,478,512,427,357,816,722,529,154,496,2241,2010,1110,583,932,2639,1518,923,574,755,1078,471,352,330,979,531,1044,2312,2151,1713,1385,1341,758,571,615,1081,786,936
ACSSF,2010m1,al,000,0072,0000077,2665,1824,862,725,280,141,653,425,1493,489,387,191,205,241,304,1311,1329,654,749,1140,517,794,87,273,273,273,273,87,810,173,156,156,273,273,70,803,714,174,347,570,383,938,692,640,171,472,376,276,585,287,263,273,273,263,107,551,418,42,273,415,347,2474,1967,1327,503,886,1212,1586,1775,845,534,230,273,486,667,1500,1017,305,429,894,1163,2665,1664,801,437,434,398,273,1316,404,213,144,260,273,1208,532,1265,558,319,2502,2006,1486,1204,1051,99,1951,904,727,605,273,273,1738,1321,1351,461,273,2665,1824,862,1493,489,1311,794,87,810,173,803,938,692,585,287,551,2474,1967,1775,845,1500,2665,1664,801,437,645,1316,404,213,293,1208,532,1280,2502,2006,1486,1379,1951,904,727,605,1738,1321,1445
ACSSF,2010m1,al,000,0072,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452,989,531,352,261,361,82,791,477,444,142,273,273,660,371,482,149,273,2451,2510,1627,1814,717,120,1313,759,484,525,101,17,1044,697,646,366,273,2452,1100,681,859,477,739,549,447,307,111,266,720,403,601,356,543,2350,2456,1187,663,945,2452,989,531,352,433,791,477,444,142,660,371,499,2451,2510,1627,1851,1313,759,484,506,1044,697,761
ACSSF,2010m1,al,000,0072,0000079,2208,1250,928,776,123,427,669,727,1123,621,579,43,253,534,303,1011,980,381,427,853,330,694,510,399,23,216,340,307,532,293,71,273,71,273,275,439,255,196,273,174,353,851,561,299,273,48,298,434,608,458,404,273,273,404,154,427,362,22,115,334,307,1919,1724,1010,516,294,778,1428,937,410,362,185,273,325,285,847,593,234,142,514,534,2208,1272,719,566,398,364,273,1121,550,318,458,127,273,993,576,734,487,210,2226,1892,1584,1092,230,58,1331,752,486,441,317,273,1256,860,762,231,273,2208,1250,928,1123,621,1011,694,510,532,293,439,851,561,608,458,427,1919,1724,937,410,847,2208,1272,719,566,564,1121,550,318,471,993,576,895,2226,1892,1584,1096,1331,752,486,563,1256,860,781
ACSSF,2010m1,al,000,0072,0000080,2054,1481,732,554,336,445,191,555,1460,755,759,298,332,657,87,1244,1114,725,451,704,449,899,522,478,273,273,478,276,629,324,324,273,273,324,273,434,374,291,135,192,181,786,578,472,188,177,400,374,567,246,219,273,219,273,122,507,429,75,161,444,297,2082,1642,1000,557,422,979,1384,1473,663,426,282,273,284,491,1198,711,320,435,598,858,2054,1530,663,466,547,92,95,1423,739,310,644,95,146,1181,508,939,404,227,2079,1743,1473,1134,782,260,1509,821,574,597,273,273,1304,1087,936,402,273,2054,1481,732,1460,755,1244,899,522,629,324,434,786,578,567,246,507,2082,1642,1473,663,1198,2054,1530,663,466,548,1423,739,310,660,1181,508,1049,2079,1743,1473,1349,1509,821,574,597,1304,1087,947
ACSSF,2010m1,al,000,0072,0000081,2621,1507,985,803,267,477,718,628,1222,415,316,277,67,138,294,1178,1109,556,529,877,353,1021,823,531,65,527,322,634,673,183,165,273,98,126,71,660,627,151,273,596,171,1113,826,407,80,165,374,640,801,562,549,549,273,273,104,581,535,96,468,242,163,2550,2430,1807,783,966,1493,1813,1366,568,370,273,273,370,403,1317,928,287,313,777,917,2621,1377,924,727,582,386,273,1139,405,270,308,273,273,1113,397,967,427,273,2513,2520,1912,1731,833,125,1515,785,492,675,67,273,1443,1056,918,380,306,2621,1507,985,1222,415,1178,1021,823,673,183,660,1113,826,801,562,581,2550,2430,1366,568,1317,2621,1377,924,727,689,1139,405,270,308,1113,397,1003,2513,2520,1912,1876,1515,785,492,677,1443,1056,1042
