ACSSF,2010m1,al,000,0113,0000037,1945,4856,10967,15305,23980,24436,10413,13029,20936,32061,8035,6467,7641,20564,8805,38058,47252,76999,9634,2656,15373,45356,16940,1989,6459,23866,4686,6520,2540,5276,.,4956,10460,2932,6443,9836,7775,1743,3109,7318,11030,14764,6317,1009,41786,88639,12284,3453,54587,11612,12614,5207,21242,12656,1377,11118,378,378,.,1925,6529,4685,3041,7491,2276,25779,.,.,18930,9268,14601,18873,.
ACSSF,2010m1,al,000,0113,0000038,2890,4516,11461,23875,35501,53814,25465,21488,37271,143446,4186,35537,107523,24037,19850,75749,78327,22063,1577,4869,4129,26808,8405,2979,3056,29633,8056,14104,9086,6123,79897,18245,4505,3652,7191,7043,7883,1570,5825,17233,16898,26754,87625,32767,.,.,5937,5476,38594,11377,23438,9532,7781,11487,2987,4015,36058,60564,.,4293,2081,4495,2284,2888,3123,30248,.,.,23365,15037,8320,133558,28796
ACSSF,2010m1,al,000,0113,0000039,1959,2652,7666,10906,15618,16321,16529,20376,7529,18676,14165,23770,46021,10890,31649,60918,140575,8810,5724,25825,9230,20777,9086,1354,5793,24136,4883,11435,5220,3782,.,4611,10066,3193,7003,4529,2552,2015,1488,7276,22219,4161,6984,11659,4791,11717,1449,9183,16409,2214,22882,20373,7842,10316,2708,4082,19053,17896,50909,1293,1637,8780,1122,6378,1345,17727,.,.,24760,6065,6078,36473,9324
ACSSF,2010m1,al,000,0113,0000040,3707,5996,11571,40900,36260,73854,24590,25829,104412,.,24128,40004,175935,31229,6134,.,.,.,12554,.,1660,.,1660,1900,48526,145221,8416,24417,10365,6614,.,9267,2210,9998,14110,13060,9024,3081,3480,5085,14732,85368,30314,30314,.,.,21459,58812,51175,38017,17072,39267,59518,7106,1311,8627,32502,.,32502,2448,1958,1633,4298,7394,9560,.,.,.,.,16313,18045,.,22334
ACSSF,2010m1,al,000,0113,0000041,1458,1629,7174,7750,6581,2374,20534,30841,27540,64018,5913,32639,78795,16694,5242,102723,19015,34552,3083,2699,12978,6924,27025,4793,2468,.,3310,8876,5271,5530,.,9136,9123,4494,6924,3757,4268,1198,4606,10746,21942,11059,10084,2739,32126,25918,8880,10531,151959,9992,5530,10899,16379,7513,1913,2694,12313,14126,44051,2660,4481,5993,2181,6076,3239,12878,.,2098,10836,13942,26213,6416,41690
ACSSF,2010m1,al,000,0113,0000042,4871,7750,10120,19409,19914,34007,11058,37556,29362,34653,15201,38369,109551,17831,51396,89885,94576,7067,6287,.,56592,100992,135015,7759,.,110021,33274,31904,8060,8134,.,10454,32068,45168,11870,19129,35886,3923,6321,6278,6748,9234,21688,50863,85988,.,13818,11081,17369,20690,33289,11365,9922,28354,5397,18236,.,.,.,9607,21394,21665,7454,17923,5419,.,.,.,.,19414,.,.,.
ACSSF,2010m1,al,000,0113,0000043,1593,4337,5397,8341,8613,18537,19171,11969,15741,19992,2946,17879,49122,7177,33641,64749,131329,27470,5432,21039,13779,20065,11725,3161,11634,27131,4915,10394,9458,10544,2053,12070,17201,3338,7353,2438,3505,1662,3547,7438,7748,1858,38992,24350,.,.,4594,3014,19932,17642,18240,5596,9093,11296,2965,7938,12202,.,12384,3885,12220,6281,2188,2411,2116,7700,26198,.,26698,6067,1478,13537,3716
ACSSF,2010m1,al,000,0113,0000044,1945,4856,10967,15305,23980,24436,10413,13029,20936,32061,8035,6467,7641,20564,8805,38058,47252,76999,9634,2656,15373,45356,16940,1989,6459,23866,4686,6520,2540,5276,.,4956,10460,2932,6443,9836,7775,1743,3109,7318,11030,14764,6317,1009,41786,88639,12284,3453,54587,11612,12614,5207,21242,12656,1377,11118,378,378,.,1925,6529,4685,3041,7491,2276,25779,.,.,18930,9268,14601,18873,.
ACSSF,2010m1,al,000,0113,0000045,2890,4516,11461,23875,35501,53814,25465,21488,37271,143446,4186,35537,107523,24037,19850,75749,78327,22063,1577,4869,4129,26808,8405,2979,3056,29633,8056,14104,9086,6123,79897,18245,4505,3652,7191,7043,7883,1570,5825,17233,16898,26754,87625,32767,.,.,5937,5476,38594,11377,23438,9532,7781,11487,2987,4015,36058,60564,.,4293,2081,4495,2284,2888,3123,30248,.,.,23365,15037,8320,133558,28796
ACSSF,2010m1,al,000,0113,0000046,1959,2652,7666,10906,15618,16321,16529,20376,7529,18676,14165,23770,46021,10890,31649,60918,140575,8810,5724,25825,9230,20777,9086,1354,5793,24136,4883,11435,5220,3782,.,4611,10066,3193,7003,4529,2552,2015,1488,7276,22219,4161,6984,11659,4791,11717,1449,9183,16409,2214,22882,20373,7842,10316,2708,4082,19053,17896,50909,1293,1637,8780,1122,6378,1345,17727,.,.,24760,6065,6078,36473,9324
ACSSF,2010m1,al,000,0113,0000047,3707,5996,11571,40900,36260,73854,24590,25829,104412,.,24128,40004,175935,31229,6134,.,.,.,12554,.,1660,.,1660,1900,48526,145221,8416,24417,10365,6614,.,9267,2210,9998,14110,13060,9024,3081,3480,5085,14732,85368,30314,30314,.,.,21459,58812,51175,38017,17072,39267,59518,7106,1311,8627,32502,.,32502,2448,1958,1633,4298,7394,9560,.,.,.,.,16313,18045,.,22334
