ACSSF,2010m1,al,000,0037,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686,4417,3768,.,27450,5845,21855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979,932,1198,2579,2026,704,654,1952,1466,651,1035,1533,273,273,273,273,403,113,273,390,883,273,52,886
ACSSF,2010m1,al,000,0037,0000026,4831,2150,2686,3354,3288,2661,2195,1172,2037,5759,1948,2504,2629,2928,2361,2119,1081,1887,3103,1227,967,1771,1121,809,678,371,363,608,280,159,286,107,77,273,273,254,1141,479,596,381,100,99,452,273,316,437,330,273,273,115,273,273,273,285,1745,725,279,773,496,550,457,311,422,2107,804,2492,3753,5010,57768,8772,4993,2182,3347,5347,5863,1976,2218,5533,3103,925,1624,2449,608,313,200,333,1106,363,689,851,437,211,273,385,1745,257,845,1251,4831,2150,2686,3354,3288,2661,2195,1172,2037,5759,1948,2504,2629,2928,2361,2119,1081,1887,3103,1227,967,1771,1121,809,678,371,363,608,280,159,286,107,77,273,273,254,1242,536,596,381,157,99,452,273,445,1745,725,279,773,496,550,457,311,422,4993,2182,3347,5347,5863,1976,2218,5533,3103,925,1624,2449,608,313,200,333,1223,431,689,953,1745,257,845,1251
ACSSF,2010m1,al,000,0037,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212,1756,2907,19443,3620,34311,10588,3824,1668,1675,4281,4294,1415,1450,4226,1950,700,575,1674,516,264,88,447,636,161,119,598,437,81,328,277,716,334,273,647,3861,2130,1746,2588,2040,1884,1717,947,1635,4295,1744,1312,2501,1953,1837,1585,901,1615,1954,727,827,1153,499,477,496,128,478,516,217,168,79,359,273,273,273,79,718,513,339,206,273,95,103,123,256,845,634,242,370,128,111,318,158,257,3824,1668,1675,4281,4294,1415,1450,4226,1950,700,575,1674,516,264,88,447,765,182,352,642,716,334,273,647
ACSSF,2010m1,al,000,0037,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3379,2661,2653,.,12559,.,7481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578,855,1271,2636,2581,690,947,2727,1519,421,712,1201,273,273,273,273,413,189,273,349,703,273,273,703
ACSSF,2010m1,al,000,0037,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000030,3049,1726,1488,2055,1854,1863,1618,1393,1814,3357,1430,1414,1843,1788,1619,1512,1073,1743,1764,1016,606,746,402,442,391,256,520,273,273,273,273,273,273,273,273,273,442,472,273,98,273,81,273,273,115,448,273,199,153,273,194,273,273,86,1221,304,107,190,326,522,215,805,675,2669,2894,9011,.,.,36270,23120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049,1726,1488,2055,1854,1863,1618,1393,1814,3357,1430,1414,1843,1788,1619,1512,1073,1743,1764,1016,606,746,402,442,391,256,520,273,273,273,273,273,273,273,273,273,589,472,199,183,273,204,273,273,144,1221,304,107,190,326,522,215,805,675,3122,1387,1405,3262,3508,1260,1195,3289,1726,696,557,1380,273,273,273,273,578,273,273,578,1205,129,273,1214
ACSSF,2010m1,al,000,0037,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2477,5069,25488,.,4044,12366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505,1249,3706,24235,4842,6860,7009,3926,1893,1550,4155,3803,1589,1262,3867,1970,723,195,1921,328,147,273,287,510,198,202,425,587,348,397,286,842,352,596,597,3855,2600,1885,2237,2264,1633,1885,801,1191,3776,1936,1793,2126,1861,1526,1818,779,1153,1991,1051,676,1080,642,466,183,242,184,398,234,67,273,267,89,273,273,273,1439,1332,288,241,246,46,244,273,273,842,517,503,118,335,202,100,25,186,3926,1893,1550,4155,3803,1589,1262,3867,1970,723,195,1921,328,147,273,287,810,395,407,556,842,352,596,597
ACSSF,2010m1,al,000,0037,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349,3683,11825,14528,12613,45804,5957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354,1749,2831,7543,6153,20456,15971,4062,1687,1702,4166,3938,1297,1443,4017,2259,750,784,1979,630,394,269,409,658,475,103,489,375,77,273,372,765,332,81,674,3892,1875,1656,2314,2214,1666,1620,783,1210,3920,1516,1365,2080,2025,1596,1636,755,1062,2259,1204,1025,934,861,480,159,104,263,630,478,273,393,273,121,273,273,273,799,517,262,517,273,147,273,91,186,749,318,285,168,297,246,165,102,282,4062,1687,1702,4166,3938,1297,1443,4017,2259,750,784,1979,630,394,269,409,778,484,103,643,765,332,81,674
ACSSF,2010m1,al,000,0037,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,1710,4336,16386,3740,3116,14588,1514,509,565,1574,1467,479,518,1487,431,119,132,395,81,38,273,61,195,149,120,273,174,155,33,84,195,37,273,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,509,565,1574,1467,479,518,1487,431,119,132,395,81,38,273,61,275,228,126,84,195,37,273,190
ACSSF,2010m1,al,000,0037,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845,5950,22352,.,.,.,10832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0037,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957,1409,3516,27635,1504,12459,10551,3988,1896,1502,3532,4130,1507,1042,3641,1940,723,610,1506,625,227,386,399,576,537,273,310,530,348,339,274,984,235,262,931,3834,1893,2231,1807,1915,1893,1511,794,1999,4093,1664,1575,1604,1798,1851,1455,747,1790,1940,883,773,1048,452,310,411,133,524,625,148,392,175,305,273,273,232,97,785,704,339,195,137,90,113,118,273,1065,553,391,341,460,424,430,73,86,3988,1896,1502,3532,4130,1507,1042,3641,1940,723,610,1506,625,227,386,399,785,654,339,422,984,235,262,931
ACSSF,2010m1,al,000,0037,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,1074,5432,7257,9057,46938,25832,3654,1995,1933,3960,4077,1636,1327,3973,1898,665,743,1503,598,313,200,315,468,350,191,211,247,273,273,247,911,273,595,657,3514,1865,1351,2142,1944,2107,1539,743,1493,4045,1652,997,1851,1761,1846,1433,734,1488,1898,802,731,765,688,527,503,116,266,598,280,159,254,107,273,273,273,254,576,356,342,134,115,99,87,273,120,911,167,279,614,70,453,171,106,188,3654,1995,1933,3960,4077,1636,1327,3973,1898,665,743,1503,598,313,200,315,527,350,191,303,911,273,595,657
ACSSF,2010m1,al,000,0037,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,2199,2909,22611,3620,21713,9948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4291,2188,1727,2522,2004,1893,1491,930,1563,4312,1718,1227,2441,1909,1840,1379,883,1512,1967,672,827,1146,504,386,496,88,466,461,217,168,273,349,273,273,273,273,716,513,339,206,273,95,103,123,242,776,635,242,340,128,111,273,158,257,4258,1588,1623,4468,4348,1340,1395,4256,1963,607,539,1719,461,264,88,372,764,182,352,641,635,334,273,560
