ACSSF,2010e1,al,000,0028,0000011,484761,28536,84741,43251,49859,61475,70021,34462,12439,19277,45181,35519,361385,24807,66183,30780,36347,40280,49682,24626,9431,14674,34569,30006,115306,3729,17482,11701,12304,18271,18955,9606,3008,4541,10196,5513,1179,0,404,17,0,281,368,77,0,0,32,0,6891,0,672,753,1208,2643,1016,153,0,62,384,0,40.9,40.5,42.3,38.9,36.8,484761,237190,247571,361385,174392,186993,115306,58409,56897,1179,609,570,6891,3780,3111,338836,237895,96250,1117,3574,133628,116868,16578,0,182,,,,,,,,,,,,,,,,,,,,,,,,,,333244,235994,95071,1073,1106,8434,2688,1469,79,4198,484761,28536,84741,43251,111334,70021,66178,45181,35519,361385,24807,66183,30780,76627,49682,48731,34569,30006,115306,3729,17482,11701,30575,18955,17155,10196,5513,1179,0,404,17,281,368,77,32,0,6891,0,672,753,3851,1016,215,384,0,484761,237190,247571,361385,174392,186993,115306,58409,56897,1179,609,570,6891
ACSSF,2010e1,al,000,0028,0000012,1363839,86286,236670,125755,151722,174190,195262,94117,36703,49096,121923,92115,964832,75532,183057,86608,102000,109404,128280,62760,25566,34243,86552,70830,352518,10584,47084,32200,38529,55087,60081,29690,10602,14700,33817,20144,6135,0,898,230,941,1129,1928,512,201,60,82,154,40354,170,5631,6717,10252,8570,4973,1155,334,93,1472,987,39.8,38.1,43.9,43.8,30.9,1363839,667771,696068,964832,465123,499709,352518,177832,174686,6135,3704,2431,40354,21112,19242,1010947,676890,301985,5075,26997,305856,264348,40636,376,496,9205,6866,2263,76,0,6196,538,865,75,4718,,,,,,12502,3141,1700,408,7253,19022,13027,4980,125,890,972992,667035,293915,4622,7420,54698,14653,11945,977,27123,1363839,86286,236670,125755,325912,195262,179916,121923,92115,964832,75532,183057,86608,211404,128280,122569,86552,70830,352518,10584,47084,32200,93616,60081,54992,33817,20144,6135,0,898,230,2070,1928,773,82,154,40354,170,5631,6717,18822,4973,1582,1472,987,1363839,667771,696068,964832,465123,499709,352518,177832,174686,6135,3704,2431,40354
ACSSF,2010e1,al,000,0028,0000013,183195,10991,31148,13087,21568,23611,27276,12278,5908,6671,18297,12360,96165,8641,18814,8350,11002,10805,13648,6189,2451,3250,7405,5610,77778,2350,10791,4176,8018,11342,11610,5873,3388,3421,10481,6328,1516,0,163,20,173,393,560,157,0,0,50,0,7736,0,1380,541,2375,1071,1458,59,69,0,361,422,41.4,35.7,46.6,46.2,33.3,183195,89930,93265,96165,45747,50418,77778,38983,38795,1516,1176,340,7736,4024,3712,159423,78608,73280,1380,6155,,,,,,,,,,,,,,,,,,,,,,,,,,2870,1765,1021,84,0,152670,77075,71008,1271,3316,8078,1614,3415,161,2888,183195,10991,31148,13087,45179,27276,24857,18297,12360,96165,8641,18814,8350,21807,13648,11890,7405,5610,77778,2350,10791,4176,19360,11610,12682,10481,6328,1516,0,163,20,566,560,157,50,0,7736,0,1380,541,3446,1458,128,361,422,183195,89930,93265,96165,45747,50418,77778,38983,38795,1516,1176,340,7736
ACSSF,2010e1,al,000,0028,0000014,118510,7381,19580,13039,14368,15170,16674,8042,3042,4084,9385,7745,85942,7042,17068,8216,9571,10318,11351,5958,2085,2734,6098,5501,27960,339,2018,4190,3485,3867,4983,1885,957,1145,3110,1981,1368,0,65,476,436,283,47,0,0,0,61,0,3240,0,429,157,876,702,293,199,0,205,116,263,38.5,35.8,45.4,28.6,35.4,118510,56454,62056,85942,40535,45407,27960,14105,13855,1368,704,664,3240,1110,2130,88213,62771,23830,839,773,25137,21373,3161,465,138,,,,,,,,,,,,,,,,2700,714,379,0,1607,,,,,,87259,62475,23576,663,545,3981,1183,714,176,1908,118510,7381,19580,13039,29538,16674,15168,9385,7745,85942,7042,17068,8216,19889,11351,10777,6098,5501,27960,339,2018,4190,7352,4983,3987,3110,1981,1368,0,65,476,719,47,0,61,0,3240,0,429,157,1578,293,404,116,263,118510,56454,62056,85942,40535,45407,27960,14105,13855,1368,704,664,3240
ACSSF,2010e1,al,000,0028,0000015,80459,4817,14390,7219,9232,9970,11979,5858,2322,2047,7243,5382,61955,4349,12075,5426,7759,7386,7699,3895,1860,1590,5917,3999,15700,432,1871,804,1268,2103,3749,1963,397,457,1273,1383,197,0,0,0,0,75,122,0,0,0,0,0,2607,36,444,989,205,406,409,0,65,0,53,0,39.7,36.7,49.3,53.4,22.7,80459,40063,40396,61955,30111,31844,15700,8512,7188,197,122,75,2607,1318,1289,76959,60138,15057,122,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74648,59443,14255,122,828,3497,845,873,0,1779,80459,4817,14390,7219,19202,11979,10227,7243,5382,61955,4349,12075,5426,15145,7699,7345,5917,3999,15700,432,1871,804,3371,3749,2817,1273,1383,197,0,0,0,75,122,0,0,0,2607,36,444,989,611,409,65,53,0,80459,40063,40396,61955,30111,31844,15700,8512,7188,197,122,75,2607
ACSSF,2010e1,al,000,0028,0000016,71151,5011,13533,6813,9040,9127,9118,4596,1520,2571,5663,4159,47854,4503,10453,3904,5406,5102,5243,2484,1038,1977,4066,3678,17934,508,2589,1151,1834,3034,3770,1904,472,594,1597,481,234,0,0,0,213,0,21,0,0,0,0,0,5129,0,491,1758,1587,991,84,208,10,0,0,0,36.7,34.4,44.8,32.5,28.3,71151,35647,35504,47854,23158,24696,17934,9575,8359,234,213,21,5129,2701,2428,64530,43718,16930,234,3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58059,41525,16300,234,0,9622,3348,1145,0,5129,71151,5011,13533,6813,18167,9118,8687,5663,4159,47854,4503,10453,3904,10508,5243,5499,4066,3678,17934,508,2589,1151,4868,3770,2970,1597,481,234,0,0,0,213,21,0,0,0,5129,0,491,1758,2578,84,218,0,0,71151,35647,35504,47854,23158,24696,17934,9575,8359,234,213,21,5129
ACSSF,2010e1,al,000,0028,0000017,79549,4871,13466,7555,11214,11255,12308,5249,1517,2906,5468,3740,58564,4314,11413,5097,7926,8218,8172,3528,903,1733,3884,3376,19061,546,1961,1795,2940,2714,3900,1612,535,1110,1584,364,646,11,37,0,123,203,228,44,0,0,0,0,1278,0,55,663,225,120,8,65,79,63,0,0,37.7,35.9,43.3,40.4,24.7,79549,39089,40460,58564,30139,28425,19061,8254,10807,646,278,368,1278,418,860,60656,44016,15219,534,887,15530,13146,2336,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,59637,43634,15190,534,279,2159,431,772,37,919,79549,4871,13466,7555,22469,12308,9672,5468,3740,58564,4314,11413,5097,16144,8172,6164,3884,3376,19061,546,1961,1795,5654,3900,3257,1584,364,646,11,37,0,326,228,44,0,0,1278,0,55,663,345,8,207,0,0,79549,39089,40460,58564,30139,28425,19061,8254,10807,646,278,368,1278
ACSSF,2010e1,al,000,0028,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,39.5,44.8,36.7,28.4,104462,51092,53370,83426,39979,43447,19266,10163,9103,420,142,278,1350,808,542,86116,68843,16110,290,873,16553,13547,2735,57,214,,,,,,,,,,,,,,,,,,,,,,,,,,82758,67265,15108,290,95,3413,1633,1002,0,778,104462,5771,18038,9078,26013,14962,14038,9035,7527,83426,5296,15691,7543,19436,11545,11698,6916,5301,19266,475,2139,1261,5902,3138,2165,2077,2109,420,0,57,99,73,49,142,0,0,1350,0,151,175,602,230,33,42,117,104462,51092,53370,83426,39979,43447,19266,10163,9103,420,142,278,1350
ACSSF,2010e1,al,000,0028,0000019,101888,6742,18170,8438,13159,13112,14625,7661,2382,2794,8311,6494,65136,5745,14320,5070,8453,7268,8205,4128,1277,1685,4752,4233,33438,976,3518,2915,3879,5216,5995,3188,1033,1097,3476,2145,742,0,94,156,113,133,75,148,0,0,23,0,2572,21,238,297,714,495,350,197,72,12,60,116,38.2,34.0,45.3,35.2,35.1,101888,48896,52992,65136,31182,33954,33438,16274,17164,742,337,405,2572,1103,1469,71348,43964,25663,537,1184,25787,19023,6482,130,152,,,,,,979,416,132,38,393,,,,,,1537,597,154,0,786,,,,,,69959,43712,25321,332,594,3038,900,536,205,1397,101888,6742,18170,8438,26271,14625,12837,8311,6494,65136,5745,14320,5070,15721,8205,7090,4752,4233,33438,976,3518,2915,9095,5995,5318,3476,2145,742,0,94,156,246,75,148,23,0,2572,21,238,297,1209,350,281,60,116,101888,48896,52992,65136,31182,33954,33438,16274,17164,742,337,405,2572
ACSSF,2010e1,al,000,0028,0000020,658555,43719,110390,64399,95164,82164,95670,43063,15913,21649,44424,42000,492796,41903,91382,44854,63268,56706,68184,31290,12414,17504,33557,31734,133965,1715,15315,15667,21340,20188,22554,10828,3247,3793,9965,9353,3444,0,537,363,737,622,732,107,68,74,204,0,28350,101,3156,3515,9819,4648,4200,838,184,278,698,913,37.1,35.9,42.1,35.6,32.5,658555,310793,347762,492796,228027,264769,133965,65790,68175,3444,1389,2055,28350,15587,12763,353301,244754,95851,2127,10569,278496,241178,35073,854,1391,,,,,,9387,689,1104,137,7457,,,,,,11109,2368,478,34,8229,4855,2696,1163,292,704,340003,241290,93412,1470,3831,25635,6284,3201,691,15459,658555,43719,110390,64399,177328,95670,80625,44424,42000,492796,41903,91382,44854,119974,68184,61208,33557,31734,133965,1715,15315,15667,41528,22554,17868,9965,9353,3444,0,537,363,1359,732,249,204,0,28350,101,3156,3515,14467,4200,1300,698,913,658555,310793,347762,492796,228027,264769,133965,65790,68175,3444,1389,2055,28350
ACSSF,2010e1,al,000,0028,0000021,92679,5140,15044,10643,10013,11323,12820,5953,3118,3111,8299,7215,64204,4548,10929,7371,6691,7472,8689,3926,2128,2627,5233,4590,26182,423,3947,2650,2916,3442,3773,2027,990,484,2905,2625,517,0,0,246,0,81,190,0,0,0,0,0,1776,169,168,376,406,328,168,0,0,0,161,0,39.8,38.4,44.2,44.2,30.4,92679,43767,48912,64204,31071,33133,26182,11588,14594,517,123,394,1776,985,791,80704,55401,24634,271,398,8884,7813,825,0,246,,,,,,,,,,,,,,,,,,,,,,,,,,79194,55225,23555,271,143,,,,,,92679,5140,15044,10643,21336,12820,12182,8299,7215,64204,4548,10929,7371,14163,8689,8681,5233,4590,26182,423,3947,2650,6358,3773,3501,2905,2625,517,0,0,246,81,190,0,0,0,1776,169,168,376,734,168,0,161,0,92679,43767,48912,64204,31071,33133,26182,11588,14594,517,123,394,1776
ACSSF,2010e1,al,000,0028,0000022,140780,9037,22616,29841,19059,17467,16647,7507,2514,3441,7522,5129,73644,5906,13923,15395,6828,7533,9292,3763,1398,1681,4655,3270,57682,3065,7744,12451,9593,7629,6833,3013,1116,1723,2730,1785,1670,0,269,538,136,338,189,192,0,0,8,0,7784,66,680,1457,2502,1967,333,539,0,37,129,74,29.2,26.9,30.7,28.6,32.0,140780,69236,71544,73644,36455,37189,57682,27963,29719,1670,724,946,7784,4094,3690,102223,46909,50381,1428,3505,32688,25406,5959,84,1239,,,,,,3657,459,542,134,2522,,,,,,,,,,,,,,,,98295,46677,49166,1143,1309,4643,232,1409,297,2705,140780,9037,22616,29841,36526,16647,13462,7522,5129,73644,5906,13923,15395,14361,9292,6842,4655,3270,57682,3065,7744,12451,17222,6833,5852,2730,1785,1670,0,269,538,474,189,192,8,0,7784,66,680,1457,4469,333,576,129,74,140780,69236,71544,73644,36455,37189,57682,27963,29719,1670,724,946,7784
ACSSF,2010e1,al,000,0028,0000023,83193,5777,14260,6420,10682,12923,13069,4485,2119,3377,6060,4021,54151,5617,11587,4044,6019,6838,6557,2719,1435,2524,3811,3000,25762,62,2560,1904,4053,4740,5979,1722,669,853,2234,986,626,98,65,120,151,122,70,0,0,0,0,0,2654,0,48,352,459,1223,463,44,15,0,15,35,38.8,34.8,44.2,26.7,37.6,83193,42478,40715,54151,27195,26956,25762,13649,12113,626,254,372,2654,1380,1274,67818,44458,21719,331,1310,10935,8233,2604,98,0,,,,,,956,323,19,87,527,,,,,,,,,,,,,,,,65457,43371,21429,331,326,4644,1256,1587,0,1801,83193,5777,14260,6420,23605,13069,9981,6060,4021,54151,5617,11587,4044,12857,6557,6678,3811,3000,25762,62,2560,1904,8793,5979,3244,2234,986,626,98,65,120,273,70,0,0,0,2654,0,48,352,1682,463,59,15,35,83193,42478,40715,54151,27195,26956,25762,13649,12113,626,254,372,2654
ACSSF,2010e1,al,000,0028,0000024,335988,21082,58598,34230,45174,43993,53773,19379,8250,10449,23371,17689,178807,17917,41469,19486,23341,20281,23814,7302,4398,4332,8236,8231,132331,2614,15231,11697,16023,18224,25769,10806,3484,5591,13946,8946,5117,396,790,600,645,1013,1146,188,99,0,187,53,19733,155,1108,2447,5165,4475,3044,1083,269,526,1002,459,37.0,28.7,45.9,36.2,38.3,335988,165493,170495,178807,88885,89922,132331,65212,67119,5117,2338,2779,19733,9058,10675,233774,116162,104901,3520,9191,80207,54904,21040,976,3287,,,,,,8147,1136,1088,153,5770,,,,,,2945,778,925,130,1112,7745,4317,2864,256,308,222125,114607,100675,3111,3732,15543,2572,5736,618,6617,335988,21082,58598,34230,89167,53773,38078,23371,17689,178807,17917,41469,19486,43622,23814,16032,8236,8231,132331,2614,15231,11697,34247,25769,19881,13946,8946,5117,396,790,600,1658,1146,287,187,53,19733,155,1108,2447,9640,3044,1878,1002,459,335988,165493,170495,178807,88885,89922,132331,65212,67119,5117,2338,2779,19733
ACSSF,2010e1,al,000,0028,0000025,93235,6942,17013,8333,10844,12531,13238,6123,2188,2349,7881,5793,61977,6428,13729,5463,7217,6500,7070,3473,1274,1463,4802,4558,22766,514,1848,1454,1603,3896,4955,2650,914,826,2871,1235,170,0,0,0,0,56,54,0,0,60,0,0,8322,0,1436,1416,2024,2079,1159,0,0,0,208,0,37.8,31.7,49.7,47.5,29.9,93235,45626,47609,61977,30042,31935,22766,11218,11548,170,114,56,8322,4252,4070,86786,58818,21687,170,6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78258,56476,21227,170,385,11288,3284,538,0,7466,93235,6942,17013,8333,23375,13238,10660,7881,5793,61977,6428,13729,5463,13717,7070,6210,4802,4558,22766,514,1848,1454,5499,4955,4390,2871,1235,170,0,0,0,56,54,60,0,0,8322,0,1436,1416,4103,1159,0,208,0,93235,45626,47609,61977,30042,31935,22766,11218,11548,170,114,56,8322
ACSSF,2010e1,al,000,0028,0000026,413277,28545,74687,41047,53840,51485,60163,27567,9657,12787,30316,23183,296347,25715,64364,29088,37577,32943,40380,17728,6555,7677,20008,14312,100379,2769,9449,10223,12444,14997,16463,8950,2662,4747,9041,8634,3569,0,500,437,410,662,1011,196,53,0,234,66,12982,61,374,1299,3409,2883,2309,693,387,363,1033,171,36.7,32.6,45.1,39.3,38.9,413277,198653,214624,296347,140650,155697,100379,48741,51638,3569,2070,1499,12982,7192,5790,250956,163927,79292,1699,6038,143819,124914,17747,604,554,,,,,,7745,1739,334,623,5049,,,,,,1953,52,658,476,767,,,,,,244066,162623,77581,1513,2349,10046,1591,2765,715,4975,413277,28545,74687,41047,105325,60163,50011,30316,23183,296347,25715,64364,29088,70520,40380,31960,20008,14312,100379,2769,9449,10223,27441,16463,16359,9041,8634,3569,0,500,437,1072,1011,249,234,66,12982,61,374,1299,6292,2309,1443,1033,171,413277,198653,214624,296347,140650,155697,100379,48741,51638,3569,2070,1499,12982
ACSSF,2010e1,al,000,0028,0000027,229844,15843,39971,27006,32407,29718,31153,14147,6005,5663,14818,13113,160878,13502,30852,17625,21553,17992,21080,9893,4084,3612,11025,9660,53840,1582,6937,7447,8068,7891,8368,3947,1345,1725,3561,2969,3733,49,638,465,953,874,445,71,71,115,0,52,11393,710,1544,1469,1833,2961,1260,236,505,211,232,432,34.9,33.2,38.5,33.9,35.2,229844,108688,121156,160878,76297,84581,53840,24349,29491,3733,2025,1708,11393,6017,5376,91993,54668,31204,2021,4100,125222,102630,20088,1172,1332,,,,,,4836,205,399,225,4007,,,,,,3553,739,929,50,1835,3579,2381,814,265,119,88098,53917,30509,1448,2224,8357,1610,2206,623,3918,229844,15843,39971,27006,62125,31153,25815,14818,13113,160878,13502,30852,17625,39545,21080,17589,11025,9660,53840,1582,6937,7447,15959,8368,7017,3561,2969,3733,49,638,465,1827,445,257,0,52,11393,710,1544,1469,4794,1260,952,232,432,229844,108688,121156,160878,76297,84581,53840,24349,29491,3733,2025,1708,11393
