ACSSF,2010m1,al,000,0077,0000032,3163,743,897,273,273,273,897,848,273,273,273,848,812,273,273,273,812,610,273,273,273,610,1114,273,273,273,1114,1319,1287,167,127,273,100,273,273,1269,1413,294,273,273,294,83,83,1333,1116,73,273,273,73,273,273,1120,980,136,273,273,136,273,273,933,1617,404,132,280,206,273,74,1567,2805,1941,711,164,249,628,279,130,250,1836,3019,642,260,312,287,553,273,390,3004,3598,1271,347,398,648,681,522,942,3331,3226,1104,254,246,339,1057,923,918,3139,4869,1725,708,533,1193,1259,785,1057,4811,971,359,647,647,506,455,273,709,1514,2569,2306,1435,922,1943,1843,1350,1427,501,2193,3486,3910,1884,3039,459,880,866,815,866,136,845,865,748,873,411,2146,3199,10157,2945,2083,1695,1570,3163,2837,753,2775,4427,693,4296,3745,1287,3575,3915,1111,3861,5770,1808,5644
ACSSF,2010m1,al,000,0077,0000033,784,384,441,273,273,273,441,411,273,273,273,411,197,273,273,273,197,482,273,273,273,482,652,273,273,273,652,411,1118,519,103,273,519,273,273,1076,1323,131,76,273,119,101,101,1299,750,118,78,273,101,49,78,732,711,273,273,273,273,273,273,711,966,333,193,96,211,96,224,978,770,1061,769,392,400,579,378,266,459,655,1781,1095,690,511,584,891,214,598,1107,1497,877,296,542,735,562,360,509,929,1621,857,290,178,715,456,172,375,1277,2258,1384,677,688,821,951,847,870,2182,763,128,623,615,249,592,193,648,820,1452,1220,401,455,1860,1606,995,1410,777,1813,2422,2233,1223,1523,678,1063,1063,781,1063,273,1040,1040,963,1040,273,1613,6288,5459,11608,2552,9315,2817,784,2231,1114,1757,2734,1089,2208,1994,898,1481,2282,857,2058,2831,1520,2840
ACSSF,2010m1,al,000,0077,0000034,2641,1518,1108,273,273,273,1108,1088,273,273,273,1088,947,273,273,273,947,523,273,273,273,523,1102,273,273,273,1102,2470,1560,361,273,273,361,123,143,1551,2775,468,273,273,471,86,121,2711,1546,575,179,88,535,214,197,1369,1283,101,273,273,273,273,273,1275,1929,388,273,273,394,273,125,1801,3536,2902,1219,429,479,595,1059,307,677,2333,3044,1563,673,730,1025,1198,535,882,2662,3327,1347,407,606,908,1101,640,774,2832,3370,1139,576,318,915,886,698,913,2870,4981,1525,587,566,985,1325,652,873,4583,2296,2840,870,846,406,788,217,2827,3287,2908,3176,1612,2777,2382,2128,1305,1908,943,3555,4448,4830,2084,3417,1927,1460,1460,966,1419,273,1733,1733,1429,1699,273,1021,3803,6197,3902,1156,3905,1133,2641,4389,1265,3858,5098,1688,4829,4638,1596,3991,4101,1143,3606,6188,1568,5745
ACSSF,2010m1,al,000,0077,0000035,1605,387,276,273,273,273,276,319,273,273,273,319,374,273,273,273,374,267,273,273,273,267,360,273,273,273,360,1174,550,119,273,36,116,273,75,535,386,105,273,17,102,273,273,324,538,149,97,93,110,273,273,467,788,44,273,273,38,273,273,779,771,116,31,72,112,72,29,749,1319,556,211,96,56,192,155,52,121,518,752,352,122,151,257,287,155,199,634,974,392,202,125,242,360,219,216,815,1030,326,160,182,220,260,185,212,912,1826,549,380,224,344,475,265,282,1698,1588,1173,250,250,124,229,273,1104,1107,945,929,244,1186,645,576,437,491,271,1215,1454,1499,604,907,815,499,493,433,495,75,614,614,521,616,273,1216,2766,5903,5834,1173,2320,1537,1605,1092,245,1057,1162,392,966,1453,448,1282,1689,335,1569,2240,553,2164
ACSSF,2010m1,al,000,0077,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061,2326,389,389,389,273,273,2342,2504,2495,1540,1516,2535,867,806,785,469,272,2491,3001,2988,559,2116,1476,835,835,724,835,273,1243,1243,1053,1246,273,4024,21713,23973,5949,5428,12302,6268,3061,1681,273,1681,1601,160,1536,2424,163,2409,3646,469,3472,4986,965,4678
ACSSF,2010m1,al,000,0077,0000037,2112,1347,844,273,273,273,844,878,273,273,273,878,914,273,273,273,914,729,273,273,273,729,1280,273,273,273,1280,2186,1722,538,444,273,273,313,313,1673,1277,186,273,273,186,273,273,1212,1015,359,273,359,273,359,273,987,1301,146,273,146,273,273,273,1304,1936,224,273,273,97,82,169,1906,2900,1565,694,404,277,510,540,312,481,1335,2307,1004,323,431,493,819,352,421,2053,2126,614,322,227,437,450,167,302,1794,2597,801,471,462,493,561,478,573,2499,4311,1818,817,686,703,1357,600,1008,4139,1619,2275,687,685,506,543,100,2338,2553,2652,2404,1132,2715,1778,1599,1192,1270,1304,3080,3823,3849,1314,2670,1606,1519,1505,1110,1492,90,1783,1783,1734,1771,273,1370,4677,6236,10081,1334,4069,2008,2112,2859,837,2632,3368,985,3075,3078,697,2806,3632,821,3613,5318,1849,5116
ACSSF,2010m1,al,000,0077,0000038,2540,1409,1307,273,273,273,1307,1134,74,273,74,1126,750,273,273,273,750,743,105,105,273,700,1148,105,105,273,1130,2594,1751,431,347,392,397,130,358,1584,1258,241,273,273,215,273,105,1180,2624,190,273,273,214,273,190,2626,1768,311,303,273,72,273,72,1687,2147,194,273,99,194,99,99,2130,3322,2033,689,294,367,517,512,429,556,1977,3163,1133,437,628,807,837,690,845,2973,3163,1168,697,735,841,956,595,752,2904,2511,770,336,355,335,581,493,478,2322,4910,1693,968,504,1028,1277,863,981,4562,1017,2637,663,663,412,534,273,2633,3018,2719,2722,1432,3010,1793,1637,1035,1451,1071,3350,3874,3895,1764,3054,1873,1479,1467,913,1424,292,1538,1538,1345,1551,273,1736,5210,6583,7861,1443,2256,2008,2540,4019,865,3853,4547,1196,4245,5581,1213,5398,4006,851,3683,6240,1708,5741
ACSSF,2010m1,al,000,0077,0000039,4761,613,1134,273,273,273,1134,1219,315,315,273,1198,767,273,273,273,767,663,273,273,273,663,1222,273,273,273,1222,1571,1623,298,273,79,278,273,74,1628,1713,336,165,273,322,167,127,1622,1423,499,324,273,499,129,330,1219,1394,663,250,114,608,273,273,1211,2274,517,308,113,429,82,112,2133,4059,2083,1011,459,849,557,562,198,472,1889,2918,1810,734,458,992,904,225,315,2104,2155,1065,363,372,715,672,405,697,2043,2946,589,405,273,381,437,329,357,2811,5593,1883,1077,908,1146,1511,671,1116,5097,4325,1504,1058,1052,782,910,90,1726,1693,2522,2266,1161,3244,2241,2129,1334,2038,1059,3709,3926,3844,1741,2688,1105,1185,1185,1037,1195,273,1321,1321,1272,1311,273,1472,6343,13315,8454,1509,2295,1430,4761,3610,1076,3257,4441,1862,3728,3527,1271,3125,4181,1105,3997,6984,1931,6496
ACSSF,2010m1,al,000,0077,0000040,2978,1083,819,273,273,273,819,812,273,273,273,812,673,273,273,273,673,353,273,273,273,353,851,273,273,273,851,1992,1196,73,273,273,73,273,273,1200,1148,154,273,273,154,273,273,1105,910,73,273,273,73,273,273,915,367,273,273,273,273,273,273,367,1666,341,273,280,146,273,273,1640,2973,1704,609,273,191,542,262,90,214,1622,2807,471,273,255,111,465,225,206,2791,1675,618,157,266,310,472,455,558,1634,2245,753,232,212,260,616,392,445,2117,3984,1173,550,511,790,872,457,644,3759,974,2097,389,389,341,261,273,2157,2209,2013,1833,1050,2645,1132,1089,1005,796,261,2835,3057,3319,1579,2809,1179,854,862,690,862,136,857,931,735,931,411,2493,7979,23893,4464,2537,6150,3397,2978,2602,618,2602,3977,506,3883,2523,648,2478,2495,753,2378,4957,1233,4637
ACSSF,2010m1,al,000,0077,0000041,2641,1518,1108,273,273,273,1108,1088,273,273,273,1088,947,273,273,273,947,523,273,273,273,523,1102,273,273,273,1102,2470,1560,361,273,273,361,123,143,1551,2775,468,273,273,471,86,121,2711,1546,575,179,88,535,214,197,1369,1283,101,273,273,273,273,273,1275,1929,388,273,273,394,273,125,1801,3536,2902,1219,429,479,595,1059,307,677,2333,3044,1563,673,730,1025,1198,535,882,2662,3327,1347,407,606,908,1101,640,774,2832,3370,1139,576,318,915,886,698,913,2870,4981,1525,587,566,985,1325,652,873,4583,2296,2840,870,846,406,788,217,2827,3287,2908,3176,1612,2777,2382,2128,1305,1908,943,3555,4448,4830,2084,3417,1927,1460,1460,966,1419,273,1733,1733,1429,1699,273,1021,3803,6197,3902,1156,3905,1133,2641,4389,1265,3858,5098,1688,4829,4638,1596,3991,4101,1143,3606,6188,1568,5745
ACSSF,2010m1,al,000,0077,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061,2326,389,389,389,273,273,2342,2504,2495,1540,1516,2535,867,806,785,469,272,2491,3001,2988,559,2116,1476,835,835,724,835,273,1243,1243,1053,1246,273,4024,21713,23973,5949,5428,12302,6268,3061,1681,273,1681,1601,160,1536,2424,163,2409,3646,469,3472,4986,965,4678
ACSSF,2010m1,al,000,0077,0000043,1301,387,276,273,273,273,276,319,273,273,273,319,374,273,273,273,374,267,273,273,273,267,360,273,273,273,360,951,550,119,273,36,116,273,75,535,386,105,273,17,102,273,273,324,538,149,97,93,110,273,273,467,381,44,273,273,38,273,273,369,658,116,31,72,112,72,29,638,1224,556,211,96,56,192,155,52,121,518,752,352,122,151,257,287,155,199,634,974,392,202,125,242,360,219,216,815,973,326,160,182,220,260,185,212,867,1685,521,336,224,344,439,265,282,1587,1284,945,250,250,124,229,273,872,893,867,770,244,1153,645,576,437,491,271,1150,1372,1405,604,907,799,500,495,419,497,75,614,614,521,616,273,1331,2766,5903,5834,1165,2278,1449,1301,1092,245,1057,1162,392,966,1453,448,1282,1362,335,1255,2051,524,1979
ACSSF,2010m1,al,000,0077,0000044,2112,1347,844,273,273,273,844,878,273,273,273,878,914,273,273,273,914,729,273,273,273,729,1280,273,273,273,1280,2186,1722,538,444,273,273,313,313,1673,1277,186,273,273,186,273,273,1212,1015,359,273,359,273,359,273,987,1301,146,273,146,273,273,273,1304,1936,224,273,273,97,82,169,1906,2900,1565,694,404,277,510,540,312,481,1335,2307,1004,323,431,493,819,352,421,2053,2126,614,322,227,437,450,167,302,1794,2597,801,471,462,493,561,478,573,2499,4311,1818,817,686,703,1357,600,1008,4139,1619,2275,687,685,506,543,100,2338,2553,2652,2404,1132,2715,1778,1599,1192,1270,1304,3080,3823,3849,1314,2670,1606,1519,1505,1110,1492,90,1783,1783,1734,1771,273,1370,4677,6236,10081,1334,4069,2008,2112,2859,837,2632,3368,985,3075,3078,697,2806,3632,821,3613,5318,1849,5116
ACSSF,2010m1,al,000,0077,0000045,2540,1409,1307,273,273,273,1307,1134,74,273,74,1126,750,273,273,273,750,743,105,105,273,700,1148,105,105,273,1130,2594,1751,431,347,392,397,130,358,1584,1258,241,273,273,215,273,105,1180,2624,190,273,273,214,273,190,2626,1768,311,303,273,72,273,72,1687,2147,194,273,99,194,99,99,2130,3322,2033,689,294,367,517,512,429,556,1977,3163,1133,437,628,807,837,690,845,2973,3163,1168,697,735,841,956,595,752,2904,2511,770,336,355,335,581,493,478,2322,4910,1693,968,504,1028,1277,863,981,4562,1017,2637,663,663,412,534,273,2633,3018,2719,2722,1432,3010,1793,1637,1035,1451,1071,3350,3874,3895,1764,3054,1873,1479,1467,913,1424,292,1538,1538,1345,1551,273,1736,5210,6583,7861,1443,2256,2008,2540,4019,865,3853,4547,1196,4245,5581,1213,5398,4006,851,3683,6240,1708,5741
ACSSF,2010m1,al,000,0077,0000046,4761,613,1134,273,273,273,1134,1219,315,315,273,1198,767,273,273,273,767,663,273,273,273,663,1222,273,273,273,1222,1571,1623,298,273,79,278,273,74,1628,1713,336,165,273,322,167,127,1622,1423,499,324,273,499,129,330,1219,1394,663,250,114,608,273,273,1211,2274,517,308,113,429,82,112,2133,4059,2083,1011,459,849,557,562,198,472,1889,2918,1810,734,458,992,904,225,315,2104,2155,1065,363,372,715,672,405,697,2043,2946,589,405,273,381,437,329,357,2811,5593,1883,1077,908,1146,1511,671,1116,5097,4325,1504,1058,1052,782,910,90,1726,1693,2522,2266,1161,3244,2241,2129,1334,2038,1059,3709,3926,3844,1741,2688,1105,1185,1185,1037,1195,273,1321,1321,1272,1311,273,1472,6343,13315,8454,1509,2295,1430,4761,3610,1076,3257,4441,1862,3728,3527,1271,3125,4181,1105,3997,6984,1931,6496
ACSSF,2010m1,al,000,0077,0000047,2978,1083,819,273,273,273,819,812,273,273,273,812,673,273,273,273,673,353,273,273,273,353,851,273,273,273,851,1992,1196,73,273,273,73,273,273,1200,1148,154,273,273,154,273,273,1105,910,73,273,273,73,273,273,915,367,273,273,273,273,273,273,367,1666,341,273,280,146,273,273,1640,2973,1704,609,273,191,542,262,90,214,1622,2807,471,273,255,111,465,225,206,2791,1675,618,157,266,310,472,455,558,1634,2245,753,232,212,260,616,392,445,2117,3984,1173,550,511,790,872,457,644,3759,974,2097,389,389,341,261,273,2157,2209,2013,1833,1050,2645,1132,1089,1005,796,261,2835,3057,3319,1579,2809,1179,854,862,690,862,136,857,931,735,931,411,2493,7979,23893,4464,2537,6150,3397,2978,2602,618,2602,3977,506,3883,2523,648,2478,2495,753,2378,4957,1233,4637
ACSSF,2010m1,al,000,0077,0000048,5981,1289,1808,96,96,273,1799,1777,74,273,74,1764,1435,273,273,273,1435,1629,105,105,273,1620,1984,173,141,94,1990,1946,3638,743,432,399,541,285,391,3385,3078,645,114,158,620,221,240,2929,3790,1104,273,285,1050,311,366,3541,3129,721,342,461,624,273,126,2892,4408,715,265,135,639,122,192,4463,4850,3556,1532,1025,880,970,1278,716,1243,3152,4900,2120,940,1180,1342,1714,1059,1486,4272,5598,1785,914,805,1078,1490,908,1175,5454,4832,2393,834,891,1310,1699,983,1313,4036,8197,3035,1816,1402,1986,2672,1770,2071,7414,5049,1851,1631,1628,778,1519,283,2467,4530,5868,4914,3398,3772,3816,2984,2222,2557,2179,4971,6902,7088,3158,6011,1812,2166,2194,2107,2182,292,2602,2602,2419,2543,273,726,2850,4281,3841,718,1262,815,5981,6814,1900,6237,7478,2309,6745,8757,2208,8556,7669,2697,6531,11293,3194,10645
ACSSF,2010m1,al,000,0077,0000049,8086,1833,962,184,184,273,938,1682,273,273,273,1682,1172,273,273,273,1172,1088,273,273,273,1088,1683,37,37,37,1683,2919,2453,500,66,172,445,77,160,2373,2214,536,225,198,526,220,173,2244,2221,525,97,194,540,115,340,2114,2113,444,250,114,351,47,47,2157,3235,799,238,357,583,209,137,3263,6442,2916,1251,547,482,1023,962,492,775,2373,3937,1955,861,842,1340,1416,603,984,3436,4294,2135,810,967,1538,1484,872,1528,3643,4227,1614,795,783,986,1258,569,1115,3681,8083,3209,1814,1406,2133,2189,1269,2051,7550,7475,3524,1629,1402,848,1113,565,3624,3810,3586,3766,1717,5922,3303,3236,2439,2763,1488,6676,6562,6804,3090,4713,2090,2390,2389,1971,2390,86,2322,2318,1976,2264,118,658,3094,5594,1318,585,952,740,8086,4948,1295,4370,6114,2110,5595,5800,2116,5409,6081,1641,5571,10563,3310,10198
ACSSF,2010m1,al,000,0077,0000050,7465,1902,1662,273,273,273,1662,2166,322,322,273,2104,1188,93,93,273,1181,1212,273,273,273,1212,1643,96,96,273,1644,2603,2562,833,273,305,825,273,273,2476,3524,1213,270,246,1179,694,682,3331,2751,593,357,254,583,208,136,2644,2045,688,273,273,688,58,273,1892,3979,837,465,231,836,297,317,3788,6427,4315,1724,611,1074,1029,1316,525,1051,3937,5729,2774,1007,878,1864,2140,1168,1725,4391,5315,2805,1476,1419,1812,1990,1327,1607,4011,5237,2588,1438,1106,1295,1576,829,1314,4107,7626,3200,1546,1574,1693,2553,1577,2104,7053,6990,3267,1968,1972,1063,1828,90,3648,3470,4570,5393,2036,5148,4805,4453,2997,3659,2145,6271,6624,6763,3472,5909,2125,2535,2529,2351,2523,53,2560,2561,2149,2570,53,1092,2039,5092,4125,1241,1400,953,7465,6211,2011,5706,8995,3177,7780,7510,2809,6018,6909,2788,5859,10137,3300,9650
ACSSF,2010m1,al,000,0077,0000051,5302,1182,1575,273,273,273,1575,1720,327,327,273,1640,1258,273,273,273,1258,1242,273,273,273,1242,2265,185,273,185,2267,2498,2799,725,103,391,569,81,218,2669,3980,842,108,141,596,333,323,3849,3014,309,78,141,225,140,138,2941,2351,439,273,286,326,174,174,2261,4668,720,196,185,588,159,303,4630,4152,2936,1578,865,605,1051,1199,731,951,2681,6082,2614,911,1148,1582,1878,1191,1773,4770,5282,2709,1311,1067,1881,2050,998,1564,4203,5791,2730,1493,1084,1694,1765,952,1631,4112,9978,3499,1902,1520,1834,2809,1769,2358,10117,5238,2525,1457,1399,739,1170,381,2877,2852,5592,5485,1934,3453,4926,4095,2634,3528,2375,6384,7471,8254,3575,5801,2452,2774,2774,2440,2774,273,2749,2751,2673,2668,84,863,2491,1951,4490,948,1838,925,5302,5474,1847,5123,10347,3107,8871,8061,2807,7132,7837,2817,6291,14832,3644,14704
ACSSF,2010m1,al,000,0077,0000052,6227,1430,1595,64,273,64,1583,1587,148,148,273,1590,1722,273,273,273,1722,1381,273,273,273,1381,2477,82,273,82,2469,2290,2992,963,482,114,729,386,352,2684,2726,592,273,111,584,280,269,2567,2986,538,273,361,388,384,130,2937,3552,336,273,146,297,273,273,3460,4143,750,285,140,622,154,256,3956,5294,3373,1245,724,618,833,986,698,687,2970,4297,1990,835,852,1300,1591,685,1261,3608,5031,1907,902,1107,1310,1632,1150,1051,4310,5471,1839,1224,952,1015,1517,950,1081,4748,8856,3874,2157,1740,1829,2689,1426,2170,7846,5362,2063,1546,1536,913,1240,229,2516,3098,5178,4600,2271,4047,3187,3105,2398,2767,1902,4805,6735,7191,2812,5692,2417,2627,2603,2128,2567,173,2508,2507,2729,2632,170,733,2984,6289,4758,788,2284,829,6227,6124,1558,5387,7114,2166,6210,7824,2035,7110,7913,1925,7274,12600,4030,11680
ACSSF,2010m1,al,000,0077,0000053,8500,2300,1139,273,273,273,1139,1556,214,214,273,1499,1574,273,273,273,1574,1411,117,117,273,1399,2348,409,409,296,2299,4356,2463,854,273,359,767,123,419,2235,1985,790,191,277,726,353,435,1753,2651,243,135,123,200,123,156,2590,2094,299,273,92,259,273,273,2028,3966,1005,455,250,752,366,551,4074,6529,2823,1435,563,860,939,890,656,817,2461,3644,1954,760,845,1289,1361,1042,1228,3048,5265,2549,952,875,1861,1644,816,1571,4492,5091,2084,805,612,1181,1751,807,1209,4076,9257,4321,1957,1769,2488,3053,1660,2366,8719,8269,4623,1858,1867,1269,1422,132,5022,5346,4973,4128,2339,5990,4984,4505,3166,3008,1788,6818,7379,7922,2645,4977,2784,2488,2496,2345,2424,601,2543,2488,2703,2482,306,896,2405,2852,2819,1568,831,1614,8500,4961,1694,4425,5512,2374,4687,7364,2539,6689,6979,2119,6063,11823,4572,11638
ACSSF,2010m1,al,000,0077,0000054,10234,1884,2158,273,273,273,2158,1880,273,273,273,1880,1527,75,75,75,1515,901,273,273,273,901,2088,273,273,273,2088,4005,2993,830,140,271,847,146,143,2856,3911,1003,207,915,699,192,370,3684,3119,715,277,147,656,224,224,2814,1984,369,273,273,348,273,273,1840,4047,737,83,225,693,183,202,3759,7894,4428,1640,757,815,917,1395,667,1166,3827,5520,2214,928,1036,1233,1686,804,1456,4608,6462,3090,988,1120,1991,2290,1516,2089,5308,5844,1850,878,934,1255,1693,1282,1477,5282,9372,3312,1355,1326,1993,2472,1246,1799,8188,9729,4780,1586,1577,914,1369,217,4580,4998,4775,5021,2666,6550,4125,3682,2583,3227,1820,7553,8367,7825,3537,6062,2462,2618,2617,1874,2606,188,2085,2083,1828,2122,411,649,2577,7424,1987,675,1071,844,10234,7277,1793,6692,8608,2605,7704,8698,3315,7338,7157,1879,6610,12119,3450,10834
ACSSF,2010m1,al,000,0077,0000055,3502,354,621,64,273,64,623,707,72,72,273,711,525,273,273,273,525,605,273,273,273,605,809,273,273,273,809,552,1103,604,24,24,603,69,273,872,1469,416,273,106,416,132,164,1462,1545,116,273,273,116,273,273,1549,1668,141,273,273,141,273,273,1683,1842,291,271,273,90,273,59,1821,3433,1484,653,286,300,311,520,281,269,1347,1931,864,365,387,736,511,267,518,1743,1965,1051,602,584,788,902,410,616,1757,1827,913,407,329,524,817,375,518,1373,3692,1864,894,670,930,1356,664,984,3466,2124,595,796,783,315,748,118,892,1371,1766,1776,1184,1601,1945,1742,1365,1038,804,2206,2529,2674,1459,2094,1381,1337,1318,1077,1300,150,1211,1211,1093,1136,273,2817,5414,8671,7711,2932,1476,1679,3502,2448,918,1973,3255,993,3110,3082,1059,2987,2996,954,2763,4867,1903,4760
ACSSF,2010m1,al,000,0077,0000056,2130,1327,844,273,273,273,844,878,273,273,273,878,914,273,273,273,914,651,273,273,273,651,1256,273,273,273,1256,2150,1722,538,444,273,273,313,313,1673,1277,186,273,273,186,273,273,1212,1015,359,273,359,273,359,273,987,1273,146,273,146,273,273,273,1277,1908,224,273,273,97,82,169,1877,2862,1565,694,404,277,510,540,312,481,1335,2300,1004,323,431,493,819,352,421,2048,2126,614,322,227,437,450,167,302,1794,2588,801,471,462,493,561,478,573,2485,4055,1774,759,667,698,1332,607,939,3955,1760,2220,687,685,506,543,100,2307,2519,2484,2409,1132,2820,1793,1536,1116,1269,1300,3199,3784,3800,1323,2649,1565,1473,1459,1062,1449,90,1755,1755,1723,1745,273,1376,6284,5305,12860,1220,1772,1858,2130,2859,837,2632,3354,985,3063,3078,697,2806,3560,821,3527,5008,1809,4862
ACSSF,2010m1,al,000,0077,0000057,2190,1604,784,273,273,273,784,880,273,273,273,880,890,273,273,273,890,722,273,273,273,722,1973,82,273,82,1968,2276,1222,180,127,273,180,127,127,1191,1100,231,273,273,224,172,128,1041,1439,310,273,273,310,273,273,1323,1334,60,273,273,60,273,273,1320,2664,532,81,273,540,128,173,2622,2964,1827,513,162,328,324,344,239,201,1558,1646,742,450,465,660,594,307,571,1672,3042,1331,463,910,906,1288,892,575,2663,2435,779,413,386,431,640,463,614,2215,5030,2324,1331,997,1123,1623,945,1116,4327,2165,2195,668,682,621,318,164,2297,2476,2999,2383,1048,3091,1794,1683,1587,1353,662,3288,3826,3963,1630,2940,1726,1516,1516,1419,1509,273,1409,1409,1423,1379,273,2423,8759,2978,8342,3082,4812,2969,2190,3245,560,2950,2917,791,2876,4244,1351,3919,3439,783,3223,7226,2422,6561
ACSSF,2010m1,al,000,0077,0000058,695,350,259,273,273,273,259,846,365,365,273,621,787,273,273,273,787,415,273,273,273,415,999,273,273,273,999,548,1236,319,273,279,157,115,81,1136,1622,56,273,56,56,273,273,1614,1430,201,273,88,164,99,130,1455,598,273,273,273,273,273,273,598,1782,189,273,156,150,29,29,1772,812,1540,830,376,262,731,619,584,617,1149,2468,1121,330,285,477,874,548,566,1996,2292,877,423,370,485,761,302,602,1967,2349,1118,826,413,635,990,478,754,1863,3510,1428,804,939,873,1148,598,749,3563,640,501,488,475,234,481,56,750,1060,2459,2286,812,472,1926,1635,1168,1384,860,2044,2693,3098,1260,2022,570,1026,1026,1093,1016,273,1006,986,1038,981,170,1019,2467,11227,2310,1115,1894,3036,695,2491,902,1886,4405,1388,3756,3852,847,3613,2774,1118,2377,5204,1499,5295
ACSSF,2010m1,al,000,0077,0000059,2895,910,1261,273,273,273,1261,828,273,273,273,828,790,273,273,273,790,879,273,273,273,879,1317,273,273,273,1317,1285,1361,170,273,273,170,273,147,1334,1848,296,273,141,294,30,273,1876,1250,109,273,273,109,66,273,1257,1624,208,273,208,273,273,273,1598,2300,327,273,103,305,122,122,2329,2422,1887,806,516,320,570,666,270,504,1702,2911,1236,452,457,790,1055,638,865,2401,3147,1533,717,523,990,1213,678,883,2265,2764,1299,666,345,747,959,436,576,2094,5050,2050,1165,855,1066,1733,856,1596,4864,2839,1365,460,427,236,390,208,1434,1681,2852,3039,1087,2061,2137,1940,1402,1556,1120,2969,3541,3944,1736,2898,1502,1562,1562,1539,1562,273,1692,1692,1536,1717,273,752,4501,5269,2226,685,2341,1131,2895,3479,839,3320,4527,1326,4066,4393,1545,3628,4197,1301,3600,7468,2101,7284
ACSSF,2010m1,al,000,0077,0000060,1706,807,662,273,273,273,662,448,273,273,273,448,819,273,273,273,819,659,273,273,273,659,1054,273,273,273,1054,725,890,309,70,111,295,70,273,833,895,365,273,273,362,166,169,780,1289,47,273,273,47,273,273,1277,2087,260,273,273,260,273,273,1984,1742,332,273,273,317,273,89,1669,1838,1546,525,410,183,211,398,325,162,1367,2432,1065,539,294,766,756,325,939,1844,2159,1097,718,415,504,785,432,528,1522,3200,1280,998,834,820,639,346,472,2689,4096,1572,867,921,1166,1508,722,972,4115,1706,584,611,601,345,520,98,799,1469,1942,1596,1147,1972,1630,1466,982,1364,994,2332,3431,3643,1320,2700,1016,1392,1392,1044,1392,273,1343,1343,1265,1343,273,1830,6218,15867,3154,1558,3709,2265,1706,2484,657,2279,3154,1271,2320,3351,1103,2818,4612,1286,4278,5280,1591,5316
ACSSF,2010m1,al,000,0077,0000061,3155,1130,1132,273,273,273,1132,688,273,273,273,688,543,273,273,273,543,435,273,273,273,435,817,185,273,185,793,1620,1331,361,273,354,240,83,273,1276,1830,1160,74,814,684,320,307,1231,1420,312,185,273,274,273,273,1241,1297,390,273,108,402,273,273,1017,1627,187,27,273,181,273,16,1603,2583,1543,670,141,430,370,552,232,416,1345,2638,1499,528,845,930,1203,827,1117,1969,1989,1119,642,334,284,1050,341,654,1489,2141,885,480,567,493,664,402,702,1797,3613,1587,779,571,682,1157,658,933,3141,3155,2090,1146,1146,656,1169,273,2147,2191,2047,2524,815,2082,2023,2061,1341,1628,1105,2431,3026,3178,1591,2167,1387,1149,1149,1103,1149,273,1243,1243,1147,1241,273,1893,5373,8522,9468,2138,2643,3076,3155,2941,835,2695,4023,2158,2895,3082,1175,2440,3184,993,2680,4943,1653,4392
ACSSF,2010m1,al,000,0077,0000062,1374,957,762,273,273,273,762,696,273,273,273,696,439,273,273,273,439,723,273,273,273,723,1259,296,296,296,1101,1366,1566,534,103,115,533,273,107,1500,1805,263,205,273,170,101,101,1822,1696,231,78,273,220,49,178,1668,1054,212,273,126,180,273,273,1032,2493,499,193,157,399,96,333,2486,1468,1822,966,435,401,595,692,255,485,1382,2608,1428,772,657,847,1124,291,772,1945,3339,1905,544,666,1554,1313,691,937,2122,2785,1285,549,424,990,909,464,623,2206,4588,2399,1117,1075,1295,1638,1204,1404,4741,1205,1158,832,835,437,726,211,1507,1814,2463,2511,872,1214,3205,2800,1941,2029,977,3184,3964,4020,1871,2643,1284,1957,1957,1318,1957,273,1731,1720,1628,1720,83,1964,6091,7032,9211,1382,2931,1876,1374,3532,1242,3076,4163,1396,3623,4498,1974,3226,3587,1300,3107,6492,2607,6649
ACSSF,2010m1,al,000,0077,0000063,6323,1457,571,273,273,273,571,858,273,273,273,858,706,273,273,273,706,247,273,273,273,247,818,273,273,273,818,2129,1168,253,273,273,253,273,273,1196,1567,261,273,273,261,86,86,1538,877,372,273,88,354,80,273,722,596,101,273,273,273,273,273,571,866,150,273,273,150,273,273,838,4949,1955,868,429,320,491,756,269,479,1523,1974,737,241,283,501,626,330,490,1782,2154,893,339,283,670,516,334,590,1823,1939,793,294,142,539,515,476,609,1596,3719,910,412,443,436,740,279,463,3368,6205,2627,526,452,192,435,217,2532,2567,1071,2420,1044,4270,1457,1325,765,1136,754,4231,3402,3080,1484,2361,1594,951,951,726,890,273,1258,1258,1057,1195,273,1928,3273,14199,4610,2154,3492,2890,6323,2773,855,2428,3427,799,3288,2783,1003,2339,2314,801,1979,4315,959,3992
