ACSSF,2010e1,al,000,0037,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25652,26041,26410,15855,2499,14497,25847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27990,30689,20309,26443,5892,9538,11757,82134,7235,7423,67476,70573,5395,6069,59109,7357,1109,151,6097,463,88,0,375,786,132,189,465,973,227,410,336,1982,284,604,1094,83580,13800,9662,14500,12208,12774,8864,3415,8357,70738,9571,7660,12453,10274,11382,8411,3119,7868,7423,1498,1091,1707,1202,1148,203,281,293,579,204,37,0,285,53,0,0,0,2858,1822,349,246,222,28,191,0,0,1982,705,525,94,225,163,59,15,196,82134,7235,7423,67476,70573,5395,6069,59109,7357,1109,151,6097,463,88,0,375,1759,359,599,801,1982,284,604,1094
ACSSF,2010e1,al,000,0037,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948,26053,24707,11379,16753,29304,25553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24876,27544,16221,8665,10422,24201,24040,82618,10409,8375,63834,65563,6994,6389,52180,11806,1806,1522,8478,1480,526,291,663,1493,653,123,717,486,47,0,439,1790,383,50,1357,83238,13979,9122,18708,14221,12163,7275,2379,5391,65740,8167,6630,14410,12072,10568,6969,2198,4726,11806,3338,2063,2924,1853,1153,166,63,246,1480,858,0,547,0,75,0,0,0,2245,963,252,652,0,131,0,55,192,1967,653,177,175,296,236,140,63,227,82618,10409,8375,63834,65563,6994,6389,52180,11806,1806,1522,8478,1480,526,291,663,1979,700,123,1156,1790,383,50,1357
ACSSF,2010e1,al,000,0037,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28021,29670,20841,19185,5458,8227,21339,27920,2472,2394,23054,24923,1801,2059,21063,1852,252,237,1363,75,22,0,53,244,166,78,0,340,210,20,110,486,21,0,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27920,2472,2394,23054,24923,1801,2059,21063,1852,252,237,1363,75,22,0,53,584,376,98,110,486,21,0,465
ACSSF,2010e1,al,000,0037,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41500,41665,21132,.,.,.,71496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29954,31747,18435,16297,6250,13892,30653,84179,8098,5415,70666,69974,5564,3639,60771,8521,1219,1048,6254,879,137,354,388,976,562,0,414,959,357,220,382,2870,259,154,2457,84928,13118,8525,14177,12313,11787,8500,2911,13597,70344,9179,6102,11492,10651,10438,7285,2576,12621,8521,1933,1504,2123,894,516,605,81,865,879,90,294,107,190,0,0,139,59,1935,1233,220,122,141,54,94,71,0,3249,683,405,333,437,779,516,44,52,84179,8098,5415,70666,69974,5564,3639,60771,8521,1219,1048,6254,879,137,354,388,1935,919,220,796,2870,259,154,2457
ACSSF,2010e1,al,000,0037,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28211,30716,18371,15952,7376,30246,21026,77634,7577,8017,62040,64616,5506,5382,53728,8928,1491,1565,5872,887,325,266,296,727,255,197,275,342,0,0,342,2134,0,607,1527,78690,13401,7175,14528,11420,12890,7813,2121,9342,65420,10221,5057,11628,9855,11362,6746,1957,8594,8928,2078,1584,1760,1327,932,849,100,298,887,311,91,263,64,0,0,0,158,1321,652,210,113,132,59,52,0,103,2134,139,233,764,42,537,166,64,189,77634,7577,8017,62040,64616,5506,5382,53728,8928,1491,1565,5872,887,325,266,296,1069,255,197,617,2134,0,607,1527
ACSSF,2010e1,al,000,0037,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27217,30266,18505,13701,8711,17328,11373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88142,14297,9167,16162,12730,12950,8526,3757,10553,73830,10718,6286,13257,11215,12129,7584,3462,9179,9927,1750,2186,2346,1167,701,853,67,857,595,192,132,0,271,0,0,0,0,1674,719,308,203,0,56,89,88,211,2116,918,255,356,77,64,0,140,306,87149,7714,7363,72072,73426,5693,6136,61597,9854,1351,813,7690,595,197,51,347,1448,179,363,906,1826,294,0,1532
ACSSF,2010e1,al,000,0037,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22158,27557,18334,11149,4211,9716,26842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24876,27544,16221,8665,10422,24201,24040,82618,10409,8375,63834,65563,6994,6389,52180,11806,1806,1522,8478,1480,526,291,663,1493,653,123,717,486,47,0,439,1790,383,50,1357,83238,13979,9122,18708,14221,12163,7275,2379,5391,65740,8167,6630,14410,12072,10568,6969,2198,4726,11806,3338,2063,2924,1853,1153,166,63,246,1480,858,0,547,0,75,0,0,0,2245,963,252,652,0,131,0,55,192,1967,653,177,175,296,236,140,63,227,82618,10409,8375,63834,65563,6994,6389,52180,11806,1806,1522,8478,1480,526,291,663,1979,700,123,1156,1790,383,50,1357
ACSSF,2010e1,al,000,0037,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41500,41665,21132,.,.,.,71496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27478,29429,20841,19185,5458,8227,21339,27435,2472,2394,22569,24438,1801,2059,20578,1852,252,237,1363,75,22,0,53,244,166,78,0,340,210,20,110,486,21,0,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27435,2472,2394,22569,24438,1801,2059,20578,1852,252,237,1363,75,22,0,53,584,376,98,110,486,21,0,465
ACSSF,2010e1,al,000,0037,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29954,31747,18435,16297,6250,13892,30653,84179,8098,5415,70666,69974,5564,3639,60771,8521,1219,1048,6254,879,137,354,388,976,562,0,414,959,357,220,382,2870,259,154,2457,84928,13118,8525,14177,12313,11787,8500,2911,13597,70344,9179,6102,11492,10651,10438,7285,2576,12621,8521,1933,1504,2123,894,516,605,81,865,879,90,294,107,190,0,0,139,59,1935,1233,220,122,141,54,94,71,0,3249,683,405,333,437,779,516,44,52,84179,8098,5415,70666,69974,5564,3639,60771,8521,1219,1048,6254,879,137,354,388,1935,919,220,796,2870,259,154,2457
ACSSF,2010e1,al,000,0037,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28211,30716,18371,15952,7376,30246,21026,77634,7577,8017,62040,64616,5506,5382,53728,8928,1491,1565,5872,887,325,266,296,727,255,197,275,342,0,0,342,2134,0,607,1527,78690,13401,7175,14528,11420,12890,7813,2121,9342,65420,10221,5057,11628,9855,11362,6746,1957,8594,8928,2078,1584,1760,1327,932,849,100,298,887,311,91,263,64,0,0,0,158,1321,652,210,113,132,59,52,0,103,2134,139,233,764,42,537,166,64,189,77634,7577,8017,62040,64616,5506,5382,53728,8928,1491,1565,5872,887,325,266,296,1069,255,197,617,2134,0,607,1527
ACSSF,2010e1,al,000,0037,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27217,30266,18505,13701,8711,17328,11373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88142,14297,9167,16162,12730,12950,8526,3757,10553,73830,10718,6286,13257,11215,12129,7584,3462,9179,9927,1750,2186,2346,1167,701,853,67,857,595,192,132,0,271,0,0,0,0,1674,719,308,203,0,56,89,88,211,2116,918,255,356,77,64,0,140,306,87149,7714,7363,72072,73426,5693,6136,61597,9854,1351,813,7690,595,197,51,347,1448,179,363,906,1826,294,0,1532
ACSSF,2010e1,al,000,0037,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22158,27557,18334,11149,4211,9716,26842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000048,274628,41452,26245,53972,39609,45148,27934,10952,29316,225772,30378,20358,43118,33617,39745,23954,9171,25431,31739,7036,4120,7268,4087,4103,2443,1310,1372,1148,399,91,347,108,45,0,0,158,4038,1466,714,710,74,59,402,0,613,1570,469,0,258,149,0,19,69,606,10361,1704,962,2271,1574,1196,1116,402,1136,28238,30491,19254,16088,14009,30777,25798,273572,20500,26967,226105,224968,15110,17180,192678,31739,3800,6641,21298,1148,325,266,557,3786,500,1125,2161,1570,181,0,1389,10361,584,1755,8022,274628,41452,26245,53972,39609,45148,27934,10952,29316,225772,30378,20358,43118,33617,39745,23954,9171,25431,31739,7036,4120,7268,4087,4103,2443,1310,1372,1148,399,91,347,108,45,0,0,158,5608,1935,714,968,223,59,421,69,1219,10361,1704,962,2271,1574,1196,1116,402,1136,273572,20500,26967,226105,224968,15110,17180,192678,31739,3800,6641,21298,1148,325,266,557,5356,681,1125,3550,10361,584,1755,8022
ACSSF,2010e1,al,000,0037,0000049,281371,44307,28000,53411,46257,44791,29612,10313,24680,242242,35824,22402,45329,40607,40855,25693,9123,22409,25350,4716,3670,5635,4019,2880,2496,720,1214,625,265,103,77,143,0,37,0,0,2853,944,574,460,599,104,94,0,78,4022,1227,522,881,281,193,370,242,306,6279,1331,729,1029,608,759,922,228,673,27313,28525,22229,11466,14222,17534,26127,280585,24154,21946,234485,241838,19002,17893,204943,25277,3184,2835,19258,625,231,0,394,2577,440,503,1634,4022,1194,567,2261,6246,103,148,5995,281371,44307,28000,53411,46257,44791,29612,10313,24680,242242,35824,22402,45329,40607,40855,25693,9123,22409,25350,4716,3670,5635,4019,2880,2496,720,1214,625,265,103,77,143,0,37,0,0,6875,2171,1096,1341,880,297,464,242,384,6279,1331,729,1029,608,759,922,228,673,280585,24154,21946,234485,241838,19002,17893,204943,25277,3184,2835,19258,625,231,0,394,6599,1634,1070,3895,6246,103,148,5995
ACSSF,2010e1,al,000,0037,0000050,262357,45457,26403,48611,43087,39758,25596,9542,23903,217293,33368,21114,40823,36248,34660,22639,8118,20323,27912,6207,3667,5148,4861,3721,2191,995,1122,1390,396,145,347,316,64,0,0,122,4854,1924,608,608,399,456,64,235,560,4449,1352,627,703,361,104,338,47,917,6459,2210,242,982,902,753,364,147,859,26777,28035,22075,20256,14431,16512,21560,260555,28859,23217,208479,216998,21814,18511,176673,27871,4571,2739,20561,1315,325,62,928,4047,598,957,2492,4297,583,442,3272,6027,968,506,4553,262357,45457,26403,48611,43087,39758,25596,9542,23903,217293,33368,21114,40823,36248,34660,22639,8118,20323,27912,6207,3667,5148,4861,3721,2191,995,1122,1390,396,145,347,316,64,0,0,122,9303,3276,1235,1311,760,560,402,282,1477,6459,2210,242,982,902,753,364,147,859,260555,28859,23217,208479,216998,21814,18511,176673,27871,4571,2739,20561,1315,325,62,928,8344,1181,1399,5764,6027,968,506,4553
ACSSF,2010e1,al,000,0037,0000051,246877,38949,22549,54883,38770,42268,24525,6565,18368,207981,31762,19077,44432,33070,36337,20934,6182,16187,28187,5331,2426,8045,4125,4542,2043,341,1334,267,38,126,11,41,51,0,0,0,1573,265,120,454,321,160,253,0,0,1821,270,215,420,474,52,334,0,56,7048,1283,585,1521,739,1126,961,42,791,26532,27194,21851,14035,23713,25164,25790,246877,17854,19032,209991,207981,14103,14306,179572,28187,3147,3857,21183,267,0,0,267,1573,103,369,1101,1821,193,119,1509,7048,308,381,6359,246877,38949,22549,54883,38770,42268,24525,6565,18368,207981,31762,19077,44432,33070,36337,20934,6182,16187,28187,5331,2426,8045,4125,4542,2043,341,1334,267,38,126,11,41,51,0,0,0,3394,535,335,874,795,212,587,0,56,7048,1283,585,1521,739,1126,961,42,791,246877,17854,19032,209991,207981,14103,14306,179572,28187,3147,3857,21183,267,0,0,267,3394,296,488,2610,7048,308,381,6359
ACSSF,2010e1,al,000,0037,0000052,312985,46715,27777,51479,48199,47660,31848,13253,46054,271258,38438,22587,43459,42283,42677,27688,11860,42266,24615,4049,2823,5887,3016,2778,2906,734,2422,995,90,364,153,190,0,0,139,59,4505,1609,508,694,1058,473,33,130,0,2661,607,496,587,317,126,248,146,134,8951,1922,999,699,1335,1606,973,244,1173,30813,31563,22430,16016,15938,21223,29740,309774,22598,20507,266669,270006,18423,16413,235170,24551,1964,2533,20054,995,137,415,443,3112,1002,217,1893,2661,540,451,1670,8449,532,478,7439,312985,46715,27777,51479,48199,47660,31848,13253,46054,271258,38438,22587,43459,42283,42677,27688,11860,42266,24615,4049,2823,5887,3016,2778,2906,734,2422,995,90,364,153,190,0,0,139,59,7166,2216,1004,1281,1375,599,281,276,134,8951,1922,999,699,1335,1606,973,244,1173,309774,22598,20507,266669,270006,18423,16413,235170,24551,1964,2533,20054,995,137,415,443,5773,1542,668,3563,8449,532,478,7439
ACSSF,2010e1,al,000,0037,0000053,342237,41580,27485,47662,44492,61531,43836,18637,57014,296014,31803,22049,40937,40708,54475,39351,16405,50286,29017,5546,4351,5048,2815,4952,2740,1091,2474,136,0,52,0,84,0,0,0,0,2505,1350,0,305,152,124,227,0,347,1673,191,173,326,22,497,57,72,335,12892,2690,860,1046,711,1483,1461,1069,3572,36524,37097,23359,25476,8096,38862,43915,340645,15885,16844,307916,295423,12095,12799,270529,28929,3063,3522,22344,136,0,0,136,1678,77,0,1601,1673,0,0,1673,12806,650,523,11633,342237,41580,27485,47662,44492,61531,43836,18637,57014,296014,31803,22049,40937,40708,54475,39351,16405,50286,29017,5546,4351,5048,2815,4952,2740,1091,2474,136,0,52,0,84,0,0,0,0,4178,1541,173,631,174,621,284,72,682,12892,2690,860,1046,711,1483,1461,1069,3572,340645,15885,16844,307916,295423,12095,12799,270529,28929,3063,3522,22344,136,0,0,136,3351,77,0,3274,12806,650,523,11633
ACSSF,2010e1,al,000,0037,0000054,231283,40648,25118,49111,38345,35564,20987,7510,14000,188146,27737,18421,39547,32522,31498,19602,6675,12144,28441,6290,4863,7306,4424,3098,878,597,985,3403,1353,477,965,323,208,77,0,0,5525,3469,817,521,402,21,134,76,85,1976,787,133,410,124,257,45,0,220,3792,1012,407,362,550,482,251,162,566,25144,27010,17956,12927,6080,16083,25949,228510,25717,26888,175905,187804,18800,19474,149530,28375,4231,4449,19695,3287,742,1064,1481,3453,1250,678,1525,1976,360,474,1142,3615,334,749,2532,231283,40648,25118,49111,38345,35564,20987,7510,14000,188146,27737,18421,39547,32522,31498,19602,6675,12144,28441,6290,4863,7306,4424,3098,878,597,985,3403,1353,477,965,323,208,77,0,0,7501,4256,950,931,526,278,179,76,305,3792,1012,407,362,550,482,251,162,566,228510,25717,26888,175905,187804,18800,19474,149530,28375,4231,4449,19695,3287,742,1064,1481,5429,1610,1152,2667,3615,334,749,2532
ACSSF,2010e1,al,000,0037,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26863,26585,38553,.,30226,26509,21313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59767,10855,5546,10375,9646,10252,5458,2251,5384,53425,10077,5086,9085,8929,9038,4682,1954,4574,4062,157,193,973,463,678,650,237,711,0,0,0,0,0,0,0,0,0,1187,217,156,176,254,282,42,60,0,1093,404,111,141,0,254,84,0,99,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28909,31288,17976,16297,6250,13892,28489,80949,8047,5415,67487,67230,5513,3639,58078,8281,1219,1048,6014,879,137,354,388,976,562,0,414,959,357,220,382,2624,259,154,2211,81698,12871,8494,13807,12191,11100,8027,2724,12484,67600,8932,6071,11122,10529,9923,6956,2470,11597,8281,1933,1504,2123,894,446,605,0,776,879,90,294,107,190,0,0,139,59,1935,1233,220,122,141,54,94,71,0,3003,683,405,333,437,677,372,44,52,80949,8047,5415,67487,67230,5513,3639,58078,8281,1219,1048,6014,879,137,354,388,1935,919,220,796,2624,259,154,2211
ACSSF,2010e1,al,000,0037,0000057,108904,12680,7362,13948,17514,15439,11584,6352,24025,94898,11089,5872,12023,14621,13832,9684,5644,22133,7489,1036,527,1088,1280,918,1378,433,829,107,0,61,46,0,0,0,0,0,1512,30,309,275,851,14,33,0,0,1076,66,183,400,106,0,112,75,134,3822,459,410,116,656,675,377,200,929,36910,38231,32436,12193,26286,21806,38214,107523,4061,5476,97986,94851,3538,4691,86622,7425,402,293,6730,107,0,61,46,242,0,64,178,1076,0,183,893,3822,121,184,3517,108904,12680,7362,13948,17514,15439,11584,6352,24025,94898,11089,5872,12023,14621,13832,9684,5644,22133,7489,1036,527,1088,1280,918,1378,433,829,107,0,61,46,0,0,0,0,0,2588,96,492,675,957,14,145,75,134,3822,459,410,116,656,675,377,200,929,107523,4061,5476,97986,94851,3538,4691,86622,7425,402,293,6730,107,0,61,46,1318,0,247,1071,3822,121,184,3517
ACSSF,2010e1,al,000,0037,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23006,24029,29917,.,5015,18031,17824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49037,4779,4554,39704,41802,3849,3901,34052,4348,651,193,3504,9,0,0,9,1269,89,211,969,1609,190,249,1170
ACSSF,2010e1,al,000,0037,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25044,25940,17510,46051,32439,29741,33952,75733,6167,5478,64088,62041,4755,3411,53875,9866,1264,1973,6629,51,0,0,51,635,80,0,555,681,68,13,600,2459,0,81,2378,75733,13917,5259,18637,11067,12127,6716,2195,5815,62041,10556,4397,15108,9317,10388,5381,2027,4867,9866,2562,623,3138,1030,1378,302,168,665,51,0,0,0,0,51,0,0,0,1316,90,86,185,491,97,367,0,0,2459,709,153,206,229,213,666,0,283,75733,6167,5478,64088,62041,4755,3411,53875,9866,1264,1973,6629,51,0,0,51,1316,148,13,1155,2459,0,81,2378
ACSSF,2010e1,al,000,0037,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29240,31562,18022,.,17295,12352,26685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64008,3300,4239,56469,55725,2558,3042,50125,6153,442,1174,4537,0,0,0,0,940,300,23,617,1190,0,0,1190
ACSSF,2010e1,al,000,0037,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26039,26463,21901,13465,17899,5391,31425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31655,32181,23569,11379,21401,32557,25213,78781,5179,4466,69136,69022,4094,3248,61680,7086,989,831,5266,108,0,0,108,544,23,184,337,719,0,106,613,1302,73,97,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78781,5179,4466,69136,69022,4094,3248,61680,7086,989,831,5266,108,0,0,108,1263,23,290,950,1302,73,97,1132
ACSSF,2010e1,al,000,0037,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25233,27980,18372,7344,10541,24775,12246,36928,4326,4871,27731,28899,2717,3731,22451,4531,637,804,3090,673,119,163,391,1147,468,123,556,407,47,0,360,1271,338,50,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36928,4326,4871,27731,28899,2717,3731,22451,4531,637,804,3090,673,119,163,391,1554,515,123,916,1271,338,50,883
ACSSF,2010e1,al,000,0037,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20826,22603,15483,9678,10750,2499,16681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35801,4955,4204,26642,28180,3505,3169,21506,5576,858,213,4505,1295,407,616,272,485,185,60,240,265,0,146,119
ACSSF,2010e1,al,000,0037,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36222,38022,17537,11873,3978,112750,51805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81923,11055,7926,10639,9457,13761,8060,4161,16864,68763,8821,4965,8424,8280,12341,6877,3743,15312,8684,1225,2386,1801,931,1111,411,418,401,427,0,285,62,0,80,0,0,0,1180,655,0,161,152,0,54,0,158,2869,354,290,191,94,229,718,0,993,81029,4200,5028,71801,68524,3255,2271,62998,8684,899,2323,5462,427,0,285,142,525,0,0,525,2869,46,149,2674
ACSSF,2010e1,al,000,0037,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34072,35691,21919,.,46071,40117,42092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83943,4667,4587,74689,73792,3574,3430,66788,7806,1027,1106,5673,0,0,0,0,475,0,0,475,1870,66,51,1753
ACSSF,2010e1,al,000,0037,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34163,35381,16614,4238,14336,.,40589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46114,2547,2495,41072,39656,1747,1829,36080,4107,518,437,3152,178,128,0,50,580,0,162,418,1593,154,67,1372
ACSSF,2010e1,al,000,0037,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27138,27864,23335,.,12281,60833,21807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26629,26974,25944,15855,40345,16218,26976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54150,7035,6169,11502,10269,8512,5121,1505,4037,44797,6178,4909,9424,7813,7431,4610,1284,3148,5327,444,645,1174,1810,752,256,221,25,141,0,64,19,58,0,0,0,0,1977,209,441,362,254,87,176,0,448,1908,204,110,523,334,242,79,0,416,54032,4743,4508,44781,44753,4461,3408,36884,5358,131,850,4377,141,0,0,141,1872,62,118,1692,1908,89,132,1687
ACSSF,2010e1,al,000,0037,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28309,27317,40033,18333,29249,55015,6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000071,95369,13232,6563,11784,12609,14859,12061,6011,18250,80673,9745,5422,9908,11580,12920,11135,4851,15112,8221,2150,903,1442,586,929,635,294,1282,0,0,0,0,0,0,0,0,0,765,577,0,58,0,61,0,0,69,553,0,173,88,0,239,0,0,53,5157,760,65,288,443,710,291,866,1734,38139,38912,19922,.,2499,35510,65123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95369,13232,6563,11784,12609,14859,12061,6011,18250,80673,9745,5422,9908,11580,12920,11135,4851,15112,8221,2150,903,1442,586,929,635,294,1282,0,0,0,0,0,0,0,0,0,1318,577,173,146,0,300,0,0,122,5157,760,65,288,443,710,291,866,1734,94671,5186,4902,84583,80321,4217,3984,72120,8133,892,918,6323,0,0,0,0,1146,0,0,1146,5071,77,0,4994
ACSSF,2010e1,al,000,0037,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27990,30689,20309,26443,5892,9538,11757,82134,7235,7423,67476,70573,5395,6069,59109,7357,1109,151,6097,463,88,0,375,786,132,189,465,973,227,410,336,1982,284,604,1094,83580,13800,9662,14500,12208,12774,8864,3415,8357,70738,9571,7660,12453,10274,11382,8411,3119,7868,7423,1498,1091,1707,1202,1148,203,281,293,579,204,37,0,285,53,0,0,0,2858,1822,349,246,222,28,191,0,0,1982,705,525,94,225,163,59,15,196,82134,7235,7423,67476,70573,5395,6069,59109,7357,1109,151,6097,463,88,0,375,1759,359,599,801,1982,284,604,1094
