ACSSF,2010e1,al,000,0072,0000011,127170,34502,13722,7665,1301,1975,4389,6057,20780,3622,2236,665,427,1144,1386,17158,14562,2640,3328,8594,2596,6705,3105,1445,223,239,983,1660,3600,999,423,299,38,86,576,2601,1845,237,212,1396,756,8946,6308,2268,156,242,1870,4040,2638,729,509,84,0,425,220,1909,836,266,177,393,1073,77017,64049,21142,2985,3298,14859,42907,12968,4203,1643,411,116,1116,2560,8765,3773,579,299,2895,4992,127170,25424,8683,5017,2703,853,110,16741,2546,1125,1244,177,0,14195,3353,8241,2361,240,101746,78501,53345,21772,3184,200,23245,7007,4453,2175,379,0,16238,9667,5597,974,0,127170,34502,13722,20780,3622,17158,6705,3105,3600,999,2601,8946,6308,2638,729,1909,77017,64049,12968,4203,8765,127170,25424,8683,5017,3666,16741,2546,1125,1421,14195,3353,10842,101746,78501,53345,25156,23245,7007,4453,2554,16238,9667,6571
ACSSF,2010e1,al,000,0072,0000012,356008,85615,33457,19899,3582,5216,11101,13558,52158,9283,5935,1949,1218,2768,3348,42875,36105,6063,8047,21995,6770,17088,9965,5305,631,1855,2819,4660,7123,2063,1263,460,397,406,800,5060,3446,553,363,2530,1614,24270,17213,6418,920,1538,3960,10795,7057,1465,962,238,0,724,503,5592,3017,415,400,2202,2575,229035,192284,65096,11201,9857,44038,127188,36751,12465,5720,1183,371,4166,6745,24286,11989,1800,1123,9066,12297,356008,62736,20402,10215,7650,2014,523,42334,6837,2522,3635,383,297,35497,9176,20517,5501,303,293272,232517,156846,63426,11782,463,60755,18439,11181,6233,1025,0,42316,24228,15975,2113,0,356008,85615,33457,52158,9283,42875,17088,9965,7123,2063,5060,24270,17213,7057,1465,5592,229035,192284,36751,12465,24286,356008,62736,20402,10215,10187,42334,6837,2522,4315,35497,9176,26321,293272,232517,156846,75671,60755,18439,11181,7258,42316,24228,18088
ACSSF,2010e1,al,000,0072,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48021,4551,2000,970,542,488,0,2551,444,273,171,0,0,2107,342,1278,487,0,43470,36235,24480,9904,1720,131,7235,2578,1362,989,227,0,4657,2460,1706,491,0,48021,6060,2998,3062,444,2618,2080,1270,810,52,758,2725,1870,855,354,501,37156,32097,5059,2172,2887,48021,4551,2000,970,1030,2551,444,273,171,2107,342,1765,43470,36235,24480,11755,7235,2578,1362,1216,4657,2460,2197
ACSSF,2010e1,al,000,0072,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30555,5356,1961,1078,566,317,0,3395,815,142,673,0,0,2580,970,871,600,139,25199,19470,13649,4710,1111,0,5729,1507,676,750,81,0,4222,2440,1690,92,0,30555,7609,3135,4474,998,3476,864,527,337,0,337,1545,1032,513,85,428,20537,16737,3800,1239,2561,30555,5356,1961,1078,883,3395,815,142,673,2580,970,1610,25199,19470,13649,5821,5729,1507,676,831,4222,2440,1782
ACSSF,2010e1,al,000,0072,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21119,5081,2534,2547,170,2377,562,508,54,54,0,1840,1194,646,133,513,13636,11468,2168,548,1620,21119,3603,1596,783,813,2007,34,0,34,1973,536,1437,17516,14108,8956,5152,3408,871,693,178,2537,1702,835
ACSSF,2010e1,al,000,0072,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19977,4650,2240,2410,573,1837,1209,1039,170,15,155,1836,1314,522,98,424,12282,10193,2089,1014,1075,19977,2970,840,199,641,2130,573,11,562,1557,901,656,17007,13946,8181,5765,3061,1127,1037,90,1934,861,1073
ACSSF,2010e1,al,000,0072,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21881,2570,1193,1377,180,1197,461,71,390,101,289,1130,423,707,76,631,17720,15111,2609,849,1760,21881,1894,789,216,573,1105,171,38,133,934,442,492,19987,16009,10058,5951,3978,1035,494,541,2943,1562,1381
ACSSF,2010e1,al,000,0072,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27285,3735,1097,516,331,106,144,2638,0,0,0,0,0,2638,880,1177,581,0,23550,18142,12442,4683,969,48,5408,1686,1032,596,58,0,3722,2441,1203,78,0,27285,5874,2812,3062,0,3062,1070,709,361,63,298,2305,1836,469,116,353,18036,13882,4154,1507,2647,27285,3735,1097,516,581,2638,0,0,0,2638,880,1758,23550,18142,12442,5700,5408,1686,1032,654,3722,2441,1281
ACSSF,2010e1,al,000,0072,0000019,27423,5511,1990,1412,134,278,1000,578,3521,334,273,132,45,96,61,3187,2821,605,700,1516,366,1552,985,603,200,105,298,382,567,137,47,33,0,14,90,430,380,124,61,195,50,1499,794,505,58,171,276,289,705,141,68,19,0,49,73,564,414,14,118,282,150,18861,15675,5145,836,830,3479,10530,3186,837,478,193,83,202,359,2349,1253,133,87,1033,1096,27423,3845,1269,395,489,371,14,2576,264,49,179,36,0,2312,497,1091,682,42,23578,18175,12055,5257,807,56,5403,1185,682,489,14,0,4218,1961,1925,332,0,27423,5511,1990,3521,334,3187,1552,985,567,137,430,1499,794,705,141,564,18861,15675,3186,837,2349,27423,3845,1269,395,874,2576,264,49,215,2312,497,1815,23578,18175,12055,6120,5403,1185,682,503,4218,1961,2257
ACSSF,2010e1,al,000,0072,0000020,165087,32496,8946,5479,1490,1447,2542,3467,23550,2347,1133,300,219,614,1214,21203,17421,3130,4306,9985,3782,5706,2478,1430,330,672,428,1048,3228,995,564,184,0,380,431,2233,1157,411,174,572,1076,10002,4954,2001,549,496,956,2953,5048,1374,600,0,275,325,774,3674,2328,404,425,1499,1346,116883,88168,33833,7329,5427,21077,54335,28715,6804,3012,662,376,1974,3792,21911,10561,2598,472,7491,11350,165087,23789,4970,1625,2171,850,324,18819,1729,978,693,58,0,17090,4298,9638,2646,508,141298,99576,63184,31212,5141,39,41722,9791,6372,3239,129,51,31931,18974,11752,1205,0,165087,32496,8946,23550,2347,21203,5706,2478,3228,995,2233,10002,4954,5048,1374,3674,116883,88168,28715,6804,21911,165087,23789,4970,1625,3345,18819,1729,978,751,17090,4298,12792,141298,99576,63184,36392,41722,9791,6372,3419,31931,18974,12957
ACSSF,2010e1,al,000,0072,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25056,4395,1905,2490,480,2010,1150,616,534,56,478,2256,1134,1122,418,704,17255,15058,2197,528,1669,25056,3296,1355,985,370,1941,400,60,340,1541,247,1294,21760,17358,11661,5697,4402,1082,628,454,3320,2214,1106
ACSSF,2010e1,al,000,0072,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33135,3615,1161,603,430,128,0,2454,448,279,73,96,0,2006,734,737,415,120,29520,24565,14698,8042,1825,0,4955,1096,600,496,0,0,3859,1998,1861,0,0,33135,5547,1975,3572,459,3113,496,227,269,84,185,2287,1441,846,193,653,24805,22083,2722,808,1914,33135,3615,1161,603,558,2454,448,279,169,2006,734,1272,29520,24565,14698,9867,4955,1096,600,496,3859,1998,1861
ACSSF,2010e1,al,000,0072,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22791,3453,1598,1855,533,1322,776,514,262,0,262,1146,863,283,116,167,17416,15240,2176,836,1340,22791,2308,891,529,362,1417,331,0,331,1086,524,562,20483,17324,11426,5898,3159,1154,752,402,2005,1052,953
ACSSF,2010e1,al,000,0072,0000024,83470,11468,4611,2737,538,641,1558,1874,6857,1582,1158,222,267,669,424,5275,4764,1409,715,2640,511,1958,1078,491,0,80,411,587,880,173,69,0,0,69,104,707,646,285,0,361,61,5206,2683,1834,96,547,1191,849,2523,1116,616,0,0,616,500,1407,836,228,108,500,571,64838,55481,22785,4282,3710,14793,32696,9357,2638,1460,437,63,960,1178,6719,2845,425,285,2135,3874,83470,7831,2283,1432,629,158,64,5548,964,312,531,121,0,4584,561,3329,562,132,75639,61570,36286,20973,4015,296,14069,4545,2418,1802,325,0,9524,5588,3507,429,0,83470,11468,4611,6857,1582,5275,1958,1078,880,173,707,5206,2683,2523,1116,1407,64838,55481,9357,2638,6719,83470,7831,2283,1432,851,5548,964,312,652,4584,561,4023,75639,61570,36286,25284,14069,4545,2418,2127,9524,5588,3936
ACSSF,2010e1,al,000,0072,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24164,4605,2115,2490,434,2056,1132,536,596,409,187,1444,1444,0,0,0,16983,14456,2527,814,1713,24164,3560,1340,394,946,2220,285,57,228,1935,117,1818,20604,17211,10996,6215,3393,1372,550,822,2021,1070,951
ACSSF,2010e1,al,000,0072,0000026,99359,21094,7517,4234,730,1209,2295,3283,13577,2059,1593,354,384,855,466,11518,9385,2711,1901,4773,2133,5302,2929,1450,39,384,1027,1479,2373,456,413,0,60,353,43,1917,1561,393,118,1050,356,6731,3784,1670,247,340,1083,2114,2947,664,500,375,125,0,164,2283,1580,127,562,891,703,66232,52435,21052,3752,4128,13172,31383,13797,2300,999,265,0,734,1301,11497,5332,799,728,3805,6165,99359,16747,5977,3234,2001,683,59,10770,1684,587,933,81,83,9086,2593,5213,1137,143,82612,60688,38536,17467,4400,285,21924,3795,2007,1749,39,0,18129,10155,6875,906,193,99359,21094,7517,13577,2059,11518,5302,2929,2373,456,1917,6731,3784,2947,664,2283,66232,52435,13797,2300,11497,99359,16747,5977,3234,2743,10770,1684,587,1097,9086,2593,6493,82612,60688,38536,22152,21924,3795,2007,1788,18129,10155,7974
ACSSF,2010e1,al,000,0072,0000027,57265,12000,2227,1541,239,194,1108,686,9773,1312,604,162,178,264,708,8461,7579,1491,2301,3787,882,2202,331,281,112,0,169,50,1871,137,94,94,0,0,43,1734,1258,106,416,736,476,2819,1298,999,219,351,429,299,1521,304,188,0,46,142,116,1217,627,24,0,603,590,40244,30266,11749,1797,2388,7564,18517,9978,2750,1169,253,0,916,1581,7228,3797,303,650,2844,3431,57265,9966,1843,838,570,435,0,8123,958,567,146,245,0,7165,1129,4591,1198,247,47299,32279,19824,9569,2827,59,15020,3545,2027,1472,46,0,11475,5464,5341,670,0,57265,12000,2227,9773,1312,8461,2202,331,1871,137,1734,2819,1298,1521,304,1217,40244,30266,9978,2750,7228,57265,9966,1843,838,1005,8123,958,567,391,7165,1129,6036,47299,32279,19824,12455,15020,3545,2027,1518,11475,5464,6011
ACSSF,2010e1,al,000,0072,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32254,2956,621,178,251,192,0,2335,0,0,0,0,0,2335,558,1346,431,0,29298,23223,15373,6262,1240,348,6075,1694,862,787,45,0,4381,2402,1737,242,0,32254,4776,1069,3707,83,3624,857,361,496,146,350,2701,1914,787,141,646,23920,20500,3420,1324,2096,32254,2956,621,178,443,2335,0,0,0,2335,558,1777,29298,23223,15373,7850,6075,1694,862,832,4381,2402,1979
ACSSF,2010e1,al,000,0072,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23865,3010,1274,1736,183,1553,1314,646,668,265,403,1628,815,813,344,469,17913,14359,3554,1359,2195,23865,2027,875,483,392,1152,0,0,0,1152,232,920,21838,16219,9074,7145,5619,2151,724,1427,3468,2093,1375
ACSSF,2010e1,al,000,0072,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51384,4556,1259,550,402,227,80,3297,173,120,53,0,0,3124,647,1733,744,0,46828,40189,21133,15370,3553,133,6639,1168,674,494,0,0,5471,2511,2563,397,0,51384,5725,1904,3821,304,3517,1468,910,558,0,558,2171,1457,714,44,670,42020,37177,4843,993,3850,51384,4556,1259,550,709,3297,173,120,53,3124,647,2477,46828,40189,21133,19056,6639,1168,674,494,5471,2511,2960
ACSSF,2010e1,al,000,0072,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21931,5680,1497,4183,1054,3129,944,783,161,0,161,1450,1143,307,0,307,13857,11069,2788,1420,1368,21931,4068,1073,363,710,2995,423,91,332,2572,739,1833,17863,13419,8993,4426,4444,2051,1537,514,2393,1771,622
ACSSF,2010e1,al,000,0072,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43525,5483,1422,942,348,132,0,4061,442,196,246,0,0,3619,763,1857,927,72,38042,31221,19281,10185,1578,177,6821,1794,1217,515,62,0,5027,3096,1867,64,0,43525,6912,1808,5104,670,4434,1236,865,371,0,371,2295,1402,893,141,752,33082,28568,4514,1425,3089,43525,5483,1422,942,480,4061,442,196,246,3619,763,2856,38042,31221,19281,11940,6821,1794,1217,577,5027,3096,1931
ACSSF,2010e1,al,000,0072,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17419,4505,2209,2296,99,2197,795,336,459,296,163,1560,832,728,30,698,10559,9313,1246,183,1063,17419,3608,1654,734,920,1954,0,0,0,1954,812,1142,13811,11036,8330,2706,2775,608,350,258,2167,1505,662
ACSSF,2010e1,al,000,0072,0000034,48750,15286,2805,1384,655,354,375,1421,12481,1058,537,191,52,294,521,11423,8903,2042,2148,4713,2520,2279,818,467,134,162,171,351,1461,155,0,0,0,0,155,1306,571,349,128,94,735,3882,1311,732,202,48,482,579,2571,546,62,0,0,62,484,2025,1157,353,106,698,868,27303,16316,4294,1134,659,2501,12022,10987,2773,907,42,257,608,1866,8214,3956,1081,280,2595,4258,48750,12216,1777,775,608,273,121,10439,866,473,393,0,0,9573,2946,4993,1233,401,36534,19473,14237,4831,405,0,17061,3666,2919,747,0,0,13395,8696,4519,180,0,48750,15286,2805,12481,1058,11423,2279,818,1461,155,1306,3882,1311,2571,546,2025,27303,16316,10987,2773,8214,48750,12216,1777,775,1002,10439,866,473,393,9573,2946,6627,36534,19473,14237,5236,17061,3666,2919,747,13395,8696,4699
ACSSF,2010e1,al,000,0072,0000035,17507,3700,994,727,134,204,389,267,2706,162,116,64,9,43,46,2544,2207,433,549,1225,337,926,497,313,179,90,44,184,429,125,35,21,0,14,90,304,270,59,61,150,34,1219,560,392,58,171,163,168,659,114,41,19,0,22,73,545,460,14,118,328,85,11662,9563,3102,494,542,2066,6461,2099,537,338,87,58,193,199,1562,962,107,87,768,600,17507,2567,648,205,361,68,14,1919,107,49,58,0,0,1812,418,908,444,42,14940,10966,7250,3192,468,56,3974,831,507,310,14,0,3143,1301,1385,457,0,17507,3700,994,2706,162,2544,926,497,429,125,304,1219,560,659,114,545,11662,9563,2099,537,1562,17507,2567,648,205,443,1919,107,49,58,1812,418,1394,14940,10966,7250,3716,3974,831,507,324,3143,1301,1842
ACSSF,2010e1,al,000,0072,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21027,1604,975,629,57,572,269,269,0,0,0,1244,801,443,226,217,17910,15509,2401,805,1596,21027,915,469,0,469,446,57,57,0,389,0,389,20112,17085,8290,8795,3027,1031,471,560,1996,871,1125
ACSSF,2010e1,al,000,0072,0000037,42901,6879,2011,986,171,137,678,1025,4868,716,577,169,0,408,139,4152,3718,1310,551,1857,434,1061,297,0,0,0,0,297,764,127,69,0,0,69,58,637,585,224,0,361,52,3245,1668,1310,96,468,746,358,1577,615,392,0,0,392,223,962,573,199,0,374,389,31716,26756,9221,1497,1728,5996,17535,4960,1114,519,96,0,423,595,3846,1214,302,181,731,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42901,6879,2011,4868,716,4152,1061,297,764,127,637,3245,1668,1577,615,962,31716,26756,4960,1114,3846,42901,5207,1035,945,90,4172,577,245,332,3595,465,3130,37694,29697,18855,10842,7997,1995,1023,972,6002,3714,2288
