ACSSF,2010m1,al,000,0158,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810,1224,1228,66,1924,1855,675,1536,1310,816,1495,1492,1007,1758,1620,1157,1830,1830,919,1361,1411,508,1161,1160,90,990,990,273,1607,470,549,415,484,604,690,486,504,434,1096,542,1108,738,372,791,376,313,208,297,297,273,147,147,273,177,177,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810,2004,2018,678,3180,3365,1943,1393,1391,90,1607,672,973,894,1172,925,1224,214,214,273
ACSSF,2010m1,al,000,0158,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956,1086,977,635,1515,1669,528,1800,1728,1050,1645,1417,992,1367,1100,713,1609,1542,1025,1712,1635,541,1197,1197,273,1035,1035,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,506,491,95,656,574,311,218,218,273,3956,1848,2064,1128,3364,3270,2267,1652,1652,273,1269,503,656,559,876,789,721,179,179,273
ACSSF,2010m1,al,000,0158,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511,633,633,273,846,816,335,717,815,641,721,948,600,802,871,397,698,795,442,779,839,265,522,522,273,526,526,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511,902,903,335,1967,2256,1337,725,725,273,335,53,313,302,433,727,834,284,284,273
ACSSF,2010m1,al,000,0158,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,577,569,90,1287,1271,90,2625,2774,1222,1271,1244,455,1072,1072,273,1267,1107,729,1189,1164,312,751,751,273,762,762,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,1427,1390,181,3171,3072,1553,1111,1111,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715,852,829,224,800,800,273,487,398,216,333,286,165,500,500,273,549,339,411,421,403,149,259,259,273,147,147,273,3124,1376,1436,977,1770,2951,1962,793,2057,1857,1002,1846,2050,1342,2372,2251,1148,2508,2138,762,1362,1147,739,739,273,828,828,273,1247,649,705,475,565,814,891,581,564,502,835,690,738,1295,564,1164,795,495,643,343,368,122,452,452,273,95,95,273,,,,,,,,,,,,,,,,,,,,,1715,1200,1165,224,938,847,553,272,272,273,3124,1112,2933,2670,2469,5884,5798,1120,1120,273,1247,364,1037,987,1253,1228,1599,456,456,273
ACSSF,2010m1,al,000,0158,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196,989,989,11,1228,1195,530,904,366,818,398,319,259,420,385,188,359,290,213,394,315,153,187,187,273,206,206,273,4455,1134,1166,345,1586,1758,1026,1361,1933,1511,2228,2248,1385,1646,2023,1564,1417,2235,1415,1135,1409,903,1010,1010,273,1326,1324,44,1458,1065,1012,318,1074,1123,726,899,612,671,1041,752,678,840,331,795,481,423,227,377,358,198,159,156,75,303,303,273,,,,,,,,,,,1968,789,780,213,1427,641,1284,273,273,273,2196,1679,1582,532,1162,843,895,285,285,273,4455,1390,1742,1105,3703,5185,3592,1599,1599,44,1458,1282,1504,851,1084,840,1166,293,294,75
ACSSF,2010m1,al,000,0158,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634,611,566,133,580,583,66,383,368,170,631,497,370,256,260,45,779,459,410,324,324,273,121,121,273,297,297,273,3574,1425,1400,806,1663,1856,1170,1395,1715,1608,1775,2562,1929,1463,1982,1676,1724,1799,1648,1495,2132,1518,1158,1158,273,1038,1038,273,1348,1028,889,480,855,655,687,650,480,545,971,690,936,1008,510,1008,211,174,115,448,376,209,277,277,273,245,251,19,,,,,,,,,,,1977,949,884,863,1305,523,1184,65,62,19,1634,889,848,198,1338,872,733,335,335,273,3574,1661,1935,1627,2972,5614,4936,1474,1474,273,1348,936,951,717,999,1238,1497,365,368,19
ACSSF,2010m1,al,000,0158,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087,808,790,159,1509,1494,212,579,497,329,526,459,290,245,233,91,527,359,460,311,283,139,293,293,273,229,229,273,4843,1418,1422,515,1932,1982,1190,1403,2077,1850,1556,1873,2046,1316,2860,2613,1523,2156,1724,1119,1816,1597,1181,1193,84,1545,1545,273,1781,924,927,19,1033,1437,1252,1309,946,1106,1925,898,1642,1080,701,1111,953,751,738,541,431,293,74,74,273,367,367,273,,,,,,,,,,,3279,1460,1122,613,2177,1003,1329,22,22,273,2087,1837,1851,248,936,665,709,392,392,273,4843,1995,1931,1282,2924,5401,4987,2344,2347,84,1781,1078,1591,1251,961,1698,1899,394,394,273
ACSSF,2010m1,al,000,0158,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078,675,537,461,904,891,174,695,359,540,599,340,496,649,619,154,308,214,176,150,150,273,27,27,273,153,153,273,2474,862,862,273,1325,1326,247,850,718,388,538,446,272,479,414,209,472,446,109,451,466,124,437,437,273,251,251,273,4561,1472,1362,1280,1903,2534,1387,1014,1737,1511,1537,2339,2076,1361,2323,2007,1181,2435,2042,893,1614,1441,1118,1113,192,1125,1134,150,490,779,787,537,855,1358,940,994,810,947,1604,645,1709,1148,911,884,685,583,309,468,420,254,256,256,273,310,310,273,,,,,,,,,,,2078,1197,1122,589,1066,805,850,156,156,273,2474,1874,1847,247,1444,1137,581,507,507,273,4561,1620,2728,2099,3090,5400,4475,1994,1989,242,490,647,1388,1107,791,1855,1878,389,389,273
ACSSF,2010m1,al,000,0158,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863,827,827,273,1091,1069,155,496,389,434,335,309,215,648,501,437,389,358,172,261,243,122,176,176,273,180,180,273,7345,1700,1728,530,2915,3178,1253,2644,2714,1118,2425,2605,2285,2166,2603,1556,2014,2525,1560,1884,2276,1166,1432,1444,306,1514,1514,273,3572,1347,1173,680,1234,1447,1020,1203,513,1134,1664,527,1500,1204,499,1108,1057,647,764,501,342,377,86,86,273,694,348,601,,,,,,,,,,,4003,1710,1155,1223,2547,704,2404,601,273,601,1863,1399,1360,155,932,768,714,228,228,273,7345,3025,3275,1474,5003,6173,3952,2241,2187,306,3572,1464,1773,1229,2586,1244,2287,693,365,601
ACSSF,2010m1,al,000,0158,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7266,1085,1108,381,2434,2386,402,3006,3406,1915,2435,2336,1562,2213,1895,1029,2221,2151,1090,1833,1856,811,1349,1349,273,1504,1504,273,3171,850,804,670,964,790,430,999,557,842,1516,535,1465,639,559,557,858,640,589,401,401,273,171,171,273,273,273,273,,,,,,,,,,,2373,911,553,621,1842,975,1493,176,176,273,1066,548,548,273,849,720,442,171,171,273,7266,2626,2617,562,5117,5460,3411,2070,2070,273,3171,1323,1164,812,2371,1109,2317,171,171,273
ACSSF,2010m1,al,000,0158,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777,638,419,571,638,1235,732,65,881,885,686,870,923,380,767,710,132,1018,1032,151,392,377,447,447,273,813,818,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777,273,1241,1241,1212,2037,1964,1253,1254,150,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,1207,1208,66,1897,1856,675,1503,1274,816,1548,1510,1007,1685,1597,1148,1877,1853,919,1281,1348,508,1109,1108,90,979,979,273,1631,450,529,415,481,506,690,486,504,434,1109,510,1108,782,278,791,376,313,208,297,297,273,147,147,273,177,177,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,1933,1972,678,3190,3391,1924,1369,1366,90,1631,642,856,894,1211,827,1224,214,214,273
ACSSF,2010m1,al,000,0158,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037,1102,1347,915,1871,1955,531,1547,1539,907,1593,1700,1392,1693,1730,1133,1903,2100,987,1276,1477,911,1127,1127,273,1065,1065,273,1626,591,578,154,634,641,166,817,272,661,922,381,827,743,679,369,391,325,185,238,238,273,227,227,273,111,111,273,,,,,,,,,,,1448,872,833,122,743,624,609,181,181,273,1102,777,777,273,664,584,235,195,195,273,4037,1933,2240,1073,3427,4137,2797,1455,1455,273,1626,642,683,231,1178,822,1071,246,246,273
ACSSF,2010m1,al,000,0158,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,395,418,275,395,741,647,273,805,805,273,825,825,273,1037,1037,273,932,932,128,587,594,273,170,170,448,448,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,988,975,113,474,481,231,182,182,273,576,273,711,711,128,1835,1839,448,479,170,2,5,409,409,74,856,852,74,74,273
ACSSF,2010m1,al,000,0158,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,976,1043,280,1233,1369,481,683,1032,1011,808,1320,1326,945,1657,1394,725,1362,1188,760,1093,803,638,638,273,965,965,273,401,469,469,273,418,699,795,718,218,706,1142,448,990,651,427,748,745,506,595,273,273,273,273,273,273,121,121,273,,,,,,,,,,,1769,1076,759,490,969,467,725,273,273,273,1212,845,845,273,648,410,452,103,103,273,2798,1195,1383,544,1870,3364,2776,1456,1456,273,401,273,776,795,188,751,732,121,121,273
ACSSF,2010m1,al,000,0158,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293,472,667,463,401,905,859,460,896,830,778,883,960,546,1100,914,168,1018,995,159,863,805,62,62,273,666,666,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353,754,708,260,816,703,474,353,353,273,1293,199,1013,1000,1013,2451,2231,709,709,273,94,147,646,638,295,1154,1159,247,247,273
ACSSF,2010m1,al,000,0158,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430,857,885,194,1112,1114,193,1278,1201,719,1108,1011,1044,1000,1211,851,872,1202,933,997,1070,585,673,673,273,922,922,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430,1583,1620,314,1977,2679,2035,1236,1236,273,804,465,511,345,520,812,677,319,319,273
ACSSF,2010m1,al,000,0158,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247,1062,1075,199,1309,1624,830,635,1034,851,924,1430,1274,866,1233,1006,1044,1547,982,846,1159,665,755,745,83,973,973,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,906,896,212,578,338,323,161,161,273,1247,1254,1454,857,1041,2365,2379,1234,1236,83,1576,957,1007,406,727,973,1172,121,121,273
ACSSF,2010m1,al,000,0158,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541,636,549,349,477,477,273,1313,1246,485,1521,1354,615,1186,1119,264,1088,891,597,1144,1081,210,814,814,273,895,895,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541,862,793,349,2843,2657,1060,1293,1293,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,652,652,273,1339,1073,630,543,543,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623,1500,1500,273,2146,2283,870,1979,1901,379,2233,2118,803,1858,1845,670,2129,1984,515,1833,1806,364,1347,1347,273,1417,1417,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265,1431,851,1090,2001,322,1994,273,273,273,,,,,,,,,,,5623,2738,3005,870,4325,4211,1265,1801,1801,273,3160,1330,1542,1090,2185,674,2187,273,273,273
ACSSF,2010m1,al,000,0158,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5959,1460,1480,176,1960,2001,306,1797,1797,571,2374,2103,1390,1972,1875,840,2014,2046,829,1986,2044,666,1326,1326,273,1275,1275,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5959,2803,2830,402,4424,4530,2139,1693,1693,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532,747,768,97,1714,1733,357,869,803,439,1479,1323,793,1174,1213,457,1441,1451,490,1282,1325,548,1143,1102,306,899,899,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532,1836,1886,449,3141,3188,1535,1349,1318,306,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,485,485,273,485,599,357,75,658,647,149,942,934,237,851,862,75,684,690,141,841,840,273,19,19,384,384,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,273,357,357,548,2328,2322,384,384,19,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726,1102,1071,417,1300,1341,454,986,935,708,1071,1239,1092,1053,1310,881,1422,1347,1509,1188,1280,992,1153,1153,273,831,831,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726,1633,1624,789,2271,3229,2792,1555,1555,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,497,454,182,497,644,381,273,667,667,273,1317,1317,154,844,838,135,706,688,192,547,482,75,75,273,238,238,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,273,433,433,363,2252,2221,297,297,273,1,2,544,544,157,559,631,157,157,273
ACSSF,2010m1,al,000,0158,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,637,663,138,637,670,272,88,711,697,86,847,858,273,592,592,273,957,957,86,786,779,273,273,273,339,339,273,273,272,272,273,272,489,320,526,220,490,659,264,691,555,229,542,447,375,170,301,301,273,273,273,273,601,273,601,,,,,,,,,,,1829,873,761,317,1303,380,1169,601,273,601,,,,,,,,,,,378,273,327,327,151,2032,2010,339,339,273,273,2,320,320,601,587,596,601,273,601
ACSSF,2010m1,al,000,0158,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,577,686,400,605,657,318,278,1734,1645,162,1065,1056,196,750,743,85,1017,1012,114,566,570,34,34,273,348,348,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,150,549,535,586,2900,2775,378,378,273,85,4,590,590,295,640,636,281,281,273
ACSSF,2010m1,al,000,0158,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620,1021,1021,273,1146,1117,527,937,920,349,1306,1001,1082,1274,1195,606,1309,1221,801,1050,1180,377,733,733,273,908,908,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620,1411,1394,527,2050,2219,1641,1323,1323,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521,1144,1170,512,1113,1210,341,823,913,537,1250,1088,747,1169,1084,942,1329,1257,674,1447,1495,536,930,930,273,811,811,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,801,752,198,517,221,454,164,164,273,2521,1410,1580,707,2195,2468,1849,1350,1350,273,515,385,125,392,357,451,395,132,132,273
ACSSF,2010m1,al,000,0158,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,344,307,372,344,1010,863,123,962,975,227,1041,1041,179,695,676,143,428,389,273,712,712,273,273,273,273,273,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,273,1088,1088,435,1970,2054,273,273,273,104,2,123,123,134,482,506,72,68,19
ACSSF,2010m1,al,000,0158,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948,901,904,67,894,933,282,915,920,874,1623,1568,641,1467,1400,1156,936,1067,668,537,739,434,698,698,273,648,648,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682,967,937,171,1195,646,697,186,186,273,1948,783,831,296,1197,1814,1456,852,852,273,845,719,741,171,775,445,617,273,273,273
ACSSF,2010m1,al,000,0158,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560,619,619,273,846,816,335,718,813,641,742,941,600,807,885,397,698,795,442,779,839,265,522,522,273,526,526,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560,902,903,335,1992,2285,1337,725,725,273,335,53,313,302,433,727,834,284,284,273
ACSSF,2010m1,al,000,0158,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,658,665,194,811,995,685,754,1007,591,899,1105,677,867,1204,876,685,1083,874,792,832,369,532,532,273,532,532,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,896,1093,699,2132,2883,1753,821,821,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,509,520,86,509,707,495,719,871,546,1161,1113,696,1420,1371,950,1126,1120,744,416,509,584,484,484,273,446,446,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,5,522,522,774,1597,1459,484,484,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141,1085,965,635,1501,1654,528,1806,1733,1050,1641,1410,993,1329,1071,713,1607,1529,1025,1709,1628,541,1211,1211,273,1012,1012,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,506,491,95,656,574,311,218,218,273,4141,1826,2040,1128,3426,3280,2269,1665,1665,273,1269,503,656,559,876,789,721,179,179,273
ACSSF,2010m1,al,000,0158,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4216,1401,1527,362,1696,1626,630,1788,1597,1136,1606,1846,982,1337,1797,1798,1642,1868,1093,1698,1617,767,1223,1223,273,1038,1038,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4216,1826,1804,735,3454,4715,3291,1701,1701,273,1268,502,509,375,1040,1033,603,290,290,273
ACSSF,2010m1,al,000,0158,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,569,870,728,569,1806,1622,230,1139,1148,467,1375,1350,165,1243,1206,130,1371,1366,233,921,844,170,170,273,370,370,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,273,2144,2144,680,3284,3217,523,523,273,93,1,709,710,342,636,685,321,321,273
ACSSF,2010m1,al,000,0158,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,554,530,283,632,741,369,744,921,684,697,837,785,576,870,825,438,943,886,496,711,599,541,541,273,751,749,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,641,603,297,413,192,391,213,213,273,2020,783,855,469,1184,1960,1957,1014,1012,44,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070,400,396,75,575,696,473,264,741,739,364,713,655,300,509,448,261,610,571,90,393,387,147,147,273,668,668,273,178,513,538,136,607,611,146,312,300,170,524,437,319,278,183,244,326,342,137,261,262,35,155,149,75,269,269,273,,,,,,,,,,,705,259,225,213,505,406,294,273,273,273,913,929,938,62,349,301,170,63,63,273,1070,345,559,477,685,1630,1569,696,696,273,178,409,479,217,474,439,361,253,253,75
ACSSF,2010m1,al,000,0158,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880,1046,1051,109,1843,1843,273,955,945,74,1359,1297,289,1451,1451,273,1662,1655,100,1550,1529,91,962,962,273,1040,1040,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880,2237,2246,109,3142,3024,334,1491,1491,273,3263,1440,1318,909,2123,638,2013,273,273,273
ACSSF,2010m1,al,000,0158,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,569,870,728,569,1806,1622,230,1139,1148,467,1375,1350,165,1243,1206,130,1371,1366,233,921,844,170,170,273,370,370,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,273,2144,2144,680,3284,3217,523,523,273,93,1,709,710,342,636,685,321,321,273
ACSSF,2010m1,al,000,0158,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180,670,591,349,614,614,273,1504,1457,566,1704,1490,796,1438,1399,390,1240,991,682,1358,1289,250,882,882,273,1083,1083,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4180,991,936,349,3397,3074,1461,1466,1466,273,2931,845,648,397,2424,1085,1996,253,253,273
ACSSF,2010m1,al,000,0158,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,902,898,101,1475,1476,65,617,773,855,835,931,803,897,1103,791,945,1064,701,839,968,636,648,648,273,661,661,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,1631,1640,121,2141,2386,1928,1028,1028,273,,,,,,,,,,
ACSSF,2010m1,al,000,0158,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720,402,400,28,900,900,115,478,419,309,559,548,292,602,589,251,672,659,266,565,578,146,486,486,273,507,507,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605,240,130,213,404,246,249,273,273,273,,,,,,,,,,,1720,963,959,122,1145,1205,674,767,767,273,588,222,225,213,385,275,258,136,124,75
ACSSF,2010m1,al,000,0158,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368,507,474,194,656,794,569,374,513,411,517,604,521,834,894,584,818,908,547,292,337,164,358,358,273,382,382,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368,690,818,575,2041,2052,1139,533,533,273,,,,,,,,,,
