ACSSF,2010e1,al,000,0122,0000066,84862,417,5034,9354,2927,10694,5955,2915,7618,5650,19809,5466,4409,4614,26450,0,999,2218,369,1333,844,1063,3180,2325,11000,1028,901,1190,11830,0,15,322,0,147,58,166,109,905,4429,2441,1501,1737,28855,0,463,2241,1676,7617,1770,1341,3907,1981,3685,1906,840,1428,7408,285,3399,578,148,231,846,345,374,76,304,0,612,210,10319,132,158,3995,734,1366,2437,0,48,363,391,91,555,49
ACSSF,2010e1,al,000,0122,0000067,45953,559,1636,7177,1102,5644,2515,733,3619,3718,9746,2828,2895,3781,15108,115,177,1548,358,703,330,437,1478,1297,6067,738,284,1576,6729,0,0,0,0,47,154,0,247,1410,1497,1215,1203,956,12597,104,55,1002,324,3975,437,238,1894,964,1684,721,311,888,3953,259,1330,403,135,89,434,43,0,47,199,79,687,248,7566,81,74,4224,285,830,1160,15,0,0,299,75,410,113
ACSSF,2010e1,al,000,0122,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0122,0000069,55719,1996,4732,11054,1570,7630,2657,566,2849,2392,11474,2519,3568,2712,14324,721,890,998,317,842,76,553,898,1282,6326,174,801,446,8469,95,0,474,159,419,92,0,104,479,2639,1617,1758,633,13967,101,410,1564,920,4413,629,0,1530,412,1855,728,137,1268,6410,738,3131,1250,53,139,295,13,317,10,147,0,258,59,12549,341,301,6768,121,1817,1565,0,0,209,507,0,614,306
ACSSF,2010e1,al,000,0122,0000070,42768,337,1371,7868,750,5706,1626,779,2234,3776,8351,3799,2440,3731,12493,239,353,974,91,705,121,344,749,1177,5653,670,566,851,6570,0,0,349,0,58,74,73,0,700,1213,2559,946,598,10803,0,39,492,298,4424,372,322,1252,818,1219,570,197,800,4427,0,834,926,71,137,333,40,95,457,104,0,385,1045,8475,98,145,5127,290,382,726,0,138,624,162,0,346,437
ACSSF,2010e1,al,000,0122,0000071,97212,1352,7570,6349,3661,14025,3609,3074,10130,12006,18850,7566,4696,4324,41130,234,2547,3046,696,1330,1911,1770,5021,6376,13858,1516,1466,1359,13028,43,0,150,0,313,0,0,213,1614,2078,5195,1563,1859,28548,74,297,519,2409,10932,878,1243,4774,3202,2435,638,395,752,8293,944,4530,428,0,281,233,0,56,364,250,80,922,205,6213,57,196,2206,556,1169,587,61,66,450,229,137,350,149
ACSSF,2010e1,al,000,0122,0000072,85616,1946,7675,9310,1941,9871,3066,1688,4077,7110,23788,7716,4465,2963,28123,205,759,1608,468,1643,143,613,1856,2703,15105,1548,694,778,13866,57,0,105,0,240,0,102,96,2699,3892,4126,1359,1190,19010,142,68,771,701,6363,749,316,2001,1107,3752,1590,603,847,10197,1209,5900,473,160,211,406,197,124,88,374,37,927,91,14420,333,948,6353,612,1414,1768,460,0,513,665,415,882,57
ACSSF,2010e1,al,000,0122,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0122,0000074,49503,1130,4318,9307,1873,5285,3428,468,1908,3221,10244,2806,1505,4010,14405,410,563,1603,239,442,309,215,825,968,6680,120,405,1626,8949,45,0,220,0,532,364,0,55,974,2024,2415,681,1639,9643,85,112,899,763,3328,619,93,1028,805,706,271,189,745,6506,381,3380,613,64,120,911,160,0,206,492,0,179,0,10000,209,263,5972,807,863,1225,0,0,268,342,0,51,0
ACSSF,2010e1,al,000,0122,0000075,63718,763,3315,7701,765,7232,1976,1198,3862,4520,18639,7234,3187,3326,23412,151,302,1258,71,549,462,687,1901,2133,13413,1084,585,816,11671,60,0,244,0,527,83,0,199,968,2437,5058,898,1197,13977,0,281,418,389,4877,247,347,1725,1003,2068,754,566,1302,5792,328,2500,835,276,205,11,164,37,239,273,15,909,0,8866,224,232,4946,29,1074,1173,0,0,177,448,323,229,11
ACSSF,2010e1,al,000,0122,0000076,75788,2148,5023,11357,1528,9331,3724,1105,3817,4350,18124,7998,1997,5286,18476,719,825,1143,194,257,100,599,853,1372,9625,564,562,1663,17605,62,369,116,0,510,382,0,667,1820,5002,5873,956,1848,19789,36,179,1714,694,7004,1135,288,2173,650,3215,1446,86,1169,7600,1117,3442,871,101,208,467,218,124,125,51,0,358,518,12318,214,208,7513,539,1352,1640,0,0,383,231,115,35,88
ACSSF,2010e1,al,000,0122,0000077,88576,318,3109,8135,2202,10625,3517,676,5085,8547,18208,10030,6138,11986,30339,52,751,1314,190,953,310,309,2638,3326,10954,1313,1899,6330,18635,0,0,305,0,669,241,0,33,2051,4688,7209,1429,2010,22638,51,149,609,1150,7049,1096,256,2266,2331,2117,1448,1123,2993,5399,215,2159,66,200,515,377,111,67,128,0,0,1229,332,11565,0,50,5841,662,1439,1493,0,81,711,449,60,458,321
ACSSF,2010e1,al,000,0122,0000078,70085,1139,5218,9016,2007,9522,2784,614,4884,5306,14901,4550,2668,7476,23825,388,951,1395,225,993,615,194,1920,2595,9259,377,859,4054,9642,69,0,268,0,42,4,0,171,1011,3226,3055,413,1383,19353,0,368,1284,986,7051,410,288,2622,1447,2071,922,546,1358,8337,682,3818,948,327,432,728,91,171,29,117,116,299,579,8928,0,81,5121,469,1004,1027,41,0,224,228,80,551,102
ACSSF,2010e1,al,000,0122,0000079,47939,2158,4669,9509,705,5099,3178,574,1851,2500,9689,2808,2378,2821,11402,264,405,1557,65,464,599,113,901,591,4896,581,349,617,7813,191,34,355,0,128,0,0,0,640,2306,2125,872,1162,10827,239,359,557,361,3659,446,404,937,374,1705,102,731,953,6077,1089,2879,1249,18,113,201,31,0,0,71,0,426,0,11820,375,992,5791,261,735,1932,26,13,895,711,0,0,89
ACSSF,2010e1,al,000,0122,0000080,77031,779,4181,6620,1702,10959,3827,1415,3812,8068,20165,8684,3911,2908,26095,156,889,1716,305,1735,474,812,1119,3788,12931,1100,411,659,16723,125,0,58,0,238,53,274,404,1321,4626,6843,1475,1306,20008,0,450,985,1076,7809,704,169,1808,2336,1977,653,1260,781,4767,138,2354,356,47,112,583,109,342,74,128,50,414,60,9438,360,488,3505,274,1065,2013,51,139,549,503,38,351,102
ACSSF,2010e1,al,000,0122,0000081,93521,1246,6607,14416,3653,11582,5469,998,4657,9878,18452,8328,4415,3820,23534,196,864,3073,238,509,191,366,1244,3381,10546,619,822,1485,15513,65,0,225,0,711,87,0,225,2116,3909,5586,1276,1313,26644,131,935,786,1688,8244,1644,380,3075,2953,3475,1515,1133,685,10247,634,3913,1651,784,840,590,252,0,324,236,234,643,146,17583,220,895,8681,943,1278,2957,0,113,1104,286,374,541,191
ACSSF,2010e1,al,000,0122,0000082,77263,1302,6489,6134,2131,9525,3557,940,5893,9873,14753,8257,3575,4834,25285,403,866,2241,397,699,974,640,2679,3502,10008,1104,515,1257,16181,0,72,236,142,211,0,21,616,2508,2604,5693,1843,2235,18389,162,225,908,1258,7007,499,227,2301,2124,1621,1250,176,631,9903,737,5217,546,175,741,418,52,297,324,296,107,718,275,7505,0,109,2203,159,867,1666,0,0,1415,224,103,323,436
ACSSF,2010e1,al,000,0122,0000083,47318,3121,4195,6476,1699,6511,3365,297,2269,1793,8390,3372,2211,3619,11919,576,355,720,194,351,446,150,679,599,5505,669,392,1283,6600,0,0,59,81,160,36,0,12,375,1715,2484,633,1045,12180,66,160,840,932,5046,581,147,1578,552,689,219,626,744,9038,1869,3641,1259,120,230,961,0,0,132,90,0,413,323,7581,610,39,3598,372,724,1341,0,0,135,391,0,147,224
ACSSF,2010e1,al,000,0122,0000084,67450,1217,4307,6703,2554,8788,5410,897,3046,5263,13357,7154,4441,4313,18148,332,400,1006,127,555,961,325,974,1672,8876,908,805,1207,12749,24,57,91,30,300,202,66,96,1364,2186,4838,1582,1913,18407,14,425,773,1560,6703,969,148,1783,1536,1860,1094,813,729,8830,703,3209,1330,120,381,1186,296,193,216,39,175,787,195,9316,144,216,3503,717,849,2092,62,0,475,396,139,454,269
ACSSF,2010e1,al,000,0122,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0122,0000086,77263,1302,6489,6134,2131,9525,3557,940,5893,9873,14753,8257,3575,4834,25285,403,866,2241,397,699,974,640,2679,3502,10008,1104,515,1257,16181,0,72,236,142,211,0,21,616,2508,2604,5693,1843,2235,18389,162,225,908,1258,7007,499,227,2301,2124,1621,1250,176,631,9903,737,5217,546,175,741,418,52,297,324,296,107,718,275,7505,0,109,2203,159,867,1666,0,0,1415,224,103,323,436
ACSSF,2010e1,al,000,0122,0000087,85306,463,5156,8174,2017,9390,4115,1865,6242,8305,21165,9975,4549,3890,24247,0,313,1102,76,844,529,550,2240,3628,11036,1531,669,1729,18690,58,0,0,47,239,75,0,137,2316,6312,6700,1961,845,21077,50,326,626,989,6238,557,784,3865,1514,3022,1543,728,835,8227,277,4268,481,111,857,249,531,0,0,206,0,1028,219,13065,78,249,5965,794,1212,2705,0,0,847,589,201,163,262
ACSSF,2010e1,al,000,0122,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0122,0000089,28315,202,1158,3034,1374,3902,1671,398,1286,2349,6175,3400,1633,1733,8590,51,208,757,99,352,274,178,435,792,4311,451,336,346,5386,0,0,0,0,263,82,0,14,379,924,2121,704,899,7903,14,43,266,856,2875,444,86,644,741,849,591,220,274,2488,69,766,138,77,182,301,72,193,173,39,148,239,91,3948,68,141,1873,342,230,570,62,0,264,52,89,134,123
ACSSF,2010e1,al,000,0122,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0122,0000091,78955,0,5683,8274,1040,8469,2167,1874,3747,12318,17202,7896,4108,6177,32146,0,1049,3305,102,1043,165,446,928,7958,11030,2101,815,3204,13453,0,80,202,0,161,47,0,269,1732,3698,4045,1909,1310,18868,0,787,811,575,6241,127,1237,2531,1868,2011,1153,497,1030,5822,0,3630,291,0,299,260,191,19,49,274,0,468,341,8666,0,137,3665,363,725,1568,0,0,711,189,597,419,292
ACSSF,2010e1,al,000,0122,0000092,107016,939,6453,12449,3217,13879,6517,3297,9098,8774,23534,6865,5835,6159,34970,63,930,2927,868,2147,1203,1579,3627,3247,14233,1315,957,1874,14598,0,15,322,0,147,212,166,250,2122,3974,3153,2013,2224,34498,104,603,2219,1606,9877,1872,1413,4799,2867,4259,2227,953,1699,9953,637,4731,958,231,224,799,124,374,47,378,79,1122,249,12997,135,174,6023,512,1484,2431,15,48,491,690,91,790,113
ACSSF,2010e1,al,000,0122,0000093,57645,523,3286,7501,1480,4799,2104,1640,2582,11279,11081,3624,2975,4771,27098,295,774,3400,82,238,183,880,522,8602,7272,487,1156,3207,6115,61,0,0,0,0,0,0,60,1135,1614,2328,462,455,12940,0,247,739,640,3769,761,508,1860,1241,1397,734,469,575,4426,113,2028,523,0,219,161,182,0,118,347,0,680,55,7066,54,237,2839,758,573,999,70,140,183,451,75,208,479
ACSSF,2010e1,al,000,0122,0000094,164660,2025,10489,19202,5191,21975,9233,2413,8187,17122,38012,16808,7623,6380,48178,352,1753,4582,543,2244,665,1178,2144,6880,23198,1719,906,2014,31482,190,0,230,0,949,140,274,629,3149,8341,12307,2713,2560,45252,131,1292,1637,2600,15753,2348,549,4820,5204,5320,2168,2123,1307,14578,772,6061,2007,831,952,1173,361,342,236,364,284,989,206,25170,580,1383,10746,1217,2077,4907,51,252,1653,789,330,892,293
ACSSF,2010e1,al,000,0122,0000095,98955,535,3959,9332,2467,11904,3911,833,5802,9239,20642,10844,6779,12708,34304,269,1213,1585,190,1160,310,375,2840,3741,12536,1365,1960,6760,20005,0,0,305,0,669,241,0,33,2196,5105,7781,1429,2246,25713,51,264,715,1357,8072,1298,256,2713,2407,2552,1638,1341,3049,6033,215,2432,109,200,564,487,202,135,128,0,0,1229,332,12900,0,50,6618,720,1439,1575,0,81,767,449,60,820,321
ACSSF,2010e1,al,000,0122,0000096,86723,1164,7133,5774,3148,12825,3100,2554,8755,10068,16402,6981,4555,4264,34676,234,2171,2732,633,1269,1623,1304,3981,4953,11812,1340,1325,1299,12347,43,0,150,0,235,0,0,169,1532,1945,4851,1563,1859,25768,74,236,387,1959,9990,733,1189,4483,2831,2166,573,395,752,8105,756,4530,428,0,281,233,0,56,364,250,80,922,205,5827,57,196,2077,556,1050,511,61,66,388,229,137,350,149
ACSSF,2010e1,al,000,0122,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0122,0000098,47385,1366,4671,6157,1149,5979,1100,563,2799,4500,11776,2976,2795,1554,16106,205,559,1138,316,1235,76,138,1320,1792,8136,319,442,430,6043,57,0,105,0,14,0,0,96,1646,1290,1692,702,441,10941,142,68,203,471,3447,335,228,1259,914,1911,928,500,535,6571,953,3096,473,160,163,365,197,124,24,174,37,714,91,7724,9,948,4238,202,1120,324,0,0,124,265,0,437,57
