ACSSF,2010m1,al,000,0097,0000011,2474,818,167,273,870,305,1458,292,25,696,189,653,1138,1168,231,49,4015,2539,949,1549,1597,1086,3854,4968,4071,4226,2725,506,2815,3114,8259,562,1064,664,3657,4010,924,564,562,222,651,4243,3521,3454,2528,3987,3533,1418,1333,1313,153,587,3824,3948,3890,1846,3081,1883,1329,1231,1174,294,877,2100,2093,1909,605,2518,5158,3875,880,247,114,222,832,257,747,3978,3623,1033,3528,3526,1044,3513,3548,1412,343,247,229,1376,735,1147,3799,3290,1932,2193,4056,1899,3949,1927,1329,379,199,304,1267,740,1274,2157,1813,1199,1230,2131,1790,2091,3204,1430,661,169,599,1313,1022,1171,2759,1297,1170,845,2825,2050,2635,2474,2356,1093,242,572,440,302,621,240,3657,1987,1921,1844,431,1184,3391,5462,5437,3472,5780,5158,4164,1943,510,321,386,1958,947,1756,4221,5432,2485,4495,5277,2821,5408,3204,1430,661,169,599,1313,1022,1171,2759,1297,1170,845,2825,2050,2635,2474,2356,1093
ACSSF,2010m1,al,000,0097,0000012,5196,1634,1190,231,1909,584,2927,576,312,1385,408,1172,2096,1673,435,107,4375,5109,1349,2995,2969,2107,6238,7614,7579,5656,5225,487,2074,1300,3816,535,894,419,3899,4654,2017,1800,1582,587,815,5097,5632,5478,3885,5091,3898,3026,2691,2638,708,1237,4877,6362,6027,2843,4538,2000,2361,2008,1924,503,1635,2933,3577,3442,1003,3159,6189,5425,1905,636,146,612,1899,431,1767,5727,5279,1454,5212,5440,1859,5676,4205,3039,919,569,634,2825,1436,2310,4938,4608,2897,3359,6501,3326,6750,2056,2361,784,591,539,2371,1301,2144,2970,2338,1856,1552,3544,2457,3725,3113,2368,865,449,719,2309,1911,1955,3370,2125,1837,1496,3680,3222,3635,5196,4835,2267,404,1331,1005,651,963,793,3899,4372,3960,3748,1043,2254,5338,7974,8354,5009,8315,6189,5062,4328,1475,834,1042,4275,1897,3761,5844,8457,3983,6759,9473,4347,10042,3113,2368,865,449,719,2309,1911,1955,3370,2125,1837,1496,3680,3222,3635,5196,4835,2267
ACSSF,2010m1,al,000,0097,0000013,2391,970,586,273,1277,207,1021,278,86,707,150,616,962,607,108,273,792,2313,440,1443,1682,1140,2359,1920,2706,2292,2637,1316,3583,4380,15937,1082,4932,2044,765,826,869,841,844,167,415,1076,1702,1796,1339,1558,675,1737,1563,1480,509,439,1700,2371,2325,1107,1675,531,852,858,866,176,565,1022,1433,1406,387,1290,1077,888,871,404,273,404,842,154,851,1121,1631,520,1443,1744,726,1770,718,1733,301,159,270,1692,953,1265,1722,1518,736,1360,2363,1118,2457,599,859,275,87,261,884,339,895,1046,1009,802,666,1354,816,1353,735,977,358,126,326,1008,782,922,1037,548,443,254,1085,991,1329,2391,2148,882,273,561,429,192,518,245,765,2140,2008,1928,533,767,2310,3266,3323,1648,2531,1077,896,2129,638,183,626,2127,967,1736,2366,2726,1285,2297,3529,1575,3464,735,977,358,126,326,1008,782,922,1037,548,443,254,1085,991,1329,2391,2148,882
ACSSF,2010m1,al,000,0097,0000014,1213,531,279,273,559,286,815,88,36,275,120,259,664,446,72,273,578,1260,657,740,898,760,1398,1937,2092,2185,1509,1637,7119,7972,20934,1362,5425,1580,367,735,530,530,530,273,273,953,1639,1440,995,1643,808,774,642,638,255,517,1231,1893,1789,632,1520,318,631,647,606,308,533,706,819,813,264,827,2014,2037,530,220,273,220,607,273,607,2035,2244,443,2276,1575,723,1496,832,774,405,368,172,661,357,610,1238,1409,1064,953,1805,1018,2017,363,635,284,273,284,647,419,628,713,737,461,589,958,921,942,669,668,190,190,273,682,475,707,796,529,401,265,911,803,865,1213,1268,830,45,565,266,202,257,437,367,988,1039,960,401,623,1043,2346,2274,1235,2378,2014,1813,991,460,368,382,1035,558,976,2081,2908,1302,2708,2597,1755,2719,669,668,190,190,273,682,475,707,796,529,401,265,911,803,865,1213,1268,830
ACSSF,2010m1,al,000,0097,0000015,,,,,,,,,,,,,,,,,446,1027,334,816,523,488,1062,1533,1860,1822,1283,1940,4840,4528,22050,1932,4486,2880,498,630,126,126,126,273,273,649,1363,1429,883,1236,468,514,542,542,43,190,629,1280,1250,868,1341,184,413,344,344,273,378,420,855,876,179,785,818,641,126,110,273,110,65,273,65,666,1254,295,1239,1313,419,1324,697,548,101,101,273,546,368,303,698,1453,714,1001,1461,783,1289,184,413,134,134,273,433,292,366,420,627,596,218,728,643,861,133,708,273,273,273,708,492,663,686,615,526,412,851,975,775,,,,,,,,,,498,707,622,622,43,437,768,2202,2421,1347,2270,818,829,727,201,170,110,747,507,514,910,2189,997,1742,2486,1137,2331,133,708,273,273,273,708,492,663,686,615,526,412,851,975,775,1030,890,715
ACSSF,2010m1,al,000,0097,0000016,,,,,,,,,,,,,,,,,745,907,296,525,814,403,1064,1708,1523,1385,1077,1705,8135,8954,3563,2186,4544,1451,435,430,528,336,302,121,238,733,933,933,802,733,435,350,302,302,273,140,623,1112,1116,677,1053,398,600,541,532,96,509,607,780,789,184,539,783,430,528,119,273,119,511,251,298,733,1132,377,978,1418,442,1420,435,350,273,273,273,350,121,318,623,1468,725,1056,1466,807,1537,426,600,134,129,40,614,374,590,624,435,320,278,694,578,679,520,459,149,146,18,439,369,368,601,422,361,228,744,739,772,,,,,,,,,,435,852,644,616,148,572,963,1696,1800,1087,1450,783,466,852,178,129,127,834,472,726,946,2317,1046,1778,2510,1147,2601,520,459,149,146,18,439,369,368,601,422,361,228,744,739,772,912,824,647
ACSSF,2010m1,al,000,0097,0000017,1109,461,665,79,446,276,733,105,273,250,122,202,357,405,9,273,835,1086,191,590,1041,607,1280,1967,1534,1876,1512,2209,7329,5432,7124,2097,3900,2295,421,489,604,594,594,273,88,808,1561,1356,579,1469,495,592,582,581,25,173,828,1620,1642,496,1584,163,583,506,448,231,408,580,738,736,175,629,3179,1607,591,273,273,273,591,313,543,1642,888,166,883,1557,461,1597,1900,609,99,99,273,597,162,611,1904,756,481,484,1704,679,1637,260,583,115,273,115,557,324,537,578,401,292,258,503,448,569,528,455,125,273,125,451,483,293,607,275,191,192,615,573,734,1109,951,646,49,431,298,177,273,100,421,976,971,895,238,437,1085,2776,2503,841,2752,3179,3125,998,151,99,115,976,393,910,3163,1365,611,1063,2837,974,2670,528,455,125,273,125,451,483,293,607,275,191,192,615,573,734,1109,951,646
ACSSF,2010m1,al,000,0097,0000018,1305,203,278,145,479,180,758,119,273,347,243,220,625,366,273,273,757,1297,337,794,1033,447,1430,2419,2375,2135,1441,1598,3588,4611,6107,2222,4217,1698,278,649,274,243,243,273,119,711,1462,1763,971,1330,632,783,672,629,191,500,949,1757,1727,859,1524,82,536,392,352,177,458,535,786,794,140,869,911,767,274,273,273,273,274,273,274,822,1239,532,1136,1506,801,1397,718,783,234,238,201,783,163,763,1029,1156,463,903,1613,860,1654,109,536,164,273,164,531,395,435,538,721,518,608,735,727,813,450,587,172,36,158,597,651,612,698,484,345,308,744,740,773,1305,1252,662,77,424,287,94,311,281,278,1107,857,729,305,727,1150,2504,2813,1295,2418,911,801,1107,282,238,259,1074,414,962,1449,1999,858,1682,2792,1456,2634,450,587,172,36,158,597,651,612,698,484,345,308,744,740,773,1305,1252,662
ACSSF,2010m1,al,000,0097,0000019,668,299,136,21,345,117,320,182,26,231,36,133,518,253,47,23,413,654,250,473,492,398,801,996,1443,1229,920,916,2296,2948,10287,1060,2054,1182,357,544,282,277,265,65,64,544,802,882,435,646,392,462,459,449,91,178,605,905,918,356,784,196,381,323,324,25,289,363,571,568,63,523,955,668,277,93,40,82,269,273,269,658,890,216,889,972,307,920,577,461,112,31,102,435,90,433,687,521,263,465,696,483,733,196,381,68,61,28,387,279,312,363,233,166,192,457,499,496,664,359,118,96,74,365,329,287,722,344,257,210,705,541,703,668,663,347,71,260,115,138,193,65,357,604,612,604,112,327,674,1399,1476,550,1317,955,733,618,163,93,137,587,286,540,808,1127,385,1069,1306,774,1321,664,359,118,96,74,365,329,287,722,344,257,210,705,541,703,668,663,347
ACSSF,2010m1,al,000,0097,0000020,2950,777,742,126,1309,241,1726,311,273,861,207,716,1401,801,234,103,751,2863,896,1719,2213,1659,2983,4017,4283,4079,5173,787,1639,1800,6487,658,1303,915,726,1085,1147,1141,1102,183,328,1649,3723,3518,2118,3705,1133,1450,1391,1375,337,764,1735,3354,3734,2193,2830,545,1627,1302,1268,239,1365,1669,2159,2197,790,1874,2879,2725,1143,474,33,472,1080,108,1065,2929,3229,947,3231,3893,1594,4047,1622,1452,827,529,582,1362,629,1256,2064,2457,1363,2254,2842,2032,3285,594,1631,498,377,308,1688,741,1526,1663,1340,929,986,2100,1389,2005,733,1232,362,276,218,1156,875,1107,1326,1222,1102,687,1686,1710,1855,2950,3021,1194,294,646,620,384,708,462,726,2453,2181,2095,439,1644,2530,5390,5482,3451,4842,2879,2766,2452,1075,637,812,2311,982,2309,3555,4653,2159,4258,5378,3346,5369,733,1232,362,276,218,1156,875,1107,1326,1222,1102,687,1686,1710,1855,2950,3021,1194
ACSSF,2010m1,al,000,0097,0000021,,,,,,,,,,,,,,,,,589,917,382,616,703,516,1070,1316,2127,2063,2103,1593,3580,4310,17678,1743,2716,1803,677,728,244,212,212,273,100,742,1286,1192,676,1397,541,440,430,430,273,243,686,1069,1277,736,999,270,601,489,447,181,448,631,718,735,291,766,2138,2012,244,100,57,74,212,273,212,1962,1449,254,1373,1627,143,1589,541,440,273,273,273,440,138,476,686,1134,545,841,1133,682,1177,324,601,142,71,121,609,407,499,647,406,291,295,660,666,833,595,486,250,240,177,530,437,521,707,801,317,694,1058,903,1023,902,821,391,18,264,149,164,262,273,677,789,632,599,181,505,1070,1682,1784,1107,1631,2138,1995,789,175,92,145,788,436,714,2082,1922,644,1695,2162,1036,2238,595,486,250,240,177,530,437,521,707,801,317,694,1058,903,1023,902,821,391
ACSSF,2010m1,al,000,0097,0000022,1410,406,499,273,515,206,738,85,42,359,48,246,542,182,13,273,733,1414,669,714,751,703,1511,1678,1814,2281,2159,1780,7770,7543,25335,1850,1539,1179,465,541,416,397,376,162,175,719,1861,1941,1135,1697,587,888,813,728,353,325,1049,1364,1348,636,1012,95,576,605,605,99,336,584,753,740,361,726,1852,1752,416,159,99,116,408,290,264,1801,1839,600,1955,1868,836,1880,650,888,349,200,274,833,162,823,1076,1003,626,705,1523,717,1633,95,576,461,273,461,505,390,458,584,372,223,372,650,495,774,99,534,19,273,19,534,438,453,540,447,304,364,685,807,858,1410,1155,686,29,460,318,59,350,265,465,1209,1129,1061,382,524,1266,2312,2362,1383,2034,1852,1836,1209,644,219,558,1131,568,998,2118,2373,874,2293,2581,1294,2827,99,534,19,273,19,534,438,453,540,447,304,364,685,807,858,1410,1155,686
ACSSF,2010m1,al,000,0097,0000023,1054,243,496,273,468,239,666,164,273,240,40,35,581,400,290,273,805,1054,313,745,795,669,1207,1441,1686,1508,1474,2406,8200,8024,42932,3053,2660,2834,491,913,261,255,255,273,111,911,1060,1138,699,915,988,825,754,792,203,284,1244,1366,1383,725,1235,394,517,490,454,180,423,592,745,667,317,600,1080,933,255,273,273,273,255,273,255,936,1134,278,1108,1344,306,1283,1150,837,308,151,280,716,165,716,1271,1092,484,1048,1368,587,1451,416,517,35,35,273,512,254,534,607,272,243,241,633,394,685,693,534,11,11,273,532,523,504,848,406,354,218,883,779,607,,,,,,,,,,491,1012,923,922,267,484,1066,1694,1916,1001,1385,1080,918,1015,310,153,280,919,311,900,1203,1644,583,1603,1985,805,2089,693,534,11,11,273,532,523,504,848,406,354,218,883,779,607,1054,1034,669
ACSSF,2010m1,al,000,0097,0000024,2373,884,943,101,836,523,1212,253,360,530,281,628,1088,581,115,273,948,2307,510,1112,1786,1683,2475,3101,3421,3541,4070,1414,5744,4914,10356,1306,1614,964,1048,1489,911,918,909,70,133,1654,2650,3183,2277,2069,1325,1623,1584,1560,266,579,2103,2890,2809,1099,2084,380,952,908,850,195,603,969,1505,1449,385,1490,2043,2126,911,221,70,209,914,150,912,2352,2160,440,2093,2857,1025,2875,1329,1623,273,267,85,1589,564,1441,2128,1524,906,1248,2460,1389,2762,380,952,209,143,149,977,548,841,969,996,673,554,1224,1161,1491,870,1042,235,156,172,1056,1068,983,1141,717,581,390,1221,1193,1404,2373,2052,1414,283,793,664,641,760,223,1048,2191,2254,2177,339,808,2538,3735,4049,2147,3061,2043,2002,2191,428,326,265,2217,757,2081,3165,2888,1279,2615,3896,1994,4058,870,1042,235,156,172,1056,1068,983,1141,717,581,390,1221,1193,1404,2373,2052,1414
ACSSF,2010m1,al,000,0097,0000025,1763,170,634,77,338,150,756,248,273,435,223,302,690,336,273,273,831,1731,369,1155,983,599,1954,2021,2057,1765,1326,792,3879,2676,17040,1411,4229,1340,732,910,598,598,598,273,273,1017,1378,1481,908,1201,851,830,688,688,273,390,1155,1346,1435,441,1214,55,691,464,443,204,678,701,838,838,93,709,1309,1033,598,273,273,273,598,273,598,1099,1328,254,1323,1536,663,1634,895,829,242,273,242,786,195,775,1177,989,648,833,1278,674,1355,85,691,251,224,132,691,626,512,706,401,207,341,748,464,850,676,697,169,273,169,668,596,402,900,568,483,340,1017,861,898,,,,,,,,,,732,1559,1050,1065,204,856,1748,2295,2432,1045,2003,1309,1068,1565,344,224,275,1546,641,1132,1857,2038,702,1876,2499,1038,2684,676,697,169,273,169,668,596,402,900,568,483,340,1017,861,898,1763,1443,854
ACSSF,2010m1,al,000,0097,0000026,2897,1598,420,161,1333,405,1434,158,170,716,166,566,1669,684,140,273,873,2567,945,1545,1947,1108,2794,3246,4598,3581,3541,702,2396,1713,1599,760,1684,1142,653,767,1687,1404,1403,209,646,1764,2507,2628,1863,2529,786,1707,1622,1348,843,770,2019,2722,3261,1986,2231,555,1342,1229,1243,278,977,1354,1687,1645,580,1546,2357,2227,1671,294,273,294,1595,273,1595,2675,3065,912,2957,3180,1074,3368,920,1707,742,344,655,1552,564,1419,2068,2497,1212,2309,3200,1598,3278,664,1342,310,271,154,1328,700,1184,1370,1099,768,810,1711,1191,1859,752,894,496,357,347,894,756,1083,1098,1023,703,767,1443,1398,1457,2897,2598,1422,231,542,914,405,663,590,653,2669,2678,2418,929,1436,2698,4055,4458,2924,3653,2357,2374,2699,768,442,638,2698,852,2612,3649,4392,1851,4302,4915,2389,4943,752,894,496,357,347,894,756,1083,1098,1023,703,767,1443,1398,1457,2897,2598,1422
ACSSF,2010m1,al,000,0097,0000027,2218,1120,683,166,1022,382,926,295,101,342,242,308,748,329,278,273,835,2223,494,1136,1178,1374,2348,2445,2677,2213,3004,1393,2613,3627,3757,1481,2213,1807,972,1117,1184,1031,1043,162,278,1507,2265,2438,1382,2374,875,1183,1160,1152,173,513,1544,2288,2191,863,2557,292,758,811,807,127,476,790,988,956,244,1037,2424,2030,1184,222,273,222,1206,273,1206,1887,2361,757,2213,2658,533,2675,1119,1183,537,480,173,1162,480,1053,1536,1869,1302,1270,1904,1347,2130,395,771,242,246,101,768,459,711,798,800,600,480,977,930,1161,595,906,188,188,273,915,678,734,971,678,640,558,995,1146,1091,2218,1937,993,269,565,523,324,522,380,972,1825,1773,1799,319,706,2086,3562,3498,1790,3818,2424,2393,1825,648,537,307,1872,642,1626,2390,3418,1818,2669,3843,1790,3914,595,906,188,188,273,915,678,734,971,678,640,558,995,1146,1091,2218,1937,993
ACSSF,2010m1,al,000,0097,0000028,1358,375,566,273,603,323,778,120,91,551,94,398,548,365,273,273,651,1358,657,1016,1104,663,1533,2352,2194,1993,1700,2011,6029,5821,23674,1787,4712,1203,587,856,300,300,300,273,273,980,1054,1425,1000,1273,793,965,840,821,181,564,1298,1903,1840,819,1180,553,649,663,691,172,344,844,1056,1033,171,830,1625,1163,300,273,273,273,300,107,246,1215,1332,212,1320,1576,575,1735,1040,957,83,273,83,955,481,903,1465,989,420,918,1717,978,1893,576,649,82,82,273,652,320,644,855,546,470,354,919,691,1180,723,668,179,86,165,656,578,566,907,736,575,437,1155,941,1075,1358,1289,737,91,624,409,84,216,208,587,1247,1154,1150,263,657,1334,2418,2414,1404,2097,1625,1668,1253,165,82,83,1254,571,1179,1988,1932,690,1829,2697,1236,2847,723,668,179,86,165,656,578,566,907,736,575,437,1155,941,1075,1358,1289,737
ACSSF,2010m1,al,000,0097,0000029,,,,,,,,,,,,,,,,,1337,1083,502,903,961,374,1397,1863,1651,2096,1583,3815,8232,8344,10598,3926,3856,2068,993,1250,98,98,98,273,273,1258,1532,1505,536,1138,1221,866,871,833,209,79,1480,1620,1705,532,1290,869,698,675,671,124,432,841,829,865,399,636,1455,1264,98,79,273,79,54,273,54,1268,727,229,700,1452,766,1420,1317,871,217,273,217,875,441,768,1508,835,501,660,1517,1009,1525,872,695,124,120,33,688,383,659,839,476,237,413,931,700,966,1084,627,311,311,273,583,505,493,941,355,285,251,921,845,844,,,,,,,,,,993,926,986,997,249,443,1186,1971,2072,803,1831,1455,1269,938,261,120,227,979,611,996,1373,1298,652,1187,1864,1496,1994,1084,627,311,311,273,583,505,493,941,355,285,251,921,845,844,1083,1112,470
