ACSSF,2010e1,al,000,0022,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175602,147518,115474,32044,28084,1393,26691,175602,17719,631,971,201,256,1845,18022,2928,4506,217,14999,560,333,14184,4668,217,406,1775,320,311,4165,4700,197,3095,875,45,0,218,1628,75750,28084,175602,147518,115474,32044,28084
ACSSF,2010e1,al,000,0022,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243579,201840,153459,48381,41739,3869,37870,243579,43245,264,844,360,435,2728,24691,4566,6323,596,23364,840,326,23895,5828,78,1229,3538,976,427,2930,5093,198,1917,1990,154,412,1154,307,86502,41739,243579,201840,153459,48381,41739
ACSSF,2010e1,al,000,0022,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124279,93431,70301,23130,30848,1500,29348,124279,21166,15,496,0,44,1242,8419,705,1879,0,9262,96,0,20737,1274,81,391,579,0,164,2600,1786,0,182,545,188,0,357,0,42748,30848,124279,93431,70301,23130,30848
ACSSF,2010e1,al,000,0022,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196365,145078,102381,42697,51287,1843,49444,196365,24062,0,187,370,0,1367,19916,708,5463,155,23935,0,117,33123,1753,249,1171,1141,63,163,4901,4239,0,273,586,66,85,684,0,61125,51287,196365,145078,102381,42697,51287
ACSSF,2010e1,al,000,0022,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153968,124047,97158,26889,29921,1631,28290,153968,23681,175,492,0,283,2345,14597,890,1566,568,11322,0,189,18856,2232,0,216,253,113,563,2039,3189,0,316,838,753,62,483,315,61825,29921,153968,124047,97158,26889,29921
ACSSF,2010e1,al,000,0022,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128453,93260,77442,15818,35193,640,34553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128453,93260,77442,15818,35193
ACSSF,2010e1,al,000,0022,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208046,155750,126908,28842,52296,3004,49292,208046,48883,403,292,52,76,6426,15417,1263,2322,517,14568,164,0,21457,3942,69,197,1061,391,708,2550,3835,0,74,226,70,121,560,228,57542,52296,208046,155750,126908,28842,52296
ACSSF,2010e1,al,000,0022,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89898,76685,67576,9109,13213,667,12546,89898,3894,661,438,0,0,915,4112,864,818,163,4346,363,125,3747,1467,0,340,147,0,0,1335,2446,0,938,245,0,0,697,222,56336,13213,89898,76685,67576,9109,13213
ACSSF,2010e1,al,000,0022,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111440,99535,96895,2640,11905,479,11426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111440,99535,96895,2640,11905
ACSSF,2010e1,al,000,0022,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168030,142367,105950,36417,25663,1545,24118,168030,13286,1226,1547,95,404,1871,27109,2110,6849,469,15102,1027,354,17826,5807,175,407,1721,0,1201,5789,7877,59,1230,1285,697,336,1926,493,57895,25663,168030,142367,105950,36417,25663
ACSSF,2010e1,al,000,0022,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182142,143143,118232,24911,38999,3129,35870,182142,18135,0,188,317,47,1291,16795,1226,2697,61,15058,174,52,21766,3271,0,465,1003,0,42,2694,4614,289,1536,212,73,49,756,47,73831,38999,182142,143143,118232,24911,38999
ACSSF,2010e1,al,000,0022,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107045,89670,78976,10694,17375,1576,15799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107045,89670,78976,10694,17375
ACSSF,2010e1,al,000,0022,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104462,77236,62184,15052,27226,561,26665,104462,15250,0,225,15,114,1831,14525,425,623,0,7530,83,75,11825,752,37,313,211,57,55,1688,2934,0,212,567,289,0,505,0,31403,27226,104462,77236,62184,15052,27226
ACSSF,2010e1,al,000,0022,0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159924,121603,100843,20760,38321,1727,36594,159924,31596,472,638,0,49,850,13047,651,2303,114,8685,58,329,19137,1879,0,270,1679,75,73,1522,2423,0,586,263,0,0,136,142,54045,38321,159924,121603,100843,20760,38321
ACSSF,2010e1,al,000,0022,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118510,84510,66687,17823,34000,1142,32858,118510,16311,37,823,0,0,2377,9602,1039,1745,337,7757,135,678,10741,4785,0,293,496,0,23,1297,1633,0,715,754,47,320,63,109,38934,34000,118510,84510,66687,17823,34000
ACSSF,2010e1,al,000,0022,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195828,171128,124017,47111,24700,1873,22827,195828,22583,1317,646,114,136,2340,32431,2800,5699,386,22937,633,342,28417,7755,190,1396,3405,436,359,4316,6506,29,1313,1379,599,121,1470,540,65456,24700,195828,171128,124017,47111,24700
ACSSF,2010e1,al,000,0022,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195036,144470,120370,24100,50566,1622,48944,195036,21692,356,244,0,82,1103,15584,1403,4159,152,11828,748,56,17798,1935,171,0,952,106,510,2406,2594,0,1165,272,141,0,879,271,79722,50566,195036,144470,120370,24100,50566
ACSSF,2010e1,al,000,0022,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123829,83835,73876,9959,39994,23331,16663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123829,83835,73876,9959,39994
ACSSF,2010e1,al,000,0022,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130889,100338,87038,13300,30551,1002,29549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130889,100338,87038,13300,30551
ACSSF,2010e1,al,000,0022,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140780,116426,88877,27549,24354,1348,23006,140780,12271,189,732,65,13,998,20604,1402,3213,306,11745,577,84,16883,1809,38,724,2140,84,560,2096,5229,14,1704,475,56,97,647,14,57820,24354,140780,116426,88877,27549,24354
ACSSF,2010e1,al,000,0022,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197788,164832,140585,24247,32956,997,31959,197788,18576,115,199,0,49,764,9458,2331,1758,308,8793,561,0,10476,2622,0,629,667,147,316,2673,3516,21,8379,248,178,15,344,1169,108593,32956,197788,164832,140585,24247,32956
ACSSF,2010e1,al,000,0022,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205486,184690,167158,17532,20796,1412,19384,205486,21270,1677,564,0,0,1053,10526,1090,2269,52,7010,116,276,7158,1800,60,479,643,98,587,2359,3007,181,2063,473,65,107,839,880,131124,20796,205486,184690,167158,17532,20796
ACSSF,2010e1,al,000,0022,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158539,131748,102929,28819,26791,2247,24544,158539,22244,0,568,0,254,1267,11607,1675,2265,831,10669,343,291,17278,2710,0,190,880,15,164,2825,4505,249,185,342,235,326,751,41,72368,26791,158539,131748,102929,28819,26791
ACSSF,2010e1,al,000,0022,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154542,131618,118185,13433,22924,5661,17263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154542,131618,118185,13433,22924
ACSSF,2010e1,al,000,0022,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189020,167811,139574,28237,21209,1126,20083,189020,12958,203,707,246,124,1385,15781,1695,8288,547,12729,1093,182,14816,2904,68,1470,763,121,93,3253,3894,59,1180,506,103,56,737,378,106365,21209,189020,167811,139574,28237,21209
ACSSF,2010e1,al,000,0022,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224257,186260,143539,42721,37997,1407,36590,224257,29513,128,479,58,51,2400,17862,1676,9901,369,20226,748,115,25822,3742,66,681,2758,0,488,4526,3853,0,841,1285,0,0,629,809,95378,37997,224257,186260,143539,42721,37997
ACSSF,2010e1,al,000,0022,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183195,146476,105220,41256,36719,3628,33091,183195,31580,223,1158,984,487,3623,24903,2790,7805,342,19339,332,316,21350,6961,58,1517,1964,242,0,3843,5851,313,687,1620,610,80,469,33,47109,36719,183195,146476,105220,41256,36719
ACSSF,2010e1,al,000,0022,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115008,91806,77712,14094,23202,414,22788,115008,37842,0,46,155,0,1272,7195,457,764,270,6018,46,251,8105,1017,0,295,474,256,113,1688,2528,0,256,238,0,114,418,154,33378,23202,115008,91806,77712,14094,23202
ACSSF,2010e1,al,000,0022,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152246,129914,100847,29067,22332,1784,20548,152246,21480,416,494,237,174,1789,11993,963,2162,710,13137,129,205,17210,2966,67,345,1604,331,262,2359,1872,0,1008,487,133,56,267,232,70686,22332,152246,129914,100847,29067,22332
ACSSF,2010e1,al,000,0022,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78757,71335,53940,17395,7422,1134,6288,78757,5939,546,513,173,123,946,10795,1045,1990,0,6917,0,134,9774,4858,56,151,1788,0,193,2016,2566,59,730,1130,81,549,686,864,32102,7422,78757,71335,53940,17395,7422
ACSSF,2010e1,al,000,0022,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183195,146476,105220,41256,36719,3628,33091,183195,31580,223,1158,984,487,3623,24903,2790,7805,342,19339,332,316,21350,6961,58,1517,1964,242,0,3843,5851,313,687,1620,610,80,469,33,47109,36719,183195,146476,105220,41256,36719
ACSSF,2010e1,al,000,0022,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211670,184028,170476,13552,27642,1298,26344,211670,7435,735,576,289,0,858,6282,1202,1889,163,5243,363,125,4884,1487,0,340,263,0,0,1873,3217,289,3558,361,0,0,697,222,152853,27642,211670,184028,170476,13552,27642
ACSSF,2010e1,al,000,0022,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62112,48153,30153,18000,13959,695,13264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62112,48153,30153,18000,13959
ACSSF,2010e1,al,000,0022,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66121,58545,45787,12758,7576,847,6729,66121,5289,163,292,66,13,476,4703,337,1435,16,6018,129,122,7392,1170,0,191,341,15,152,1097,1104,0,179,201,77,0,128,232,37187,7576,66121,58545,45787,12758,7576
ACSSF,2010e1,al,000,0022,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73471,63442,46279,17163,10029,794,9235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73471,63442,46279,17163,10029
ACSSF,2010e1,al,000,0022,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172690,145403,113329,32074,27287,1393,25894,172690,18834,631,907,201,203,1977,17754,2928,4698,263,14483,560,333,14473,4501,295,528,1797,359,409,4165,4358,197,2823,822,45,0,555,1628,72679,27287,172690,145403,113329,32074,27287
ACSSF,2010e1,al,000,0022,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230514,183152,150853,32299,47362,3804,43558,230514,26689,148,243,78,0,1647,24865,1398,3253,61,19834,174,201,25557,4509,0,488,1420,0,216,5371,6226,0,660,218,262,49,1194,0,88895,47362,230514,183152,150853,32299,47362
ACSSF,2010e1,al,000,0022,0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123666,100297,75933,24364,23369,1857,21512,123666,18279,0,559,265,53,565,11471,1717,3320,109,11591,397,194,10232,2881,0,855,1599,423,63,1479,2937,72,1972,681,96,72,188,159,49043,23369,123666,100297,75933,24364,23369
ACSSF,2010e1,al,000,0022,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399787,342443,274496,67947,57344,2313,55031,399787,40688,331,1186,304,175,3785,32056,3371,17999,845,31667,1841,297,37549,6646,134,2151,3440,121,481,7371,7679,59,2021,1269,103,56,1366,1187,196898,57344,399787,342443,274496,67947,57344
ACSSF,2010e1,al,000,0022,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227605,202969,184325,18644,24636,1926,22710,227605,26770,1627,657,0,0,1053,11408,1295,2448,52,7258,116,525,8075,1791,60,459,629,98,587,2772,3268,430,2065,495,65,166,905,880,141052,24636,227605,202969,184325,18644,24636
ACSSF,2010e1,al,000,0022,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173156,149397,107989,41408,23759,1739,22020,173156,19346,1092,646,47,70,2233,28699,2563,5375,386,20369,633,276,23603,5954,190,1330,2323,436,359,3560,5656,29,1313,1073,518,121,1470,169,59087,23759,173156,149397,107989,41408,23759
ACSSF,2010e1,al,000,0022,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91209,73588,63040,10548,17621,547,17074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91209,73588,63040,10548,17621
ACSSF,2010e1,al,000,0022,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103827,70882,57330,13552,32945,1075,31870,103827,16791,176,0,0,82,815,8842,637,2612,49,6178,207,56,11543,1145,39,0,562,15,367,922,788,0,604,213,141,0,401,53,29812,32945,103827,70882,57330,13552,32945
