"GEO_ID","NAME","B01001_001E","B01001_001EA","B01001_001M","B01001_001MA","B01001_002E","B01001_002M","B01001_002MA","B01001_002EA","B01001_003E","B01001_003EA","B01001_003M","B01001_003MA","B01001_004E","B01001_004EA","B01001_004M","B01001_004MA","B01001_005E","B01001_005EA","B01001_005M","B01001_005MA","B01001_006E","B01001_006EA","B01001_006M","B01001_006MA","B01001_007E","B01001_007EA","B01001_007M","B01001_007MA","B01001_008E","B01001_008M","B01001_008MA","B01001_008EA","B01001_009E","B01001_009EA","B01001_009M","B01001_009MA","B01001_010E","B01001_010EA","B01001_010M","B01001_010MA","B01001_011E","B01001_011EA","B01001_011M","B01001_011MA","B01001_012E","B01001_012EA","B01001_012M","B01001_012MA","B01001_013E","B01001_013EA","B01001_013M","B01001_013MA","B01001_014E","B01001_014EA","B01001_014M","B01001_014MA","B01001_015E","B01001_015EA","B01001_015M","B01001_015MA","B01001_016E","B01001_016EA","B01001_016M","B01001_016MA","B01001_017E","B01001_017EA","B01001_017M","B01001_017MA","B01001_018E","B01001_018EA","B01001_018M","B01001_018MA","B01001_019E","B01001_019M","B01001_019MA","B01001_019EA","B01001_020E","B01001_020EA","B01001_020M","B01001_020MA","B01001_021E","B01001_021EA","B01001_021M","B01001_021MA","B01001_022E","B01001_022EA","B01001_022M","B01001_022MA","B01001_023E","B01001_023EA","B01001_023M","B01001_023MA","B01001_024E","B01001_024M","B01001_024MA","B01001_024EA","B01001_025E","B01001_025EA","B01001_025M","B01001_025MA","B01001_026E","B01001_026EA","B01001_026M","B01001_026MA","B01001_027E","B01001_027EA","B01001_027M","B01001_027MA","B01001_028E","B01001_028M","B01001_028MA","B01001_028EA","B01001_029E","B01001_029EA","B01001_029M","B01001_029MA","B01001_030E","B01001_030M","B01001_030MA","B01001_030EA","B01001_031E","B01001_031EA","B01001_031M","B01001_031MA","B01001_032E","B01001_032EA","B01001_032M","B01001_032MA","B01001_033E","B01001_033EA","B01001_033M","B01001_033MA","B01001_034E","B01001_034EA","B01001_034M","B01001_034MA","B01001_035E","B01001_035EA","B01001_035M","B01001_035MA","B01001_036E","B01001_036EA","B01001_036M","B01001_036MA","B01001_037E","B01001_037EA","B01001_037M","B01001_037MA","B01001_038E","B01001_038EA","B01001_038M","B01001_038MA","B01001_039E","B01001_039M","B01001_039MA","B01001_039EA","B01001_040E","B01001_040EA","B01001_040M","B01001_040MA","B01001_041E","B01001_041EA","B01001_041M","B01001_041MA","B01001_042E","B01001_042EA","B01001_042M","B01001_042MA","B01001_043E","B01001_043EA","B01001_043M","B01001_043MA","B01001_044E","B01001_044M","B01001_044MA","B01001_044EA","B01001_045E","B01001_045EA","B01001_045M","B01001_045MA","B01001_046E","B01001_046EA","B01001_046M","B01001_046MA","B01001_047E","B01001_047EA","B01001_047M","B01001_047MA","B01001_048E","B01001_048M","B01001_048MA","B01001_048EA","B01001_049E","B01001_049EA","B01001_049M","B01001_049MA",
"0500000US45045","Greenville County, South Carolina","523542","null","*****","*****","253957","448","null","null","16706","null","262","null","17099","null","1696","null","17714","null","1639","null","9737","null","275","null","6142","null","437","null","3540","925","null","null","3332","null","772","null","8582","null","1131","null","18767","null","501","null","18198","null","504","null","17447","null","1573","null","15792","null","1803","null","16571","null","437","null","15866","null","264","null","15862","null","1364","null","6181","null","1044","null","9082","1300","null","null","4501","null","832","null","7406","null","1051","null","10986","null","1215","null","7864","null","1214","null","3861","782","null","null","2721","null","898","null","269585","null","448","null","15282","null","196","null","17223","1738","null","null","16431","null","1814","null","9876","383","null","null","6790","null","606","null","3070","null","947","null","2703","null","723","null","10710","null","1062","null","18711","null","339","null","18133","null","353","null","19363","null","1744","null","14371","null","1675","null","17888","573","null","null","16848","null","557","null","18140","null","1554","null","8060","null","1265","null","8983","null","1387","null","5860","1105","null","null","8694","null","1130","null","12685","null","1074","null","9211","null","1272","null","5584","949","null","null","4969","null","964","null",
"0500000US45047","Greenwood County, South Carolina","70811","null","*****","*****","33222","1090","null","null","2751","null","974","null","2109","null","677","null","2080","null","532","null","1099","null","498","null","1103","null","657","null","999","958","null","null","195","null","188","null","1480","null","578","null","2027","null","524","null","1606","null","449","null","1729","null","807","null","2087","null","799","null","2014","null","585","null","1950","null","445","null","1733","null","550","null","651","null","274","null","1106","412","null","null","1616","null","705","null","1292","null","634","null","1224","null","496","null","1024","null","394","null","896","359","null","null","451","null","284","null","37589","null","1090","null","1605","null","450","null","2525","796","null","null","1975","null","652","null","1521","636","null","null","682","null","377","null","569","null","364","null","569","null","352","null","761","null","412","null","3395","null","398","null","2259","null","562","null","2481","null","958","null","2556","null","821","null","1936","533","null","null","2033","null","425","null","2892","null","637","null","771","null","505","null","1291","null","439","null","1216","488","null","null","850","null","364","null","2016","null","463","null","1311","null","406","null","851","398","null","null","1524","null","621","null",
"0500000US45051","Horry County, South Carolina","354081","null","*****","*****","169733","1528","null","null","7869","null","753","null","9430","null","1579","null","9408","null","1375","null","4765","null","591","null","3847","null","475","null","2062","985","null","null","3017","null","1256","null","3791","null","953","null","9801","null","492","null","9291","null","85","null","9504","null","1442","null","9680","null","1357","null","9599","null","671","null","10331","null","462","null","12176","null","1394","null","5246","null","1142","null","8149","1164","null","null","6411","null","1122","null","7388","null","1155","null","13652","null","1242","null","8270","null","1182","null","3697","1005","null","null","2349","null","723","null","184348","null","1528","null","7755","null","669","null","7732","1295","null","null","10341","null","1230","null","5473","812","null","null","3895","null","651","null","2427","null","879","null","2418","null","837","null","3853","null","936","null","10512","null","492","null","9987","null","1164","null","9606","null","1387","null","10278","null","1270","null","10589","449","null","null","11866","null","375","null","14291","null","1317","null","5899","null","1046","null","10705","null","1364","null","5822","996","null","null","10218","null","1464","null","14311","null","1546","null","8610","null","1081","null","4369","866","null","null","3391","null","731","null",
"0500000US45055","Kershaw County, South Carolina","66551","null","*****","*****","31565","597","null","null","1333","null","229","null","3162","null","624","null","1481","null","624","null","1420","null","557","null","930","null","449","null","462","351","null","null","260","null","208","null","1064","null","644","null","2115","null","900","null","1422","null","266","null","1654","null","587","null","1922","null","621","null","1945","null","652","null","2387","null","590","null","2053","null","506","null","1036","null","465","null","1454","494","null","null","805","null","388","null","1567","null","680","null","1415","null","501","null","829","null","308","null","478","277","null","null","371","null","220","null","34986","null","597","null","2514","null","229","null","1938","872","null","null","2271","null","872","null","1235","557","null","null","768","null","428","null","189","null","263","null","114","null","124","null","887","null","350","null","1689","null","494","null","2262","null","910","null","3549","null","716","null","1419","null","576","null","1963","346","null","null","2194","null","409","null","2505","null","628","null","822","null","423","null","1694","null","596","null","1319","507","null","null","1310","null","458","null","1543","null","538","null","921","null","331","null","796","429","null","null","1084","null","489","null",
"0500000US45057","Lancaster County, South Carolina","98012","null","*****","*****","45747","1649","null","null","2674","null","763","null","3329","null","1238","null","1837","null","882","null","1541","null","733","null","1382","null","599","null","313","372","null","null","228","null","251","null","1298","null","529","null","2661","null","603","null","2314","null","305","null","4163","null","1234","null","2795","null","888","null","3961","null","886","null","2356","null","218","null","2741","null","894","null","1325","null","676","null","1572","642","null","null","657","null","503","null","2027","null","682","null","2967","null","664","null","1702","null","678","null","475","376","null","null","1429","null","719","null","52265","null","1649","null","3169","null","752","null","4039","969","null","null","2627","null","1421","null","1869","844","null","null","1035","null","578","null","218","null","346","null","270","null","296","null","1720","null","658","null","2863","null","681","null","3017","null","686","null","4018","null","1267","null","2314","null","879","null","3141","698","null","null","3081","null","1035","null","4068","null","1229","null","1490","null","663","null","1829","null","683","null","779","453","null","null","2212","null","929","null","3404","null","943","null","1646","null","714","null","2281","739","null","null","1175","null","715","null",
"0500000US45059","Laurens County, South Carolina","67493","null","*****","*****","33405","818","null","null","2318","null","520","null","1915","null","561","null","2658","null","589","null","1229","null","432","null","1579","null","814","null","435","344","null","null","188","null","188","null","1370","null","704","null","1552","null","769","null","2007","null","527","null","2471","null","879","null","1564","null","710","null","2197","null","498","null","1877","null","290","null","2733","null","636","null","749","null","374","null","1026","423","null","null","853","null","375","null","1223","null","436","null","1214","null","375","null","1567","null","337","null","378","230","null","null","302","null","202","null","34088","null","818","null","1597","null","296","null","2162","877","null","null","1935","null","692","null","993","669","null","null","781","null","360","null","353","null","291","null","133","null","129","null","958","null","334","null","1951","null","507","null","2973","null","393","null","1966","null","589","null","1561","null","646","null","2042","419","null","null","2663","null","587","null","2525","null","522","null","1022","null","462","null","1540","null","500","null","920","458","null","null","913","null","346","null","1891","null","496","null","1427","null","446","null","791","373","null","null","991","null","464","null",
"0500000US45063","Lexington County, South Carolina","298750","null","*****","*****","144058","957","null","null","8028","null","467","null","7858","null","1506","null","13103","null","1484","null","5130","null","441","null","3385","null","529","null","2111","692","null","null","1663","null","720","null","4208","null","799","null","10075","null","338","null","9607","null","593","null","9393","null","1318","null","9530","null","1295","null","9328","null","761","null","10318","null","632","null","10276","null","1223","null","2847","null","700","null","6170","1012","null","null","2522","null","671","null","3844","null","813","null","6752","null","1024","null","3832","null","718","null","2450","591","null","null","1628","null","581","null","154692","null","957","null","8219","null","721","null","10163","1203","null","null","10029","null","1204","null","6311","461","null","null","3164","null","625","null","2159","null","800","null","1873","null","772","null","3937","null","1044","null","9941","null","354","null","10360","null","618","null","10998","null","1135","null","8665","null","1115","null","10849","511","null","null","9703","null","292","null","9786","null","1353","null","4068","null","982","null","7158","null","1014","null","3507","961","null","null","5198","null","1014","null","7489","null","1133","null","5038","null","756","null","2541","599","null","null","3536","null","818","null",
"0500000US45073","Oconee County, South Carolina","79546","null","*****","*****","38765","1044","null","null","1531","null","454","null","2543","null","713","null","2478","null","682","null","1385","null","216","null","732","null","534","null","390","299","null","null","495","null","372","null","1043","null","522","null","3018","null","779","null","1928","null","324","null","1819","null","489","null","1810","null","527","null","2212","null","310","null","2609","null","553","null","3870","null","743","null","1165","null","514","null","1277","633","null","null","884","null","396","null","1410","null","526","null","2787","null","459","null","2091","null","488","null","681","291","null","null","607","null","343","null","40781","null","1044","null","1731","null","573","null","2416","909","null","null","2701","null","742","null","1396","208","null","null","678","null","506","null","496","null","352","null","184","null","142","null","1419","null","798","null","1923","null","218","null","2505","null","630","null","1658","null","513","null","2036","null","563","null","2123","156","null","null","2437","null","177","null","3511","null","715","null","1804","null","811","null","1218","null","492","null","1348","524","null","null","1334","null","567","null","3738","null","693","null","2148","null","570","null","1179","532","null","null","798","null","450","null",
"0500000US45075","Orangeburg County, South Carolina","86175","null","*****","*****","40184","938","null","null","2001","null","831","null","2971","null","778","null","2959","null","779","null","1648","null","582","null","593","null","297","null","474","308","null","null","428","null","383","null","2551","null","624","null","2575","null","218","null","2109","null","218","null","2046","null","783","null","1866","null","753","null","2167","null","62","null","2628","null","231","null","1780","null","506","null","1439","null","473","null","2474","573","null","null","1569","null","591","null","1267","null","353","null","1820","null","573","null","1107","null","378","null","786","330","null","null","926","null","403","null","45991","null","938","null","2440","null","830","null","2564","730","null","null","3003","null","731","null","1636","566","null","null","1933","null","692","null","612","null","478","null","839","null","434","null","1069","null","511","null","2800","null","218","null","2529","null","19","null","1521","null","719","null","3281","null","674","null","2503","218","null","null","2791","null","15","null","2701","null","597","null","1500","null","596","null","2418","null","635","null","1506","652","null","null","1819","null","608","null","2330","null","625","null","1757","null","647","null","1062","526","null","null","1377","null","563","null",
"0500000US45077","Pickens County, South Carolina","126884","null","*****","*****","62718","665","null","null","3714","null","515","null","3267","null","775","null","2892","null","772","null","1893","null","171","null","3652","null","257","null","2182","834","null","null","1451","null","660","null","4882","null","962","null","4644","null","767","null","3453","null","335","null","3194","null","772","null","3744","null","769","null","3468","null","310","null","3434","null","244","null","4036","null","658","null","1480","null","514","null","1751","471","null","null","1173","null","484","null","1795","null","547","null","2702","null","735","null","2072","null","486","null","1396","488","null","null","443","null","298","null","64166","null","665","null","3200","null","375","null","3008","864","null","null","3684","null","812","null","1911","205","null","null","3258","null","182","null","2552","null","885","null","1256","null","516","null","3585","null","786","null","3733","null","362","null","3819","null","581","null","3830","null","662","null","2290","null","580","null","3909","471","null","null","3891","null","296","null","4440","null","830","null","1275","null","452","null","2434","null","624","null","1942","565","null","null","2275","null","658","null","2502","null","628","null","1756","null","591","null","2238","721","null","null","1378","null","615","null",
"0500000US45079","Richland County, South Carolina","415759","null","*****","*****","199895","1071","null","null","12240","null","440","null","11064","null","1506","null","14058","null","1471","null","7900","null","600","null","12177","null","1468","null","4858","1256","null","null","4652","null","1252","null","11157","null","1382","null","16590","null","720","null","13312","null","562","null","13342","null","1750","null","11042","null","1818","null","11765","null","556","null","11267","null","583","null","8878","null","1340","null","6510","null","1195","null","5955","1158","null","null","2321","null","636","null","4611","null","907","null","8014","null","994","null","4149","null","731","null","2390","675","null","null","1643","null","599","null","215864","null","1071","null","11541","null","552","null","10102","1491","null","null","14460","null","1555","null","7728","588","null","null","11792","null","1567","null","4213","null","1250","null","5580","null","1617","null","8741","null","1702","null","16389","null","485","null","14521","null","376","null","14853","null","1869","null","12656","null","2014","null","12851","457","null","null","12365","null","416","null","14550","null","1546","null","5072","null","1180","null","5935","null","1173","null","4208","863","null","null","7918","null","1088","null","7487","null","1136","null","6302","null","976","null","3805","901","null","null","2795","null","686","null",
"0500000US45083","Spartanburg County, South Carolina","319785","null","*****","*****","155121","933","null","null","10148","null","721","null","10208","null","1273","null","11282","null","1288","null","6096","null","359","null","4454","null","641","null","3052","896","null","null","1493","null","775","null","5661","null","1091","null","11018","null","603","null","10034","null","581","null","8922","null","1592","null","10828","null","1447","null","9255","null","1017","null","10221","null","354","null","10377","null","1355","null","2901","null","935","null","6662","1392","null","null","3086","null","803","null","4783","null","776","null","6327","null","946","null","3945","null","722","null","2009","516","null","null","2359","null","638","null","164664","null","933","null","9534","null","756","null","9889","1317","null","null","10344","null","1232","null","6211","317","null","null","3897","null","634","null","1367","null","518","null","3586","null","1082","null","5432","null","1193","null","11975","null","463","null","10290","null","337","null","10081","null","1477","null","9505","null","1259","null","10687","651","null","null","10931","null","718","null","10094","null","1485","null","4386","null","1118","null","7076","null","1145","null","3565","793","null","null","5741","null","874","null","7565","null","982","null","4754","null","993","null","3157","922","null","null","4597","null","985","null",
"0500000US45085","Sumter County, South Carolina","106721","null","*****","*****","52446","975","null","null","4438","null","603","null","3860","null","1071","null","3479","null","1101","null","1631","null","649","null","2112","null","813","null","389","230","null","null","1249","null","822","null","1760","null","568","null","4089","null","326","null","3231","null","861","null","3438","null","857","null","3066","null","874","null","3023","null","579","null","2401","null","523","null","4506","null","653","null","885","null","424","null","1033","417","null","null","1316","null","556","null","1885","null","598","null","1745","null","546","null","1588","null","402","null","761","318","null","null","561","null","275","null","54275","null","975","null","2595","null","610","null","3292","760","null","null","3478","null","747","null","2589","746","null","null","1011","null","346","null","496","null","573","null","671","null","373","null","2500","null","705","null","3990","null","289","null","3424","null","115","null","3641","null","832","null","2640","null","811","null","3031","75","null","null","3295","null","99","null","4391","null","853","null","923","null","410","null","1984","null","739","null","1295","479","null","null","1725","null","659","null","2849","null","638","null","1516","null","505","null","1555","608","null","null","1384","null","439","null",
"0500000US45091","York County, South Carolina","280979","null","*****","*****","135204","1026","null","null","8388","null","416","null","8777","null","1359","null","11288","null","1408","null","5513","null","331","null","3230","null","679","null","1379","655","null","null","1768","null","770","null","4221","null","1073","null","8329","null","827","null","9022","null","776","null","9944","null","1626","null","9314","null","1420","null","9782","null","595","null","8835","null","296","null","7942","null","1105","null","3025","null","971","null","5706","961","null","null","2681","null","740","null","2927","null","805","null","6249","null","912","null","3609","null","607","null","1437","467","null","null","1838","null","625","null","145775","null","1026","null","8198","null","479","null","10290","1808","null","null","9444","null","1543","null","5617","382","null","null","3664","null","733","null","2651","null","912","null","1821","null","1000","null","3412","null","1127","null","8630","null","656","null","9871","null","716","null","10745","null","1456","null","9345","null","1414","null","10658","658","null","null","9808","null","639","null","9778","null","1023","null","3961","null","946","null","4566","null","894","null","2857","707","null","null","4224","null","915","null","7368","null","931","null","4119","null","796","null","2743","788","null","null","2005","null","672","null",
"0500000US46099","Minnehaha County, South Dakota","193134","null","*****","*****","98935","1130","null","null","7195","null","639","null","6760","null","1049","null","7866","null","972","null","4367","null","701","null","2232","null","342","null","966","510","null","null","1131","null","479","null","3972","null","599","null","8089","null","630","null","6827","null","410","null","8101","null","1076","null","5459","null","941","null","5798","null","696","null","6510","null","774","null","6308","null","1017","null","1904","null","599","null","3617","846","null","null","2265","null","590","null","2719","null","599","null","3082","null","657","null","1704","null","402","null","1420","378","null","null","643","null","276","null","94199","null","1130","null","6571","null","668","null","6419","1459","null","null","6017","null","1183","null","3511","647","null","null","2146","null","305","null","547","null","420","null","743","null","472","null","4095","null","615","null","7093","null","546","null","6832","null","512","null","7361","null","1080","null","4795","null","940","null","5725","636","null","null","5825","null","462","null","7110","null","991","null","1492","null","540","null","3466","null","766","null","2230","595","null","null","2383","null","621","null","3811","null","700","null","2674","null","509","null","1500","469","null","null","1853","null","456","null",
"0500000US46103","Pennington County, South Dakota","113775","null","*****","*****","57880","1031","null","null","3580","null","577","null","4434","null","1042","null","3537","null","860","null","2452","null","540","null","1150","null","159","null","640","337","null","null","396","null","254","null","2637","null","752","null","4003","null","586","null","3581","null","357","null","3197","null","715","null","3078","null","745","null","3063","null","562","null","3362","null","403","null","4816","null","1033","null","1464","null","688","null","2371","666","null","null","1309","null","519","null","2123","null","582","null","3083","null","619","null","1380","null","489","null","1085","382","null","null","1139","null","478","null","55895","null","1031","null","3261","null","291","null","2530","666","null","null","4204","null","775","null","2043","261","null","null","1260","null","650","null","420","null","322","null","214","null","214","null","2557","null","748","null","2892","null","266","null","3935","null","653","null","3518","null","769","null","2995","null","710","null","3173","600","null","null","3201","null","446","null","4220","null","852","null","955","null","525","null","2904","null","704","null","2282","775","null","null","1587","null","635","null","3213","null","833","null","1596","null","528","null","1058","423","null","null","1877","null","566","null",
"0500000US47001","Anderson County, Tennessee","76978","null","*****","*****","37382","703","null","null","1880","null","161","null","2043","null","731","null","2329","null","488","null","1507","null","204","null","1167","null","707","null","297","237","null","null","569","null","335","null","1114","null","440","null","2652","null","264","null","2106","null","181","null","2075","null","585","null","2194","null","564","null","2723","null","530","null","2594","null","361","null","2583","null","623","null","1161","null","535","null","1386","509","null","null","529","null","227","null","1524","null","430","null","2010","null","519","null","1299","null","471","null","666","364","null","null","974","null","349","null","39596","null","703","null","1940","null","268","null","2500","713","null","null","2058","null","635","null","1324","111","null","null","512","null","361","null","444","null","371","null","630","null","314","null","906","null","393","null","2255","null","167","null","2446","null","331","null","2344","null","554","null","1927","null","602","null","2827","455","null","null","2716","null","348","null","3151","null","650","null","767","null","399","null","1715","null","624","null","1169","431","null","null","1469","null","499","null","2591","null","565","null","975","null","482","null","1598","531","null","null","1332","null","528","null",
"0500000US47009","Blount County, Tennessee","133088","null","*****","*****","64304","791","null","null","3338","null","498","null","3907","null","767","null","3842","null","927","null","2615","null","448","null","1591","null","285","null","316","315","null","null","647","null","470","null","2361","null","556","null","4197","null","376","null","4039","null","460","null","3492","null","929","null","3565","null","955","null","4489","null","586","null","4388","null","226","null","4803","null","807","null","2264","null","752","null","2043","719","null","null","1828","null","617","null","2738","null","634","null","3097","null","672","null","2418","null","573","null","1497","515","null","null","829","null","403","null","68784","null","791","null","3454","null","717","null","2810","902","null","null","4756","null","823","null","2225","198","null","null","1640","null","337","null","838","null","428","null","1025","null","511","null","1677","null","558","null","3880","null","186","null","4203","null","489","null","3716","null","882","null","3601","null","869","null","4879","341","null","null","4680","null","194","null","5073","null","721","null","2292","null","684","null","2382","null","662","null","2916","748","null","null","1860","null","663","null","4451","null","737","null","3577","null","594","null","1415","467","null","null","1434","null","586","null",
"0500000US47011","Bradley County, Tennessee","108110","null","*****","*****","52245","890","null","null","3042","null","552","null","2886","null","865","null","3308","null","772","null","2763","null","909","null","1195","null","664","null","892","625","null","null","634","null","419","null","1532","null","672","null","3787","null","473","null","3564","null","471","null","4078","null","865","null","2876","null","838","null","3325","null","253","null","3724","null","401","null","3591","null","840","null","1201","null","555","null","1757","767","null","null","768","null","375","null","1887","null","475","null","2252","null","457","null","1664","null","492","null","996","468","null","null","523","null","427","null","55865","null","890","null","3194","null","652","null","3990","884","null","null","2105","null","817","null","2353","402","null","null","1421","null","228","null","807","null","431","null","931","null","454","null","1691","null","403","null","4183","null","593","null","3140","null","259","null","3599","null","1166","null","3410","null","1040","null","3599","404","null","null","3454","null","224","null","3688","null","878","null","1571","null","633","null","2280","null","615","null","674","326","null","null","2286","null","615","null","2792","null","598","null","1820","null","539","null","1734","590","null","null","1143","null","382","null",
"0500000US47037","Davidson County, Tennessee","694144","null","*****","*****","334552","657","null","null","23449","null","219","null","17555","null","1910","null","21272","null","1919","null","10310","null","376","null","8868","null","242","null","3759","1154","null","null","3881","null","1116","null","15639","null","1499","null","35429","null","2","null","33474","null","131","null","24422","null","2017","null","23034","null","2104","null","20223","null","507","null","19475","null","686","null","19256","null","1807","null","7684","null","1516","null","10402","1432","null","null","6244","null","1261","null","7630","null","1300","null","10069","null","1160","null","5633","null","866","null","4447","814","null","null","2397","null","557","null","359592","null","657","null","22610","null","2","null","19238","2115","null","null","18726","null","2168","null","9894","267","null","null","8866","null","705","null","5037","null","1039","null","4592","null","1168","null","16553","null","1528","null","39524","null","659","null","34574","null","424","null","28330","null","2124","null","19687","null","2091","null","20016","541","null","null","19452","null","541","null","22535","null","1737","null","9163","null","1275","null","10316","null","1493","null","7759","1426","null","null","9378","null","1420","null","12400","null","1521","null","9253","null","1230","null","6571","1224","null","null","5118","null","889","null",
"0500000US47059","Greene County, Tennessee","69069","null","*****","*****","34191","854","null","null","1696","null","215","null","2505","null","598","null","1237","null","695","null","1957","null","302","null","774","null","157","null","444","344","null","null","429","null","322","null","1025","null","386","null","2047","null","172","null","1915","null","176","null","1467","null","604","null","2731","null","845","null","2322","null","207","null","2194","null","216","null","2130","null","567","null","572","null","352","null","2035","576","null","null","667","null","309","null","1928","null","429","null","1420","null","427","null","1359","null","334","null","849","341","null","null","488","null","273","null","34878","null","854","null","1603","null","188","null","1534","692","null","null","2354","null","716","null","422","267","null","null","1000","null","458","null","264","null","260","null","586","null","413","null","868","null","321","null","1875","null","103","null","1882","null","278","null","2536","null","599","null","1365","null","523","null","2445","258","null","null","2713","null","562","null","2422","null","544","null","1313","null","522","null","1358","null","402","null","842","354","null","null","1370","null","446","null","2592","null","458","null","1258","null","457","null","1391","462","null","null","885","null","414","null",
"0500000US47065","Hamilton County, Tennessee","367804","null","*****","*****","178403","915","null","null","10994","null","568","null","11584","null","1407","null","10930","null","1427","null","6475","null","963","null","4192","null","594","null","2509","790","null","null","1456","null","610","null","7136","null","1061","null","14139","null","308","null","12804","null","959","null","11736","null","1960","null","10876","null","1705","null","11326","null","705","null","10749","null","309","null","11229","null","1432","null","4428","null","1034","null","7185","1323","null","null","4119","null","1046","null","5486","null","992","null","8082","null","1120","null","4888","null","1071","null","2983","844","null","null","3097","null","931","null","189401","null","915","null","9863","null","568","null","8439","1800","null","null","11600","null","1826","null","6538","519","null","null","5386","null","749","null","3614","null","1004","null","1895","null","563","null","5985","null","1079","null","13556","null","391","null","12965","null","344","null","11683","null","1613","null","12009","null","1634","null","11755","504","null","null","11418","null","408","null","11783","null","1399","null","5672","null","1081","null","8375","null","1492","null","4570","1060","null","null","6214","null","1057","null","9109","null","1121","null","6321","null","1016","null","4435","886","null","null","6216","null","1029","null",
"0500000US47093","Knox County, Tennessee","470313","null","*****","*****","226544","1088","null","null","13571","null","634","null","12822","null","1209","null","14930","null","1209","null","7603","null","434","null","7176","null","387","null","5672","1407","null","null","5240","null","1473","null","9725","null","1490","null","16992","null","612","null","14951","null","464","null","14550","null","1583","null","14859","null","1634","null","14235","null","403","null","14057","null","546","null","14843","null","1265","null","5875","null","1062","null","6877","1103","null","null","4722","null","955","null","6458","null","1023","null","9262","null","1080","null","5000","null","783","null","3215","680","null","null","3909","null","867","null","243769","null","1088","null","13098","null","615","null","13064","1422","null","null","14099","null","1487","null","9250","434","null","null","6349","null","493","null","3622","null","1266","null","3243","null","979","null","13866","null","1371","null","17044","null","216","null","16328","null","761","null","15019","null","1448","null","15046","null","1336","null","14913","887","null","null","14296","null","705","null","16552","null","1428","null","6643","null","1262","null","8128","null","1435","null","5396","969","null","null","7096","null","844","null","11722","null","1068","null","7988","null","1014","null","5643","948","null","null","5364","null","981","null",
"0500000US47113","Madison County, Tennessee","97984","null","*****","*****","45763","789","null","null","3652","null","532","null","3447","null","738","null","2871","null","760","null","697","null","473","null","1332","null","581","null","332","242","null","null","808","null","557","null","2768","null","1055","null","2597","null","722","null","2655","null","150","null","2937","null","625","null","2399","null","569","null","3016","null","356","null","2399","null","352","null","3335","null","675","null","955","null","495","null","2017","599","null","null","742","null","427","null","1773","null","569","null","2367","null","600","null","1160","null","376","null","887","334","null","null","617","null","333","null","52221","null","789","null","2317","null","529","null","2599","720","null","null","4526","null","761","null","1781","554","null","null","1562","null","862","null","1277","null","694","null","975","null","780","null","1673","null","699","null","3343","null","65","null","2735","null","651","null","2903","null","928","null","3122","null","876","null","3084","198","null","null","3013","null","18","null","4323","null","847","null","1264","null","567","null","2014","null","742","null","1927","601","null","null","1265","null","520","null","2354","null","595","null","1934","null","469","null","1214","383","null","null","1016","null","407","null",
"0500000US47119","Maury County, Tennessee","96387","null","*****","*****","47468","1224","null","null","3191","null","1149","null","2631","null","976","null","3492","null","925","null","2841","null","810","null","1167","null","611","null","681","523","null","null","579","null","438","null","1202","null","565","null","3291","null","448","null","3520","null","479","null","3241","null","758","null","2286","null","832","null","3149","null","415","null","2954","null","393","null","2907","null","591","null","1318","null","431","null","1967","660","null","null","1094","null","492","null","1024","null","435","null","2373","null","527","null","1167","null","445","null","1248","382","null","null","145","null","155","null","48919","null","1224","null","3242","null","888","null","2658","1055","null","null","3455","null","992","null","882","520","null","null","769","null","390","null","329","null","277","null","490","null","440","null","1979","null","499","null","3103","null","439","null","3917","null","785","null","2776","null","805","null","3002","null","678","null","3162","569","null","null","3099","null","432","null","4052","null","900","null","1404","null","657","null","1881","null","670","null","971","444","null","null","1527","null","667","null","2731","null","708","null","1742","null","448","null","799","357","null","null","949","null","437","null",
"0500000US47125","Montgomery County, Tennessee","208993","null","*****","*****","103789","1077","null","null","9298","null","391","null","7311","null","1351","null","8084","null","1379","null","4540","null","655","null","3999","null","805","null","1299","568","null","null","1129","null","574","null","5688","null","937","null","10483","null","559","null","9525","null","1211","null","7903","null","1394","null","5910","null","1391","null","5412","null","374","null","5345","null","500","null","4395","null","856","null","1874","null","659","null","2677","801","null","null","1829","null","564","null","2424","null","826","null","1969","null","585","null","1385","null","390","null","592","313","null","null","718","null","324","null","105204","null","1077","null","8542","null","279","null","6813","1099","null","null","8241","null","1162","null","3391","412","null","null","3540","null","862","null","1434","null","613","null","2283","null","942","null","3924","null","841","null","10079","null","401","null","7290","null","757","null","9305","null","1368","null","6633","null","1318","null","5550","209","null","null","5877","null","509","null","5856","null","864","null","2007","null","632","null","3149","null","899","null","2112","731","null","null","1760","null","620","null","3035","null","808","null","1258","null","520","null","1499","521","null","null","1626","null","865","null",
