,GEO_ID,NAME,B24050_001E,"Agriculture, forestry, fishing and hunting, and mining:","Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities:","Transportation and warehousing, and utilities:!!Transportation and warehousing","Transportation and warehousing, and utilities:!!Utilities",Information,"Finance and insurance, and real estate, and rental and leasing:","Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Professional, scientific, and management, and administrative, and waste management services:","Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Educational services, and health care and social assistance:","Educational services, and health care and social assistance:!!Educational services","Educational services, and health care and social assistance:!!Health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services:","Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations:","Management, business, science, and arts occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Management, business, science, and arts occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Management, business, science, and arts occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction","Management, business, science, and arts occupations:!!Construction","Management, business, science, and arts occupations:!!Manufacturing","Management, business, science, and arts occupations:!!Wholesale trade","Management, business, science, and arts occupations:!!Retail trade","Management, business, science, and arts occupations:!!Transportation and warehousing, and utilities:","Management, business, science, and arts occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Management, business, science, and arts occupations:!!Transportation and warehousing, and utilities:!!Utilities","Management, business, science, and arts occupations:!!Information","Management, business, science, and arts occupations:!!Finance and insurance, and real estate, and rental and leasing:","Management, business, science, and arts occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Management, business, science, and arts occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Management, business, science, and arts occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Management, business, science, and arts occupations:!!Educational services, and health care and social assistance:","Management, business, science, and arts occupations:!!Educational services, and health care and social assistance:!!Educational services","Management, business, science, and arts occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Management, business, science, and arts occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Management, business, science, and arts occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Management, business, science, and arts occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Management, business, science, and arts occupations:!!Other services, except public administration","Management, business, science, and arts occupations:!!Public administration",Service occupations:,"Service occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Service occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Service occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction",Service occupations:!!Construction,Service occupations:!!Manufacturing,Service occupations:!!Wholesale trade,Service occupations:!!Retail trade,"Service occupations:!!Transportation and warehousing, and utilities:","Service occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Service occupations:!!Transportation and warehousing, and utilities:!!Utilities",Service occupations:!!Information,"Service occupations:!!Finance and insurance, and real estate, and rental and leasing:","Service occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Service occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Service occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Service occupations:!!Educational services, and health care and social assistance:","Service occupations:!!Educational services, and health care and social assistance:!!Educational services","Service occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Service occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Service occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Service occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Service occupations:!!Other services, except public administration",Service occupations:!!Public administration,Sales and office occupations:,"Sales and office occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Sales and office occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Sales and office occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction",Sales and office occupations:!!Construction,Sales and office occupations:!!Manufacturing,Sales and office occupations:!!Wholesale trade,Sales and office occupations:!!Retail trade,"Sales and office occupations:!!Transportation and warehousing, and utilities:","Sales and office occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Sales and office occupations:!!Transportation and warehousing, and utilities:!!Utilities",Sales and office occupations:!!Information,"Sales and office occupations:!!Finance and insurance, and real estate, and rental and leasing:","Sales and office occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Sales and office occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Sales and office occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Sales and office occupations:!!Educational services, and health care and social assistance:","Sales and office occupations:!!Educational services, and health care and social assistance:!!Educational services","Sales and office occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Sales and office occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Sales and office occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Sales and office occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Sales and office occupations:!!Other services, except public administration",Sales and office occupations:!!Public administration,"Natural resources, construction, and maintenance occupations:","Natural resources, construction, and maintenance occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Natural resources, construction, and maintenance occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Natural resources, construction, and maintenance occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction","Natural resources, construction, and maintenance occupations:!!Construction","Natural resources, construction, and maintenance occupations:!!Manufacturing","Natural resources, construction, and maintenance occupations:!!Wholesale trade","Natural resources, construction, and maintenance occupations:!!Retail trade","Natural resources, construction, and maintenance occupations:!!Transportation and warehousing, and utilities:","Natural resources, construction, and maintenance occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Natural resources, construction, and maintenance occupations:!!Transportation and warehousing, and utilities:!!Utilities","Natural resources, construction, and maintenance occupations:!!Information","Natural resources, construction, and maintenance occupations:!!Finance and insurance, and real estate, and rental and leasing:","Natural resources, construction, and maintenance occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Natural resources, construction, and maintenance occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Natural resources, construction, and maintenance occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Natural resources, construction, and maintenance occupations:!!Educational services, and health care and social assistance:","Natural resources, construction, and maintenance occupations:!!Educational services, and health care and social assistance:!!Educational services","Natural resources, construction, and maintenance occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Natural resources, construction, and maintenance occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Natural resources, construction, and maintenance occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Natural resources, construction, and maintenance occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Natural resources, construction, and maintenance occupations:!!Other services, except public administration","Natural resources, construction, and maintenance occupations:!!Public administration","Production, transportation, and material moving occupations:","Production, transportation, and material moving occupations:!!Agriculture, forestry, fishing and hunting, and mining:","Production, transportation, and material moving occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Agriculture, forestry, fishing and hunting","Production, transportation, and material moving occupations:!!Agriculture, forestry, fishing and hunting, and mining:!!Mining, quarrying, and oil and gas extraction","Production, transportation, and material moving occupations:!!Construction","Production, transportation, and material moving occupations:!!Manufacturing","Production, transportation, and material moving occupations:!!Wholesale trade","Production, transportation, and material moving occupations:!!Retail trade","Production, transportation, and material moving occupations:!!Transportation and warehousing, and utilities:","Production, transportation, and material moving occupations:!!Transportation and warehousing, and utilities:!!Transportation and warehousing","Production, transportation, and material moving occupations:!!Transportation and warehousing, and utilities:!!Utilities","Production, transportation, and material moving occupations:!!Information","Production, transportation, and material moving occupations:!!Finance and insurance, and real estate, and rental and leasing:","Production, transportation, and material moving occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Finance and insurance","Production, transportation, and material moving occupations:!!Finance and insurance, and real estate, and rental and leasing:!!Real estate and rental and leasing","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Professional, scientific, and technical services","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Management of companies and enterprises","Production, transportation, and material moving occupations:!!Professional, scientific, and management, and administrative, and waste management services:!!Administrative and support and waste management services","Production, transportation, and material moving occupations:!!Educational services, and health care and social assistance:","Production, transportation, and material moving occupations:!!Educational services, and health care and social assistance:!!Educational services","Production, transportation, and material moving occupations:!!Educational services, and health care and social assistance:!!Health care and social assistance","Production, transportation, and material moving occupations:!!Arts, entertainment, and recreation, and accommodation and food services:","Production, transportation, and material moving occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Arts, entertainment, and recreation","Production, transportation, and material moving occupations:!!Arts, entertainment, and recreation, and accommodation and food services:!!Accommodation and food services","Production, transportation, and material moving occupations:!!Other services, except public administration","Production, transportation, and material moving occupations:!!Public administration"
372,0500000US27145,"Stearns County, Minnesota",86824,3032,2860,172,6658,12921,1406,10630,5697,5268,429,772,4278,3053,1225,4984,2965,35,1984,22819,9532,13287,7343,1198,6145,3753,2531,30767,1991,1870,121,975,2691,172,1068,1016,976,40,664,2494,1915,579,3508,2758,35,715,13387,6862,6525,855,291,564,973,973,13956,86,86,0,66,215,8,511,73,73,0,0,100,89,11,767,0,0,767,6110,1401,4709,4691,675,4016,759,570,17851,34,34,0,333,960,488,6756,1636,1612,24,59,1606,1021,585,356,187,0,169,2783,1028,1755,1227,94,1133,903,710,8403,790,776,14,4618,745,61,342,351,153,198,41,78,28,50,69,13,0,56,171,76,95,140,0,140,774,223,15847,131,94,37,666,8310,677,1953,2621,2454,167,8,0,0,0,284,7,0,277,368,165,203,430,138,292,344,55
373,0500000US27163,"Washington County, Minnesota",140433,622,622,0,7942,18869,4392,14714,6224,5249,975,3187,11264,9785,1479,16616,11317,178,5121,35216,13056,22160,10245,3441,6804,6120,5022,67081,352,352,0,2481,10180,1213,1580,1454,672,782,1477,6799,6334,465,11401,9307,115,1979,23547,9805,13742,2049,1079,970,2272,2276,20220,27,27,0,0,134,0,744,243,243,0,266,243,90,153,2409,233,17,2159,6362,1393,4969,6719,1704,5015,1609,1464,28396,24,24,0,529,2397,1503,9638,1184,1184,0,962,3785,3231,554,2043,1421,46,576,4330,1618,2712,863,350,513,439,699,9647,101,101,0,4254,830,845,219,265,228,37,410,226,0,226,452,356,0,96,146,28,118,29,29,0,1383,487,15089,118,118,0,678,5328,831,2533,3078,2922,156,72,211,130,81,311,0,0,311,831,212,619,585,279,306,417,96
374,0500000US27171,"Wright County, Minnesota",76090,723,715,8,8473,12593,2189,8883,2540,2052,488,1837,4360,3740,620,7217,4396,75,2746,17920,9051,8869,5129,894,4235,2927,1299,33158,254,254,0,2206,5058,222,1215,566,410,156,503,2886,2863,23,4837,3710,58,1069,13470,7683,5787,796,401,395,804,341,10161,108,108,0,169,244,0,1016,17,17,0,0,31,0,31,1081,38,0,1043,2464,674,1790,3361,370,2991,1351,319,14898,179,179,0,417,1663,1339,4436,817,673,144,1169,1401,877,524,1037,567,17,453,1424,604,820,422,39,383,239,355,8327,172,164,8,5368,823,152,746,187,41,146,165,30,0,30,149,56,0,93,145,12,133,21,0,21,189,180,9546,10,10,0,313,4805,476,1470,953,911,42,0,12,0,12,113,25,0,88,417,78,339,529,84,445,344,104
375,0500000US28033,"DeSoto County, Mississippi",92703,1366,871,495,4196,10412,4723,8631,14073,13510,563,507,5596,3708,1888,8089,4242,44,3803,20121,8088,12033,7010,2350,4660,3820,4159,35146,846,428,418,733,3203,416,929,2436,2370,66,306,2095,1313,782,3979,2794,44,1141,15604,7216,8388,1548,395,1153,1196,1855,11056,0,0,0,0,50,342,300,77,77,0,0,50,0,50,1884,0,0,1884,1564,343,1221,4156,1234,2922,1189,1444,21487,217,217,0,282,1477,1409,5173,2734,2687,47,102,3125,2395,730,1794,1236,0,558,2433,209,2224,1211,721,490,719,811,6579,303,226,77,2678,438,289,462,1466,1147,319,99,190,0,190,140,76,0,64,205,37,168,0,0,0,309,0,18435,0,0,0,503,5244,2267,1767,7360,7229,131,0,136,0,136,292,136,0,156,315,283,32,95,0,95,407,49
378,0500000US28049,"Hinds County, Mississippi",102825,456,418,38,4190,7558,2061,12991,6133,5115,1018,1775,5193,3839,1354,8219,3225,0,4994,30463,12452,18011,10582,997,9585,5114,8090,33486,93,93,0,948,1260,187,1218,853,598,255,876,2249,1979,270,3113,2702,0,411,16051,8564,7487,1342,146,1196,1039,4257,25801,173,173,0,83,105,317,341,542,542,0,116,481,251,230,2735,109,0,2626,8844,2315,6529,7697,548,7149,2048,2319,18713,0,0,0,15,409,595,5947,565,532,33,652,2001,1609,392,852,292,0,560,3962,899,3063,1267,27,1240,1153,1295,7115,138,100,38,2484,357,113,769,703,217,486,131,462,0,462,576,0,0,576,638,395,243,0,0,0,577,167,17710,52,52,0,660,5427,849,4716,3470,3226,244,0,0,0,0,943,122,0,821,968,279,689,276,276,0,297,52
390,0500000US29047,"Clay County, Missouri",131638,755,503,252,7741,13499,4816,15657,11219,10157,1062,1403,11511,7842,3669,13469,9042,319,4108,27843,10077,17766,10925,2737,8188,6131,6669,48606,438,415,23,1813,3285,746,2556,1722,1391,331,762,5113,4164,949,8146,6895,252,999,17961,7451,10510,1829,523,1306,1551,2684,20374,0,0,0,0,184,0,387,122,0,122,0,565,196,369,1404,264,0,1140,6504,1136,5368,6902,1526,5376,2258,2048,30125,0,0,0,765,1843,3103,7730,2375,2221,154,566,5154,3482,1672,2547,1598,67,882,2490,713,1777,1422,303,1119,610,1520,9748,182,0,182,4616,672,142,646,1141,956,185,68,454,0,454,260,67,0,193,134,134,0,35,0,35,1039,359,22785,135,88,47,547,7515,825,4338,5859,5589,270,7,225,0,225,1112,218,0,894,754,643,111,737,385,352,673,58
393,0500000US29077,"Greene County, Missouri",137585,814,814,0,7579,12741,3860,15857,7335,6510,825,2385,9189,7454,1735,13062,6409,64,6589,36680,16295,20385,13484,1828,11656,9511,5088,48248,134,134,0,1074,2253,878,1852,754,604,150,1267,4602,4136,466,6372,4825,64,1483,21934,11276,10658,3009,633,2376,2187,1932,27237,0,0,0,47,69,191,1058,0,0,0,0,225,0,225,2773,0,0,2773,9329,2996,6333,8739,807,7932,2870,1936,31724,0,0,0,1114,2370,1731,7985,1798,1644,154,900,4134,3318,816,2874,1236,0,1638,4564,1578,2986,1456,310,1146,1838,960,11056,680,680,0,5166,766,45,935,737,429,308,143,122,0,122,531,174,0,357,293,115,178,115,78,37,1310,213,19320,0,0,0,178,7283,1015,4027,4046,3833,213,75,106,0,106,512,174,0,338,560,330,230,165,0,165,1306,47
394,0500000US29095,"Jackson County, Missouri",360710,1565,1394,171,25639,30684,11480,39037,19817,18599,1218,7160,30133,23713,6420,47008,32462,294,14252,77513,25194,52319,36715,8631,28084,18665,15294,137808,858,687,171,4643,7644,1811,4753,1578,1019,559,4148,15541,12934,2607,29340,27117,184,2039,47565,19495,28070,7806,3044,4762,5182,6939,64354,0,0,0,0,528,0,2320,175,175,0,202,1044,197,847,7252,382,0,6870,19030,3013,16017,22382,4289,18093,7052,4369,76161,111,111,0,2508,2944,4133,22590,4089,3895,194,2418,12434,10214,2220,6852,4367,110,2375,7587,1720,5867,4966,629,4337,2160,3369,30064,430,430,0,17571,2142,434,769,1098,855,243,248,691,60,631,1323,207,0,1116,1389,255,1134,482,364,118,3267,220,52323,166,166,0,917,17426,5102,8605,12877,12655,222,144,423,308,115,2241,389,0,1852,1942,711,1231,1079,305,774,1004,397
396,0500000US29099,"Jefferson County, Missouri",114144,713,465,248,10936,14887,3305,14440,6628,5401,1227,1512,7787,6467,1320,10940,5596,130,5214,24656,8792,15864,8738,1499,7239,4821,4781,40245,344,261,83,1611,3898,864,1675,1312,871,441,840,4354,3877,477,4600,3953,130,517,15654,6731,8923,1867,433,1434,1113,2113,17179,0,0,0,38,288,0,769,384,384,0,0,0,0,0,2816,103,0,2713,4037,426,3611,5925,988,4937,1361,1561,25026,51,51,0,378,2367,1802,7977,1272,1136,136,243,2809,2520,289,2341,1389,0,952,3385,571,2814,404,78,326,1046,951,14981,242,153,89,8574,470,230,1374,1139,704,435,429,170,0,170,589,89,0,500,453,329,124,75,0,75,1080,156,16713,76,0,76,335,7864,409,2645,2521,2306,215,0,454,70,384,594,62,0,532,1127,735,392,467,0,467,221,0
398,0500000US29183,"St. Charles County, Missouri",213586,948,834,114,15457,26784,7135,24364,11027,9878,1149,3785,20511,16412,4099,23522,15058,1570,6894,44445,19365,25080,20247,5414,14833,9150,6211,95504,574,460,114,4033,12501,2059,4184,2959,2250,709,2090,12137,10315,1822,15094,11913,1286,1895,30174,15303,14871,3906,1549,2357,2904,2889,30850,89,89,0,0,488,56,971,42,42,0,133,587,479,108,2364,123,194,2047,7844,1799,6045,13196,2904,10292,2965,2115,48025,113,113,0,1001,4559,3451,13204,3444,3444,0,948,7412,5498,1914,5038,2764,90,2184,4878,1133,3745,2064,645,1419,1000,913,17580,128,128,0,9916,1501,274,877,725,437,288,485,157,86,71,201,149,0,52,846,648,198,570,228,342,1627,273,21627,44,44,0,507,7735,1295,5128,3857,3705,152,129,218,34,184,825,109,0,716,703,482,221,511,88,423,654,21
400,0500000US29189,"St. Louis County, Missouri",501864,1773,1106,667,25580,47656,15041,47092,23537,20305,3232,11907,51377,40164,11213,65825,43820,2454,19551,129136,50568,78568,45330,13258,32072,21428,16182,242073,1356,732,624,5851,25220,4031,7605,4667,3054,1613,6468,30171,25748,4423,44042,37258,2159,4625,86345,39847,46498,11353,6145,5208,7887,7077,72336,65,65,0,45,696,0,2022,487,487,0,183,635,13,622,5558,88,0,5470,24931,4893,20038,25357,5722,19635,6915,5442,106000,188,145,43,1620,5584,7904,26446,5136,4476,660,4505,17924,13784,4140,10684,5366,295,5023,13472,4152,9320,6819,1112,5707,2593,3125,30153,151,151,0,17100,1213,134,1976,739,393,346,701,1954,0,1954,921,198,0,723,2567,1143,1424,286,135,151,2118,293,51302,13,13,0,964,14943,2972,9043,12508,11895,613,50,693,619,74,4620,910,0,3710,1821,533,1288,1515,144,1371,1915,245
401,0500000US29510,"St. Louis city, Missouri",155959,396,345,51,6365,11994,3878,13016,9132,7817,1315,3661,11612,8538,3074,16826,10939,612,5275,47838,17162,30676,17295,5177,12118,7466,6480,71728,156,105,51,1469,3907,920,2859,1100,544,556,2372,5836,4770,1066,10766,9533,235,998,33407,13653,19754,3687,2075,1612,2609,2640,29892,0,0,0,153,89,0,1405,0,0,0,74,520,194,326,3763,164,311,3288,9418,1693,7725,9332,1907,7425,2983,2155,27690,58,58,0,317,1191,1035,6300,2471,2309,162,1173,4699,3504,1195,1787,1076,42,669,3355,1022,2333,2888,525,2363,964,1452,7871,143,143,0,4293,613,153,270,529,271,258,42,152,51,101,166,166,0,0,654,258,396,494,494,0,272,90,18778,39,39,0,133,6194,1770,2182,5032,4693,339,0,405,19,386,344,0,24,320,1004,536,468,894,176,718,638,143
407,0500000US30111,"Yellowstone County, Montana",83435,2673,1288,1385,6720,3636,2850,11403,3910,3577,333,1621,3991,2837,1154,8899,4711,79,4109,22538,5881,16657,8506,1850,6656,3689,2999,32707,1184,447,737,1741,927,490,1461,733,544,189,1091,2050,1578,472,4611,3617,79,915,15105,4787,10318,1219,753,466,767,1328,15388,173,173,0,0,57,17,228,101,101,0,0,0,0,0,2252,14,0,2238,4849,572,4277,5839,346,5493,969,903,17980,269,180,89,197,727,1652,6483,788,779,9,453,1686,1259,427,1481,907,0,574,2124,314,1810,1170,643,527,499,451,8850,754,371,383,4646,235,102,977,660,592,68,77,66,0,66,226,88,0,138,39,39,0,108,108,0,689,271,8510,293,117,176,136,1690,589,2254,1628,1561,67,0,189,0,189,329,85,0,244,421,169,252,170,0,170,765,46
408,0500000US31055,"Douglas County, Nebraska",300759,2989,2884,105,23225,24225,6195,28880,14811,12919,1892,7258,34532,29556,4976,38207,23411,509,14287,75197,26800,48397,25572,6902,18670,13971,5697,134115,1567,1517,50,5417,6531,1720,3811,4670,3912,758,4076,19312,17532,1780,22318,18520,369,3429,52225,21755,30470,6380,2926,3454,3961,2127,44043,271,271,0,0,380,66,1282,224,182,42,177,800,344,456,5108,432,0,4676,13961,2163,11798,15152,2847,12305,4229,2393,61906,0,0,0,969,2298,3109,17009,3208,3025,183,1883,13547,11487,2060,6840,4020,85,2735,7681,2398,5283,3010,934,2076,1773,579,25828,1041,986,55,15633,1503,211,1314,750,374,376,953,665,26,639,889,99,55,735,334,171,163,29,0,29,2481,25,34867,110,110,0,1206,13513,1089,5464,5959,5426,533,169,208,167,41,3052,340,0,2712,996,313,683,1001,195,806,1527,573
409,0500000US31109,"Lancaster County, Nebraska",174872,2269,2038,231,13643,16347,2985,18816,7949,6676,1273,3909,13973,10608,3365,16396,10887,123,5386,47134,22708,24426,12207,3244,8963,8980,10264,74350,852,812,40,3319,5762,416,2553,1847,1144,703,2688,6101,5522,579,9483,8155,123,1205,30476,17200,13276,2400,1331,1069,2752,5701,31229,55,55,0,0,494,0,2219,105,105,0,107,649,216,433,2999,357,0,2642,10379,2649,7730,8450,1750,6700,3671,2101,35301,503,432,71,830,1360,1874,10807,1892,1589,303,563,6692,4510,2182,2565,1813,0,752,4103,1653,2450,1114,133,981,959,2039,14972,810,690,120,8821,344,69,686,1028,868,160,461,246,75,171,219,158,0,61,854,745,109,0,0,0,1088,346,19020,49,49,0,673,8387,626,2551,3077,2970,107,90,285,285,0,1130,404,0,726,1322,461,861,243,30,213,510,77
410,0500000US31153,"Sarpy County, Nebraska",96738,564,513,51,6798,5862,2336,10922,4528,4054,474,1928,11839,9958,1881,10590,7283,175,3132,23563,9526,14037,7614,2099,5515,3558,6636,42730,60,60,0,1284,2134,572,1761,1440,1183,257,886,7028,6475,553,7147,6096,135,916,15408,7057,8351,1339,658,681,771,2900,14317,0,0,0,74,80,0,199,0,0,0,51,448,166,282,1093,37,0,1056,4593,1271,3322,4577,1191,3386,1167,2035,21287,108,108,0,709,666,1012,6143,1032,1032,0,515,4005,3150,855,1609,1077,40,492,2959,759,2200,1185,198,987,367,977,8011,345,345,0,4150,371,246,475,324,223,101,215,72,52,20,233,0,0,233,87,0,87,100,52,48,940,453,10393,51,0,51,581,2611,506,2344,1732,1616,116,261,286,115,171,508,73,0,435,516,439,77,413,0,413,313,271
411,0500000US32003,"Clark County, Nevada",1088640,4321,1620,2701,77140,40573,17330,123558,73474,66517,6957,18969,60127,32429,27698,126116,60100,988,65028,168973,67816,101157,289363,106341,183022,50999,37697,326503,1212,177,1035,13422,11834,4239,13989,7282,4316,2966,11457,26790,18336,8454,55353,44443,560,10350,112837,54900,57937,47819,25322,22497,8549,11720,306570,102,102,0,381,547,99,7065,2296,1977,319,602,2830,412,2418,32717,1629,45,31043,34577,6147,28430,190252,61543,128709,19866,15236,235132,52,0,52,3595,5328,7978,78181,14538,13204,1334,4491,27556,13562,13994,27717,11288,383,16046,16459,3552,12907,35781,13689,22092,5065,8391,92808,2364,1270,1094,56448,4766,735,3671,3426,1925,1501,653,1120,0,1120,4793,786,0,4007,1485,1127,358,4693,2821,1872,7100,1554,127627,591,71,520,3294,18098,4279,20652,45932,45095,837,1766,1831,119,1712,5536,1954,0,3582,3615,2090,1525,10818,2966,7852,10419,796
412,0500000US32031,"Washoe County, Nevada",241666,1568,1271,297,21825,19923,7262,28829,15546,14230,1316,3076,11856,7223,4633,27871,15974,224,11673,47144,20304,26840,33575,11641,21934,12708,10483,81336,500,352,148,4637,5052,566,2390,2332,1452,880,1124,5057,3763,1294,13534,11623,173,1738,34371,16511,17860,5737,3360,2377,2221,3815,43798,200,200,0,102,365,0,996,302,302,0,51,617,0,617,5741,163,0,5578,6383,1499,4884,20927,5259,15668,4781,3333,55119,0,0,0,1487,2099,3530,18109,3046,2923,123,1283,5921,3387,2534,6361,3914,51,2396,5010,1494,3516,4365,2307,2058,1431,2477,22585,868,719,149,14083,1188,71,714,689,509,180,443,190,73,117,388,91,0,297,556,285,271,500,162,338,2499,396,38828,0,0,0,1516,11219,3095,6620,9177,9044,133,175,71,0,71,1847,183,0,1664,824,515,309,2046,553,1493,1776,462
415,0500000US33011,"Hillsborough County, New Hampshire",231821,1351,1295,56,16270,33415,4953,29735,10298,8322,1976,4908,14397,10940,3457,28462,19623,407,8432,53431,22873,30558,17683,4860,12823,9168,7750,101028,522,522,0,3329,13766,1421,4773,1495,1002,493,2743,8357,7206,1151,18075,16831,257,987,38284,19328,18956,3285,2008,1277,1119,3859,34531,206,206,0,75,229,87,1405,122,122,0,0,415,0,415,4558,18,0,4540,9152,1700,7452,12035,2002,10033,3852,2395,47829,17,0,17,543,4757,2334,17405,3236,2532,704,1588,5064,3734,1330,3654,1987,0,1667,5188,1552,3636,1797,824,973,1254,992,19589,567,567,0,11763,811,305,825,966,403,563,502,228,0,228,1070,725,84,261,14,14,0,0,0,0,2188,350,28844,39,0,39,560,13852,806,5327,4479,4263,216,75,333,0,333,1105,62,66,977,793,279,514,566,26,540,755,154
